case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
1,linear,7,1000,800,200,10000,10000,0.5,1,31260911,31760911,1031760911,2031260911,3031260911,1.2994666141733682,4.333544879998313,3.7576306981984957,0.6861220250575288,18.779611226959595,-2.6729723939867074,0.2746336199495308,14.119788464043713,5.329070518200751e-15,3.982979301930811e-08,7,0.005,1,1,0.1901698261499405,1.0,-0.8098301738500595,0.8098301738500595,0.016262058168649673,-1.0,1.0162620581686497,1.0162620581686497,1.7785252855209313,1.8118145514909765,1.7326941072906403,1.770963430404663,75ee382788d7a4beb2b1d6521fe1074a9e95169b05f418a56139ccba058662ba
1,linear,7,1000,800,200,10000,10000,0.5,2,31260911,31760911,1031760911,2031260911,3031260911,1.3059198014129836,3.5629022590301296,2.9549818813345543,0.7641233934971887,12.694272507402001,-2.3632389909418428,0.3511917777339198,8.731917919015503,-1.7763568394002505e-15,1.3885026506343934e-07,14,0.005,1,1,0.2247607260942459,1.0,-0.7752392739057541,0.7752392739057541,0.050918929278850555,-1.0,1.0509189292788506,1.0509189292788506,1.4165281302118564,1.436394761109829,1.3874292418104137,1.398106336593628,e3412d698b3bc03a4581b328b196acbc1e74f1ef2cc32bd52a009d95f40b773d
1,linear,7,1000,800,200,10000,10000,0.5,3,31260911,31760911,1031760911,2031260911,3031260911,1.3136446513343611,1.7003519012124115,1.236576199285678,0.8461795085579703,2.8911965879566623,-1.10412769993741,0.5908571529459329,1.5291206966398128,0.0,2.646086807445158e-07,21,0.005,1,1,0.25830402970314026,1.0,-0.7416959702968597,0.7416959702968597,0.0842275395989418,-1.0,1.0842275395989418,1.0842275395989418,0.7455254840657318,0.7101779897484923,0.7671564699759345,0.688345193862915,29e15226a1cbb0c8ca22a341efb1be9565e465d2cdea9a925b76d0e45b435c7f
1,linear,7,1000,800,200,10000,10000,0.5,4,31260911,31760911,1031760911,2031260911,3031260911,1.3171013085509873,0.9251638384351889,1.4433927002327163,0.9044936258172213,0.8559281279481322,0.16148036665986892,-0.18345645447118536,2.0833824870850917,4.440892098500626e-16,5.005554957193681e-07,28,0.005,1,1,0.28380638360977173,1.0,-0.7161936163902283,0.7161936163902283,0.10536082834005356,-1.0,1.1053608283400536,1.1053608283400536,0.8367263314121633,0.7881913176779978,0.8234004093389552,0.7831210494041443,effa387d16977d78a972fa681cafa8be95ea3854af2486c8d513a97f8f558c67
1,linear,7,1000,800,200,10000,10000,0.5,5,31260911,31760911,1031760911,2031260911,3031260911,1.312383707051252,1.341927060775917,0.9217589999410212,0.9115155251990802,1.8007682364426918,-0.9313220538347503,0.6867438186268622,0.8496396539722715,0.0,4.1686183216427253e-07,35,0.005,1,1,0.29320645332336426,1.0,-0.7067935466766357,0.7067935466766357,0.10580010712146759,-1.0,1.1058001071214676,1.1058001071214676,0.6551535492831511,0.6116075012672816,0.6789372695661333,0.5930482745170593,3ef60e9b3ce5a3f8206290befa2e571f8584f5c4b91af55d95b281659b1a2352
1,linear,7,1000,800,200,10000,10000,0.5,6,31260911,31760911,1031760911,2031260911,3031260911,1.3076214549221055,1.3377649597828678,0.8802683861365237,0.9281308382193092,1.789615087622858,-0.9714367471053836,0.7148841529800897,0.7748724316314,0.0,2.798099458800607e-07,42,0.005,1,1,0.3075220286846161,1.0,-0.6924779713153839,0.6924779713153839,0.10921058803796768,-1.0,1.1092105880379677,1.1092105880379677,0.6432630965051487,0.6023060541267441,0.668629267372138,0.5826226472854614,9e355aa8b5c87a3f11193ad601a79788c88251c1653eec24e24aa9e4974aca67
1,linear,7,1000,800,200,10000,10000,0.5,7,31260911,31760911,1031760911,2031260911,3031260911,1.3027824212465238,0.8261855558696607,0.7665709042274533,0.9483681821944554,0.6825825727276602,-0.5216599018570102,0.6397003714338653,0.5876309512080954,1.1102230246251565e-16,5.191457219666518e-07,49,0.005,1,1,0.32376471161842346,1.0,-0.6762352883815765,0.6762352883815765,0.11352946609258652,-1.0,1.1135294660925865,1.1135294660925865,0.6317140347465792,0.5834344438513959,0.6451278245186095,0.5730382204055786,0c342453c66cbffa5f24e9ee8700019d266afdacfa22210e989ceae84e1a5d27
1,linear,7,1000,800,200,10000,10000,0.5,8,31260911,31760911,1031760911,2031260911,3031260911,1.2938976850794859,1.1525203038267688,0.7568528555925897,0.9426816039451027,1.3283030507329474,-0.8490792048296963,0.7477630490198689,0.5728262450186575,3.3306690738754696e-16,4.927950350008814e-07,56,0.005,1,1,0.3320251703262329,1.0,-0.6679748296737671,0.6679748296737671,0.10814297199249268,-1.0,1.1081429719924927,1.1081429719924927,0.6106521665464768,0.5706099732348276,0.6398171797675339,0.5509207248687744,08de1ae9854274312ef4cc2b15970148944f481887be49cb58774c86e498e816
1,linear,7,1000,800,200,10000,10000,0.5,9,31260911,31760911,1031760911,2031260911,3031260911,1.2848990002553782,0.971802310900468,0.6993289754513974,0.9448923515035552,0.9443997314714899,-0.700115533534572,0.7411405995330363,0.4890610159059012,-5.551115123125783e-17,5.12768167482136e-07,63,0.005,1,1,0.34444308280944824,1.0,-0.6555569171905518,0.6555569171905518,0.10508396476507187,-1.0,1.1050839647650719,1.1050839647650719,0.6010023216647938,0.5616092601666935,0.6281961375816566,0.5450055599212646,a5ea89dfdf397fd6912ffaa27e8e8b3669ea0833f1b20640c134c68f5706a714
1,linear,7,1000,800,200,10000,10000,0.5,10,31260911,31760911,1031760911,2031260911,3031260911,1.275079466993667,0.8902445453495708,0.6839498210266601,0.9416455532353786,0.792535350524664,-0.633196773038821,0.7302545791686749,0.4677873576824004,-1.6653345369377348e-16,5.09793428804528e-07,70,0.005,1,1,0.3551487624645233,1.0,-0.6448512375354767,0.6448512375354767,0.09999751299619675,-1.0,1.0999975129961967,1.0999975129961967,0.599156940996801,0.5612719802256882,0.6255954700648059,0.5463216304779053,bb9377d78d8db6383909f5bdbc734e1370691fabe29e2462c0948177bdb02f3c
