case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
2,additive,1,1000,800,200,10000,10000,0.5,1,41260905,41760905,1041760905,2041260905,3041260905,1.8251541900580506,5.150766965181343,4.839946914402569,0.72607778448905,26.530400329603417,-1.915695989928758,0.14056812343178574,23.42508613423495,-3.552713678800501e-15,4.3112966530145513e-08,7,0.005,1,1,-0.44682207703590393,1.0,-1.446822077035904,1.446822077035904,0.1126067116856575,-1.0,1.1126067116856575,1.1126067116856575,2.1809521137516263,2.3373066127237205,2.276574928005486,2.3542089462280273,2df6426966a696ddfa313c4214d2a8ef757fe6f6e359a42d60ff4093d628ddcd
2,additive,1,1000,800,200,10000,10000,0.5,2,41260905,41760905,1041760905,2041260905,3041260905,1.8195821340563831,4.63057375356243,4.2821587487122255,0.7691017305939809,21.442213287181257,-1.9372157343012917,0.17443503302267152,18.336883549172654,0.0,8.449757826767268e-08,14,0.005,1,1,-0.41216322779655457,1.0,-1.4121632277965546,1.4121632277965546,0.14746423065662384,-1.0,1.1474642306566238,1.1474642306566238,1.9070977360672385,2.06235025869386,2.00053491608411,2.081125259399414,0c66cce043fb954e4ca8d34d6c45ae157f3dd11b1906026867ce7b504134c950
2,additive,1,1000,800,200,10000,10000,0.5,3,41260905,41760905,1041760905,2041260905,3041260905,1.81502649213009,3.2395556623835793,2.9166862551713493,0.8186491737716896,10.49472088968151,-1.403155676173865,0.24805264360734214,8.507058711105469,0.0,2.591286127895387e-07,21,0.005,1,1,-0.37765493988990784,1.0,-1.3776549398899078,1.3776549398899078,0.18168863654136658,-1.0,1.1816886365413666,1.1816886365413666,1.2794666373996437,1.4343347645589546,1.3547647089589039,1.4508980512619019,37cbe99578e5d30895ac163e5db0753ce03da4215a9710a848c4cc2a1dbb6caa
2,additive,1,1000,800,200,10000,10000,0.5,4,41260905,41760905,1041760905,2041260905,3041260905,1.810574743580955,2.0075960214107,2.2571926482162805,0.8650983434110779,4.03044178518407,0.09968926128323877,-0.04072656281620396,5.094918651161626,0.0,4.998376272880023e-07,28,0.005,1,1,-0.34706297516822815,1.0,-1.3470629751682281,1.3470629751682281,0.2097942978143692,-1.0,1.2097942978143692,1.2097942978143692,1.0676643875264011,1.1581136300091854,1.1114771528196354,1.160567283630371,c72727f097eac707fc97820e465a6f75b916aa709d2080f9472cc51735e514f0
2,additive,1,1000,800,200,10000,10000,0.5,5,41260905,41760905,1041760905,2041260905,3041260905,1.8048572938587264,1.7278475506413293,1.7552605520133062,0.882896435900683,2.9854571582572413,-0.39370699435193435,0.20355274396142048,3.080939605454056,4.440892098500626e-16,4.86444122316243e-07,35,0.005,1,1,-0.330769807100296,1.0,-1.330769807100296,1.330769807100296,0.21924631297588348,-1.0,1.2192463129758835,1.2192463129758835,0.8797553671398611,0.9767744010519547,0.9225685602165722,0.981182336807251,8f6f9af9b9dcdfbef3508f04060ce7985f15765d6e9cc74438c1d2435b327d2f
2,additive,1,1000,800,200,10000,10000,0.5,6,41260905,41760905,1041760905,2041260905,3041260905,1.7976429477775253,1.8761616669753058,1.703809504984126,0.8908585479430221,3.5199826006275585,-0.7539371596481644,0.3418564098108555,2.902966829274252,8.881784197001252e-16,2.651618977722592e-07,42,0.005,1,1,-0.31780576705932617,1.0,-1.3178057670593262,1.3178057670593262,0.22266435623168945,-1.0,1.2226643562316895,1.2226643562316895,0.8438811455934784,0.9649051621565948,0.904686682941875,0.9701269865036011,0b6d0705d1084e4ab53c2ceedb82e26e8adebcfa0c186a21086de98599a2c001
2,additive,1,1000,800,200,10000,10000,0.5,7,41260905,41760905,1041760905,2041260905,3041260905,1.7888195878921551,1.3498145297057416,1.369783960088269,0.8990186525134555,1.8219992646047323,-0.4223549099015434,0.31043890394434204,1.876308097315101,-2.220446049250313e-16,4.931057571155861e-07,49,0.005,1,1,-0.30282947421073914,1.0,-1.3028294742107391,1.3028294742107391,0.225769504904747,-1.0,1.225769504904747,1.225769504904747,0.753536044634745,0.8489234967447694,0.8057877160426937,0.8483654260635376,2cc366b845dfd733bc40b17643b7af9d5dd2bb4b988269d62569e00791e3f0d8
2,additive,1,1000,800,200,10000,10000,0.5,8,41260905,41760905,1041760905,2041260905,3041260905,1.7781320140263148,1.073257516545258,1.2187033186665903,0.8964481627925387,1.1518816968208947,-0.281546040342236,0.27490302796774163,1.485237778928961,-4.440892098500626e-16,4.964334259227599e-07,56,0.005,1,1,-0.290967732667923,1.0,-1.290967732667923,1.290967732667923,0.22276562452316284,-1.0,1.2227656245231628,1.2227656245231628,0.7085085756516095,0.7944026508417948,0.7642118647763331,0.7936694622039795,a340d05d0f2b06086abcde603d90018c63eb756a90822644d9e3111429b54e8a
2,additive,1,1000,800,200,10000,10000,0.5,9,41260905,41760905,1041760905,2041260905,3041260905,1.7644100505819182,1.2090519632172987,1.171028920312465,0.883505603229584,1.461806649759604,-0.48700176039050513,0.41529801395938065,1.3713087322081778,0.0,4.866908405176673e-07,63,0.005,1,1,-0.2805829644203186,1.0,-1.2805829644203186,1.2805829644203186,0.2137751430273056,-1.0,1.2137751430273056,1.2137751430273056,0.6758716382254097,0.7736748740253231,0.7522915776476087,0.7697865962982178,dfbd64dda6b10163c2ef1a319c3e17e0f9046da607544d7c3d36c992d6a09364
2,additive,1,1000,800,200,10000,10000,0.5,10,41260905,41760905,1041760905,2041260905,3041260905,1.7492890658864715,1.0260700666629172,1.09528528714333,0.872592107420353,1.0528197817016436,-0.36288101444467463,0.37693858285060383,1.199649860232647,-2.220446049250313e-16,4.83035016429767e-07,70,0.005,1,1,-0.2675013542175293,1.0,-1.2675013542175293,1.2675013542175293,0.20559220016002655,-1.0,1.2055922001600266,1.2055922001600266,0.6577478602792097,0.7467045700578094,0.7327259725421694,0.7432636022567749,e975ef0ca40fbea0e304f0fee7464344d028d7cb0bcb241e8115af8f3925e738
