case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
1,linear,10,1000,800,200,10000,10000,0.5,1,31260914,31760914,1031760914,2031260914,3031260914,0.962231209446779,4.442255305915594,4.377024906486847,0.16679710324202884,19.733632202935244,-0.37104113708553726,0.0372897620827067,19.158347032006194,-3.552713678800501e-15,8.121949934825068e-08,7,0.005,1,1,0.18421345949172974,1.0,-0.8157865405082703,0.8157865405082703,-0.48972436785697937,-1.0,0.5102756321430206,0.5102756321430206,2.126589212132192,2.00049192317013,2.044005316725556,1.9724040031433105,af3de85e05cd754632480f4fa50ed5997c76782464dedc017f5e70238b4eec69
1,linear,10,1000,800,200,10000,10000,0.5,2,31260914,31760914,1031760914,2031260914,3031260914,0.9524803856179761,3.569214968516407,3.457683875540031,0.17652943985295677,12.739295491481577,-0.4801235740825023,0.07434655960962971,11.95557778316953,0.0,1.6397985502791812e-07,14,0.005,1,1,0.2190234661102295,1.0,-0.7809765338897705,0.7809765338897705,-0.45475277304649353,-1.0,0.5452472269535065,0.5452472269535065,1.7028195268831774,1.5941265610629132,1.633355719363163,1.57107412815094,6238d02d4b694a49efd8c6976dc8051c15f0dd030bc99c4bc5a7a4cbab5295e8
1,linear,10,1000,800,200,10000,10000,0.5,3,31260914,31760914,1031760914,2031260914,3031260914,0.9450372291144976,1.791877342308623,1.718177119119352,0.19323023611196477,3.210824409879014,-0.22596101666285184,0.13275992318687982,2.9521326126652756,4.440892098500626e-16,2.9071446849826543e-07,21,0.005,1,1,0.2535308003425598,1.0,-0.7464691996574402,0.7464691996574402,-0.42044922709465027,-1.0,0.5795507729053497,0.5795507729053497,0.9419442328820792,0.9123297434506683,0.9335989715683131,0.8922666907310486,f6c6b6af92c5eb1c13bd42964d343daab3441aaf64934b5a4474768854b30088
1,linear,10,1000,800,200,10000,10000,0.5,4,31260914,31760914,1031760914,2031260914,3031260914,0.9393111778597298,1.7314280295398756,1.9040837001124227,0.20971088021035353,2.9978430214763363,0.20899041767356233,-0.13031139870395625,3.6255347370338145,0.0,5.476864401998682e-07,28,0.005,1,1,0.2808099687099457,1.0,-0.7191900312900543,0.7191900312900543,-0.3957887887954712,-1.0,0.6042112112045288,0.6042112112045288,0.9376228371740258,0.9216436777709367,0.9467495998597687,0.897147536277771,70e719ce8df491e03dd1cf858c0c504b8217cdf73c124ce8edf1572c18463026
1,linear,10,1000,800,200,10000,10000,0.5,5,31260914,31760914,1031760914,2031260914,3031260914,0.9342387099760104,1.1570953918733866,1.0996708726096858,0.2145487709351364,1.3388697458946264,-0.17207124438180765,0.22153880942912016,1.2092760280661479,4.440892098500626e-16,5.094495847401959e-07,35,0.005,1,1,0.2926025390625,1.0,-0.7073974609375,0.7073974609375,-0.38976168632507324,-1.0,0.6102383136749268,0.6102383136749268,0.7274834611848039,0.7041882986993465,0.7258588657813749,0.6873365640640259,19979d023cbc85b113c679eacaf2b97defa90a02c170ec9dc12be0d17dc067ae
1,linear,10,1000,800,200,10000,10000,0.5,6,31260914,31760914,1031760914,2031260914,3031260914,0.9284102589474496,1.0561176619126593,0.9702204192256166,0.2224466260190733,1.115384515803862,-0.19825173997030188,0.29637782194270507,0.9413276618823313,-3.3306690738754696e-16,5.12180807987761e-07,42,0.005,1,1,0.30832797288894653,1.0,-0.6916720271110535,0.6916720271110535,-0.380697637796402,-1.0,0.619302362203598,0.619302362203598,0.6897903707698173,0.6706576247680093,0.691432661493359,0.6553636789321899,d3914478add6dafe3279b615483e223faebf773184d8cf576d2c911f268815c7
1,linear,10,1000,800,200,10000,10000,0.5,7,31260914,31760914,1031760914,2031260914,3031260914,0.9220932911249887,0.7283577200621938,0.8648811655723362,0.23250826201324482,0.530504968374197,-0.007496899912839548,0.019650773051557133,0.7480194305617628,0.0,4.952117720335991e-07,49,0.005,1,1,0.3264072835445404,1.0,-0.6735927164554596,0.6735927164554596,-0.37029460072517395,-1.0,0.629705399274826,0.629705399274826,0.6515053638171358,0.6464341407519711,0.661682664178298,0.6349537968635559,3b94fb5993d3c7f31b492b7124093ff394b5c7d93c5a92ff530e59b3efce3d5b
1,linear,10,1000,800,200,10000,10000,0.5,8,31260914,31760914,1031760914,2031260914,3031260914,0.9141115337591279,0.7151993141741805,0.7184117924331624,0.23477148567873996,0.5115100589952181,-0.11508302058346437,0.30841716884139975,0.5161155035070293,0.0,5.074292577234019e-07,56,0.005,1,1,0.3384690284729004,1.0,-0.6615309715270996,0.6615309715270996,-0.36914607882499695,-1.0,0.630853921175003,0.630853921175003,0.6110458067217756,0.6116920442969893,0.6280556102174565,0.6041191816329956,a4952910291e12adaabf01004c3e6659d7bf4565daca391c4d8862e8452a8cf5
1,linear,10,1000,800,200,10000,10000,0.5,9,31260914,31760914,1031760914,2031260914,3031260914,0.9046518192265397,0.6235182919185073,0.657092377402681,0.23772833048945594,0.3887750603569728,-0.09736649920286072,0.3108251307987817,0.4317703924407073,5.551115123125783e-17,5.129654230273673e-07,63,0.005,1,1,0.35294920206069946,1.0,-0.6470507979393005,0.6470507979393005,-0.36776572465896606,-1.0,0.6322342753410339,0.6322342753410339,0.5957787517375439,0.6026240260755035,0.6145914413562034,0.5967898964881897,7d775bbea36fe4d39574ee035f7a749f010b4822f7079d8a3062bd747fb35dc9
1,linear,10,1000,800,200,10000,10000,0.5,10,31260914,31760914,1031760914,2031260914,3031260914,0.8945679665134794,0.5348318534290711,0.5934291238692814,0.2390554758383536,0.28604511144237543,-0.0864712311122331,0.32935111179376336,0.35215812505626287,0.0,5.077862184066362e-07,70,0.005,1,1,0.3665502071380615,1.0,-0.6334497928619385,0.6334497928619385,-0.3683409094810486,-1.0,0.6316590905189514,0.6316590905189514,0.5841585500712816,0.591911044372884,0.6027064654301437,0.5869067907333374,1d0d339a5fea29af4737f794c96dab0eb449286e2470da1d1e52561a15cd607e
