case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
1,linear,8,1000,800,200,10000,10000,0.5,1,31260912,31760912,1031760912,2031260912,3031260912,1.6235274359091398,4.597650410632944,3.7023113443963593,1.3989884113461368,21.138389298393285,-4.415134209446722,0.3918054945264322,13.707109290845978,-1.7763568394002505e-15,1.2551101979951795e-07,7,0.005,1,1,0.13088510930538177,1.0,-0.8691148906946182,0.8691148906946182,0.3713061809539795,-1.0,1.3713061809539795,1.3713061809539795,1.7294152036394552,1.6587491738060485,1.7332170343637858,1.6707532405853271,7772a5a6e987a43ab4a51974f21127b7fe5e54a7da7eff647c9dd963da4bbedb
1,linear,8,1000,800,200,10000,10000,0.5,2,31260912,31760912,1031760912,2031260912,3031260912,1.634941781095792,4.099647607155682,3.167330575268488,1.519391866101564,16.807110502857313,-4.1472596979641345,0.4525969674375721,10.031982973030612,3.552713678800501e-15,1.8523664957470487e-07,14,0.005,1,1,0.16564001142978668,1.0,-0.8343599885702133,0.8343599885702133,0.40601494908332825,-1.0,1.4060149490833282,1.4060149490833282,1.499263637699995,1.4464929476732329,1.5009001342561823,1.460951566696167,4c53d7afa9f922d57e6fdef602d2c0a303b471f5b0cedd4981a6d9cc357c5d8e
1,linear,8,1000,800,200,10000,10000,0.5,3,31260912,31760912,1031760912,2031260912,3031260912,1.647503267803205,2.867080215930406,1.987842828550653,1.6457218876368869,8.220148964579545,-2.957175870598086,0.5994758931866085,3.9515191110202608,8.881784197001252e-16,3.3446352976085336e-07,21,0.005,1,1,0.20015449821949005,1.0,-0.79984550178051,0.79984550178051,0.44031739234924316,-1.0,1.4403173923492432,1.4403173923492432,1.0473022558916971,1.0074596831543543,1.035856514738098,1.0243403911590576,6ed245730fc797e101e9e113f9ef501216ccc60ca450c3e512e66914bd868f87
1,linear,8,1000,800,200,10000,10000,0.5,4,31260912,31760912,1031760912,2031260912,3031260912,1.657760911862417,1.3054463627431234,1.416629762858395,1.7584316089483771,1.7041902059992506,-0.7278909649656977,0.4204276434830392,2.0068398850162326,0.0,5.675647383185378e-07,28,0.005,1,1,0.2312699407339096,1.0,-0.7687300592660904,0.7687300592660904,0.4687495827674866,-1.0,1.4687495827674866,1.4687495827674866,0.8675235376670003,0.7886775554866978,0.8082091559113022,0.7998068928718567,b0eeb17c8c70f93e5a3e17bc227a22d3986e019c8d09a076f576d3d770971b3b
1,linear,8,1000,800,200,10000,10000,0.5,5,31260912,31760912,1031760912,2031260912,3031260912,1.6575031426618478,1.592597086989187,1.0759212688949504,1.79733880930335,2.536365481486444,-1.5880488569646372,0.7328828874363387,1.1576065768605202,4.440892098500626e-16,5.741720165985953e-07,35,0.005,1,1,0.24677276611328125,1.0,-0.7532272338867188,0.7532272338867188,0.47647058963775635,-1.0,1.4764705896377563,1.4764705896377563,0.743070645097216,0.6986406225089499,0.7205222705771758,0.7100574374198914,b9704f522ac7b0afcd55610d180333522b2972ce708743515349cb6f10622c1d
1,linear,8,1000,800,200,10000,10000,0.5,6,31260912,31760912,1031760912,2031260912,3031260912,1.6539047056875147,1.9953643984174423,1.1707754826913968,1.8201126945207353,3.9814790824718016,-2.2154382730606326,0.7637346294671854,1.370715230871273,8.881784197001252e-16,5.40348528588197e-07,42,0.005,1,1,0.2603286802768707,1.0,-0.7396713197231293,0.7396713197231293,0.4792860150337219,-1.0,1.479286015033722,1.479286015033722,0.7495723015843148,0.7367274353906932,0.7486194573641786,0.7480541467666626,8b887ba418e90da66f4f6426422c86daf7a270a9a1a5e7eb5768c9eb0160af07
1,linear,8,1000,800,200,10000,10000,0.5,7,31260912,31760912,1031760912,2031260912,3031260912,1.653133442147463,1.487630598937576,0.928553846374059,1.864359127401857,2.213044798895371,-1.6075958403405843,0.7885389180956003,0.8622122456160596,5.551115123125783e-16,5.639088271891524e-07,49,0.005,1,1,0.27856388688087463,1.0,-0.7214361131191254,0.7214361131191254,0.4874071776866913,-1.0,1.4874071776866913,1.4874071776866913,0.6943527135204348,0.66689020907007,0.6837023379248944,0.6792017221450806,08f76ca404b8fd9dfb85d6c1d82ef78a444785c6f234697f887857d49d89a285
1,linear,8,1000,800,200,10000,10000,0.5,8,31260912,31760912,1031760912,2031260912,3031260912,1.6479239266232364,1.3728685549455668,0.8646428418057097,1.8839553356477206,1.8847680691583286,-1.5105580804600978,0.8016285188420911,0.7476072438858536,0.0,5.920014416460617e-07,56,0.005,1,1,0.29305535554885864,1.0,-0.7069446444511414,0.7069446444511414,0.48858407139778137,-1.0,1.4885840713977814,1.4885840713977814,0.6787201861174398,0.6575654621411204,0.6683674211406658,0.6693437695503235,17699850ddc8e3bdbec437ec5ca5218d7d92def586297213a8292e8abb14ce1d
1,linear,8,1000,800,200,10000,10000,0.5,9,31260912,31760912,1031760912,2031260912,3031260912,1.6397200226994062,1.4490422136904144,0.8401429739206338,1.8844527286649062,2.0997233370568167,-1.639167924546758,0.8228391002343051,0.7058402166282067,0.0,5.067005748315978e-07,63,0.005,1,1,0.30409708619117737,1.0,-0.6959029138088226,0.6959029138088226,0.4847224950790405,-1.0,1.4847224950790405,1.4847224950790405,0.6657962577745411,0.6565132333216287,0.6621917687115357,0.6673833131790161,ea8fa56a10f387a9dac804f0db58abd06f0b1438d3209f39772ef22dd6f29187
1,linear,8,1000,800,200,10000,10000,0.5,10,31260912,31760912,1031760912,2031260912,3031260912,1.6307993088695119,1.2673067491276813,0.8026632920908588,1.8840573318959377,1.6060663963845714,-1.4229276839051868,0.8154024296475157,0.6442683604701355,-3.3306690738754696e-16,5.679546468684293e-07,70,0.005,1,1,0.31577450037002563,1.0,-0.6842254996299744,0.6842254996299744,0.480318158864975,-1.0,1.480318158864975,1.480318158864975,0.6584390632158831,0.6498669266127247,0.6546220138972163,0.6604020595550537,0c4e403b1f6d11c118f13cfda3db97c710fa2f1ffdd39245ef2816180240d887
1,linear,8,1000,800,200,10000,10000,0.5,11,31260912,31760912,1031760912,2031260912,3031260912,1.6188061906839426,1.4308750700912805,0.8067674214976144,1.8639327649572486,2.047403466208727,-1.630231279388033,0.8335930142738245,0.6508736723899093,-4.440892098500626e-16,5.371483258187482e-07,77,0.005,1,1,0.3237725794315338,1.0,-0.6762274205684662,0.6762274205684662,0.4707990884780884,-1.0,1.4707990884780884,1.4707990884780884,0.6495503521405261,0.6525130550116148,0.6550507943004513,0.6621816158294678,ca7afe38b170ee3054060bcd2829e8e579ce71da73608b0dbcea8590360674c4
1,linear,8,1000,800,200,10000,10000,0.5,12,31260912,31760912,1031760912,2031260912,3031260912,1.6070730407615061,1.2796172836218593,0.7882427165421614,1.8476367034448402,1.6374203925437862,-1.43186525790343,0.8217169581247533,0.6213265801817661,1.1102230246251565e-16,5.825505677847787e-07,84,0.005,1,1,0.33291465044021606,1.0,-0.6670853495597839,0.6670853495597839,0.46208101511001587,-1.0,1.4620810151100159,1.4620810151100159,0.6452674962860943,0.6477143807801806,0.6523141137997529,0.6569665670394897,4ec44366dd90ef29dbb9b2003142e335172655e03218bdd43a21a9ae23a9a3a8
