design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,40,-0.15780068933963776,0.41738811135292053,-1.1578006893396378,1.4173881113529205,9.544782638549805,11.314346313476562,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,60,-0.14497393369674683,0.45842039585113525,-1.1449739336967468,1.4584203958511353,8.885757637023925,11.817734718322754,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,80,-0.18862180411815643,0.45319893956184387,-1.1886218041181564,1.4531989395618439,8.425212860107422,11.71503734588623,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,100,-0.2729414403438568,0.4435218274593353,-1.2729414403438568,1.4435218274593353,7.985462379455567,12.181670188903809,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,150,-0.41726040840148926,0.3961586058139801,-1.4172604084014893,1.39615860581398,6.812689208984375,12.868515014648438,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,1,826820112,826820129,200,-0.49000391364097595,0.3058691620826721,-1.490003913640976,1.3058691620826721,5.988911151885986,13.81658935546875,19.84603176012606,4.626087336581811,6.966364791379366,32.22701194340948
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,10,-0.453868567943573,0.15000967681407928,-1.453868567943573,1.1500096768140793,11.698345470428468,8.265604019165039,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,20,-0.4997575581073761,0.1760903149843216,-1.499757558107376,1.1760903149843216,11.481333255767822,8.505988121032715,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,40,-0.7077620029449463,0.16698534786701202,-1.7077620029449463,1.166985347867012,11.152651405334472,8.388238906860352,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,60,-0.8795467019081116,0.20510464906692505,-1.8795467019081116,1.205104649066925,10.69602108001709,8.64593505859375,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,80,-0.9955706596374512,0.24570459127426147,-1.9955706596374512,1.2457045912742615,10.239124393463134,8.664515495300293,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,100,-1.1432536840438843,0.2668801248073578,-2.1432536840438843,1.2668801248073578,9.692142391204834,9.088871002197266,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,150,-1.4730885028839111,0.3005988895893097,-2.473088502883911,1.3005988895893097,8.537831020355224,9.231704711914062,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,2,579307234,579307251,200,-1.603847622871399,0.4030897319316864,-2.603847622871399,1.4030897319316864,7.663292694091797,9.319426536560059,19.96234803268422,4.763427057671174,6.916861055174911,32.94796310437216
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,10,-0.09729693084955215,0.3547962009906769,-1.0972969308495522,1.3547962009906769,10.308010578155518,8.460963249206543,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,20,-0.1269720494747162,0.3204185366630554,-1.1269720494747162,1.3204185366630554,10.017435646057129,8.49499225616455,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,40,-0.09753485769033432,0.2781897187232971,-1.0975348576903343,1.2781897187232971,9.285859203338623,9.11051082611084,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,60,-0.1339462250471115,0.236246258020401,-1.1339462250471115,1.236246258020401,8.68817310333252,9.42030143737793,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,80,-0.1889721304178238,0.21622851490974426,-1.1889721304178238,1.2162285149097443,8.191522598266602,9.629180908203125,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,100,-0.1983422189950943,0.23544412851333618,-1.1983422189950943,1.2354441285133362,7.777738571166992,9.886716842651367,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,150,-0.172562837600708,0.33149662613868713,-1.172562837600708,1.3314966261386871,6.618437004089356,10.14000129699707,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
case6_c10_t3,paper_case6,10.0,t3,400,320,80,3,681305659,681305676,200,-0.19805218279361725,0.3131415545940399,-1.1980521827936172,1.31314155459404,5.451302433013916,10.246471405029297,20.5005644037348,4.546313157153874,7.268786190766922,33.04617829562205
