design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
steep_s1_t3,steep_x,1.0,t3,400,320,80,2,346240021,346240038,20,0.7799203395843506,-0.4350540339946747,-0.22007966041564941,0.5649459660053253,12.763886260986329,15.73840045928955,23.14167176744021,38.77106766910808,1.7180739254369397,66.61156042364574
steep_s1_t3,steep_x,1.0,t3,400,320,80,2,346240021,346240038,60,0.8619510531425476,-0.3741389811038971,-0.1380489468574524,0.6258610188961029,11.590386390686035,16.09967613220215,23.14167176744021,38.77106766910808,1.7180739254369397,66.61156042364574
steep_hard_t3,steep_x_hard,1.0,t3,400,320,80,1,790726952,790726969,20,-0.3247728645801544,-0.6126287579536438,-1.3247728645801544,0.3873712420463562,571.2131591796875,591.48583984375,1077.5031898159511,1711.0674548763056,2.4712941761524867,4228.551036239872
steep_hard_t3,steep_x_hard,1.0,t3,400,320,80,1,790726952,790726969,60,-0.2894331216812134,-0.8864858150482178,-1.2894331216812134,0.11351418495178223,567.5423095703125,596.9388427734375,1077.5031898159511,1711.0674548763056,2.4712941761524867,4228.551036239872
steep_hard_t3,steep_x_hard,1.0,t3,400,320,80,2,818030586,818030603,20,0.3877928555011749,-0.2761929929256439,-0.6122071444988251,0.7238070070743561,566.9149169921875,415.3919372558594,1027.4967270937161,2028.1603176716728,1.9824694284089517,4020.765825696279
steep_hard_t3,steep_x_hard,1.0,t3,400,320,80,2,818030586,818030603,60,0.4584232568740845,-0.08410389721393585,-0.5415767431259155,0.9158961027860641,563.9685424804687,415.32379150390625,1027.4967270937161,2028.1603176716728,1.9824694284089517,4020.765825696279
interact_s1_t3,interaction,1.0,t3,400,320,80,1,763043501,763043518,20,0.5576918721199036,-0.24617211520671844,-0.44230812788009644,0.7538278847932816,7.407699394226074,5.566351413726807,11.4484971398445,74.22777126125236,0.5069631742729952,37.630746537814304
interact_s1_t3,interaction,1.0,t3,400,320,80,1,763043501,763043518,60,0.3088519871234894,-0.34135231375694275,-0.6911480128765106,0.6586476862430573,7.016554546356201,5.604929447174072,11.4484971398445,74.22777126125236,0.5069631742729952,37.630746537814304
interact_s1_t3,interaction,1.0,t3,400,320,80,2,155490310,155490327,20,0.7800116539001465,0.22226272523403168,-0.21998834609985352,1.2222627252340317,5.853754138946533,3.8460681438446045,11.409148211610582,61.887772436029074,0.562095288849351,34.786825323672666
interact_s1_t3,interaction,1.0,t3,400,320,80,2,155490310,155490327,60,0.7792525291442871,0.08218710869550705,-0.2207474708557129,1.082187108695507,5.236307525634766,4.164653778076172,11.409148211610582,61.887772436029074,0.562095288849351,34.786825323672666
interact_s5_t3,interaction,5.0,t3,400,320,80,1,121169866,121169883,20,0.12979626655578613,-0.001606382429599762,-0.8702037334442139,0.9983936175704002,30.32192497253418,22.387073516845703,58.96039137560343,53.81762465263903,3.041599742825655,163.6916733029545
interact_s5_t3,interaction,5.0,t3,400,320,80,1,121169866,121169883,60,0.11400655657052994,-0.3129907250404358,-0.8859934434294701,0.6870092749595642,26.92623977661133,26.39048194885254,58.96039137560343,53.81762465263903,3.041599742825655,163.6916733029545
interact_s5_t3,interaction,5.0,t3,400,320,80,2,223168291,223168308,20,0.31868141889572144,-0.3785644769668579,-0.6813185811042786,0.6214355230331421,31.71404266357422,35.17634201049805,55.3449712506654,41.33650881684958,3.594027089029926,148.56453245368178
interact_s5_t3,interaction,5.0,t3,400,320,80,2,223168291,223168308,60,0.6397770047187805,-0.2949497103691101,-0.3602229952812195,0.7050502896308899,29.79892578125,35.76401901245117,55.3449712506654,41.33650881684958,3.594027089029926,148.56453245368178
x_mult_t3,x_multiplicative,1.0,t3,400,320,80,1,324469395,324469412,20,0.42195925116539,0.15406253933906555,-0.57804074883461,1.1540625393390656,22.779849243164062,21.416013717651367,40.08945103195681,14.827602846725268,6.167629040899683,91.45115392438957
x_mult_t3,x_multiplicative,1.0,t3,400,320,80,1,324469395,324469412,60,0.6989225745201111,0.07320798933506012,-0.3010774254798889,1.0732079893350601,21.013859939575195,22.400676727294922,40.08945103195681,14.827602846725268,6.167629040899683,91.45115392438957
x_mult_t3,x_multiplicative,1.0,t3,400,320,80,2,426467820,426467837,20,-0.23646552860736847,-0.39786460995674133,-1.2364655286073685,0.6021353900432587,22.66062126159668,25.799503326416016,41.34621907156677,13.039335629628527,6.889234473528291,89.83104053154257
