design,sigma,scale,error_law,n_total,epoch,coef,Q,mean_theta,bias_vs_theta0,rmse_vs_theta0,mean_train_check,mean_val_check,mean_hetero_ratio,theta_tau,bias_vs_theta_tau,rmse_vs_theta_tau
mild_x10_s1_t3,mild_x10,1.0,t3,400,20,1,2,-0.03530195355415344,-1.0353019535541534,1.1796494239981896,9.232591533660889,9.616169452667236,8.574467596392012,1.0,-1.0353019535541534,1.1796494239981896
mild_x10_s1_t3,mild_x10,1.0,t3,400,20,2,2,0.36339061707258224,1.3633906170725822,1.3837625444519461,9.232591533660889,9.616169452667236,8.574467596392012,-1.0,1.3633906170725822,1.3837625444519461
mild_x10_s1_t3,mild_x10,1.0,t3,400,60,1,2,-0.07931095361709595,-1.079310953617096,1.2628649686504851,8.237708806991577,10.220464706420898,8.574467596392012,1.0,-1.079310953617096,1.2628649686504851
mild_x10_s1_t3,mild_x10,1.0,t3,400,60,2,2,0.32173407077789307,1.321734070777893,1.3303884626992768,8.237708806991577,10.220464706420898,8.574467596392012,-1.0,1.321734070777893,1.3303884626992768
paper4_s10_t3,paper_case4,10.0,t3,400,20,1,2,-0.5717780292034149,-1.571778029203415,1.5893779006591646,10.400121879577636,10.063181400299072,3.5673542382775922,1.0,-1.571778029203415,1.5893779006591646
paper4_s10_t3,paper_case4,10.0,t3,400,20,2,2,-0.045612990856170654,0.9543870091438293,1.0743133881479585,10.400121879577636,10.063181400299072,3.5673542382775922,-1.0,0.9543870091438293,1.0743133881479585
paper4_s10_t3,paper_case4,10.0,t3,400,60,1,2,-0.6552306115627289,-1.6552306115627289,1.7104022423023355,9.124913024902344,10.98558521270752,3.5673542382775922,1.0,-1.6552306115627289,1.7104022423023355
paper4_s10_t3,paper_case4,10.0,t3,400,60,2,2,-0.2957231476902962,0.7042768523097038,0.8559209675608364,9.124913024902344,10.98558521270752,3.5673542382775922,-1.0,0.7042768523097038,0.8559209675608364
paper4_s1_t3,paper_case4,1.0,t3,400,20,1,2,0.3221324682235718,-0.6778675317764282,0.6786966678938811,1.0845750689506533,1.0835623741149902,4.095760659307688,1.0,-0.6778675317764282,0.6786966678938811
paper4_s1_t3,paper_case4,1.0,t3,400,20,2,2,-0.20577393472194672,0.7942260652780533,0.7956208764633564,1.0845750689506533,1.0835623741149902,4.095760659307688,-1.0,0.7942260652780533,0.7956208764633564
paper4_s1_t3,paper_case4,1.0,t3,400,60,1,2,0.5046373009681702,-0.49536269903182983,0.4954198500527826,0.9088318765163421,1.1637052297592163,4.095760659307688,1.0,-0.49536269903182983,0.4954198500527826
paper4_s1_t3,paper_case4,1.0,t3,400,60,2,2,-0.4142690747976303,0.5857309252023697,0.5857578942847442,0.9088318765163421,1.1637052297592163,4.095760659307688,-1.0,0.5857309252023697,0.5857578942847442
paper6_s10_normal,paper_case6,10.0,normal,400,20,1,2,0.3743355721235275,-0.6256644278764725,0.6854138373082264,7.976491928100586,8.33677864074707,4.408707953571584,1.0,-0.6256644278764725,0.6854138373082264
paper6_s10_normal,paper_case6,10.0,normal,400,20,2,2,0.20617695525288582,1.2061769552528858,1.2309610135786522,7.976491928100586,8.33677864074707,4.408707953571584,-1.0,1.2061769552528858,1.2309610135786522
paper6_s10_normal,paper_case6,10.0,normal,400,60,1,2,0.47741030156612396,-0.522589698433876,0.6346731673165341,6.72202501296997,8.959556579589844,4.408707953571584,1.0,-0.522589698433876,0.6346731673165341
paper6_s10_normal,paper_case6,10.0,normal,400,60,2,2,0.17002704367041588,1.1700270436704159,1.1810381310161908,6.72202501296997,8.959556579589844,4.408707953571584,-1.0,1.1700270436704159,1.1810381310161908
paper6_s10_t3,paper_case6,10.0,t3,400,20,1,2,0.16697099211160094,-0.8330290078883991,0.8492002639176833,11.185072422027588,10.596550941467285,4.942472139724072,1.0,-0.8330290078883991,0.8492002639176833
paper6_s10_t3,paper_case6,10.0,t3,400,20,2,2,-0.5534098744392395,0.4465901255607605,0.44661305426692655,11.185072422027588,10.596550941467285,4.942472139724072,-1.0,0.4465901255607605,0.44661305426692655
paper6_s10_t3,paper_case6,10.0,t3,400,60,1,2,-0.0695200115442276,-1.0695200115442276,1.0894200294536558,10.083373165130615,10.924073219299316,4.942472139724072,1.0,-1.0695200115442276,1.0894200294536558
paper6_s10_t3,paper_case6,10.0,t3,400,60,2,2,-0.6486884951591492,0.35131150484085083,0.3749675167784259,10.083373165130615,10.924073219299316,4.942472139724072,-1.0,0.35131150484085083,0.3749675167784259
paper6_s1_t3,paper_case6,1.0,t3,400,20,1,2,0.17636437714099884,-0.8236356228590012,1.0090325895440282,1.1499288439750672,1.163007140159607,4.270486182115813,1.0,-0.8236356228590012,1.0090325895440282
paper6_s1_t3,paper_case6,1.0,t3,400,20,2,2,-0.19994403049349785,0.8000559695065022,0.8619911888537055,1.1499288439750672,1.163007140159607,4.270486182115813,-1.0,0.8000559695065022,0.8619911888537055
paper6_s1_t3,paper_case6,1.0,t3,400,60,1,2,0.2497943490743637,-0.7502056509256363,0.9292174750119219,1.0205913424491881,1.202182114124298,4.270486182115813,1.0,-0.7502056509256363,0.9292174750119219
paper6_s1_t3,paper_case6,1.0,t3,400,60,2,2,-0.3654844369739294,0.6345155630260706,0.7093313834533407,1.0205913424491881,1.202182114124298,4.270486182115813,-1.0,0.6345155630260706,0.7093313834533407
steep_hard_t3,steep_x_hard,1.0,t3,400,20,1,2,0.031509995460510254,-0.9684900045394897,1.0319449429362288,569.0640380859375,503.4388885498047,1869.6138862739892,,,
steep_hard_t3,steep_x_hard,1.0,t3,400,20,2,2,-0.44441087543964386,0.5555891245603561,0.5804967969999807,569.0640380859375,503.4388885498047,1869.6138862739892,,,
steep_hard_t3,steep_x_hard,1.0,t3,400,60,1,2,0.08449506759643555,-0.9155049324035645,0.988924452115386,565.7554260253905,506.1313171386719,1869.6138862739892,,,
steep_hard_t3,steep_x_hard,1.0,t3,400,60,2,2,-0.4852948561310768,0.5147051438689232,0.6525914270368436,565.7554260253905,506.1313171386719,1869.6138862739892,,,
steep_s1_t3,steep_x,1.0,t3,400,20,1,2,0.5007183104753494,-0.4992816895246506,0.5720454339938158,11.241637420654296,13.65175485610962,36.96167663984911,,,
steep_s1_t3,steep_x,1.0,t3,400,20,2,2,-0.49856148660182953,0.5014385133981705,0.5054441405888659,11.241637420654296,13.65175485610962,36.96167663984911,,,
steep_s1_t3,steep_x,1.0,t3,400,60,1,2,0.4916282705962658,-0.5083717294037342,0.6289521273751797,10.463255786895752,13.82232666015625,36.96167663984911,,,
steep_s1_t3,steep_x,1.0,t3,400,60,2,2,-0.5680245906114578,0.4319754093885422,0.47349169358133086,10.463255786895752,13.82232666015625,36.96167663984911,,,
x_mult_t3,x_multiplicative,1.0,t3,400,20,1,2,0.09274686127901077,-0.9072531387209892,0.9651368065584215,22.72023525238037,23.60775852203369,13.933469238176897,,,
x_mult_t3,x_multiplicative,1.0,t3,400,20,2,2,-0.12190103530883789,0.8780989646911621,0.9204421145971863,22.72023525238037,23.60775852203369,13.933469238176897,,,
x_mult_t3,x_multiplicative,1.0,t3,400,60,1,2,0.15957066416740417,-0.8404293358325958,0.9986100098282275,21.102727317810057,23.940946578979492,13.933469238176897,,,
x_mult_t3,x_multiplicative,1.0,t3,400,60,2,2,-0.22600828856229782,0.7739917114377022,0.8298153712320664,21.102727317810057,23.940946578979492,13.933469238176897,,,
z_spike_t3,z_spike,1.0,t3,400,20,1,2,0.07856562314555049,-0.9214343768544495,0.9254707266522648,34.37484931945801,29.340615272521973,23.993114012762362,,,
z_spike_t3,z_spike,1.0,t3,400,20,2,2,0.35911139845848083,1.3591113984584808,1.3774443585177665,34.37484931945801,29.340615272521973,23.993114012762362,,,
z_spike_t3,z_spike,1.0,t3,400,60,1,2,-0.017766375094652176,-1.0177663750946522,1.0209337468223088,32.69050559997558,29.33225440979004,23.993114012762362,,,
z_spike_t3,z_spike,1.0,t3,400,60,2,2,0.24241413921117783,1.2424141392111778,1.2441723859151574,32.69050559997558,29.33225440979004,23.993114012762362,,,
