case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
2,additive,2,1000,800,200,10000,10000,0.5,1,41260906,41760906,1041760906,2041260906,3041260906,1.6527379117542398,4.874997306135927,4.609121331894383,0.5897667953720286,23.765598734832544,-1.5556830390403587,0.12774869152434287,21.243999452123855,0.0,5.9338817415266476e-08,7,0.005,1,1,-0.3157331943511963,1.0,-1.3157331943511963,1.3157331943511963,0.00019436422735452652,-1.0,1.0001943642273545,1.0001943642273545,2.215548907735455,2.2085281279821287,2.1597409870063835,2.186033248901367,6e6b6243f4f96d447b128a8ec6d0e30d49d56e0bb888a60a5322c182fc190a0b
2,additive,2,1000,800,200,10000,10000,0.5,2,41260906,41760906,1041760906,2041260906,3041260906,1.6467138690667589,3.8879440901291704,3.604727429483991,0.6264786735827911,15.116109247970343,-1.374264040339437,0.1745918837725449,12.994059840874261,0.0,1.3480741101190574e-07,14,0.005,1,1,-0.28096598386764526,1.0,-1.2809659838676453,1.2809659838676453,0.03479114547371864,-1.0,1.0347911454737186,1.0347911454737186,1.6864930070836583,1.7332810682296382,1.6397762643312572,1.7070438861846924,0631ada49364d76253339e10685b80ab03361e8e1c52c2b38117b6587af1ff89
2,additive,2,1000,800,200,10000,10000,0.5,3,41260906,41760906,1041760906,2041260906,3041260906,1.6418679349894856,2.4268382701326354,2.363795523967516,0.6682709532319444,5.889543989380363,-0.48514283174172235,0.1479586831855507,5.587529279128864,8.881784197001252e-16,4.770076120763633e-07,21,0.005,1,1,-0.24726824462413788,1.0,-1.2472682446241379,1.2472682446241379,0.06773228943347931,-1.0,1.0677322894334793,1.0677322894334793,1.1079402144025536,1.2761298454644217,1.1260562910740375,1.228515625,ad88d7c408166f9b4353a66fd1b516ff1ad08d592fc27a0bf609eaf5e5bbb734
2,additive,2,1000,800,200,10000,10000,0.5,4,41260906,41760906,1041760906,2041260906,3041260906,1.635894107661774,1.8858639459838178,2.13386790176393,0.6991835366657638,3.556482822761656,0.1488629313754883,-0.06995986940833263,4.553392222178397,8.881784197001252e-16,4.831722293374696e-07,28,0.005,1,1,-0.22083240747451782,1.0,-1.2208324074745178,1.2208324074745178,0.0889066830277443,-1.0,1.0889066830277443,1.0889066830277443,1.0164468301031544,1.1801515600504155,1.0422449485078296,1.1419858932495117,4606a28c87a08136c7945a7ba6fb29efcf7aa438953305054d9a133c7e9d8df3
2,additive,2,1000,800,200,10000,10000,0.5,5,41260906,41760906,1041760906,2041260906,3041260906,1.6283572021191817,1.6615336375685044,1.6607322640683257,0.7100023058134508,2.760694028771626,-0.3563323408337847,0.2053376651151962,2.758031652917507,-4.440892098500626e-16,4.739541665799152e-07,35,0.005,1,1,-0.20502397418022156,1.0,-1.2050239741802216,1.2050239741802216,0.09520062059164047,-1.0,1.0952006205916405,1.0952006205916405,0.8893631272147536,1.0233458202870345,0.8751280713028647,0.9873567819595337,11e63a1525793bc7a8330ff50a36ed0106af01fa6ac81c9b9445b6ceba63a9c4
2,additive,2,1000,800,200,10000,10000,0.5,6,41260906,41760906,1041760906,2041260906,3041260906,1.620050688193276,1.6294435710072908,1.5552234284524127,0.7162860765213378,2.6550863510969918,-0.47632625760552627,0.28257112961087,2.418719912407277,0.0,2.4983515523047117e-07,42,0.005,1,1,-0.19102704524993896,1.0,-1.191027045249939,1.191027045249939,0.09818887710571289,-1.0,1.098188877105713,1.098188877105713,0.8594147954786032,0.9962219270765935,0.8484430175846385,0.957533597946167,7647f55eb332ff24298f4ec76e5e1139c8ea8bd7a6e65e46094c3fbeb4134a64
2,additive,2,1000,800,200,10000,10000,0.5,7,41260906,41760906,1041760906,2041260906,3041260906,1.611312173910417,1.1137476182360835,1.3858553363673674,0.7260783371664482,1.2404337571265487,-0.02295854047754402,0.023349503462675735,1.920595013337909,2.220446049250313e-16,4.868772265353982e-07,49,0.005,1,1,-0.17458054423332214,1.0,-1.1745805442333221,1.1745805442333221,0.103035569190979,-1.0,1.103035569190979,1.103035569190979,0.786454242734001,0.9597284334343097,0.7935568936224817,0.9263828992843628,2f0b8ee8478272aa72094b379804768177a34e8a64235c15e8f47b3a3da239d1
2,additive,2,1000,800,200,10000,10000,0.5,8,41260906,41760906,1041760906,2041260906,3041260906,1.6004504387773522,1.1451344971605557,1.2311044988581838,0.7211693286168378,1.3113330165871586,-0.25844202904756813,0.2543092062426418,1.51561828710886,-2.220446049250313e-16,4.832350235517424e-07,56,0.005,1,1,-0.16390584409236908,1.0,-1.163905844092369,1.163905844092369,0.09852846711874008,-1.0,1.09852846711874,1.09852846711874,0.7430375628299509,0.9259191785480789,0.751420223382635,0.8881847262382507,619cbd0d336568f17f3bdfa52c42aa467dd75bcd13ffd934ba888e540f164f04
2,additive,2,1000,800,200,10000,10000,0.5,9,41260906,41760906,1041760906,2041260906,3041260906,1.5886298747119587,1.053071138665692,1.134159065759628,0.7162078950392164,1.108958823090657,-0.2694249658425605,0.29523326627237895,1.2863167864447524,-2.220446049250313e-16,4.801828019651566e-07,63,0.005,1,1,-0.15209081768989563,1.0,-1.1520908176898956,1.1520908176898956,0.09381517022848129,-1.0,1.0938151702284813,1.0938151702284813,0.7141031008467684,0.8993927554615181,0.7260113146692613,0.8612456917762756,506f44c0841de8811864badc0de6f7432090ecf896ec042561cd384b91174ec2
2,additive,2,1000,800,200,10000,10000,0.5,10,41260906,41760906,1041760906,2041260906,3041260906,1.5748103835276268,0.9761413046221573,1.0811915819436049,0.7089056999920905,0.9528518465894472,-0.24639115485791152,0.29654284448988577,1.1689752368657147,0.0,4.843811129973119e-07,70,0.005,1,1,-0.1391550749540329,1.0,-1.139155074954033,1.139155074954033,0.08736077696084976,-1.0,1.0873607769608498,1.0873607769608498,0.701726700972252,0.8818395229221255,0.7135020237254082,0.8438377976417542,5975566da6b314ab132a12cbf5b40cc9c8f4f69cbcc506e7293ce1b6115ba10a
