n_total,replication,n_fit,data_sha256,quadrature_max_abs_error,sigma1_min_eigenvalue,sigma2_min_eigenvalue,sigma1_condition,sigma2_condition,mean_f0,mean_phi1,mean_phi2,Sigma1_11,Sigma1_12,Sigma1_22,Sigma2_11,Sigma2_12,Sigma2_22,V_oracle_11,V_oracle_12,V_oracle_22,oracle_se_1,oracle_se_2
1000,11,800,75d1623ae3d4209c2352e774943d12f43d72700b7355d6ebdae567f5167d2415,6.013694039663735e-10,0.04310393820825872,0.10035380378933204,1.2652449208223087,1.3198713063217422,0.6560218216701285,0.47582722535613675,0.9735572689326699,0.04504052758074014,0.004288454601406836,0.05260044951295656,0.10424920309298491,0.010481858591874957,0.12855870679812864,4.1804545964276505,-0.3408665558245273,3.210425924933499,0.07228809200369424,0.06334849963627295
1000,12,800,74a5d0c94342c82624829ba3ad35d6f5a94ae235abf6a1e774bec1caaacb9627,6.26795170728473e-10,0.043651788711786994,0.10383058303266458,1.2382681191054956,1.294788992677187,0.6646777819554108,0.47190255046992213,0.968718148725573,0.044290441388816965,0.0024969261944143635,0.05341396562670501,0.10519494134305742,0.006316562333446886,0.13307433770355595,4.014705458756981,-0.19331775318001945,3.0255489153924424,0.07084053799517778,0.06149744827422154
1000,13,800,91ec06885d525ca3c2d043d57ea689be205c3d6fecf42e6a45d362594c335ee7,6.28400337840857e-10,0.03941740109763144,0.09376435163175448,1.2409457694108947,1.2640922190163277,0.6719812008076121,0.46808401423747653,0.9634407813921894,0.04077688750631672,0.003326177851851518,0.047555370724592816,0.09596609442044116,0.007047896345489375,0.11632504453012502,4.442339077025224,-0.2291205781870436,3.525872100220745,0.0745179431162826,0.06638780102756779
1000,14,800,0ad2c1321261451143f10086aa160fa5d12a76c26bc6e8f9d5cba765eead3d76,6.299270469115954e-10,0.04439548246297517,0.1035837952877595,1.065282966654582,1.1193650408532287,0.6778042035535727,0.4662245087775972,0.9620729670375806,0.04451080044882095,0.0005665017941186331,0.04717843327837391,0.1037060404756899,0.0012233275644263086,0.11582583405608501,4.139044608978572,-0.03803615090804151,3.5170200477731934,0.07192917183746254,0.06630441206825148
1000,15,800,269c04371a2b418afc4a545328a4c3bd261f8692a36c7ed278d2f03322808c66,6.321015669133868e-10,0.03873000909754453,0.09597800164268705,1.345948595100058,1.3253010962837057,0.6795740187934675,0.4618780994847215,0.952008989346282,0.044085278081939745,0.006563090700131237,0.04677333234865731,0.10546086365730371,0.014357815540297823,0.11771688878155581,4.0146286626392556,-0.4193650240177238,3.417940835548606,0.07083986044804909,0.06536379765922232
1000,16,800,ee3d9bce9971becc85a20881b493d51e9c8b56f6c0fc5b3967d23aac7f0e2b1f,6.096458698429003e-10,0.041508210611946456,0.09872501011302022,1.2964302999625124,1.324090651056815,0.6779948671715608,0.45749846595898946,0.9495420952761332,0.04373369123077,0.004736052985562989,0.05158702131572933,0.10267480839101763,0.010525030064942743,0.12677106463814214,4.178426312082759,-0.3118002955363386,3.2329361044433353,0.07227055340941736,0.06357019844671062
1000,17,800,7e70ad17594eee3aed5c702b5cbba9bdee346f7ac8cb0f168e97516eabed10b4,6.111502429717192e-10,0.04294268589285956,0.10215460574604403,1.1121001012627876,1.148059585497634,0.6694721043371169,0.46256326656891544,0.9553441939585805,0.04495368794835031,0.0023741508325453584,0.04574556327445443,0.10413255166368478,0.005099421517283625,0.11530162841183676,4.152499704585715,-0.15435691576893312,3.446479000976261,0.07204598969222467,0.0656361085929104
1000,18,800,56769b9b8a91b15a87713d1fe0188a7a58c7fa361b77f39048bf50a9b672b017,6.302900768559541e-10,0.042441236880271245,0.10184299082062316,1.209995620855246,1.2106025793243564,0.6655098181632302,0.47316028565633017,0.969667001217803,0.04513275327856589,0.0040919199769889865,0.04866219437051373,0.10614332452394727,0.008587339088383552,0.11899105367022898,4.022870646399164,-0.2441250139612034,3.4511537478370293,0.07091253985014889,0.06568060737231567
1000,19,800,6f5539c5bd8a124bcd137ba66a9787150bb6e809f1eaac19844e65c6af77a9d2,6.110989412893727e-10,0.042801873679539276,0.1043866361838253,1.1426289434256445,1.1334848781708768,0.6717532468709945,0.46347833046123726,0.9574123175681809,0.04673245538201929,0.002923335031454777,0.04497607799660987,0.1105354216207218,0.006918803652173344,0.11217188816059434,3.8389354288508755,-0.22470755882732557,3.5876003282096045,0.06927242803643881,0.06696641255332411
1000,20,800,1df9c157918deb284486752e50c5549bd58d6c67788050d57e08fa7f6979869c,6.344516175614127e-10,0.03951591015433397,0.09529552376636699,1.2703125693634278,1.2460346248381573,0.6645226103913114,0.4714912577719629,0.9693186946603354,0.04432477079818576,0.005314264969070963,0.04538869671503458,0.1047132792634006,0.011494109886232593,0.10932376670794718,4.079906049540195,-0.38103983353861526,3.8327057321530855,0.07141346204970912,0.06921619871960144
1000,21,800,8fb4caa91cce616a4f0acf38269437aee9319adacc39fc9f9f53bb2a8d1f10c2,6.181623174257283e-10,0.04055262414119066,0.09608195452952908,1.1474297830965041,1.192858421929367,0.6757169732449446,0.464324416598995,0.9583007860149537,0.04207868242392993,0.0026067099419451955,0.045005230439581184,0.09880816111365169,0.0065639157076723435,0.11188596207186066,4.328200746967191,-0.25696743426990903,3.610360871517091,0.0735544079828598,0.06717850169061798
1000,22,800,a51b461fdafd33f8ef7d4c83239cdec976f82d8cf56410a661a7e0f52028f6a3,6.063184830504484e-10,0.042743471883568036,0.10172255664241552,1.159807493084298,1.1946246099687068,0.6576265803686562,0.4679020387662187,0.9658395671636271,0.04462051840929129,0.0030493095756086454,0.04769715244527697,0.10495255046337981,0.007315301107272572,0.118290275733001,4.06818963337826,-0.2435254002343178,3.4233055000900094,0.07131084799469731,0.06541507376065941
1000,23,800,a30ac3807da072bb38ca7199d19379b15de6fbe00b11dc769e498f5404f5784b,6.383194924355582e-10,0.042281918239056644,0.09960463631432558,1.1708795413995028,1.2448370753545512,0.6808785990004185,0.46311908227576026,0.9556354105892174,0.04248007659856156,0.0011800212541308653,0.04930887467773298,0.10018573285399121,0.0037193379215389806,0.1234104476216131,4.239128025632394,-0.15253950911196162,3.2429294969574625,0.07279361257720689,0.06366837418370935
1000,24,800,270ac5985eb7df643d2895c1e2518f4c8d51e3d743cc19044619012723497022,6.034373185633515e-10,0.04240840436445855,0.1001909646151898,1.2409077005876035,1.3028660203470548,0.677413783800225,0.4620351535279245,0.9560619599332425,0.04365315962242869,0.003341801962782173,0.05138016028751938,0.10271517342016173,0.008379980270107024,0.12801119453795295,4.1613106183780655,-0.2740698529073764,3.153497621998576,0.07212238399396252,0.06278432947398753
1000,25,800,a31c2921251660ae2693d1f4e4b4589e3eecee8357e74cbe4bd0f17cf0e7cb33,6.319747328129572e-10,0.040423470665890145,0.09699120473032843,1.2486970344127792,1.2612212074490539,0.6742164301849605,0.466356103786011,0.9615235705606631,0.04328359930658026,0.0045357581082148745,0.047616539300478905,0.1015896600386373,0.009765316504629255,0.11772890903361435,4.219819239560051,-0.30062582420933465,3.4563516970786328,0.07262763970727718,0.06573005112844726
1000,26,800,5536db3e49bb466f2333b6b4bccf9f962e0d65db1d999fa610ccc0c8cdc92fb0,6.27965547588795e-10,0.0430494010853344,0.10462478326082343,1.1513992670799917,1.1122664283454335,0.6662692159746251,0.4646868558225923,0.9596196483308849,0.04758481416154061,0.002998375086929132,0.045031635781680394,0.10986573299023117,0.005838823439286866,0.1111296842645235,3.9484628483941147,-0.15551455151537857,3.6517852259406833,0.07025367293240008,0.06756279695532041
1000,27,800,79f6b349c49c78aca94feb95323161adeaf499eb8f65dfd995e8c1c7907c4632,6.269670759515542e-10,0.040580801541585006,0.09533115323808353,1.254435216612007,1.2763095782365899,0.6573026453548364,0.4850315019301611,0.9872391747299966,0.04521074228749487,0.005135040756531178,0.04627604582619721,0.10570393729144659,0.0128698846109417,0.11129927992874297,4.1103264029237865,-0.4939122989088989,3.7949620414246925,0.07167920202998031,0.0688745421166694
1000,28,800,88cd314aaf5cbce6913a4729093cd2c38b14eff13e42b8485f435036b4c236e1,6.110744813570384e-10,0.04238654707443885,0.10114215594999419,1.1218322329559043,1.1137878532159167,0.6635899828210043,0.4734355976774682,0.9695451300478511,0.044208283169543686,0.002467551347084469,0.04572885865670347,0.1048339492242807,0.00537201859801591,0.10895911147088701,4.0308508504416665,-0.18004077414525843,3.8597507685830736,0.07098283991960369,0.06945997740230588
