case,tau,n_total,n_fit,n_val,replication,seed,data_seed,fit_seed,data_sha256,initialization_sha256,epoch,optimizer_updates,theta_hat_1,theta_hat_2,theta0_1,theta0_2,error_theta1,error_theta2,squared_error_theta1,squared_error_theta2,train_check_loss,validation_check_loss,train_check_loss_clipped,validation_check_loss_clipped,elapsed_time,oracle_se_1,oracle_se_2,ci_lower_1,ci_upper_1,covered_1,T_oracle_1,ci_lower_2,ci_upper_2,covered_2,T_oracle_2
6,0.5,1000,800,200,27,81260931,81260931,81760931,79f6b349c49c78aca94feb95323161adeaf499eb8f65dfd995e8c1c7907c4632,e7255dd2b7fbc4c1032c70c2b1d32ee69370395d823d00fb02b1e302fc7f5413,500,3500,0.8877235651016235,-0.7866723537445068,1.0,-1.0,-0.11227643489837646,0.21332764625549316,0.012605997833489369,0.04550868465690883,0.19870586514472963,0.48508485436439513,0.2797111678123474,0.4861199593544006,11.989787300000899,0.07167920202998031,0.0688745421166694,0.7472349106822918,1.0282122195209553,True,-1.566373951141589,-0.9216639757448659,-0.6516807317441478,False,3.097336689282504
6,0.5,1000,800,200,27,81260931,81260931,81760931,79f6b349c49c78aca94feb95323161adeaf499eb8f65dfd995e8c1c7907c4632,e7255dd2b7fbc4c1032c70c2b1d32ee69370395d823d00fb02b1e302fc7f5413,1000,7000,0.8956764936447144,-0.8050317168235779,1.0,-1.0,-0.10432350635528564,0.19496828317642212,0.010883393978261324,0.038012631444761524,0.14400071501731873,0.5566292428970336,0.3116808652877808,0.5695136117935181,23.977593799994793,0.07167920202998031,0.0688745421166694,0.7551878392253826,1.0361651480640461,True,-1.4554222619784696,-0.940023338823937,-0.6700400948232188,False,2.8307742916992087
6,0.5,1000,800,200,27,81260931,81260931,81760931,79f6b349c49c78aca94feb95323161adeaf499eb8f65dfd995e8c1c7907c4632,e7255dd2b7fbc4c1032c70c2b1d32ee69370395d823d00fb02b1e302fc7f5413,2000,14000,0.9531624913215637,-0.8429911136627197,1.0,-1.0,-0.04683750867843628,0.15700888633728027,0.0021937522192025938,0.024651790388872996,0.10636937856674195,0.625165798664093,0.4209765934944153,0.6397347354888916,48.136727399993106,0.07167920202998031,0.0688745421166694,0.8126738369022319,1.0936511457408955,True,-0.6534323395347813,-0.9779827356630788,-0.7079994916623606,False,2.2796360093591117
6,0.5,1000,800,200,28,81260932,81260932,81760932,88cd314aaf5cbce6913a4729093cd2c38b14eff13e42b8485f435036b4c236e1,b249179983d1d52fc9f45d74b65394ae5aa0f8b14bbc697dd04731fe188ea16d,200,1400,0.9038758873939514,-0.8764097690582275,1.0,-1.0,-0.09612411260604858,0.12359023094177246,0.009239845024300308,0.015274545184240651,0.2626571321487427,0.3984484398365021,0.26793410539627077,0.39261682868003844,4.769970499997726,0.07098283991960369,0.06945997740230588,0.7647520776311562,1.0429996971567466,True,-1.3541880363609051,-1.012548823133713,-0.740270714982742,True,1.779301341057874
6,0.5,1000,800,200,28,81260932,81260932,81760932,88cd314aaf5cbce6913a4729093cd2c38b14eff13e42b8485f435036b4c236e1,b249179983d1d52fc9f45d74b65394ae5aa0f8b14bbc697dd04731fe188ea16d,500,3500,0.9491609334945679,-0.8627996444702148,1.0,-1.0,-0.05083906650543213,0.13720035552978516,0.002584610683143751,0.01882393755749945,0.18874977707862853,0.4891159796714783,0.282327938079834,0.48204845547676084,12.026899999997113,0.07098283991960369,0.06945997740230588,0.8100371237317726,1.088284743257363,True,-0.7162162934451943,-0.9989386985457004,-0.7266605903947293,False,1.975243307885535
6,0.5,1000,800,200,28,81260932,81260932,81760932,88cd314aaf5cbce6913a4729093cd2c38b14eff13e42b8485f435036b4c236e1,b249179983d1d52fc9f45d74b65394ae5aa0f8b14bbc697dd04731fe188ea16d,1000,7000,0.8815057277679443,-0.8976120948791504,1.0,-1.0,-0.11849427223205566,0.10238790512084961,0.014040892551804518,0.010483283115036102,0.1162547779083252,0.5782690382003784,0.2871365523338318,0.5160047328472137,24.095796299996437,0.07098283991960369,0.06945997740230588,0.7423819180051491,1.0206295375307395,True,-1.6693368758740026,-1.0337511489546358,-0.7614730408036648,True,1.474056124836151
6,0.5,1000,800,200,28,81260932,81260932,81760932,88cd314aaf5cbce6913a4729093cd2c38b14eff13e42b8485f435036b4c236e1,b249179983d1d52fc9f45d74b65394ae5aa0f8b14bbc697dd04731fe188ea16d,2000,14000,0.8508149981498718,-0.9036656618118286,1.0,-1.0,-0.14918500185012817,0.09633433818817139,0.022256164777022747,0.009280304714152976,0.10368140935897827,0.5971011757850647,0.3068060505390167,0.5484651017189026,48.01614019999397,0.07098283991960369,0.06945997740230588,0.7116911883870766,0.9899388079126671,False,-2.1017051729558514,-1.039804715887314,-0.7675266077363431,True,1.3869042546646921
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,200,1400,1.0015003681182861,-0.8983657956123352,1.0,-1.0,0.0015003681182861328,0.1016342043876648,2.251104490369471e-06,0.010329511501513622,0.24604264974594117,0.4250770199298859,0.2516187238693237,0.42234847545623777,4.6727144999895245,0.07444926730522383,0.06849558155646067,0.8555824855246521,1.1474182507119202,True,0.02015289300477585,-1.0326146685631241,-0.7641169226615463,True,1.4838067226845584
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,500,3500,1.0718762874603271,-0.9011541604995728,1.0,-1.0,0.07187628746032715,0.09884583950042725,0.005166200699079582,0.009770499986544223,0.20334415316581725,0.46661100029945374,0.23795772790908815,0.45104791164398195,11.877685500003281,0.07444926730522383,0.06849558155646067,0.9259584048666931,1.2177941700539612,True,0.9654398231436168,-1.0354030334503617,-0.7669052875487838,True,1.4430980401115212
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,1000,7000,1.079676866531372,-0.8807678818702698,1.0,-1.0,0.07967686653137207,0.11923211812973022,0.006348403060258079,0.014216297993701943,0.1566295200586319,0.5454400730133057,0.26972639203071597,0.5036339497566223,20.778886799991596,0.07444926730522383,0.06849558155646067,0.933758983937738,1.225594749125006,True,1.0702169331595481,-1.0150167548210587,-0.7465190089194809,True,1.7407271450268307
6,0.5,1000,800,200,29,81260933,81260933,81760933,82ad4bb57f45cb880d2b856ffbc22f7738a8dc6a65242f7c57b45913ef5877b2,a4bdba75946941e8496b2a24a1b0757dc6895ff6e593b9471dc5c57c8404e78a,2000,14000,1.0394803285598755,-0.8216946125030518,1.0,-1.0,0.03948032855987549,0.17830538749694824,0.0015586963431957201,0.03179281121043687,0.10702850431203842,0.5631849098205567,0.2877648973464966,0.5067593479156494,45.03812179999659,0.07444926730522383,0.06849558155646067,0.8935624459662415,1.1853982111535095,True,0.5302984164775695,-0.9559434854538407,-0.6874457395522628,False,2.60316626919901
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,200,1400,0.9993152022361755,-0.9155066609382629,1.0,-1.0,-0.0006847977638244629,0.08449333906173706,4.6894797733898486e-07,0.007139124345801662,0.24203235685825347,0.5107165455818177,0.2541948467493057,0.5076016998291015,4.836229100008495,0.07377986981760969,0.06251643874520396,0.8547093146096068,1.1439210898627443,True,-0.009281634211572114,-1.0380366293205672,-0.7929766925559587,True,1.3515379435815846
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,500,3500,0.9273017048835754,-0.9991589784622192,1.0,-1.0,-0.07269829511642456,0.0008410215377807617,0.005285042112834759,7.073172270111172e-07,0.18217795014381408,0.5823226952552796,0.2508633780479431,0.5666531443595886,12.022741799999494,0.07377986981760969,0.06251643874520396,0.7826958172570067,1.0719075925101442,True,-0.9853405176254868,-1.1216889468445235,-0.876629010079915,True,0.013452806248425049
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,1000,7000,0.918357789516449,-0.9866925477981567,1.0,-1.0,-0.08164221048355103,0.013307452201843262,0.006665450532640449,0.00017708828410434307,0.13187043011188507,0.6504576086997986,0.2908964401483536,0.6246904659271241,23.991112400006386,0.07377986981760969,0.06251643874520396,0.7737519018898802,1.0629636771430178,True,-1.1065648487233406,-1.109222516180461,-0.8641625794158525,True,0.21286324795434963
6,0.5,1000,800,200,30,81260934,81260934,81760934,63c1476418a221e50fe4bbdec08252cb6946de8479a72baf55bc635d1357345d,546a0286715f459244fe1bcd94b4ceea588119c835335effc678883634839010,2000,14000,0.9554360508918762,-1.0272003412246704,1.0,-1.0,-0.04456394910812378,-0.02720034122467041,0.001985945560111446,0.0007398585627385046,0.1126563560962677,0.6942660140991211,0.37200030088424685,0.6673052215576172,47.777160900004674,0.07377986981760969,0.06251643874520396,0.8108301632653074,1.100041938518445,True,-0.6040123033327353,-1.1497303096069746,-0.9046703728423662,True,-0.4350910219875108
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,200,1400,0.9468904733657837,-0.8654294610023499,1.0,-1.0,-0.05310952663421631,0.13457053899765015,0.0028206218193105315,0.01810922996611808,0.23392120957374574,0.41327476501464844,0.24780841112136842,0.414343832731247,4.667167800012976,0.07282325826890668,0.06430136525005858,0.8041595099218679,1.0896214368096995,True,-0.7292934688270116,-0.99145782104922,-0.7394011009554797,False,2.0928099811617535
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,500,3500,0.9419723749160767,-0.9352374076843262,1.0,-1.0,-0.05802762508392334,0.06476259231567383,0.003367205272880369,0.004194193363446175,0.15717138409614562,0.48315126180648804,0.24097214579582216,0.47860714435577395,11.867270900009316,0.07282325826890668,0.06430136525005858,0.7992414114721609,1.0847033383599924,True,-0.7968281901044707,-1.0612657677311963,-0.809209047637456,True,1.0071728969333948
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,1000,7000,0.8974753022193909,-0.9524927735328674,1.0,-1.0,-0.10252469778060913,0.04750722646713257,0.010511313655005239,0.002256936566599421,0.11848348379135132,0.5021863925457001,0.27202658891677856,0.49943424224853517,23.663747700004023,0.07282325826890668,0.06430136525005858,0.7547443387754751,1.0402062656633067,True,-1.4078565037838202,-1.0785211335797376,-0.8264644134859973,True,0.7388214275448729
6,0.5,1000,800,200,31,81260935,81260935,81760935,a71fb4246185a72a4151f676994e53b483468215705688fa2060b9518a651dc1,ab89a9be58d3b295134ca7c962a55c557f27a5a37ef994edf7495081f0df5d48,2000,14000,0.8981499075889587,-0.9831821322441101,1.0,-1.0,-0.10185009241104126,0.016817867755889893,0.010373441324137644,0.00028284067585460093,0.11411326467990875,0.5467402935028076,0.3579419839382172,0.5431263971328736,47.674332500013406,0.07282325826890668,0.06430136525005858,0.755418944145043,1.0408808710328745,True,-1.3985929060596312,-1.1092104922909802,-0.85715377219724,True,0.26154759996910903
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,200,1400,0.9029450416564941,-1.0002272129058838,1.0,-1.0,-0.09705495834350586,-0.00022721290588378906,0.009419664939059658,5.1625704600155586e-08,0.27272031545639036,0.47372677087783815,0.2811184394359589,0.4677229881286621,4.6866368999908445,0.07102674291132163,0.06536803814703512,0.7637351836111181,1.0421548997018701,True,-1.3664565537614612,-1.1283462134141131,-0.8721082123976546,True,-0.0034759021736694828
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,500,3500,0.9556212425231934,-0.959868848323822,1.0,-1.0,-0.04437875747680664,0.04013115167617798,0.0019694741151852213,0.0016105093348564026,0.19860199093818665,0.5369029474258423,0.2644341015815735,0.5277244353294372,12.131159099997603,0.07102674291132163,0.06536803814703512,0.8164113844778174,1.0948311005685694,True,-0.6248175779679838,-1.0879878488320514,-0.8317498478155928,True,0.6139262063504073
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,1000,7000,1.0079095363616943,-0.9409525990486145,1.0,-1.0,0.007909536361694336,0.0590474009513855,6.256076545696487e-05,0.003486595559113681,0.1751085662841797,0.5830591940879821,0.29560214281082153,0.566876254081726,24.045592399997986,0.07102674291132163,0.06536803814703512,0.8686996783163183,1.1471193944070703,True,0.11135997565831728,-1.0690715995568438,-0.8128335985403853,True,0.9033069161195821
6,0.5,1000,800,200,32,81260936,81260936,81760936,0de4b5218839c7fa089a40684c9036e690ce2a0164351d4cf1a8cc1ad6d545ce,83f857edcc8de22490cfa10d52987ab4cefc54f099a69bebe5bd85f7af9d09f1,2000,14000,0.9958933591842651,-1.0089683532714844,1.0,-1.0,-0.004106640815734863,-0.008968353271484375,1.6864498789459503e-05,8.043136040214449e-05,0.1470291221141815,0.6031145143508911,0.37330848693847657,0.5821831965446472,48.235221800001455,0.07102674291132163,0.06536803814703512,0.8566835011388891,1.1351032172296411,True,-0.05781823363155044,-1.1370873537797137,-0.8808493527632552,True,-0.13719783438064143
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,200,1400,0.8998962044715881,-0.9815725088119507,1.0,-1.0,-0.10010379552841187,0.018427491188049316,0.010020769879194091,0.0003395724314856352,0.2384791588783264,0.4601081454753876,0.24679461240768433,0.4601426362991333,4.6427178000012645,0.07133195437239927,0.0655324207316101,0.7600881429548312,1.039704265988345,True,-1.4033513648848712,-1.1100136932656324,-0.8531313243582689,True,0.2811965586243126
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,500,3500,0.8927402496337891,-0.9773322939872742,1.0,-1.0,-0.10725975036621094,0.02266770601272583,0.011504654048621887,0.0005138248958793667,0.17933603405952453,0.511204011440277,0.27017645716667177,0.49280304193496705,11.761955500012846,0.07133195437239927,0.0655324207316101,0.7529321881170321,1.032548311150546,True,-1.5036704280699387,-1.1057734784409559,-0.8488911095335924,True,0.3459006360464245
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,1000,7000,0.8581064939498901,-0.9975165724754333,1.0,-1.0,-0.14189350605010986,0.0024834275245666504,0.020133767059192564,6.167412269775241e-06,0.1445564392209053,0.5497995257377625,0.30749832272529604,0.526596941947937,23.569566500009387,0.07133195437239927,0.0655324207316101,0.7182984324331332,0.9979145554666471,False,-1.9891997534419614,-1.125957756929115,-0.8690753880217515,True,0.03789616645992064
6,0.5,1000,800,200,33,81260937,81260937,81760937,cfc55cdf3fe999fb6f6b65521ad07b07facf0725a288aefa3ca1949b1d2cff37,2b16568ca0d742cbb143d872127131322c27d67e05d9c73aecf5a360ebe16e8f,2000,14000,0.8004884719848633,-1.004561424255371,1.0,-1.0,-0.19951152801513672,-0.004561424255371094,0.039804849810934684,2.0806591237487737e-05,0.1061042618751526,0.5598363780975342,0.37465227603912354,0.5358047103881836,47.393040200011455,0.07133195437239927,0.0655324207316101,0.6606804104681063,0.9402965335016202,False,-2.796944648026277,-1.1330026087090528,-0.8761202398016893,True,-0.06960561206875811
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,200,1400,0.8779480457305908,-0.8103309273719788,1.0,-1.0,-0.12205195426940918,0.18966907262802124,0.01489667954098195,0.035974357111573596,0.24130268454551695,0.42149074912071227,0.24533976793289183,0.42307857871055604,4.6605884000018705,0.070316378638575,0.06445612177088017,0.7401304760757023,1.0157656153854795,True,-1.7357542671068737,-0.936662604626032,-0.6839992501179255,False,2.9426075819800483
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,500,3500,0.8977711796760559,-0.866794228553772,1.0,-1.0,-0.10222882032394409,0.13320577144622803,0.010450731704825245,0.017743777546584738,0.164853817820549,0.43877020716667176,0.22671698331832885,0.4386915159225464,11.829587300002459,0.070316378638575,0.06445612177088017,0.7599536100211673,1.0355887493309446,True,-1.453840802146517,-0.9931259058078252,-0.7404625512997187,False,2.0666116388406013
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,1000,7000,0.8995392918586731,-0.8950110673904419,1.0,-1.0,-0.1004607081413269,0.1049889326095581,0.010092353880256866,0.011022675970494333,0.14515081256628037,0.49369526028633115,0.26828677773475645,0.4973072910308838,23.618130500006373,0.070316378638575,0.06445612177088017,0.7617217222037845,1.0373568615135618,True,-1.4286957048469924,-1.0213427446444951,-0.7686793901363886,True,1.628843463197467
6,0.5,1000,800,200,34,81260938,81260938,81760938,2ee0a4c881805e769d1d2b84c03fdc1b7f3adb8c4976c4ef30ba0af92e2521aa,3ed3b1d8efe501ad715bd78449ab0bc3504d2cddd6f1c312ce9ee7e0a2fe14a6,2000,14000,0.9024726748466492,-0.90286785364151,1.0,-1.0,-0.09752732515335083,0.09713214635848999,0.009511579151567418,0.00943465385620712,0.11703747749328614,0.5668900275230407,0.3079466903209686,0.5455466628074646,47.53376490001392,0.070316378638575,0.06445612177088017,0.7646551051917606,1.0402902445015378,True,-1.3869787813539096,-1.0291995308955633,-0.7765361763874568,True,1.506949901574316
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,200,1400,0.9736009240150452,-0.8648159503936768,1.0,-1.0,-0.026399075984954834,0.13518404960632324,0.000696911212859419,0.018274727267964863,0.2335462248325348,0.4493011474609375,0.24651306748390198,0.44588533759117127,4.719599100004416,0.07306234310613206,0.06672944709025629,0.830401362900918,1.1168004851291724,True,-0.3613226028982799,-0.9956032633988502,-0.7340286373885033,False,2.0258529854664804
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,500,3500,1.0035059452056885,-0.8484402894973755,1.0,-1.0,0.0035059452056884766,0.1515597105026245,1.2291651785290014e-05,0.02297034584763935,0.17562509775161744,0.4969010353088379,0.2462102222442627,0.49841248273849487,11.906703599990578,0.07306234310613206,0.06672944709025629,0.8603063840915613,1.1467055063198157,True,0.04798566616725745,-0.9792276025025489,-0.717652976492202,False,2.2712568005790503
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,1000,7000,0.9765790104866028,-0.869059145450592,1.0,-1.0,-0.023420989513397217,0.13094085454940796,0.0005485427497866624,0.01714550739012921,0.12780950129032134,0.5560162019729614,0.2902158498764038,0.5577450442314148,23.86884629999986,0.07306234310613206,0.06672944709025629,0.8333794493724757,1.11977857160073,True,-0.32056170823012536,-0.9998464584557655,-0.7382718324454186,False,1.9622649408783683
6,0.5,1000,800,200,35,81260939,81260939,81760939,2d0da87d17fa3dd802a268507463f435631901c3193c05faa5932dba6aa6187c,b54bc6568fdcf67838589f41a744e60911775e362496c83b14c976330e1cd2fd,2000,14000,0.9628175497055054,-0.8720096349716187,1.0,-1.0,-0.03718245029449463,0.12799036502838135,0.0013825346099025637,0.016381533540098303,0.10353745698928833,0.5609465956687927,0.3345667016506195,0.5449423289299011,47.557835999992676,0.07306234310613206,0.06672944709025629,0.8196179885913782,1.1060171108196326,True,-0.508914013891979,-1.0027969479767922,-0.7412223219664452,True,1.9180492362729358
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,200,1400,0.8737438917160034,-0.8160616159439087,1.0,-1.0,-0.12625610828399658,0.1839383840560913,0.01594060487902027,0.033833329129166145,0.23902570962905884,0.4672092032432556,0.24099799156188964,0.4578921556472778,4.699707899999339,0.06877768365270276,0.06497179306644334,0.7389421088166168,1.00854567461539,True,-1.835713295049812,-0.9434039903651268,-0.6887192415226906,False,2.831049835241378
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,500,3500,0.7804059386253357,-0.882474422454834,1.0,-1.0,-0.2195940613746643,0.11752557754516602,0.048221551791019834,0.01381226137732483,0.15322779417037963,0.55334716796875,0.24452705442905426,0.49851609706878663,11.813832100000582,0.06877768365270276,0.06497179306644334,0.6456041557259491,0.9152077215247223,False,-3.1928097852716055,-1.009816796876052,-0.7551320480336159,True,1.8088707729672568
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,1000,7000,0.7263264656066895,-0.8697459101676941,1.0,-1.0,-0.27367353439331055,0.1302540898323059,0.07489720342732653,0.016966127918042417,0.11377368837594987,0.6141768455505371,0.2958507943153381,0.5327021241188049,23.636877700002515,0.06877768365270276,0.06497179306644334,0.5915246827073029,0.861128248506076,False,-3.9791036839106457,-0.9970882845889122,-0.742403535746476,False,2.00477905387499
6,0.5,1000,800,200,36,81260940,81260940,81760940,2acc560062c9e7053ffb2eef873b3b038013e77adf97b952c085c3f69d6901a9,5e0d5e8380a9a648fe4ea4f2e435a5ca5c6338d4c8c03b7beea5db50e95a9599,2000,14000,0.7291924357414246,-0.8635302186012268,1.0,-1.0,-0.27080756425857544,0.1364697813987732,0.07333673685966247,0.018624001235028942,0.0977113264799118,0.6443515753746033,0.3387182950973511,0.5849064755439758,47.04221840000537,0.06877768365270276,0.06497179306644334,0.594390652842038,0.8639942186408112,False,-3.9374336249245507,-0.9908725930224449,-0.7361878441800087,False,2.1004465931733254
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,200,1400,0.8227015733718872,-1.0490390062332153,1.0,-1.0,-0.1772984266281128,-0.04903900623321533,0.031434732084804295,0.002404824132341332,0.29443004727363586,0.45317293286323546,0.29472083926200865,0.44864660143852236,4.603665100003127,0.06841713856765946,0.06566376159638904,0.6886064458539883,0.9567967008897861,False,-2.591432941218052,-1.177737614051562,-0.9203403984148685,True,-0.7468199360042765
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,500,3500,0.9196962714195251,-1.0882874727249146,1.0,-1.0,-0.08030372858047485,-0.08828747272491455,0.006448688823926574,0.007794677840152531,0.2262057626247406,0.5298623895645141,0.25961453914642335,0.5267922282218933,11.65637670000433,0.06841713856765946,0.06566376159638904,0.7856011439016263,1.053791398937424,True,-1.1737370235246019,-1.2169860805432613,-0.9595888649065677,True,-1.3445387619976013
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,1000,7000,0.9119227528572083,-1.148878812789917,1.0,-1.0,-0.08807724714279175,-0.148878812789917,0.007757601464252417,0.02216490089773515,0.1666583263874054,0.5996288251876831,0.3049618661403656,0.6063187479972839,23.462208400000236,0.06841713856765946,0.06566376159638904,0.7778276253393094,1.046017880375107,True,-1.2873564867915355,-1.2775774206082637,-1.0201802049715702,False,-2.2672903466149297
6,0.5,1000,800,200,37,81260941,81260941,81760941,43b884e05e8236dbb8e301178736f14abf84a680ff4f6bb17e1f280346f0ab55,e8312892d87a2f1968fa84b4f7a3654d710300f9c72737b7ab763fca4d6bcde3,2000,14000,0.9483262300491333,-1.144946575164795,1.0,-1.0,-0.0516737699508667,-0.14494657516479492,0.0026701785009350942,0.021009509652003544,0.12762925386428833,0.6503986167907715,0.3983366823196411,0.6281436634063721,47.73942569999781,0.06841713856765946,0.06566376159638904,0.8142311025312344,1.082421357567032,True,-0.755275228293349,-1.2736451829831417,-1.0162479673464482,False,-2.207405906102793
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,200,1400,1.0551841259002686,-0.920798122882843,1.0,-1.0,0.055184125900268555,0.07920187711715698,0.0030452877513766907,0.006272937338881235,0.23065232515335082,0.3947136831283569,0.23563835084438323,0.39571174860000613,4.612734700000146,0.07016483659427852,0.06587296665074048,0.9176635731943447,1.1927046786061926,True,0.7864926162283467,-1.0499067650731024,-0.7916894806925836,True,1.2023426474336065
6,0.5,1000,800,200,38,81260942,81260942,81760942,bcd139d935d36ba8c5f1d8e300edce1d3630f5913c010984d42633b92d4f9208,28710e613dc672a42df0f7d89ff9e0843961e499d291dc93ee2fe4e5e0036eba,500,3500,1.1005555391311646,-0.8584395051002502,1.0,-1.0,0.10055553913116455,0.14156049489974976,0.010111416449959165,0.020039373716262077,0.15530743777751924,0.45016978979110717,0.19759988844394683,0.4402532434463501,11.724532499996712,0.07016483659427852,0.06587296665074048,0.9630349864252407,1.2380760918370886,True,1.4331329482404038,-0.9875481472905097,-0.7293308629099908,False,2.148992251256965
