case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
1,linear,4,1000,800,200,10000,10000,0.5,1,31260908,31760908,1031760908,2031260908,3031260908,1.0011920986866658,4.689879741216395,4.1371752381783296,0.517052154287571,21.99497198707196,-2.6979025949818087,0.2396854745749112,17.116218951395915,0.0,5.849774309396594e-08,7,0.005,1,1,0.44293758273124695,1.0,-0.557062417268753,0.557062417268753,-0.16809430718421936,-1.0,0.8319056928157806,0.8319056928157806,1.9674130576646116,1.8095197967996648,1.9291062842225892,1.8390605449676514,26d3e43982ba410f1abd1b93ec1aa223400a8d5a8ddd8e6973a764ad5670a084
1,linear,4,1000,800,200,10000,10000,0.5,2,31260908,31760908,1031760908,2031260908,3031260908,1.0118836928577588,3.8665896447626333,3.2743160484578464,0.5917922281968696,14.950515480985626,-2.4105810619969437,0.31019602842797367,10.721145585188607,-1.7763568394002505e-15,1.0917206871852159e-07,14,0.005,1,1,0.4777683615684509,1.0,-0.5222316384315491,0.5222316384315491,-0.13329201936721802,-1.0,0.866707980632782,0.866707980632782,1.568201930404881,1.4361514797080264,1.543427151244951,1.4608126878738403,8f4aecb2b259eb178edaa46bf61cc3a7edbbd80221fd9949c225d0b78ceef0a9
1,linear,4,1000,800,200,10000,10000,0.5,3,31260908,31760908,1031760908,2031260908,3031260908,1.0243070535469236,1.9304365119721374,1.472783206202266,0.6722785355226081,3.726585126755152,-1.114886644903167,0.5068975674167048,2.1690903724714268,4.440892098500626e-16,2.6364470340212165e-07,21,0.005,1,1,0.5121619701385498,1.0,-0.4878380298614502,0.4878380298614502,-0.09932303428649902,-1.0,0.900676965713501,0.900676965713501,0.8464353880152408,0.8150647364882788,0.8627193348705107,0.8242747783660889,275e1443675fe23b8e3dcba8fac8408e04710516277122e99f86db50790eb703
1,linear,4,1000,800,200,10000,10000,0.5,4,31260908,31760908,1031760908,2031260908,3031260908,1.0330834839321212,1.046905959254186,1.523018198897193,0.7321372673454456,1.0960120875219275,0.2457175396523382,-0.26881560743177274,2.3195844341720493,0.0,4.981584833529951e-07,28,0.005,1,1,0.5372887253761292,1.0,-0.46271127462387085,0.46271127462387085,-0.07633352279663086,-1.0,0.9236664772033691,0.9236664772033691,0.8167041769476506,0.8020263198550214,0.8559075200435274,0.8010059595108032,5ab2fbef33004f9ead3b68098ef0cd08eb1f62c40798d6faccc96af23bff8a82
1,linear,4,1000,800,200,10000,10000,0.5,5,31260908,31760908,1031760908,2031260908,3031260908,1.0315119736811282,1.3158400325745359,0.8434029824397413,0.7413570336269726,1.7314349913257556,-0.8807317170822389,0.7123378821953906,0.7113285907882506,3.3306690738754696e-16,4.84423630098263e-07,35,0.005,1,1,0.5449201464653015,1.0,-0.4550798535346985,0.4550798535346985,-0.07430065423250198,-1.0,0.925699345767498,0.925699345767498,0.6584684253305452,0.6353302937954054,0.668439319431337,0.6364559531211853,d1638d845117a408312bd7bfebf795a66e66efd77d6f6f24968d0835dcb91cf1
1,linear,4,1000,800,200,10000,10000,0.5,6,31260908,31760908,1031760908,2031260908,3031260908,1.0309551809239201,1.1396527628492856,0.719081422208775,0.7623574364483224,1.2988084198700103,-0.7720438822762691,0.7491331955743714,0.5170780917657946,1.1102230246251565e-16,4.97530177057115e-07,42,0.005,1,1,0.5583455562591553,1.0,-0.4416544437408447,0.4416544437408447,-0.06843683123588562,-1.0,0.9315631687641144,0.9315631687641144,0.6235215115197085,0.607234853057117,0.6392413799191289,0.6070675253868103,2c0b9e4e5d485b69abdea3f3796647f3d3321f844057e2018e52e9f5d10317bb
1,linear,4,1000,800,200,10000,10000,0.5,7,31260908,31760908,1031760908,2031260908,3031260908,1.0296229842292646,0.709598835448519,0.7169941919609455,0.781866217614768,0.5035305072698943,-0.3856580267894666,0.6000606961622239,0.5140806713057291,-2.220446049250313e-16,5.000841127866806e-07,49,0.005,1,1,0.5718958973884583,1.0,-0.42810410261154175,0.42810410261154175,-0.06359711289405823,-1.0,0.9364028871059418,0.9364028871059418,0.6052710883182825,0.6043950143039913,0.6372255400557945,0.599283754825592,72bb7a3d6e1a25a807c4a8f9e01649f1862b2739cca426d4a885c317cbd4ad25
1,linear,4,1000,800,200,10000,10000,0.5,8,31260908,31760908,1031760908,2031260908,3031260908,1.023443085844604,0.8954651617802115,0.6199923154274529,0.7826788356795568,0.8018578559620604,-0.6000731102262614,0.7574114419585596,0.38439047118909425,-1.6653345369377348e-16,4.934279118629092e-07,56,0.005,1,1,0.580643355846405,1.0,-0.41935664415359497,0.41935664415359497,-0.06641778349876404,-1.0,0.933582216501236,0.933582216501236,0.5900790912229809,0.5945068182515311,0.6182384862976742,0.588091254234314,294f5ab895e2a57c4b2fb13a4234941afeb81bd5a3e44cdb38f3ad901e94b904
1,linear,4,1000,800,200,10000,10000,0.5,9,31260908,31760908,1031760908,2031260908,3031260908,1.0160703798156838,0.9207905997091671,0.6136874444041672,0.7821855690173934,0.8478553285127677,-0.6267143090554217,0.7689553188573607,0.3766122794193179,2.7755575615628914e-16,4.752557067888574e-07,63,0.005,1,1,0.5902349352836609,1.0,-0.4097650647163391,0.4097650647163391,-0.07021959125995636,-1.0,0.9297804087400436,0.9297804087400436,0.5873755002316996,0.5931932655284701,0.6170121778609705,0.5867773294448853,d5b6e29e7458bb7e99931b74f158e9ff56d58faa4cd5ea5026a7601ad7756917
1,linear,4,1000,800,200,10000,10000,0.5,10,31260908,31760908,1031760908,2031260908,3031260908,1.007519242033506,0.7938842269946527,0.5751106747994844,0.7812011979042007,0.6302521658708973,-0.5403505377533898,0.7656654504094401,0.33075228826831826,0.0,4.959314132690906e-07,70,0.005,1,1,0.6011611223220825,1.0,-0.3988388776779175,0.3988388776779175,-0.07478512078523636,-1.0,0.9252148792147636,0.9252148792147636,0.5791828743891027,0.590893596095949,0.6088112127647844,0.5853773355484009,303acd1e6c152c589977b8fc49b912bce0876ca4efe5b73bbb37140d71fcac94
1,linear,4,1000,800,200,10000,10000,0.5,11,31260908,31760908,1031760908,2031260908,3031260908,0.9979639158800888,0.8479158655004688,0.5552709717352445,0.7767649855573591,0.7189613149674091,-0.5937002242364826,0.7938621177259314,0.30832585205180274,-1.1102230246251565e-16,4.970456473074591e-07,77,0.005,1,1,0.6113628149032593,1.0,-0.3886371850967407,0.3886371850967407,-0.08081932365894318,-1.0,0.9191806763410568,0.9191806763410568,0.5757202944631394,0.586045513313433,0.6052168599543103,0.5815771818161011,809c5cb54fbd854e8a375eaa223112ddc4407fe0a5e29faf76d8e19e662652ab
