design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,2,745396614,745396631,60,-0.5027990937232971,-0.5328685641288757,-1.5027990937232971,0.46713143587112427,23.21653823852539,24.16889762878418,41.31378887763471,4.907016042658524,13.940089696007867,68.4042437744094
case6_full_c20,paper_case6,20.0,t3,400,320,80,2,745396614,745396631,80,-0.4674508273601532,-0.6132764220237732,-1.4674508273601532,0.3867235779762268,22.031594848632814,24.838117599487305,41.31378887763471,4.907016042658524,13.940089696007867,68.4042437744094
case6_full_c20,paper_case6,20.0,t3,400,320,80,2,745396614,745396631,100,-0.4225163459777832,-0.6566946506500244,-1.4225163459777832,0.3433053493499756,20.93447952270508,25.72722816467285,41.31378887763471,4.907016042658524,13.940089696007867,68.4042437744094
case6_full_c20,paper_case6,20.0,t3,400,320,80,2,745396614,745396631,150,-0.3790759742259979,-0.8089149594306946,-1.379075974225998,0.19108504056930542,18.110877990722656,26.704036712646484,41.31378887763471,4.907016042658524,13.940089696007867,68.4042437744094
case6_full_c20,paper_case6,20.0,t3,400,320,80,2,745396614,745396631,200,-0.31712251901626587,-0.8826754689216614,-1.3171225190162659,0.11732453107833862,16.35926055908203,27.66525650024414,41.31378887763471,4.907016042658524,13.940089696007867,68.4042437744094
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,10,-0.2739095985889435,0.12641875445842743,-1.2739095985889435,1.1264187544584274,22.296885299682618,24.903364181518555,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,20,-0.25742238759994507,0.0906393975019455,-1.257422387599945,1.0906393975019455,22.083820724487303,24.951953887939453,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,40,-0.10183114558458328,0.06444191187620163,-1.1018311455845833,1.0644419118762016,20.872782135009764,24.912151336669922,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,60,0.08981745690107346,0.015184512361884117,-0.9101825430989265,1.0151845123618841,19.810018157958986,24.960731506347656,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,80,0.2472943812608719,-0.06899593770503998,-0.7527056187391281,0.93100406229496,18.85779685974121,25.02035903930664,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,100,0.3742789328098297,-0.15467876195907593,-0.6257210671901703,0.8453212380409241,17.88428726196289,25.119678497314453,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,150,0.5481417179107666,-0.34530308842658997,-0.4518582820892334,0.65469691157341,15.890535736083985,26.330341339111328,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,3,772700248,772700265,200,0.597667932510376,-0.4668569266796112,-0.402332067489624,0.5331430733203888,14.848225784301757,27.345006942749023,39.31298371555079,4.943043178752632,13.00084850893713,64.263755540098
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,10,-0.6320461630821228,-0.4780236482620239,-1.6320461630821228,0.5219763517379761,23.241287612915038,21.960969924926758,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,20,-0.6028059124946594,-0.4478354752063751,-1.6028059124946594,0.5521645247936249,22.372166061401366,22.66489028930664,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,40,-0.657512903213501,-0.5231475830078125,-1.657512903213501,0.4768524169921875,21.287255859375,22.032169342041016,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,60,-0.6936234831809998,-0.6232045888900757,-1.6936234831809998,0.3767954111099243,20.479720306396484,22.158803939819336,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,80,-0.7595092058181763,-0.7437974214553833,-1.7595092058181763,0.2562025785446167,19.687911224365234,22.439870834350586,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,100,-0.8553744554519653,-0.8617373704910278,-1.8553744554519653,0.13826262950897217,18.801275634765624,22.917510986328125,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
case6_full_c20,paper_case6,20.0,t3,400,320,80,4,874698673,874698690,150,-1.0210150480270386,-1.0259751081466675,-2.0210150480270386,-0.02597510814666748,16.853701782226562,23.09625816345215,40.129556672311445,4.59682147574809,14.651046792479551,67.34824653786018
