case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
2,additive,6,1000,800,200,10000,10000,0.5,1,41260910,41760910,1041760910,2041260910,3041260910,1.1475005828267397,5.1690402949277106,4.329248402615818,1.1672576449626413,26.71897757058635,-4.571921741998689,0.3278980978722754,18.742391731551614,0.0,9.957746538447054e-08,7,0.005,1,1,0.642611026763916,1.0,-0.357388973236084,0.357388973236084,0.09042684733867645,-1.0,1.0904268473386765,1.0904268473386765,2.0842528924157735,2.129435292198992,2.056200512242187
2,additive,6,1000,800,200,10000,10000,0.5,2,41260910,41760910,1041760910,2041260910,3041260910,1.1704707481704297,4.389288779256031,3.5290312396887753,1.2908929377781184,19.265855987702896,-4.051343717390859,0.3941619107259744,12.454061490699294,-1.7763568394002505e-15,1.6150090864641697e-07,14,0.005,1,1,0.6774204969406128,1.0,-0.3225795030593872,0.3225795030593872,0.12514187395572662,-1.0,1.1251418739557266,1.1251418739557266,1.6849556586909749,1.740370122035133,1.6630728680105422
2,additive,6,1000,800,200,10000,10000,0.5,5,41260910,41760910,1041760910,2041260910,3041260910,1.2104359761346957,2.193422431115818,1.6946062570439493,1.5189275675771972,4.811101961322025,-1.7291695812433594,0.5463385512971084,2.8716903664125035,-4.440892098500626e-16,3.2229359625546294e-07,35,0.005,1,1,0.7412977814674377,1.0,-0.25870221853256226,0.25870221853256226,0.18246708810329437,-1.0,1.1824670881032944,1.1824670881032944,0.8761158088310153,0.909354927165856,0.8951538423877362
2,additive,6,1000,800,200,10000,10000,0.5,10,41260910,41760910,1041760910,2041260910,3041260910,1.1970610635161798,1.2741209623562504,1.0897696659954599,1.517692016805427,1.6233842267156176,-0.9767391592985943,0.6219136904513348,1.1875979249238562,2.220446049250313e-16,5.512432608156814e-07,70,0.005,1,1,0.7620978951454163,1.0,-0.23790210485458374,0.23790210485458374,0.17318275570869446,-1.0,1.1731827557086945,1.1731827557086945,0.7063431626015282,0.7411354386691537,0.7264544607637896
2,additive,6,1000,800,200,10000,10000,0.5,20,41260910,41760910,1041760910,2041260910,3041260910,1.0898594003056765,0.9740614148254537,0.8843371510866626,1.2187056650755266,0.9487956398517646,-0.6927245540676082,0.6391918219314251,0.7820521967920747,1.1102230246251565e-16,5.165497380943407e-07,140,0.005,1,1,0.7593430280685425,1.0,-0.24065697193145752,0.24065697193145752,0.06295707076787949,-1.0,1.0629570707678795,1.0629570707678795,0.6467731772566987,0.7137518838006972,0.6754032339648525
2,additive,6,1000,800,200,10000,10000,0.5,30,41260910,41760910,1041760910,2041260910,3041260910,0.958711528303875,0.9145507184750669,0.7727601723460087,0.9052667866052486,0.836403016663261,-0.5722557596521384,0.6571346171107898,0.5971582839642331,2.220446049250313e-16,5.091467620843559e-07,210,0.005,1,1,0.7623670697212219,1.0,-0.23763293027877808,0.23763293027877808,-0.07120595127344131,-1.0,0.9287940487265587,0.9287940487265587,0.603550330722211,0.6959951416830827,0.648218660665303
2,additive,6,1000,800,200,10000,10000,0.5,50,41260910,41760910,1041760910,2041260910,3041260910,0.6946116854461358,0.7208272648763111,0.6659384596535128,0.43781287306526656,0.5195919457890635,-0.2569653934043185,0.5367956967499158,0.4434740320456933,2.7755575615628914e-16,5.082265968070487e-07,350,0.005,1,1,0.7929810285568237,1.0,-0.20701897144317627,0.20701897144317627,-0.33695510029792786,-1.0,0.6630448997020721,0.6630448997020721,0.5604749928609535,0.668616420337911,0.628214980606376
2,additive,6,1000,800,200,10000,10000,0.5,75,41260910,41760910,1041760910,2041260910,3041260910,0.4854943908339858,0.6397585222086356,0.6867914349610358,0.15710857289914235,0.4092909667385773,-0.04735853225094047,0.16722659160786724,0.47168247513583866,0.0,5.50547266442436e-07,525,0.005,1,1,0.781051516532898,1.0,-0.21894848346710205,0.21894848346710205,-0.566679835319519,-1.0,0.43332016468048096,0.43332016468048096,0.5233832993996822,0.6702978161453066,0.6331244194699708
2,additive,6,1000,800,200,10000,10000,0.5,100,41260910,41760910,1041760910,2041260910,3041260910,0.34529394341363856,0.666502340560915,0.7301601043976524,0.06847824522028273,0.4442253699731779,0.010215081430265036,-0.039847900921902164,0.5331337780539906,-1.1102230246251565e-16,5.356706545001089e-07,700,0.005,1,1,0.8238046765327454,1.0,-0.17619532346725464,0.17619532346725464,-0.7030435800552368,-1.0,0.2969564199447632,0.2969564199447632,0.5023338259188944,0.6775557686651521,0.6414554185517989
2,additive,6,1000,800,200,10000,10000,0.5,150,41260910,41760910,1041760910,2041260910,3041260910,0.23507982574424754,0.8027412206150967,0.7975824763520225,0.021627245576574524,0.6443934672746153,-0.014941453133682652,0.04486783322314196,0.6361378065838246,1.1102230246251565e-16,5.68570193593132e-07,1050,0.005,1,1,0.8506410121917725,1.0,-0.14935898780822754,0.14935898780822754,-0.8184664845466614,-1.0,0.18153351545333862,0.18153351545333862,0.4562196368776991,0.7024484967464781,0.658704422816001
2,additive,6,1000,800,200,10000,10000,0.5,200,41260910,41760910,1041760910,2041260910,3041260910,0.22928867269101877,0.904023797935837,0.9101562078484605,0.015092921976835117,0.817259027234335,-0.001983813263040001,0.004766765464825509,0.82838432268509,-1.1102230246251565e-16,5.727250673714934e-07,1400,0.005,1,1,0.8353571891784668,1.0,-0.1646428108215332,0.1646428108215332,-0.8404191732406616,-1.0,0.15958082675933838,0.15958082675933838,0.4277490000642421,0.7137769283170889,0.6823816086088149
2,additive,6,1000,800,200,10000,10000,0.5,300,41260910,41760910,1041760910,2041260910,3041260910,0.20721994110050462,1.0707319268122433,1.0754095777597492,0.008694837531636595,1.1464668590950593,0.0006720316553530039,-0.0011635282875383961,1.156505759937402,0.0,5.794132498238014e-07,2100,0.005,1,1,0.8326278924942017,1.0,-0.16737210750579834,0.16737210750579834,-0.8778252005577087,-1.0,0.12217479944229126,0.12217479944229126,0.3782864253493128,0.7506330785103102,0.7166608108305723
2,additive,6,1000,800,200,10000,10000,0.5,500,41260910,41760910,1041760910,2041260910,3041260910,0.1910906788576222,1.2743855522193803,1.2778803488599983,0.00876686595760064,1.624058535705495,7.639216972757268e-05,-9.357053074966167e-05,1.632978186002551,2.220446049250313e-16,5.751695493216857e-07,3500,0.005,1,1,0.8542419672012329,1.0,-0.1457580327987671,0.1457580327987671,-0.876427173614502,-1.0,0.12357282638549805,0.12357282638549805,0.33180801809510746,0.7741599302568648,0.7668997913629003
2,additive,6,1000,800,200,10000,10000,0.5,750,41260910,41760910,1041760910,2041260910,3041260910,0.16439224635160862,1.4312623065212495,1.4391125325565457,0.017978467085559197,2.048511790068527,0.0022773121036145016,-0.0022040385583532857,2.0710448813613147,-8.881784197001252e-16,5.640851767907407e-07,5250,0.005,1,1,0.9257271885871887,1.0,-0.07427281141281128,0.07427281141281128,-0.8533427119255066,-1.0,0.1466572880744934,0.1466572880744934,0.2908352768951738,0.8244855406203887,0.8111967758252107
2,additive,6,1000,800,200,10000,10000,0.5,1000,41260910,41760910,1041760910,2041260910,3041260910,0.08763352376171217,1.54956742252267,1.5508250185754409,0.01135648563872317,2.4011591969435515,-0.00372872217137903,0.0030911485453126116,2.4050582382395165,0.0,5.830912535031985e-07,7000,0.005,1,1,1.0115149021148682,1.0,0.011514902114868164,0.011514902114868164,-0.9131262898445129,-1.0,0.08687371015548706,0.08687371015548706,0.2311668746215312,0.870944233126189,0.8491532235533396
