n,epochs,rep,n_train,n_eval,oracle_f0,data_sha256,adam_sn_xi_1,adam_sn_xi_2,adam_sn_psi_00_1,adam_sn_psi_00_2,adam_sn_psi_fit_1,adam_sn_psi_fit_2,adam_sn_psi0_N_1,adam_sn_psi0_N_2,adam_sigma2_sn_xi_1,adam_sigma2_sn_xi_2,adam_Gap_EP_1,adam_Gap_EP_2,adam_Gap_Taylor_1,adam_Gap_Taylor_2,adam_C_n_1,adam_C_n_2,adam_R2_n,adam_IF_resid_1,adam_IF_resid_2,adam_IF_resid_2Sigma_1,adam_IF_resid_2Sigma_2,adam_a_hat_1,adam_a_hat_2,adam_sn_a_1,adam_sn_a_2,adam_m_l2,adam_h_l2,adam_Sigma2_11,adam_Sigma2_12,adam_Sigma2_22,adam_theta_1,adam_theta_2,prof_sn_xi_1,prof_sn_xi_2,prof_sn_psi_00_1,prof_sn_psi_00_2,prof_sn_psi_fit_1,prof_sn_psi_fit_2,prof_sn_psi0_N_1,prof_sn_psi0_N_2,prof_sigma2_sn_xi_1,prof_sigma2_sn_xi_2,prof_Gap_EP_1,prof_Gap_EP_2,prof_Gap_Taylor_1,prof_Gap_Taylor_2,prof_C_n_1,prof_C_n_2,prof_R2_n,prof_IF_resid_1,prof_IF_resid_2,prof_IF_resid_2Sigma_1,prof_IF_resid_2Sigma_2,prof_a_hat_1,prof_a_hat_2,prof_sn_a_1,prof_sn_a_2,prof_m_l2,prof_h_l2,prof_Sigma2_11,prof_Sigma2_12,prof_Sigma2_22,prof_theta_1,prof_theta_2
500,1000,81,400,50000,0.36755259694786135,7c48c755302c89a1986ed2526f06328690eacde0d3ff6bd7718d9fee5161e670,-4.631004333496094,-7.407102584838867,-0.08596921200487734,0.3055839046724946,-0.023598372711461316,-0.10988314105650827,-0.21303890394050393,-0.3303376523163201,-0.32982054448319204,-0.4986756700937608,-0.29900811594538124,-0.02475374764382554,0.11678164054268811,0.16833801777744067,0.2661276024678715,0.019077366012689025,34.41210724490821,-0.4157897564880694,-0.19309176542126621,-0.7456103009712614,-0.691767435515027,0.06186646743469728,0.08695211388464447,1.2373293486939456,1.7390422776928893,1.3117184767492645,1.1300078512652563,0.06814769516417635,0.0019208958829925636,0.06612302007777336,0.7684497833251953,-1.3703551292419434,-4.864165649922725,-10.22295953599321,-0.08596921200487734,0.3055839046724946,-0.06982060569777102,-0.5498427460790958,-0.2126908821502947,-0.4633374222329135,-0.3511189188236805,-0.6853165144238741,-0.29866009415517203,-0.15775351756041894,0.13842803667338582,0.22197909219096057,0.2661276024678715,0.019077366012689025,34.41210724490821,-0.43708813082855785,-0.3797326097513795,-0.7882070496522384,-1.0650491241752535,0.05912841801206782,0.26239919486978786,1.1825683602413564,5.247983897395757,1.3117184767492645,1.1154485466864663,0.06814769516417635,0.0019208958829925636,0.06612302007777336,0.7567917175038638,-1.5111479767996605
500,1000,82,400,50000,0.36755259694786135,15e17b4c96dd4aa85d437d04a49c476772f0c15a9f3fce0f45352522ffe25aa6,-10.547940731048584,9.653576612472534,0.10598950452553102,-0.2789330082792369,-0.12232197678785456,-0.055092316714036825,-0.3540248006801549,0.3601294284693201,-0.5457134228161568,0.5434276783339956,-0.24803529615462389,0.08119642019008322,0.19168862213600185,-0.18329824986467552,-0.024367305565977933,-0.2844792425803821,40.241343286872336,-0.43972391829062574,0.26449467005475874,-0.9854373411067825,0.8079223483887543,0.07635702926265713,0.057150030477998895,1.5271405852531426,1.1430006095599778,1.418473533184041,1.4411479547324946,0.059381605458993486,0.008353404682740014,0.06542019825212195,0.4726029634475708,-0.5173211693763733,-10.386127846028106,4.786711701949269,0.10598950452553102,-0.2789330082792369,-0.15689690647701343,-0.8158364081224966,-0.36702667746578344,0.16197357015255487,-0.5767596060535174,0.2263880995327256,-0.2610371729402524,-0.11695943812668202,0.20973292858773396,-0.06441452938017073,-0.024367305565977933,-0.2844792425803821,40.241343286872336,-0.4707701015279864,-0.0525449087465113,-1.0475297075815038,0.1738431907862143,0.05185676918249364,0.27986427215352166,1.037135383649873,5.597285443070433,1.418473533184041,1.4255386869581637,0.059381605458993486,0.008353404682740014,0.06542019825212195,0.4806936076985947,-0.7606644149025366
500,1000,83,400,50000,0.36755259694786135,8cfdc0cc29cf04fa7773b2125b59e7e0ee6cdc4a76542b64298090591aa57808,2.5822901725769043,8.07826280593872,-0.14109029991904887,-0.07875774093432192,0.04729862885099952,0.1917775367295565,0.13625269721741887,0.3483422189001576,0.17890499816478408,0.5502383314508861,-0.0048376027016300005,0.2695844779658357,-0.04265230094736522,-0.20189611255072848,0.008500839162726825,-0.2802224858385079,41.665069470140075,0.03781469824573522,0.47148059051656416,0.2167196964105193,1.0217189219674503,-0.01220856250525781,-0.050215688393249656,-0.24417125010515622,-1.0043137678649932,1.4433480084536106,1.3149233215359402,0.061944930437905506,0.002345208804062825,0.06736378041618789,1.1291145086288452,-0.596086859703064,3.319087147946833,6.927643304475768,-0.14109029991904887,-0.07875774093432192,0.13311359379365562,-0.14233864877971641,0.1427744825369892,0.29178275009418425,0.22184739256597621,0.47445619476519657,0.001684182617940344,0.21302500915986233,-0.079072910028987,-0.18267344467101232,0.008500839162726825,-0.2802224858385079,41.665069470140075,0.08075709264692735,0.39569845383087465,0.30260448521290356,0.8701546485960712,-0.033392100844177756,0.033435104763566946,-0.6678420168835552,0.668702095271339,1.4433480084536106,1.3175872798930894,0.061944930437905506,0.002345208804062825,0.06736378041618789,1.1659543573973417,-0.6536178347762116
500,1000,84,400,50000,0.36755259694786135,ccde69a21c370dc74efc6ca297179431201987e0a344d4e70c73ed6105a05d69,-6.508163213729858,3.3972179889678955,0.02883901394180403,-0.1873147341579329,-0.08055758384177253,0.17279704914568822,-0.21247565667570278,0.14476619816595465,-0.4315657301058399,0.25001609634674277,-0.18363664273389876,-0.04254853599197825,0.2190900734301371,-0.10524989818078812,0.1611997156592172,0.13559767269772993,30.554415508421954,-0.4027267161640358,0.06270136218880987,-0.8342924462698758,0.31271745853555266,0.0018421965740691994,-0.05746928497657334,0.03684393148138399,-1.1493856995314669,1.2360100223789037,1.2430388024246362,0.0653016855134162,-0.0019344365519697215,0.06988849944599852,0.6745918393135071,-0.8301391005516052,-6.333930047058882,1.3299534500450494,0.02883901394180403,-0.1873147341579329,0.13575414331393973,-0.2111480675314868,-0.2608329200571172,0.05981228331587297,-0.41618901856320195,0.10520103675732725,-0.2319939061153132,-0.12750245084205994,0.15535609850608473,-0.04538875344145429,0.1611997156592172,0.13559767269772993,30.554415508421954,-0.3873500046213979,-0.08211369740060565,-0.8035390231845999,0.02308733935672161,-0.03876339603092382,0.05539764315047501,-0.7752679206184764,1.1079528630095001,1.2360100223789037,1.229994141538037,0.0653016855134162,-0.0019344365519697215,0.06988849944599852,0.6833034976470559,-0.9335023274977475
500,1000,85,400,50000,0.36755259694786135,6a34e87c412425c728edb989a86107ddf096154e51b129d9657e3d860692392b,2.175474166870117,5.598219633102417,0.08079517421340514,-0.2224251826772632,0.11259879375907828,-0.08635054883918133,0.08846931229442122,0.21584358483745278,0.15181965611189185,0.4289797620047407,0.16926448650782636,-0.00658159783981041,-0.06335034381747064,-0.21313617716728792,-0.19069845319326303,-0.07652219503022785,28.91368808309496,0.232614830325297,0.2065545793274775,0.38443448643718886,0.6355343413322182,-0.1073163245999455,-0.0021787037466247127,-2.1463264919989102,-0.04357407493249425,1.2023661689164196,1.2695755556402235,0.0651489482782397,0.0018023233804838115,0.07592750586932463,1.1087737083435059,-0.7200890183448792,-0.3671418094703993,0.45949481707043827,0.08079517421340514,-0.2224251826772632,-0.13835081525354512,-0.6464938691099449,0.009127734636077044,0.0280255852839211,-0.023090744503949195,0.03422658715287831,0.08992290884948217,-0.1943995973933421,0.032218479140026235,-0.006201001868957209,-0.19069845319326303,-0.07652219503022785,28.91368808309496,0.05770442970945594,-0.1881985955243849,0.03461368520550675,-0.15397200837150657,0.04144252152365242,0.19697535537854863,0.8288504304730484,3.9395071075709724,1.2023661689164196,1.203415163799667,0.0651489482782397,0.0018023233804838115,0.07592750586932463,0.98164290952648,-0.9770252591464781
500,1000,86,400,50000,0.36755259694786135,d2be3d9b5dcf78c1cc3f25626edeb97419488d3b728e869b385d3a90be45c098,-5.695146322250366,-0.43482542037963867,-0.008645276694713135,-0.023599955376629025,-0.08267531487465786,0.09320442354871998,-0.22174903036714097,-0.03747771739131457,-0.366751289721504,-0.052969604054990814,-0.2303943070618541,-0.0610776727679436,0.14500225935436303,0.015491886663676242,0.3208202447947833,0.1413912612277018,32.25843312998045,-0.37539656641621716,-0.07656955943161983,-0.7421478561377212,-0.12953916348661065,0.005821750613841553,-0.012866352759972674,0.11643501227683106,-0.2573270551994535,1.2700085261520973,1.2373311704989032,0.06411765445988621,0.0036609307054160955,0.07386888278974908,0.7152426838874817,-1.021741271018982,-6.206420318246828,-2.150969083977179,-0.008645276694713135,-0.023599955376629025,0.10409321186747114,-0.11063393523855056,-0.2528452050861978,-0.11829335666077986,-0.40581566216409987,-0.18161095786247233,-0.26149048178091094,-0.1418933120374089,0.15297045707790208,0.06331760120169247,0.3208202447947833,0.1413912612277018,32.25843312998045,-0.414460938858813,-0.20521091323910134,-0.8202766010229129,-0.3868218711015737,-0.03424421120297972,0.027189706220143363,-0.6848842240595944,0.5437941244028672,1.2700085261520973,1.227829884733159,0.06411765445988621,0.0036609307054160955,0.07386888278974908,0.6896789840876586,-1.107548454198859
500,1000,87,400,50000,0.36755259694786135,2916aeb054dbb436b10832937c1e143676bd43143f099ce4a00baed6a948e5b4,-4.74897027015686,8.04485559463501,-0.2192921870733457,0.1537010808742178,0.006917137521826444,0.2666861625389649,-0.14808666875151635,0.30720548581769797,-0.30383586846156263,0.527622753167189,-0.36737885582486207,0.46090656669191576,0.15574919971004628,-0.22041726734949102,0.6139888891170865,-0.3866758349603812,32.36510763385441,-0.5231280555349083,0.6813238340414067,-0.826963923996471,1.2089465872085958,-0.013430640355773914,-0.09843354902380376,-0.2686128071154783,-1.9686709804760751,1.2721066707209425,1.2467359632236963,0.06841734682128493,0.0026198204937060428,0.06713162174907243,0.762551486492157,-0.5977572202682495,-4.1696696164359,7.765969879677357,-0.2192921870733457,0.1537010808742178,0.19213776743448555,0.2681947848173728,-0.12991321246030035,0.32631502523631095,-0.26493228523358653,0.5104183665640677,-0.34920539953364604,0.48001610611052875,0.13501907277328618,-0.18410334132775674,0.6139888891170865,-0.3866758349603812,32.36510763385441,-0.4842244723069322,0.6641194474382854,-0.7491567575405187,1.1745378140023532,-0.03968186056273844,-0.0853323201506714,-0.7936372112547687,-1.7066464030134278,1.2721066707209425,1.2466485607308018,0.06841734682128493,0.0026198204937060428,0.06713162174907243,0.791516519178205,-0.6117015060161322
500,1000,88,400,50000,0.36755259694786135,5c3073058078c5660557ab54b0de31d8d0c415961620752fac50ffe6b1992fff,1.2752413749694824,10.548946261405945,-0.01671447799966403,0.1307438413688255,-0.5501546054006768,0.062487477048295624,0.06792878099283367,0.4024612275924925,0.06505534990537903,0.6540910417359127,0.05121430299316964,0.5332050689613179,0.0028734310874546365,-0.2516298141434202,-0.08637330554053105,-0.4781275521630754,38.74406824068441,0.048340871905715004,0.7848348831047383,0.11339622181109404,1.438925924840651,0.309173373950662,0.00992115864122977,6.18346747901324,0.1984231728245954,1.3918345490877213,1.468052129889283,0.06732697558924355,-0.001972025878422869,0.06224373832776326,1.0637620687484741,-0.47255268692970276,0.5929263912137994,4.063289251822506,-0.01671447799966403,0.1307438413688255,-0.37248842114297753,-0.7942793540060009,0.019162787582983374,0.15390793008885256,0.031907029111358266,0.25174504675297954,0.0024483095833193434,0.28465177145767806,-0.012744241528374892,-0.09783711666412698,-0.08637330554053105,-0.4781275521630754,38.74406824068441,0.015192551111694236,0.38248888812180504,0.0470995802230525,0.6342339348747845,0.13070711295879978,0.35544711609043245,2.6141422591759955,7.108942321808649,1.3918345490877213,1.392022312384191,0.06732697558924355,-0.001972025878422869,0.06224373832776326,1.02964631956069,-0.7968355374088747
500,1000,89,400,50000,0.36755259694786135,1640c54361873475eba1628f43a3ef79761a33deb9a1541246c0a13b7ac833d9,-8.057401180267334,8.690531253814697,0.3115001486908332,-0.14383245897111488,-0.2039912562430574,0.5236759201605499,-0.23702026657137276,0.30461825501384854,-0.5023907969276551,0.5996060206655193,0.07447988211946044,0.16078579604273366,0.26537053035628233,-0.29498776565167073,0.17625396663076104,-0.1299658583827421,38.788084144184765,-0.1908906482368219,0.4557735616944044,-0.693281445164477,1.0553795823599237,0.06559345088750275,-0.11603568865309494,1.311869017750055,-2.3207137730618985,1.3926249341474675,1.3749895669970382,0.06342635167260811,0.0009965747370699405,0.06991929553921002,0.5971299409866333,-0.5654734373092651,-5.7979553359106255,9.013017202141532,0.3115001486908332,-0.14383245897111488,0.3069081063872838,0.6070645221964406,-0.2068335476985228,0.3205224411391741,-0.358761008869111,0.6244057176420892,0.1046666009923104,0.17668998216805923,0.1519274611705882,-0.3038832765029151,0.17625396663076104,-0.1299658583827421,38.788084144184765,-0.0472608601782778,0.48057325867097433,-0.4060218690473888,1.1049789763130635,-0.07643632998806041,-0.1429172444104374,-1.528726599761208,-2.858344888208748,1.3926249341474675,1.3768297708628001,0.06342635167260811,0.0009965747370699405,0.06991929553921002,0.7101022332044687,-0.5493491398929234
500,1000,90,400,50000,0.36755259694786135,916c9f29cdc6bcc50dcd028f709cbab0c7d2975df1f858b25db7f1a65360be80,-2.698657512664795,3.4398019313812256,0.49431557124639736,-0.1988471786617073,-0.2923346157317973,0.03387355897338556,-0.09174075311837317,0.11640805416667035,-0.16440639295494833,0.24927866993362283,0.4025748181280242,-0.08243912449503696,0.07266563983657516,-0.13287061576695247,0.08712054688465651,-0.19351221286814269,31.323234793808332,0.32990917829144906,0.05043149127191551,0.1655027853365007,0.29971016120553834,0.07952500853049406,-0.03395851846008133,1.5905001706098811,-0.6791703692016265,1.2514638387466162,1.2593895973979115,0.06302556209771688,0.0016506804180137552,0.07376392481494412,0.8650671243667603,-0.8280099034309387,-3.4021865452873046,1.4692916109163567,0.49431557124639736,-0.1988471786617073,-0.19050813836452032,-0.5220891984351085,-0.11549391226164578,0.036355843666811834,-0.21199938848753036,0.10276479321012665,0.37882165898475156,-0.1624913349948955,0.09650547622588458,-0.0664089495433148,0.08712054688465651,-0.19351221286814269,31.323234793808332,0.282316182758867,-0.09608238545158067,0.07031679427133664,0.006682407758545977,0.013620692759064516,0.08666155791497887,0.27241385518129035,1.7332311582995774,1.2514638387466162,1.2504702679089827,0.06302556209771688,0.0016506804180137552,0.07376392481494412,0.8298906727356348,-0.9265354194541822
500,1000,91,400,50000,0.36755259694786135,243b7ae31b66721fdf5436ea5ee491ddb6f51d8b826224d3cde69b4b3cb3e7f4,6.583378314971924,1.9731080532073975,-0.5912966677929478,0.14959960667976352,0.2063250455359121,0.2833822231613483,0.2605251601083899,0.08095032629513611,0.442692919373264,0.17594995337403976,-0.3307715076845579,0.23054993297489962,-0.1821677592648741,-0.09499962707890365,0.33877082660100233,-0.32587632808805145,28.488895863620836,-0.14860374841968377,0.3255495600538033,0.2940891709535802,0.501499513427843,-0.01784154108968411,-0.07281999856523402,-0.3568308217936822,-1.4563999713046805,1.1935010654293703,1.1659701029105067,0.06553574964807361,0.005699782263027009,0.07015638611303965,1.3291689157485962,-0.9013445973396301,6.580352077986249,2.2190986920883193,-0.5912966677929478,0.14959960667976352,0.1731469463851657,0.321060566605609,0.2523205681050441,0.13374502781749606,0.44389668574415925,0.19319051872366835,-0.33897609968790365,0.28334463449725955,-0.19157611763911514,-0.059445490906172294,0.33877082660100233,-0.32587632808805145,28.488895863620836,-0.1473999820487885,0.3427901254034319,0.29649670369537073,0.5359806441271002,-0.008161675925954142,-0.10036114838161413,-0.16323351851908283,-2.0072229676322824,1.1935010654293703,1.166531639451967,0.06553574964807361,0.005699782263027009,0.07015638611303965,1.3290176038993124,-0.889045065395584
500,1000,92,400,50000,0.36755259694786135,de67a9914a846e8a0acf58409ac463e50541d4a303b7b67654a0306791d3b079,-0.6451117992401123,10.800440907478333,-0.0919227091644571,-0.3524097599832384,-0.06169624173532032,0.2392966212352765,0.030188447107108576,0.4352420979005068,-0.0655755448757081,0.7272932031865629,-0.06173426205734853,0.08283233791726835,0.09576399198281668,-0.2920511052860561,0.06408463287862354,-0.4451409990973678,27.486176316448674,-0.1574982540401652,0.37488344320332445,-0.2230737989158733,1.1021766463898874,0.006913530384945032,-0.05916817963919595,0.13827060769890065,-1.183363592783919,1.1723091809853037,1.1615233654444512,0.0666192662362933,-0.0020923840390913414,0.06721423576807434,0.9677444100379944,-0.4599779546260834,-1.2384128459681376,8.552546034429112,-0.0919227091644571,-0.3524097599832384,-0.09247165642384317,-0.3758230449295229,-0.022097058655239622,0.40626415251409814,-0.10039736591203047,0.5774440808481369,-0.11401976781969672,0.05385439253085972,0.07830030725679085,-0.17117992833403878,0.06408463287862354,-0.4451409990973678,27.486176316448674,-0.19232007507648757,0.2250343208648985,-0.29271744098851804,0.8024784017130354,0.05103502614701312,0.07698124505454343,1.0207005229402624,1.5396249010908685,1.1723091809853037,1.1392464565086262,0.0666192662362933,-0.0020923840390913414,0.06721423576807434,0.9380793577015931,-0.5723726982785444
500,1000,93,400,50000,0.36755259694786135,80a31ca206a4f7d0d6d7f9ad9826f473a677632849740c30f06a2777dbf87c74,-12.953619956970215,3.0804872512817383,0.1503326162649685,-0.17245669930476526,-0.11732865399765657,0.05564528565226843,-0.5157793647880942,0.10469220678510568,-0.7417690186701884,0.11788920809819296,-0.36544674852312564,-0.06776449251965957,0.22598965388209424,-0.013197001313087278,0.6769139397932608,-0.06487585621619266,26.96365481361348,-0.5914364024052199,-0.0545674912065723,-1.3332054210754083,0.06332171689162067,0.017863137494213404,-0.01740037951795739,0.3572627498842681,-0.3480075903591478,1.161112716613109,1.1426505681607055,0.05877012164136586,0.006335621706876046,0.06491130381954897,0.35231900215148926,-0.8459756374359131,-12.325805720792697,2.4994857288942796,0.1503326162649685,-0.17245669930476526,0.01719961916905434,0.012378296849878529,-0.47528436305564475,0.06116333091191706,-0.7085533054988206,0.08415323526149224,-0.3249517467906763,-0.1112933683928482,0.2332689424431758,-0.02298990434957518,0.6769139397932608,-0.06487585621619266,26.96365481361348,-0.558220689233852,-0.08830346404327302,-1.2667739947326726,-0.004150228781780785,-0.008566642981362687,-0.015883604980596787,-0.17133285962725373,-0.31767209961193577,1.161112716613109,1.1429836227496395,0.05877012164136586,0.006335621706876046,0.06491130381954897,0.38370971396036513,-0.875025713555286
500,1000,94,400,50000,0.36755259694786135,d0a055fc87fb44629eec0dc23771d1424f3f22960ab20d50bf0003f88b840b6e,0.733182430267334,0.9339666366577148,-0.4259848870808298,-0.26543476801374805,0.023707154982597657,0.23532245927168893,0.021009130915177913,0.06050253233449196,0.055849256789537824,0.06320008346342464,-0.4049757561656519,-0.2049322356792561,-0.03484012587435991,-0.0026975511289326765,0.36085942811566807,-0.05099998892245492,34.325719344021095,-0.370135630291292,-0.2022346845503234,-0.31428637350175415,-0.13903460108689877,-0.0032279195139239963,-0.05695682031774661,-0.06455839027847993,-1.1391364063549323,1.3100709779248811,1.3139223752496274,0.06899014098082115,0.005639278057706059,0.06324151372632927,1.0366591215133667,-0.9533016681671143,0.6181364554602986,-0.62439631744863,-0.4259848870808298,-0.26543476801374805,0.048590687478664935,-0.3173892379680396,0.03484884659133908,0.0011169035415814418,0.03912417675529055,-0.03600192493065152,-0.39113604048949074,-0.2643178644721666,-0.004275330163951471,0.03711882847223296,0.36085942811566807,-0.05099998892245492,34.325719344021095,-0.38686071032553926,-0.30143669294439956,-0.3477365335702487,-0.3374386178750511,0.004901561497416035,0.06205679410822263,0.0980312299483207,1.2411358821644527,1.3100709779248811,1.3092856209857722,0.06899014098082115,0.005639278057706059,0.06324151372632927,1.030906822773015,-1.0312198158724315
500,1000,95,400,50000,0.36755259694786135,818b4583b5d10369bea965ad63d4038817815cbe080b3f401f3dfa86293dba83,-3.861321210861206,-0.6437969207763672,0.32661930341157447,0.2636358172586674,-0.15143581607825865,0.07630910941096619,-0.12849532225478022,-0.028781109542553026,-0.2560583402853437,-0.09445586601612707,0.19812398115679425,0.23485470771611439,0.12756301803056347,0.06567475647357404,0.014389617714114242,-0.009927331473804547,38.596208330293244,0.07056096312623078,0.16917995124254034,-0.1854973771591129,0.07472408522641327,0.13069860267531122,-0.02192845046580921,2.6139720535062243,-0.4385690093161842,1.3891761646798662,1.3566125793366133,0.06404276311881567,0.013620227698397037,0.06502639350474514,0.8069339394569397,-1.0321898460388184,-3.4758322682806764,-5.124776568945286,0.32661930341157447,0.2636358172586674,-0.344853775746909,-0.6546451555131433,-0.14259303200249399,-0.208868415867568,-0.2924025263706798,-0.38058736473155247,0.18402627140908048,0.054767401391099424,0.14980949436818583,0.17171894886398448,0.014389617714114242,-0.009927331473804547,38.596208330293244,0.03421677704089465,-0.11695154747288505,-0.25818574932978516,-0.4975389122044375,0.02311693499131324,0.27610841709690087,0.46233869982626474,5.522168341938017,1.3891761646798662,1.3338525242665453,0.06404276311881567,0.013620227698397037,0.06502639350474514,0.8262083865859662,-1.2562388284472643
500,1000,96,400,50000,0.36755259694786135,401d6980127fd8ec7c84c11f6486ba26d38f1c9f5ffb314a17b7cfd74f64383b,-10.231885313987732,0.10212898254394531,0.11855304552422383,0.2138935670610445,-0.09204631706561923,0.17965222987879367,-0.40044371816543606,-0.047089858872264356,-0.6824600046241,-0.006554591260968586,-0.28189067264121226,0.16680370818878015,0.2820162864586639,-0.04053526761129577,0.3415673408829787,-0.10086018677430161,28.766319769068094,-0.5639069590998761,0.20733897580007593,-1.246366963723976,0.20078438453910732,0.011260583628185982,-0.04981020142713899,0.22521167256371963,-0.9962040285427798,1.1992981232593523,1.1434195917653804,0.06671189677839244,0.0012579415538965034,0.061848481134941326,0.4884057343006134,-0.9948935508728027,-9.763278115975753,-1.237752835306396,0.11855304552422383,0.2138935670610445,0.0126420832494809,-0.045057102435724986,-0.3770940994283679,-0.06020846215626558,-0.6528838226166974,-0.08883476612850204,-0.25854105390414406,0.15368510490477894,0.2757897231883295,0.028626303972236457,0.3415673408829787,-0.10086018677430161,28.766319769068094,-0.5343307770924736,0.12505880093254246,-1.187214599709171,0.036224034804040434,-0.005022587560138714,0.022807698587410417,-0.10045175120277429,0.4561539717482083,1.1992981232593523,1.1408941561802854,0.06671189677839244,0.0012579415538965034,0.061848481134941326,0.5118360942012123,-1.0618876417653198
500,1000,97,400,50000,0.36755259694786135,895e07042e08696a8b2d5d4f23f16b44dea25d0656797daa87232347a18bf310,-3.1210148334503174,9.591981172561646,-0.023963209265657266,-0.16156012915832965,0.05086022842248254,-0.2457819348711657,-0.08501345157646323,0.3440731907141563,-0.12697687192296955,0.6213106254422673,-0.10897666084212049,0.18251306155582667,0.041963420346506325,-0.277237434728111,0.10930285258018224,-0.5354740431234678,44.56370515458925,-0.1509400811886268,0.4597504962839377,-0.27791695311159637,1.081061121726205,-0.05781720718831391,0.054099807273674576,-1.1563441437662783,1.0819961454734914,1.4927107079837882,1.4099517423426957,0.06565854012483442,0.00812599653263452,0.0674179785722499,0.8439492583274841,-0.5204009413719177,-2.9497189210340746,9.767221111738497,-0.023963209265657266,-0.16156012915832965,0.10747914119791423,-0.15853559231687459,-0.12719458542387577,0.3469428079381852,-0.11430583324623739,0.6345168978970436,-0.15115779468953303,0.18538267877985556,-0.01288875217763838,-0.28757408995885836,0.10930285258018224,-0.5354740431234678,44.56370515458925,-0.13826904251189465,0.47295676873871395,-0.25257487575813203,1.1074736666357574,-0.05333863247687443,0.048380022920562614,-1.0667726495374887,0.9676004584112523,1.4927107079837882,1.4090841201100157,0.06565854012483442,0.00812599653263452,0.0674179785722499,0.8525140539482963,-0.5116389444130751
500,1000,98,400,50000,0.36755259694786135,ce185b068fcf19de5c6cddb267a6b7024b51d4f89249cd9b3e61a1d1cde06721,0.6537795066833496,-0.49085140228271484,-0.03383341647883359,-0.04692670226146037,-0.25654229065873274,-0.10882982721350645,0.02330600827230185,-0.0038337182316167382,0.03698762297667909,-0.028571724634698314,-0.010527408206531738,-0.05076042049307711,-0.013681614704377239,0.024738006403081575,-0.019338481657067138,-0.014155094786105589,32.08855954125034,0.0031542064978455006,-0.07549842689615868,0.04014182947452459,-0.104070151530857,0.14279164322568808,0.03805952785633623,2.8558328645137614,0.7611905571267246,1.2666601663676478,1.2657733045624278,0.06254040023663446,0.007945396549077686,0.06879121036209165,1.0326889753341675,-1.0245425701141357,7.523273242504067,-2.068093885439324,-0.03383341647883359,-0.04692670226146037,0.3185699502401669,-0.061254465374526834,0.26144895852345407,-0.07573777549344793,0.4540766936552288,-0.08249129226305167,0.22761554204462048,-0.1226644777549083,-0.19262773513177472,0.006753516769603743,-0.019338481657067138,-0.014155094786105589,32.08855954125034,0.4202432771763952,-0.12941799452451203,0.874319970831624,-0.2119092867875637,-0.20974245017348483,0.015607590049311051,-4.194849003469697,0.31215180098622103,1.2666601663676478,1.2614006162431128,0.06254040023663446,0.007945396549077686,0.06879121036209165,1.3761636621252034,-1.1034046942719662
500,1000,99,400,50000,0.36755259694786135,b72760af6f74fa329b3231860eb11adb109efa11788d495bb46afe86e5b81cba,-0.7101869583129883,-2.9866814613342285,-0.16831904439627488,0.47183638726273314,0.08670506230157306,-0.30897689810219653,-0.03352821698139891,-0.157379023212731,-0.06780072456368796,-0.21326548231972461,-0.20184726137767378,0.31445736405000213,0.03427250758228905,0.05588645910699361,0.27116269677677607,-0.09809343475540212,22.14925118250152,-0.23611976895996284,0.2585709049430085,-0.3039204935236508,0.04530542262328391,-0.02846964955643335,0.06542652486776132,-0.569392991128667,1.3085304973552265,1.0523604701456037,1.0547080800311592,0.0642612150926707,0.007420693490904303,0.06964097285685408,0.9644906520843506,-1.1493340730667114,-1.1450263303227404,-1.2559781987894736,-0.16831904439627488,0.47183638726273314,0.186621915915747,0.25801675558573944,-0.06754598291826407,-0.08931421433193483,-0.08290101254411579,-0.09596443308703821,-0.23586502731453896,0.3825221729307983,0.015355029625851724,0.006650218755103382,0.27116269677677607,-0.09809343475540212,22.14925118250152,-0.2512200569403907,0.3758719541756949,-0.3341210694845065,0.2799075210886567,-0.023222216871180004,-0.034306654567713736,-0.4644443374236001,-0.6861330913542747,1.0523604701456037,1.0499836928724078,0.0642612150926707,0.007420693490904303,0.06964097285685408,0.942748683483863,-1.0627989099394737
500,1000,100,400,50000,0.36755259694786135,7ac28455e01c72be362ee1c5ceef796bad2db79145df184304c697fc4ca3fc45,-2.819035053253174,7.336783409118652,-0.009989552804587205,-0.0021791036564073494,-0.16286855782554127,0.11097491212958815,-0.08879749582911801,0.3003899900250428,-0.09474930322819933,0.4437858887289235,-0.09878704863370522,0.29821088636863546,0.005951807399081313,-0.1433958987038807,0.2212812432822153,-0.6416162936900306,34.42911697430556,-0.10473885603278653,0.44160678507251616,-0.19948815926098587,0.8853926738014396,0.05464621611135951,-0.05448140496296539,1.0929243222271903,-1.089628099259308,1.3120426245801917,1.3061585990521378,0.06142307830575855,0.010686496141756366,0.06459390573803503,0.8590482473373413,-0.6331608295440674,-0.5188642448910752,5.026770160387956,-0.009989552804587205,-0.0021791036564073494,0.18610365748588825,-0.3080377952466147,0.016390326662846063,0.22470366451419332,0.02184832078047913,0.31915387715574306,0.006400773858258858,0.22252456085778596,-0.005457994117633067,-0.09445021264154974,0.2212812432822153,-0.6416162936900306,34.42911697430556,0.011858767975891926,0.3169747734993357,0.03370708875637106,0.6361286506550787,-0.07144793902594246,0.08998563698801662,-1.4289587805188493,1.7997127397603325,1.3120426245801917,1.2995245263733837,0.06142307830575855,0.010686496141756366,0.06459390573803503,0.9740567877554462,-0.7486614919806022
