case,case_name,epoch,metric,repetitions,mean,sd,mcse,mc_sd_available
2,additive,150,decomposition_residual,10,4.9960036108132046e-17,9.947361494300653e-17,3.14563190310461e-17,True
2,additive,200,theta_error_l2,10,0.22521017138454424,0.10038025406488388,0.03174302349514084,True
2,additive,200,train_check_loss,10,0.42672143248547484,0.031175746950200527,0.00985863681196816,True
2,additive,200,validation_check_loss,10,0.6701289291362034,0.04329322487489991,0.013690519785854194,True
2,additive,200,test_check_loss,10,0.649041274804737,0.021557000239244044,0.006816922027680585,True
2,additive,200,m_l2_error,10,0.8209945918400594,0.09634463396159178,0.03046684836538414,True
2,additive,200,q_l2_error,10,0.7939709197851428,0.0879554261511761,0.027813947920845385,True
2,additive,200,linear_error_mse,10,0.05791274217137663,0.08134419114374274,0.025723291843832416,True
2,additive,200,nonlinear_error_mse,10,0.6823861794744995,0.16048317726358768,0.05074923662934853,True
2,additive,200,cross_error_moment,10,-0.05147327944545954,0.10318484975709394,0.03262991452546888,True
2,additive,200,cancellation_fraction,10,0.10714135773052816,0.18418163886501895,0.05824334819960495,True
2,additive,200,q_mse,10,0.6373523627549572,0.14054685924356594,0.044444819319275825,True
2,additive,200,decomposition_residual,10,2.2204460492503132e-17,9.860936211635846e-17,3.118301829040144e-17,True
2,additive,300,theta_error_l2,10,0.20515973288678496,0.09461876704307964,0.029921081325300684,True
2,additive,300,train_check_loss,10,0.3861908142262796,0.03712084817412686,0.011738642890754353,True
2,additive,300,validation_check_loss,10,0.6991586164425001,0.058759617327862716,0.018581422519594305,True
2,additive,300,test_check_loss,10,0.6773413297227469,0.024011818463446126,0.00759320371069743,True
2,additive,300,m_l2_error,10,0.9392389938484322,0.10977213810305005,0.03471299800321933,True
2,additive,300,q_l2_error,10,0.926386097344982,0.09592368651435046,0.030333733094532526,True
2,additive,300,linear_error_mse,10,0.04738793270981151,0.06326349479618493,0.02000567362981541,True
2,additive,300,nonlinear_error_mse,10,0.8930148176387593,0.20006424609841397,0.06326586960354433,True
2,additive,300,cross_error_moment,10,-0.036965165361725866,0.0762424128039604,0.024109967876729956,True
2,additive,300,cancellation_fraction,10,0.06120516304976148,0.1284494450871553,0.04061928106601362,True
2,additive,300,q_mse,10,0.8664724196251191,0.17893248419944602,0.05658341974623396,True
2,additive,300,decomposition_residual,10,9.992007221626409e-17,1.4285061330586922e-16,4.5173330319850206e-17,True
2,additive,500,theta_error_l2,10,0.19404535353751992,0.09998323464960572,0.031617474932382116,True
2,additive,500,train_check_loss,10,0.3339614478697267,0.03674929298550439,0.011621146823504305,True
2,additive,500,validation_check_loss,10,0.7345055257445674,0.06588820480041672,0.020835679810895676,True
2,additive,500,test_check_loss,10,0.7177102789860818,0.03580673800443642,0.011323084767493139,True
2,additive,500,m_l2_error,10,1.125435241822019,0.1470429423934762,0.04649906118163157,True
2,additive,500,q_l2_error,10,1.1011632289565694,0.14120790804588226,0.04465386130526042,True
2,additive,500,linear_error_mse,10,0.04510172742412832,0.07285389935447067,0.02303842583847981,True
2,additive,500,nonlinear_error_mse,10,1.2860639477519447,0.32502076860316215,0.10278059156445357,True
2,additive,500,cross_error_moment,10,-0.05032975620239496,0.10175220202954534,0.03217687153509708,True
2,additive,500,cancellation_fraction,10,0.06362262900813594,0.11123328936011961,0.035175054601055133,True
2,additive,500,q_mse,10,1.2305061627712828,0.30288205756127407,0.09577971642918501,True
2,additive,500,decomposition_residual,10,-5.551115123125783e-17,1.4092011087418584e-16,4.4562851848588895e-17,True
2,additive,750,theta_error_l2,10,0.20762927036893758,0.11430438862439424,0.03614622146061265,True
2,additive,750,train_check_loss,10,0.28497157005522344,0.03822000484415569,0.012086226749020077,True
2,additive,750,validation_check_loss,10,0.7730736177205533,0.06559023890747717,0.02074145472222219,True
2,additive,750,test_check_loss,10,0.7555482953097139,0.04072437212400793,0.012878177219213416,True
2,additive,750,m_l2_error,10,1.2544990636892026,0.16739660806997828,0.05293545540876541,True
2,additive,750,q_l2_error,10,1.2567571613495416,0.1660332073718504,0.05250431025181063,True
2,additive,750,linear_error_mse,10,0.05354389512266011,0.09220779702673666,0.029158665663098965,True
2,additive,750,nonlinear_error_mse,10,1.5989873627510864,0.41703930325526434,0.13187940720963084,True
2,additive,750,cross_error_moment,10,-0.024141185957611524,0.04363652679081733,0.013799081383794062,True
2,additive,750,cancellation_fraction,10,0.0259566622043625,0.04496833955288075,0.014220237558294092,True
2,additive,750,q_mse,10,1.6042488859585233,0.41292329570704395,0.13057781133774868,True
2,additive,750,decomposition_residual,10,-9.992007221626409e-17,3.642930313651953e-16,1.1519957148411758e-16,True
2,additive,1000,theta_error_l2,10,0.20052097178425282,0.11825202521499592,0.037394573760704944,True
2,additive,1000,train_check_loss,10,0.2536943209737888,0.02270513209017916,0.007179993197994573,True
2,additive,1000,validation_check_loss,10,0.8009023979575195,0.059938324498765044,0.018954162455036776,True
2,additive,1000,test_check_loss,10,0.7836059224359598,0.04040411027685889,0.012776901530749049,True
2,additive,1000,m_l2_error,10,1.372930004664455,0.15784753839853727,0.04991577443902648,True
2,additive,1000,q_l2_error,10,1.3626328901322278,0.1547976525899025,0.04895131586315545,True
2,additive,1000,linear_error_mse,10,0.0549737981174002,0.09212282925806306,0.029131796495427874,True
2,additive,1000,nonlinear_error_mse,10,1.9073610585485699,0.43725224234085946,0.138271299781303,True
2,additive,1000,cross_error_moment,10,-0.04200019073662599,0.08104647757050819,0.025629146545655564,True
2,additive,1000,cancellation_fraction,10,0.03653957342301334,0.06836726528836379,0.02161962757081979,True
2,additive,1000,q_mse,10,1.8783344751927182,0.42613745028600203,0.13475649392005376,True
2,additive,1000,decomposition_residual,10,8.881784197001253e-17,2.145154682951613e-16,6.783574731503468e-17,True
3,deep,1,theta_error_l2,10,1.4027306457211866,0.4729130700171936,0.14954824365170158,True
3,deep,1,train_check_loss,10,0.9154022637629706,0.06128643635518958,0.01938047285573472,True
3,deep,1,validation_check_loss,10,0.9136572497261628,0.059695122122441664,0.018877255110882046,True
3,deep,1,test_check_loss,10,0.9155889954278246,0.05086572285185983,0.016085153904275257,True
3,deep,1,m_l2_error,10,2.2056161756097663,0.10081346152094943,0.03188001572119429,True
3,deep,1,q_l2_error,10,1.7926996543299993,0.14618125873607551,0.04622657288363853,True
3,deep,1,linear_error_mse,10,0.9723502810698426,0.5571937949498023,0.17620014901542003,True
3,deep,1,nonlinear_error_mse,10,4.873889732732903,0.44247186706676395,0.13992189004782205,True
3,deep,1,cross_error_moment,10,-1.3066179494013745,0.5814946602230474,0.1838847573530545,True
3,deep,1,cancellation_fraction,10,0.42925255889299907,0.15556261664993803,0.04919321873894366,True
3,deep,1,q_mse,10,3.2330041149999955,0.5140986164669499,0.16257225699769073,True
3,deep,1,decomposition_residual,10,4.4408920985006264e-17,7.386669024518877e-16,2.3358698439293797e-16,True
3,deep,2,theta_error_l2,10,1.408643473276494,0.4709631338936762,0.14893161970748614,True
3,deep,2,train_check_loss,10,0.8155183006996136,0.05022338204395159,0.01588202790556898,True
3,deep,2,validation_check_loss,10,0.8216660831352798,0.04764427730765615,0.015066443376486828,True
3,deep,2,test_check_loss,10,0.8184838719400785,0.033472360124484235,0.010584889665476736,True
3,deep,2,m_l2_error,10,1.7847618534734047,0.2052701039314294,0.06491210639628005,True
3,deep,2,q_l2_error,10,1.4681301815700132,0.11086346254742535,0.0350581050942637,True
3,deep,2,linear_error_mse,10,1.052291479855215,0.5849274515340221,0.18497030128052605,True
3,deep,2,nonlinear_error_mse,10,3.223297107625041,0.7212686249248822,0.22808516595803208,True
3,deep,2,cross_error_moment,10,-1.054560360424126,0.5057211198092948,0.15992305994482692,True
3,deep,2,cancellation_fraction,10,0.46241749349310546,0.1491474172321408,0.047164554558501125,True
3,deep,2,q_mse,10,2.1664678666320034,0.3265112532782793,0.1032519242035482,True
3,deep,2,decomposition_residual,10,-1.3322676295501878e-16,3.8029527907997864e-16,1.2025992653021157e-16,True
3,deep,5,theta_error_l2,10,1.3823950976340806,0.4549424095516455,0.1438654218388342,True
3,deep,5,train_check_loss,10,0.6910329087419607,0.042846225522155765,0.013549166179124942,True
3,deep,5,validation_check_loss,10,0.7002439744801664,0.05163168010110231,0.01632737085406761,True
3,deep,5,test_check_loss,10,0.7001239356504296,0.03465493903630901,0.010958853952901706,True
3,deep,5,m_l2_error,10,1.2512119373845914,0.18366373713532697,0.0580795732926082,True
3,deep,5,q_l2_error,10,1.0355164428020032,0.1381767488065246,0.043695324590557055,True
3,deep,5,linear_error_mse,10,1.0850361322867739,0.558983994114489,0.17676625969799412,True
3,deep,5,nonlinear_error_mse,10,1.5958904437583652,0.4438638647862181,0.14036207837694556,True
3,deep,5,cross_error_moment,10,-0.7957243701060787,0.4413931555005325,0.13958077149905615,True
3,deep,5,cancellation_fraction,10,0.5527717024419114,0.147368677798089,0.04660206776094486,True
3,deep,5,q_mse,10,1.089477835832982,0.2918025152150453,0.09227605750454813,True
3,deep,5,decomposition_residual,10,3.3306690738754695e-17,2.5666196404353564e-16,8.116363951098125e-17,True
3,deep,10,theta_error_l2,10,1.2788716502177604,0.42775840435145795,0.13526908460298878,True
3,deep,10,train_check_loss,10,0.6182457511303949,0.03805555092539907,0.012034221853678957,True
3,deep,10,validation_check_loss,10,0.6419453800374735,0.045892081383008626,0.014512350373611736,True
3,deep,10,test_check_loss,10,0.6443149963136107,0.026833200262869242,0.008485402974209568,True
3,deep,10,m_l2_error,10,0.9165609368897119,0.18241048503234786,0.057683260179827216,True
3,deep,10,q_l2_error,10,0.7857591227999998,0.12094895996137264,0.03824741941064484,True
3,deep,10,linear_error_mse,10,0.9366883198439646,0.47237686869204193,0.14937868190451362,True
3,deep,10,nonlinear_error_mse,10,0.8700301775769091,0.3454459299961618,0.10923959472229522,True
3,deep,10,cross_error_moment,10,-0.5880676562666424,0.3510856022481467,0.11102301567960757,True
3,deep,10,cancellation_fraction,10,0.6019433512309618,0.15990292217301819,0.05056574385833784,True
3,deep,10,q_mse,10,0.630583184887589,0.19369591170788142,0.06125202544597802,True
3,deep,10,decomposition_residual,10,8.881784197001253e-17,1.5744477859371569e-16,4.9788410605706373e-17,True
3,deep,20,theta_error_l2,10,1.0575664824632898,0.3768169298665763,0.11915997592903091,True
3,deep,20,train_check_loss,10,0.5818518854133664,0.03225671287534641,0.010200468251617368,True
3,deep,20,validation_check_loss,10,0.6277917466607601,0.04669461955806705,0.01476613522785369,True
3,deep,20,test_check_loss,10,0.6273629915691388,0.022035372409471482,0.006968196590396234,True
3,deep,20,m_l2_error,10,0.8377659724419464,0.17376072516552682,0.0549479659405603,True
3,deep,20,q_l2_error,10,0.7024966319470008,0.10883799925121578,0.03441759736095424,True
3,deep,20,linear_error_mse,10,0.6927737144895657,0.3572925683507271,0.1129858307039688,True
3,deep,20,nonlinear_error_mse,10,0.7290253352306448,0.30174707774351484,0.0954208042969408,True
3,deep,20,cross_error_moment,10,-0.45881819637521193,0.2738488508464041,0.08659861032943662,True
3,deep,20,cancellation_fraction,10,0.5953210254025907,0.16445324861854618,0.052004683424854495,True
3,deep,20,q_mse,10,0.5041626569697868,0.15585606690051165,0.049286015856119636,True
3,deep,20,decomposition_residual,10,4.4408920985006264e-17,1.3031662313448182e-16,4.120973460867536e-17,True
3,deep,30,theta_error_l2,10,0.8537152453328967,0.32674305127028386,0.103325225164727,True
3,deep,30,train_check_loss,10,0.5533229849267687,0.025895528548442227,0.008188885142699135,True
3,deep,30,validation_check_loss,10,0.614429164760752,0.04223639100862887,0.013356319573272366,True
3,deep,30,test_check_loss,10,0.6167557011809628,0.017730613674459,0.0056069123523817665,True
3,deep,30,m_l2_error,10,0.7924523451541041,0.17222459220780087,0.05446219804703378,True
3,deep,30,q_l2_error,10,0.650397769539044,0.08753657140225472,0.027681494419308433,True
3,deep,30,linear_error_mse,10,0.5002194029680365,0.27048075703594143,0.08553352554801888,True
3,deep,30,nonlinear_error_mse,10,0.6546758984852682,0.2839942246490594,0.08980685922245606,True
3,deep,30,cross_error_moment,10,-0.36249082831618257,0.245133753439226,0.0775180992254088,True
3,deep,30,cancellation_fraction,10,0.5627111835595952,0.1858355813250461,0.058766370728859735,True
3,deep,30,q_mse,10,0.4299136448209392,0.11672436912499724,0.03691148648812265,True
3,deep,30,decomposition_residual,10,-2.7755575615628914e-17,1.0868472903575298e-16,3.4369129063121525e-17,True
3,deep,50,theta_error_l2,10,0.5636036840096359,0.23561259779679122,0.07450724544670304,True
3,deep,50,train_check_loss,10,0.5153914062554452,0.022734431550237976,0.007189258500794472,True
3,deep,50,validation_check_loss,10,0.6177762539752556,0.05013803918442176,0.015855040123754376,True
3,deep,50,test_check_loss,10,0.6149064889504069,0.011500652795934319,0.0036368257413936103,True
3,deep,50,m_l2_error,10,0.6919743011809241,0.1061645083991918,0.033572165321352244,True
3,deep,50,q_l2_error,10,0.6387582192068381,0.06424100761996898,0.020314790326333453,True
3,deep,50,linear_error_mse,10,0.26523221732235186,0.15434685819781127,0.048808762159611524,True
3,deep,50,nonlinear_error_mse,10,0.48897224605410605,0.14813740584487808,0.04684516091385547,True
3,deep,50,cross_error_moment,10,-0.17123909220907035,0.12372026571726666,0.03912378323878082,True
3,deep,50,cancellation_fraction,10,0.3974042277849445,0.18273502703815014,0.057785889373300696,True
3,deep,50,q_mse,10,0.41172627895831704,0.07897877906750797,0.024975282867255446,True
3,deep,50,decomposition_residual,10,-2.7755575615628915e-18,8.723281035533597e-17,2.758543674203838e-17,True
3,deep,75,theta_error_l2,10,0.37804094804180005,0.17311559431795168,0.05474395765384306,True
3,deep,75,train_check_loss,10,0.47667807804292933,0.021447583324455663,0.0067823213611526,True
3,deep,75,validation_check_loss,10,0.619561020154196,0.046449669980838694,0.014688675370259998,True
3,deep,75,test_check_loss,10,0.6205574608019907,0.010909990193411472,0.003450041826128119,True
3,deep,75,m_l2_error,10,0.6714687276379248,0.08846122670241038,0.027973896099212286,True
3,deep,75,q_l2_error,10,0.6675928295593551,0.060520658042930484,0.01913831249078488,True
3,deep,75,linear_error_mse,10,0.13358537221043412,0.08146777936187305,0.025762373869957767,True
3,deep,75,nonlinear_error_mse,10,0.45791310196241924,0.12486124574949381,0.03948459280544182,True
3,deep,75,cross_error_moment,10,-0.07126090652441645,0.07198625497231052,0.022764052593812246,True
3,deep,75,cancellation_fraction,10,0.19893810960069316,0.1680203895230384,0.05313271242414935,True
3,deep,75,q_mse,10,0.44897666112402046,0.08002525137110168,0.02530620646601938,True
3,deep,75,decomposition_residual,10,-2.2204460492503132e-17,5.3628867073790325e-17,1.695893682875867e-17,True
3,deep,100,theta_error_l2,10,0.29430860871259357,0.13604959246485337,0.04302265869266181,True
3,deep,100,train_check_loss,10,0.44234424372982917,0.026073075017377066,0.008245030265934577,True
3,deep,100,validation_check_loss,10,0.6312311569543232,0.04028132126311666,0.012738072235241933,True
3,deep,100,test_check_loss,10,0.632496738609688,0.008779095726995015,0.0027761938293956014,True
3,deep,100,m_l2_error,10,0.7359841629278019,0.07275573551831058,0.02300738370786726,True
3,deep,100,q_l2_error,10,0.7253567375680087,0.056293195557184185,0.01780147147299734,True
3,deep,100,linear_error_mse,10,0.08098963403309312,0.06221166315124594,0.019673055258510538,True
3,deep,100,nonlinear_error_mse,10,0.5464367454262667,0.10914107512394625,0.0345134383671214,True
3,deep,100,cross_error_moment,10,-0.049215975622309685,0.05036482480256062,0.015926756033143172,True
3,deep,100,cancellation_fraction,10,0.1356856843162828,0.11546515143868136,0.036513286892250085,True
3,deep,100,q_mse,10,0.5289944282147405,0.0815730356451681,0.025795658829283398,True
3,deep,100,decomposition_residual,10,2.2204460492503132e-17,5.362886707379033e-17,1.695893682875867e-17,True
3,deep,150,theta_error_l2,10,0.2449770772173024,0.07859520709078668,0.02485398675795021,True
3,deep,150,train_check_loss,10,0.3917132177944502,0.02833168860515302,0.008959266595092242,True
3,deep,150,validation_check_loss,10,0.6514545552080446,0.04464350631162083,0.014117516268082459,True
3,deep,150,test_check_loss,10,0.6567141297514278,0.01050516714025587,0.003322025536396608,True
3,deep,150,m_l2_error,10,0.8508492867343895,0.0828152627343955,0.02618848552659538,True
3,deep,150,q_l2_error,10,0.8393053858020035,0.06234490523963408,0.019715190106460938,True
3,deep,150,linear_error_mse,10,0.049798338327483295,0.04994992062804516,0.01579555181292509,True
3,deep,150,nonlinear_error_mse,10,0.7301170397040095,0.14606161847097315,0.04618873930987955,True
3,deep,150,cross_error_moment,10,-0.03599182445341882,0.05271652522287815,0.016670429003401044,True
3,deep,150,cancellation_fraction,10,0.07584623101549612,0.09635021215967594,0.030468612346502697,True
3,deep,150,q_mse,10,0.7079317291246552,0.1053534662128705,0.03331569126262645,True
3,deep,150,decomposition_residual,10,3.3306690738754695e-17,9.140161986704471e-17,2.890373006087578e-17,True
3,deep,200,theta_error_l2,10,0.23012273445338396,0.055517156762029236,0.017556066458463093,True
3,deep,200,train_check_loss,10,0.3556190603104247,0.03461167403726464,0.010945172358907185,True
3,deep,200,validation_check_loss,10,0.6779686207212117,0.050416733747103794,0.015943171082712353,True
3,deep,200,test_check_loss,10,0.6839458666117115,0.014455868995740173,0.004571347158354985,True
3,deep,200,m_l2_error,10,0.9579048883305603,0.0797072962882066,0.02520566024046177,True
3,deep,200,q_l2_error,10,0.9559915929046143,0.07736719658144255,0.024465655737935115,True
3,deep,200,linear_error_mse,10,0.040073450246834036,0.05266438773580793,0.016653941682339097,True
3,deep,200,nonlinear_error_mse,10,0.9232997028610013,0.15580370102209506,0.049269456311372445,True
3,deep,200,cross_error_moment,10,-0.02203305630367459,0.04089119400029926,0.01293093092847576,True
3,deep,200,cancellation_fraction,10,0.039840447251958774,0.07079235605891501,0.022386508607579254,True
3,deep,200,q_mse,10,0.9193070405004862,0.1473186440473489,0.04658624569972288,True
3,deep,200,decomposition_residual,10,0.0,1.4802973661668753e-16,4.6811112914356006e-17,True
3,deep,300,theta_error_l2,10,0.20918010886831184,0.06530250343950382,0.020650464777981166,True
3,deep,300,train_check_loss,10,0.2981755184489342,0.03349211388210316,0.010591136352119007,True
3,deep,300,validation_check_loss,10,0.714886537973539,0.05126725035869199,0.0162121280507551,True
3,deep,300,test_check_loss,10,0.721472429509973,0.015129463042453868,0.004784356298949498,True
3,deep,300,m_l2_error,10,1.1160526629482181,0.08436439692439712,0.026678364770759893,True
3,deep,300,q_l2_error,10,1.1121656449986246,0.06928645459053571,0.021910300750392193,True
3,deep,300,linear_error_mse,10,0.03453527645822295,0.0520877297642939,0.016471586420251413,True
3,deep,300,nonlinear_error_mse,10,1.2519791627953842,0.19174629820930522,0.060635503524727,True
3,deep,300,cross_error_moment,10,-0.02264073291382345,0.05773077058238166,0.018256072611697136,True
3,deep,300,cancellation_fraction,10,0.02735785355594427,0.0658296329612679,0.020817157769050146,True
3,deep,300,q_mse,10,1.2412329734259604,0.15397099267124648,0.048689903043823195,True
3,deep,300,decomposition_residual,10,8.881784197001253e-17,2.3869077820329656e-16,7.548065156004902e-17,True
3,deep,500,theta_error_l2,10,0.2140649856444216,0.083829559516322,0.026509234332022062,True
3,deep,500,train_check_loss,10,0.24371427445821206,0.02152661375234354,0.006807312976810939,True
3,deep,500,validation_check_loss,10,0.7634616736871902,0.0512636278915971,0.016210982526078214,True
3,deep,500,test_check_loss,10,0.7735150402733703,0.020019926675571134,0.00633085668843676,True
3,deep,500,m_l2_error,10,1.3245218103608682,0.08356679691237405,0.026426141500782836,True
3,deep,500,q_l2_error,10,1.3145737046520485,0.08341352791428015,0.026377673587915963,True
3,deep,500,linear_error_mse,10,0.04327788809387352,0.06894035896958926,0.021800855705352087,True
3,deep,500,nonlinear_error_mse,10,1.7606430947132061,0.21795450587898635,0.06892326648741562,True
3,deep,500,cross_error_moment,10,-0.03477746143463646,0.07295748209360893,0.023071181576675405,True
3,deep,500,cancellation_fraction,10,0.03441996165617535,0.07333697925794926,0.023191189117164474,True
3,deep,500,q_mse,10,1.7343660599378066,0.21669401184244563,0.0685246632741628,True
3,deep,500,decomposition_residual,10,-1.3322676295501878e-16,3.3429821253831143e-16,1.0571437693441229e-16,True
3,deep,750,theta_error_l2,10,0.1865479583416348,0.09038521785384188,0.02858231552286563,True
3,deep,750,train_check_loss,10,0.21657725809336678,0.02926755954722159,0.00925521497238266,True
3,deep,750,validation_check_loss,10,0.8081548103256523,0.049080631248429006,0.015520658374386912,True
3,deep,750,test_check_loss,10,0.8214362036289582,0.022920732868319787,0.007248172150417476,True
3,deep,750,m_l2_error,10,1.4965318790794826,0.09379293470297151,0.02965993020928383,True
3,deep,750,q_l2_error,10,1.488353249037889,0.0941576702909738,0.029775269729464635,True
3,deep,750,linear_error_mse,10,0.03341579060822265,0.052757090584780855,0.016683256897173204,True
3,deep,750,nonlinear_error_mse,10,2.2475250682413423,0.27447186151866476,0.08679562360253026,True
3,deep,750,cross_error_moment,10,-0.028883182370381417,0.06010708059697365,0.019007527818975002,True
3,deep,750,cancellation_fraction,10,0.02397593371229173,0.050684176649479544,0.016027743954267697,True
3,deep,750,q_mse,10,2.223174494108803,0.2729862331269351,0.0863258266550824,True
3,deep,750,decomposition_residual,10,2.2204460492503132e-17,1.6383889520024605e-16,5.1810407815840633e-17,True
3,deep,1000,theta_error_l2,10,0.18642714395533838,0.09732081839993609,0.030775544989542162,True
3,deep,1000,train_check_loss,10,0.18218214551583872,0.020706632500832944,0.006548012137470052,True
3,deep,1000,validation_check_loss,10,0.8235191057051969,0.049926451146740755,0.015788130111282623,True
3,deep,1000,test_check_loss,10,0.8457524579615358,0.022401293130233882,0.0070839108824621985,True
3,deep,1000,m_l2_error,10,1.5822144310382593,0.09320535044254911,0.0294741197512638,True
3,deep,1000,q_l2_error,10,1.5736500347183469,0.09336719568304776,0.029525299710107145,True
3,deep,1000,linear_error_mse,10,0.034190562356110885,0.05393057166127701,0.017054344196456614,True
3,deep,1000,nonlinear_error_mse,10,2.5112210194017286,0.290391991857783,0.09183001085436651,True
3,deep,1000,cross_error_moment,10,-0.030595730041020265,0.06017959623744187,0.019030459277961546,True
3,deep,1000,cancellation_fraction,10,0.022931812502992394,0.04356890705685061,0.013777698146383114,True
3,deep,1000,q_mse,10,2.4842201216757984,0.28841651239862787,0.09120530939818572,True
3,deep,1000,decomposition_residual,10,-1.7763568394002506e-16,3.7448890331484815e-16,1.1842378929335003e-16,True
