case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
2,additive,3,1000,800,200,10000,10000,0.5,1,41260907,41760907,1041760907,2041260907,3041260907,1.23464424787594,5.270794538670084,5.5122980292273684,0.3363591363362108,27.781275068874383,1.1338976789066662,-0.08065384666655483,30.38542956302393,3.552713678800501e-15,2.089647277436768e-07,7,0.005,1,1,-0.1775856614112854,1.0,-1.1775856614112854,1.1775856614112854,-0.6290034651756287,-1.0,0.37099653482437134,0.37099653482437134,2.642586896245066,2.683432553524467,2.6370261624903004
2,additive,3,1000,800,200,10000,10000,0.5,2,41260907,41760907,1041760907,2041260907,3041260907,1.2130050356993711,4.489451617874537,4.679158388849055,0.29979880270239817,20.155175829236295,0.7197742979988947,-0.07037645472070433,21.894523227936485,3.552713678800501e-15,1.0764440050436974e-07,14,0.005,1,1,-0.14309097826480865,1.0,-1.1430909782648087,1.1430909782648087,-0.5941376686096191,-1.0,0.40586233139038086,0.40586233139038086,2.23247928916343,2.270584629922601,2.2266300017149097
2,additive,3,1000,800,200,10000,10000,0.5,5,41260907,41760907,1041760907,2041260907,3041260907,1.1674566497421512,1.5934643207709824,1.6488662462083814,0.2449967903970996,2.5391285415701286,-0.03268271704095507,0.02347790644745283,2.7187598978853185,4.440892098500626e-16,5.849468145413539e-07,35,0.005,1,1,-0.06631843745708466,1.0,-1.0663184374570847,1.0663184374570847,-0.5246895551681519,-1.0,0.47531044483184814,0.47531044483184814,0.8747671656130485,0.8789207341190601,0.8867403327476197
2,additive,3,1000,800,200,10000,10000,0.5,10,41260907,41760907,1041760907,2041260907,3041260907,1.1123317007995415,0.8929483061525445,0.9880796639169163,0.21632801117866807,0.7973566774606983,-0.018691633196600062,0.03687859431257502,0.9763014222461661,-2.220446049250313e-16,5.639954956393467e-07,70,0.005,1,1,0.0001613198546692729,1.0,-0.9998386801453307,0.9998386801453307,-0.5125531554222107,-1.0,0.4874468445777893,0.4874468445777893,0.6797340727382835,0.6872807935071447,0.6952646250814303
2,additive,3,1000,800,200,10000,10000,0.5,20,41260907,41760907,1041760907,2041260907,3041260907,0.9504651586061375,0.6471804516896308,0.7588538635531746,0.15671293513183515,0.4188425370491945,0.00015185702427533885,-0.0005276885777834294,0.5758591862295802,-1.1102230246251565e-16,5.700578924461297e-07,140,0.005,1,1,0.15578636527061462,1.0,-0.8442136347293854,0.8442136347293854,-0.5633223652839661,-1.0,0.43667763471603394,0.43667763471603394,0.6106231770476618,0.6494322452613142,0.6439627964406774
2,additive,3,1000,800,200,10000,10000,0.5,30,41260907,41760907,1041760907,2041260907,3041260907,0.7658467173125041,0.567281807920545,0.6571721285424101,0.10201935832823666,0.321808649597602,0.004023599303561735,-0.01898694389383433,0.4318752065329621,-1.1102230246251565e-16,5.378316263460192e-07,210,0.005,1,1,0.32949793338775635,1.0,-0.6705020666122437,0.6705020666122437,-0.6299349069595337,-1.0,0.3700650930404663,0.3700650930404663,0.5762753040838365,0.6230038517680404,0.6227395129914121
2,additive,3,1000,800,200,10000,10000,0.5,50,41260907,41760907,1041760907,2041260907,3041260907,0.42996831811810704,0.5588051940261242,0.5671114446608405,0.03767140047200461,0.3122632448705743,-0.014159627338636656,0.08092726757463337,0.3216153906653056,0.0,5.753443108602596e-07,350,0.005,1,1,0.6522790193557739,1.0,-0.3477209806442261,0.3477209806442261,-0.7470911741256714,-1.0,0.2529088258743286,0.2529088258743286,0.5388042419445501,0.6057469138847789,0.6059461464998123
2,additive,3,1000,800,200,10000,10000,0.5,75,41260907,41760907,1041760907,2041260907,3041260907,0.18690052319630332,0.5823513163595576,0.6079672050945204,0.023567832125650966,0.3391330556657096,0.0034616173395409944,-0.019088000366474147,0.3696241224704426,0.0,5.313810049756285e-07,525,0.005,1,1,0.9163146615028381,1.0,-0.08368533849716187,0.08368533849716187,-0.8328815698623657,-1.0,0.16711843013763428,0.16711843013763428,0.5164098929364116,0.6169031856430908,0.6085626025506122
2,additive,3,1000,800,200,10000,10000,0.5,100,41260907,41760907,1041760907,2041260907,3041260907,0.1251462441283244,0.6127860361363372,0.600180035032117,0.02005998536437753,0.3755067260836843,-0.017675318498454287,0.08936706748527837,0.3602160744511532,0.0,5.738381307907048e-07,700,0.005,1,1,0.9950371980667114,1.0,-0.004962801933288574,0.004962801933288574,-0.8749521970748901,-1.0,0.12504780292510986,0.12504780292510986,0.49175157058167085,0.6203449969471266,0.609671378299875
2,additive,3,1000,800,200,10000,10000,0.5,150,41260907,41760907,1041760907,2041260907,3041260907,0.1049697231864105,0.6619564570775548,0.6819933852581446,0.015580377146789505,0.4381863510666686,0.005674124661202951,-0.025008993865825106,0.465114977535864,0.0,5.803483027477796e-07,1050,0.005,1,1,1.0820719003677368,1.0,0.08207190036773682,0.08207190036773682,-0.9345565438270569,-1.0,0.06544345617294312,0.06544345617294312,0.47349262750586446,0.6371872668337875,0.6239116975843517
