case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,empirical_validation_check_loss,training_check_loss,selected_state_sha256,analysis,rule_id,patience,max_epochs,stop_epoch,selected_epoch,best_validation_epoch,best_validation_loss,stopping_reason,restore_best,min_delta,e_theta,oracle_theta_error_l2,e_q,oracle_q_l2_error,e_m,oracle_m_l2_error,e_test,oracle_test_check_loss,e_theta_1,oracle_abs_theta_error_1,e_theta_2,oracle_abs_theta_error_2,e_validation,oracle_stopping_validation_check_loss,theta_epoch_gap,abs_theta_epoch_gap,theta_regret,theta_squared_regret,q_regret
1,linear,5,1000,800,200,10000,10000,0.5,55,31260909,31760909,1031760909,2031260909,3031260909,0.667752210950168,0.5482244524856417,0.44850823053838246,0.46324104296422375,0.3005500503031816,-0.28131573020336725,0.7366300358385506,0.20115963286067085,0.0,4.692651884852239e-07,385,0.005,1,1,0.8594774603843689,1.0,-0.1405225396156311,0.1405225396156311,-0.34720107913017273,-1.0,0.6527989208698273,0.6527989208698273,0.5679517755313289,0.5603667497634888,0.5833278668254014,0.5603667497634888,0.547995316656282,0.5679517755313289,20c67d523582c0aaf95c6b64de61cdd5155dee53a01a3d450ad0763e73a2694e,max_epochs,max_epochs_100,15,100,70,55,55,0.5603667497634888,early_stopping,True,0.0,234,0.009858550685757202,59,0.4090927981518089,80,0.4277318330830146,70,0.5765990594423357,707,2.110004425048828e-05,251,0.00020968914031982422,55,0.5603667497634888,-179,179,0.6578936602644108,0.44579582420721403,0.03941543238657358
1,linear,5,1000,800,200,10000,10000,0.5,55,31260909,31760909,1031760909,2031260909,3031260909,0.667752210950168,0.5482244524856417,0.44850823053838246,0.46324104296422375,0.3005500503031816,-0.28131573020336725,0.7366300358385506,0.20115963286067085,0.0,4.692651884852239e-07,385,0.005,1,1,0.8594774603843689,1.0,-0.1405225396156311,0.1405225396156311,-0.34720107913017273,-1.0,0.6527989208698273,0.6527989208698273,0.5679517755313289,0.5603667497634888,0.5833278668254014,0.5603667497634888,0.547995316656282,0.5679517755313289,20c67d523582c0aaf95c6b64de61cdd5155dee53a01a3d450ad0763e73a2694e,max_epochs,max_epochs_200,15,200,70,55,55,0.5603667497634888,early_stopping,True,0.0,234,0.009858550685757202,59,0.4090927981518089,80,0.4277318330830146,70,0.5765990594423357,707,2.110004425048828e-05,251,0.00020968914031982422,55,0.5603667497634888,-179,179,0.6578936602644108,0.44579582420721403,0.03941543238657358
1,linear,5,1000,800,200,10000,10000,0.5,55,31260909,31760909,1031760909,2031260909,3031260909,0.667752210950168,0.5482244524856417,0.44850823053838246,0.46324104296422375,0.3005500503031816,-0.28131573020336725,0.7366300358385506,0.20115963286067085,0.0,4.692651884852239e-07,385,0.005,1,1,0.8594774603843689,1.0,-0.1405225396156311,0.1405225396156311,-0.34720107913017273,-1.0,0.6527989208698273,0.6527989208698273,0.5679517755313289,0.5603667497634888,0.5833278668254014,0.5603667497634888,0.547995316656282,0.5679517755313289,20c67d523582c0aaf95c6b64de61cdd5155dee53a01a3d450ad0763e73a2694e,max_epochs,max_epochs_500,15,500,70,55,55,0.5603667497634888,early_stopping,True,0.0,234,0.009858550685757202,59,0.4090927981518089,80,0.4277318330830146,70,0.5765990594423357,707,2.110004425048828e-05,251,0.00020968914031982422,55,0.5603667497634888,-179,179,0.6578936602644108,0.44579582420721403,0.03941543238657358
1,linear,5,1000,800,200,10000,10000,0.5,55,31260909,31760909,1031760909,2031260909,3031260909,0.667752210950168,0.5482244524856417,0.44850823053838246,0.46324104296422375,0.3005500503031816,-0.28131573020336725,0.7366300358385506,0.20115963286067085,0.0,4.692651884852239e-07,385,0.005,1,1,0.8594774603843689,1.0,-0.1405225396156311,0.1405225396156311,-0.34720107913017273,-1.0,0.6527989208698273,0.6527989208698273,0.5679517755313289,0.5603667497634888,0.5833278668254014,0.5603667497634888,0.547995316656282,0.5679517755313289,20c67d523582c0aaf95c6b64de61cdd5155dee53a01a3d450ad0763e73a2694e,max_epochs,max_epochs_1000,15,1000,70,55,55,0.5603667497634888,early_stopping,True,0.0,234,0.009858550685757202,59,0.4090927981518089,80,0.4277318330830146,70,0.5765990594423357,707,2.110004425048828e-05,251,0.00020968914031982422,55,0.5603667497634888,-179,179,0.6578936602644108,0.44579582420721403,0.03941543238657358
1,linear,5,1000,800,200,10000,10000,0.5,1000,31260909,31760909,1031760909,2031260909,3031260909,0.08338513238474525,1.6302773612760766,1.6290764502456663,0.004266772231225597,2.657804274689287,-0.004090483087746039,0.0030731584662084177,2.6538900807450205,0.0,6.145335085250281e-07,7000,0.005,1,1,1.0403952598571777,1.0,0.040395259857177734,0.040395259857177734,-1.0729472637176514,-1.0,-0.07294726371765137,0.07294726371765137,0.22100771348996623,0.8406444191932678,0.8416407288559047,0.8406444191932678,0.8426027745280611,0.22100771348996623,bcba111935533b7c69804afc3f5043b1ca8b868dff50c0f7ec615e64321d7e5d,reference,no_early_stopping,0,1000,1000,1000,55,0.5603667497634888,max_epochs,False,0.0,234,0.009858550685757202,59,0.4090927981518089,80,0.4277318330830146,70,0.5765990594423357,707,2.110004425048828e-05,251,0.00020968914031982422,55,0.5603667497634888,766,766,0.07352658169898804,0.0068558892811978476,1.2199836520938574
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,patience,patience_5,5,1000,51,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,patience,patience_15,15,1000,61,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,77,31260910,31760910,1031760910,2031260910,3031260910,0.6251818808959283,0.9452985902191982,0.6262252476653863,0.5199186088758415,0.8935894246704035,-0.5106749863663353,0.7225639674436669,0.3921580608135744,0.0,4.903502297537443e-07,539,0.005,1,1,1.0016255378723145,1.0,0.0016255378723144531,0.0016255378723144531,-0.3748202323913574,-1.0,0.6251797676086426,0.6251797676086426,0.47884074416061273,0.5265464186668396,0.6106735899313989,0.5265464186668396,0.5354419080018127,0.47884074416061273,901fc2dc32e2c57327234690a1b8eda59b6764ccf70ce5eecfce634233e7c44e,patience,patience_30,30,1000,107,77,77,0.5265464186668396,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-817,817,0.5438146109682516,0.38423175158508727,0.020320731944077686
1,linear,6,1000,800,200,10000,10000,0.5,77,31260910,31760910,1031760910,2031260910,3031260910,0.6251818808959283,0.9452985902191982,0.6262252476653863,0.5199186088758415,0.8935894246704035,-0.5106749863663353,0.7225639674436669,0.3921580608135744,0.0,4.903502297537443e-07,539,0.005,1,1,1.0016255378723145,1.0,0.0016255378723144531,0.0016255378723144531,-0.3748202323913574,-1.0,0.6251797676086426,0.6251797676086426,0.47884074416061273,0.5265464186668396,0.6106735899313989,0.5265464186668396,0.5354419080018127,0.47884074416061273,901fc2dc32e2c57327234690a1b8eda59b6764ccf70ce5eecfce634233e7c44e,patience,patience_50,50,1000,127,77,77,0.5265464186668396,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-817,817,0.5438146109682516,0.38423175158508727,0.020320731944077686
1,linear,6,1000,800,200,10000,10000,0.5,77,31260910,31760910,1031760910,2031260910,3031260910,0.6251818808959283,0.9452985902191982,0.6262252476653863,0.5199186088758415,0.8935894246704035,-0.5106749863663353,0.7225639674436669,0.3921580608135744,0.0,4.903502297537443e-07,539,0.005,1,1,1.0016255378723145,1.0,0.0016255378723144531,0.0016255378723144531,-0.3748202323913574,-1.0,0.6251797676086426,0.6251797676086426,0.47884074416061273,0.5265464186668396,0.6106735899313989,0.5265464186668396,0.5354419080018127,0.47884074416061273,901fc2dc32e2c57327234690a1b8eda59b6764ccf70ce5eecfce634233e7c44e,patience,patience_100,100,1000,177,77,77,0.5265464186668396,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-817,817,0.5438146109682516,0.38423175158508727,0.020320731944077686
1,linear,6,1000,800,200,10000,10000,0.5,77,31260910,31760910,1031760910,2031260910,3031260910,0.6251818808959283,0.9452985902191982,0.6262252476653863,0.5199186088758415,0.8935894246704035,-0.5106749863663353,0.7225639674436669,0.3921580608135744,0.0,4.903502297537443e-07,539,0.005,1,1,1.0016255378723145,1.0,0.0016255378723144531,0.0016255378723144531,-0.3748202323913574,-1.0,0.6251797676086426,0.6251797676086426,0.47884074416061273,0.5265464186668396,0.6106735899313989,0.5265464186668396,0.5354419080018127,0.47884074416061273,901fc2dc32e2c57327234690a1b8eda59b6764ccf70ce5eecfce634233e7c44e,patience,patience_200,200,1000,277,77,77,0.5265464186668396,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-817,817,0.5438146109682516,0.38423175158508727,0.020320731944077686
1,linear,6,1000,800,200,10000,10000,0.5,25,31260910,31760910,1031760910,2031260910,3031260910,1.33721211479791,1.2618697883634775,0.6789257895806138,1.980660035457676,1.5923153627844875,-1.5560175852422518,0.8709926108127043,0.46094022775765986,1.1102230246251565e-16,5.449203346330478e-07,175,0.005,1,1,0.7803367376327515,1.0,-0.21966326236724854,0.21966326236724854,0.3190467357635498,-1.0,1.3190467357635498,1.3190467357635498,0.5872570586282575,0.5666100978851318,0.6284627996344718,0.5666100978851318,0.5747912190947408,0.5872570586282575,4c51c91f2ec183427c3069eaa806ddf2e0a10c6936de5285c9d0650339387bcc,max_epochs,max_epochs_25,15,25,25,25,25,0.5666100978851318,max_epochs,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-869,869,1.2558448448702333,1.7815156073468152,0.07302127385930512
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,max_epochs,max_epochs_50,15,50,50,46,46,0.5274909734725952,max_epochs,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,max_epochs,max_epochs_100,15,100,61,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,max_epochs,max_epochs_200,15,200,61,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,max_epochs,max_epochs_500,15,500,61,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,46,31260910,31760910,1031760910,2031260910,3031260910,0.9771169399019458,1.1659291480135339,0.6166702457836439,1.1293323162770863,1.3593907781875652,-1.0542204512148958,0.8471978691077875,0.3802821920348598,0.0,4.2964152946467493e-07,322,0.005,1,1,0.8916444778442383,1.0,-0.10835552215576172,0.10835552215576172,-0.028909584507346153,-1.0,0.9710904154926538,0.9710904154926538,0.5334439669230765,0.5274909734725952,0.6130222047206262,0.5274909734725952,0.5381790549244554,0.5334439669230765,c370c287c7e007cfb54ddc9c8e0b822592cd4b44e80f8a9842003b8c4b2f4b7a,max_epochs,max_epochs_1000,15,1000,61,46,46,0.5274909734725952,early_stopping,True,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,-848,848,0.8957496699742691,0.9481368816278594,0.010765730062335277
1,linear,6,1000,800,200,10000,10000,0.5,1000,31260910,31760910,1031760910,2031260910,3031260910,0.09147891721677529,1.4056364231783194,1.405587709817201,0.0116868906351059,1.9758137541655396,-0.0059119174057408455,0.005949097346163462,1.975676809989164,0.0,5.769115656306667e-07,7000,0.005,1,1,1.0054574012756348,1.0,0.005457401275634766,0.005457401275634766,-0.9086840152740479,-1.0,0.09131598472595215,0.09131598472595215,0.21293883787588222,0.7921528816223145,0.7967323136714866,0.7921528816223145,0.7991004600099323,0.21293883787588222,d4ea33c9ada233b47fb1f6bef8a59d5888ba173262d2f796d84f5db17e404a65,reference,no_early_stopping,0,1000,1000,1000,77,0.5265464186668396,max_epochs,False,0.0,894,0.0813672699276767,54,0.6059045157213087,81,0.6564347848099444,71,0.6082239138887429,874,1.6570091247558594e-05,894,0.08109909296035767,77,0.5265464186668396,106,106,0.01011164728909858,0.0017477596796702244,0.7996831940958923
1,linear,7,1000,800,200,10000,10000,0.5,15,31260911,31760911,1031760911,2031260911,3031260911,1.2105926733972827,0.9444836885457397,0.6112876714121013,0.8819814413764049,0.892049437928966,-0.7001791310424709,0.7893652125341007,0.3736726172204291,-1.1102230246251565e-16,4.802155917360551e-07,105,0.005,1,1,0.4055458903312683,1.0,-0.5944541096687317,0.5944541096687317,0.05458946153521538,-1.0,1.0545894615352154,1.0545894615352154,0.5735201650843262,0.5393927097320557,0.6124101626010788,0.5393927097320557,0.5562155394458428,0.5735201650843262,8cc09c233d7e307e2afd28bd6b99d39f92441a79c9cbff3926d5f7a1fb3d31d6,patience,patience_5,5,1000,20,15,15,0.5393927097320557,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-141,141,1.2041667646800056,1.4654933285803373,0.20531263393220944
1,linear,7,1000,800,200,10000,10000,0.5,61,31260911,31760911,1031760911,2031260911,3031260911,0.5193954884199637,0.6360265908088464,0.43059586973244407,0.19213826364126316,0.4045298242159237,-0.20562764241327344,0.689253025586616,0.18541280303063995,0.0,3.416281515455921e-07,427,0.005,1,1,0.7816490530967712,1.0,-0.21835094690322876,0.21835094690322876,-0.5287309288978577,-1.0,0.47126907110214233,0.47126907110214233,0.4972875917708979,0.5241743922233582,0.5860092494634864,0.5241743922233582,0.5400450667739947,0.4972875917708979,710528c2229b315267ad783b278078a3a5ff0ae27163db377d985109a9d28195,patience,patience_15,15,1000,76,61,61,0.5241743922233582,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-95,95,0.5129695797026868,0.26973038108816993,0.02462083225255224
1,linear,7,1000,800,200,10000,10000,0.5,81,31260911,31760911,1031760911,2031260911,3031260911,0.32356618751198035,0.573348617398235,0.4546099734173822,0.07814158707008341,0.3287286370724676,-0.10009999810599902,0.4920487770612971,0.20667022793055292,0.0,3.384837841124977e-07,567,0.005,1,1,0.8709871768951416,1.0,-0.1290128231048584,0.1290128231048584,-0.7032665014266968,-1.0,0.2967334985733032,0.2967334985733032,0.47463083428282027,0.5214053988456726,0.5901485834139788,0.5214053988456726,0.5392870226099391,0.47463083428282027,2b1f2efe12cafa55bfc0d9c8ca33e60d1336249d04681116e5b6a36728b29cb8,patience,patience_30,30,1000,111,81,81,0.5214053988456726,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-75,75,0.3171402787947033,0.10465378539819525,0.04863493593749035
1,linear,7,1000,800,200,10000,10000,0.5,81,31260911,31760911,1031760911,2031260911,3031260911,0.32356618751198035,0.573348617398235,0.4546099734173822,0.07814158707008341,0.3287286370724676,-0.10009999810599902,0.4920487770612971,0.20667022793055292,0.0,3.384837841124977e-07,567,0.005,1,1,0.8709871768951416,1.0,-0.1290128231048584,0.1290128231048584,-0.7032665014266968,-1.0,0.2967334985733032,0.2967334985733032,0.47463083428282027,0.5214053988456726,0.5901485834139788,0.5214053988456726,0.5392870226099391,0.47463083428282027,2b1f2efe12cafa55bfc0d9c8ca33e60d1336249d04681116e5b6a36728b29cb8,patience,patience_50,50,1000,131,81,81,0.5214053988456726,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-75,75,0.3171402787947033,0.10465378539819525,0.04863493593749035
1,linear,7,1000,800,200,10000,10000,0.5,81,31260911,31760911,1031760911,2031260911,3031260911,0.32356618751198035,0.573348617398235,0.4546099734173822,0.07814158707008341,0.3287286370724676,-0.10009999810599902,0.4920487770612971,0.20667022793055292,0.0,3.384837841124977e-07,567,0.005,1,1,0.8709871768951416,1.0,-0.1290128231048584,0.1290128231048584,-0.7032665014266968,-1.0,0.2967334985733032,0.2967334985733032,0.47463083428282027,0.5214053988456726,0.5901485834139788,0.5214053988456726,0.5392870226099391,0.47463083428282027,2b1f2efe12cafa55bfc0d9c8ca33e60d1336249d04681116e5b6a36728b29cb8,patience,patience_100,100,1000,181,81,81,0.5214053988456726,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-75,75,0.3171402787947033,0.10465378539819525,0.04863493593749035
1,linear,7,1000,800,200,10000,10000,0.5,81,31260911,31760911,1031760911,2031260911,3031260911,0.32356618751198035,0.573348617398235,0.4546099734173822,0.07814158707008341,0.3287286370724676,-0.10009999810599902,0.4920487770612971,0.20667022793055292,0.0,3.384837841124977e-07,567,0.005,1,1,0.8709871768951416,1.0,-0.1290128231048584,0.1290128231048584,-0.7032665014266968,-1.0,0.2967334985733032,0.2967334985733032,0.47463083428282027,0.5214053988456726,0.5901485834139788,0.5214053988456726,0.5392870226099391,0.47463083428282027,2b1f2efe12cafa55bfc0d9c8ca33e60d1336249d04681116e5b6a36728b29cb8,patience,patience_200,200,1000,281,81,81,0.5214053988456726,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-75,75,0.3171402787947033,0.10465378539819525,0.04863493593749035
1,linear,7,1000,800,200,10000,10000,0.5,25,31260911,31760911,1031760911,2031260911,3031260911,1.0644190749187987,0.8911311527563693,0.5601878376906491,0.7243702323043645,0.7941147314128956,-0.6023372751103674,0.7933397952599309,0.313810413496525,-3.885780586188048e-16,2.5931557434688557e-07,175,0.005,1,1,0.5030469298362732,1.0,-0.4969530701637268,0.4969530701637268,-0.05871066451072693,-1.0,0.9412893354892731,0.9412893354892731,0.5503272377566687,0.5391600728034973,0.6046071338043335,0.5391600728034973,0.5564398209590705,0.5503272377566687,8dbbd7c6a90d9beda4553cddc4628aa139c72e2c1b9b60dbacb4cc194701df17,max_epochs,max_epochs_25,15,25,25,25,25,0.5391600728034973,max_epochs,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-131,131,1.0579931662015216,1.1329466747481485,0.15421280021075723
1,linear,7,1000,800,200,10000,10000,0.5,40,31260911,31760911,1031760911,2031260911,3031260911,0.8110930376826893,0.7330459981260139,0.46348089298744294,0.4505983333593318,0.537356435368564,-0.38657011528172913,0.7825664241278619,0.21481453816443755,2.7755575615628914e-17,2.7916986944376276e-07,280,0.005,1,1,0.6449424624443054,1.0,-0.3550575375556946,0.3550575375556946,-0.27074965834617615,-1.0,0.7292503416538239,0.7292503416538239,0.523586998316052,0.5293344259262085,0.5909881181928431,0.5293344259262085,0.5459413781490535,0.523586998316052,876f9b4154b04c2becf249e4db5d491517dbb1cf141002a89838b26f224d2015,max_epochs,max_epochs_50,15,50,50,40,40,0.5293344259262085,max_epochs,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-116,116,0.8046671289654123,0.6578306234744896,0.05750585550755111
1,linear,7,1000,800,200,10000,10000,0.5,61,31260911,31760911,1031760911,2031260911,3031260911,0.5193954884199637,0.6360265908088464,0.43059586973244407,0.19213826364126316,0.4045298242159237,-0.20562764241327344,0.689253025586616,0.18541280303063995,0.0,3.416281515455921e-07,427,0.005,1,1,0.7816490530967712,1.0,-0.21835094690322876,0.21835094690322876,-0.5287309288978577,-1.0,0.47126907110214233,0.47126907110214233,0.4972875917708979,0.5241743922233582,0.5860092494634864,0.5241743922233582,0.5400450667739947,0.4972875917708979,710528c2229b315267ad783b278078a3a5ff0ae27163db377d985109a9d28195,max_epochs,max_epochs_100,15,100,76,61,61,0.5241743922233582,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-95,95,0.5129695797026868,0.26973038108816993,0.02462083225255224
1,linear,7,1000,800,200,10000,10000,0.5,61,31260911,31760911,1031760911,2031260911,3031260911,0.5193954884199637,0.6360265908088464,0.43059586973244407,0.19213826364126316,0.4045298242159237,-0.20562764241327344,0.689253025586616,0.18541280303063995,0.0,3.416281515455921e-07,427,0.005,1,1,0.7816490530967712,1.0,-0.21835094690322876,0.21835094690322876,-0.5287309288978577,-1.0,0.47126907110214233,0.47126907110214233,0.4972875917708979,0.5241743922233582,0.5860092494634864,0.5241743922233582,0.5400450667739947,0.4972875917708979,710528c2229b315267ad783b278078a3a5ff0ae27163db377d985109a9d28195,max_epochs,max_epochs_200,15,200,76,61,61,0.5241743922233582,early_stopping,True,0.0,156,0.006425908717277033,68,0.40597503747989183,65,0.41554839352081646,62,0.58458095004001,160,1.1324882507324219e-05,150,0.00019931793212890625,81,0.5214053988456726,-95,95,0.5129695797026868,0.26973038108816993,0.02462083225255224
