case,analysis,rule_id,patience,max_epochs,case_name,repetitions,mc_sd_available,restore_best,min_delta,mean_selected_epoch,median_selected_epoch,sd_selected_epoch,mcse_selected_epoch,q25_selected_epoch,q75_selected_epoch,mean_stop_epoch,median_stop_epoch,sd_stop_epoch,mcse_stop_epoch,q25_stop_epoch,q75_stop_epoch,mean_theta_error_l2,median_theta_error_l2,sd_theta_error_l2,mcse_theta_error_l2,q25_theta_error_l2,q75_theta_error_l2,mean_training_check_loss,median_training_check_loss,sd_training_check_loss,mcse_training_check_loss,q25_training_check_loss,q75_training_check_loss,mean_validation_check_loss,median_validation_check_loss,sd_validation_check_loss,mcse_validation_check_loss,q25_validation_check_loss,q75_validation_check_loss,mean_test_check_loss,median_test_check_loss,sd_test_check_loss,mcse_test_check_loss,q25_test_check_loss,q75_test_check_loss,mean_m_l2_error,median_m_l2_error,sd_m_l2_error,mcse_m_l2_error,q25_m_l2_error,q75_m_l2_error,mean_q_l2_error,median_q_l2_error,sd_q_l2_error,mcse_q_l2_error,q25_q_l2_error,q75_q_l2_error,mean_theta_epoch_gap,median_theta_epoch_gap,sd_theta_epoch_gap,mcse_theta_epoch_gap,q25_theta_epoch_gap,q75_theta_epoch_gap,mean_abs_theta_epoch_gap,median_abs_theta_epoch_gap,sd_abs_theta_epoch_gap,mcse_abs_theta_epoch_gap,q25_abs_theta_epoch_gap,q75_abs_theta_epoch_gap,mean_theta_regret,median_theta_regret,sd_theta_regret,mcse_theta_regret,q25_theta_regret,q75_theta_regret,mean_theta_squared_regret,median_theta_squared_regret,sd_theta_squared_regret,mcse_theta_squared_regret,q25_theta_squared_regret,q75_theta_squared_regret,mean_q_regret,median_q_regret,sd_q_regret,mcse_q_regret,q25_q_regret,q75_q_regret,mean_best_validation_loss,median_best_validation_loss,sd_best_validation_loss,mcse_best_validation_loss,q25_best_validation_loss,q75_best_validation_loss,mean_empirical_validation_check_loss,median_empirical_validation_check_loss,sd_empirical_validation_check_loss,mcse_empirical_validation_check_loss,q25_empirical_validation_check_loss,q75_empirical_validation_check_loss,theta_1_true,theta_1_mean,theta_1_bias,theta_1_sd,theta_1_bias_mcse,theta_1_rmse,theta_2_true,theta_2_mean,theta_2_bias,theta_2_sd,theta_2_bias_mcse,theta_2_rmse,theta_vector_rmse,proportion_early_stopping,proportion_max_epochs,proportion_before_theta_oracle,proportion_equal_theta_oracle,proportion_after_theta_oracle,proportion_within_10_epochs,proportion_within_25_epochs
1,reference,no_early_stopping,0,1000,linear,10,True,False,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.16692206097704457,0.12070007025826407,0.10586744948606275,0.03347822704487806,0.0960514083906088,0.18498898964889113,0.25226181622119875,0.24355065545629306,0.03258554694922174,0.01030445471618918,0.23008248755881472,0.2754024343664633,0.7792553126811981,0.7830556035041809,0.03531521877605223,0.011167652739946887,0.7580244094133377,0.7932472676038742,0.7955072494050868,0.790672483284294,0.028897995993889588,0.009138348715511236,0.7718769476445816,0.8154186205988524,1.400873453219169,1.3640450316494817,0.12771302298930462,0.04038640395116486,1.302299308372799,1.4780425280141707,1.3939212569355053,1.3684661635168451,0.12727022575447428,0.04024637917079603,1.2814175015752993,1.4541638922321107,646.7,708.0,242.53799244196315,76.69724752413073,596.0,811.0,646.7,708.0,242.53799244196315,76.69724752413073,596.0,811.0,0.08865834368581013,0.06339817506745035,0.09200460919591501,0.029094412029276425,0.0435239672364002,0.09150697087717197,0.025446508849648098,0.011029866761877116,0.03739381330410631,0.01182496204400825,0.007320780027274766,0.015136889196258885,0.9513643689262142,0.908347463037557,0.11895950605410964,0.0376182988459576,0.8834257776226656,1.0146751755872243,0.5575977474451065,0.5587501525878906,0.03713218605775579,0.01174222824436569,0.5333247929811478,0.5740502923727036,0.7811647136017998,0.7881999210453148,0.03698239978713618,0.011694861666627657,0.7603652991761577,0.8028315083032719,1.0,1.0464463770389556,0.04644637703895569,0.08840934975074911,0.027957491166680677,0.09587417666431396,-1.0,-0.9676885426044464,0.03231145739555359,0.17548096315034373,0.055491952955516254,0.169582551768688,0.19480785306408935,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,reference,no_early_stopping,0,1000,additive,10,True,False,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.20052097178425282,0.17365514384881225,0.11825202521499592,0.037394573760704944,0.11909695222016926,0.22576588524367194,0.2536943209737888,0.2546085584975157,0.02270513209017916,0.007179993197994573,0.2328541538009053,0.2753216791334309,0.7952556848526001,0.7711302638053894,0.05656434520446476,0.01788721652021313,0.7553535401821136,0.8302620500326157,0.7836059224359598,0.7785120363842828,0.04040411027685889,0.012776901530749049,0.7655177175059673,0.7900921768996122,1.372930004664455,1.3503121092835604,0.15784753839853727,0.04991577443902648,1.2913546902838506,1.4397544263262998,1.3626328901322278,1.3453889246311583,0.1547976525899025,0.04895131586315545,1.284916983826576,1.4300606300416823,416.6,396.5,260.1239875307329,82.25842746423547,282.75,635.75,416.6,396.5,260.1239875307329,82.25842746423547,282.75,635.75,0.047050557526832695,0.034927172177236815,0.036380194957508376,0.011504427778669906,0.017577055144659234,0.07714707479418427,0.02004527556098523,0.00862425878717232,0.025286625269444217,0.007996333019061266,0.004314660724254793,0.01953756525946293,0.7765227200655276,0.7379667957251836,0.12514936985556435,0.03957570564784011,0.7181444166275994,0.8319292531611899,0.6194202184677124,0.6120194494724274,0.03371161857669022,0.010660549831318481,0.5983233153820038,0.6175528466701508,0.8009023979575195,0.7782928398266162,0.059938324498765044,0.018954162455036776,0.7654399207209823,0.8184883991778535,1.0,0.9169966280460358,-0.08300337195396423,0.08910187464041262,0.028176486765450027,0.11846851655068684,-1.0,-0.8780810058116912,0.12191899418830872,0.1629410830412676,0.05152649468250412,0.19687320293093213,0.22976911769427227,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,reference,no_early_stopping,0,1000,deep,10,True,False,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.18642714395533838,0.18520126405720183,0.09732081839993609,0.030775544989542162,0.11238233505416823,0.27033451352395127,0.18218214551583872,0.17364623646593375,0.020706632500832944,0.006548012137470052,0.1670573495941386,0.19937480148472236,0.8232293665409088,0.8161627352237701,0.051745740031213225,0.01636343977095862,0.7953482270240784,0.8463640064001083,0.8457524579615358,0.8518404860018095,0.022401293130233882,0.0070839108824621985,0.8324683189653682,0.8553911873523856,1.5822144310382593,1.5934785229787631,0.09320535044254911,0.0294741197512638,1.5360638411048433,1.6525795786223694,1.5736500347183469,1.5978289060551627,0.09336719568304776,0.029525299710107145,1.5366233011989732,1.6295963794067074,394.2,284.0,386.21490851021736,122.13187772058347,45.0,784.0,394.2,284.0,386.21490851021736,122.13187772058347,45.0,784.0,0.056544279986362043,0.041514137922899125,0.05362066453760935,0.01695634295906649,0.025133956141831962,0.07245494239838288,0.019388316716340625,0.013764767108554558,0.02282119089525491,0.007216694214650261,0.004856919979065567,0.02261152756990281,0.9789866309373878,0.9909029079782132,0.07969812267949533,0.025202759290672692,0.9181146658070332,1.0249085498996946,0.5998631596565247,0.589684247970581,0.044458859605792565,0.014059125852796018,0.5664534717798233,0.6276312321424484,0.8235191057051969,0.8154337937077263,0.049926451146740755,0.015788130111282623,0.7988745972785354,0.8651093468908878,1.0,0.9939148902893067,-0.006085109710693359,0.16962540200967943,0.05364026193722898,0.16103579684791205,-1.0,-0.9509315252304077,0.04906847476959229,0.12883686689987442,0.04074179460035598,0.13170709799222088,0.20803674561955268,0.0,1.0,0.0,0.0,1.0,0.0,0.1
