case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
3,deep,9,1000,800,200,10000,10000,0.5,1,51260913,51760913,1051760913,2051260913,3051260913,1.0685305360796389,2.1946296282344027,1.6791744447107366,0.7863463618588419,4.816399205124273,-1.3915593756067524,0.49674194873570143,2.8196268157696105,8.881784197001252e-16,6.056075718685605e-08,7,0.005,1,1,0.532660961151123,1.0,-0.46733903884887695,0.46733903884887695,-0.03908807411789894,-1.0,0.9609119258821011,0.9609119258821011,0.8755468222405599,0.9206287048397875,0.878997075156121
3,deep,9,1000,800,200,10000,10000,0.5,2,51260913,51760913,1051760913,2051260913,3051260913,1.0834767222752968,1.835448902447731,1.3888695969373737,0.875354486397891,3.36887267349658,-1.157634201298744,0.5455100105092053,1.928958757296983,-4.440892098500626e-16,1.3008995169982995e-07,14,0.005,1,1,0.5648910403251648,1.0,-0.4351089596748352,0.4351089596748352,-0.00772886723279953,-1.0,0.9922711327672005,0.9922711327672005,0.7887884043622887,0.8598303995696603,0.7978623398708798
3,deep,9,1000,800,200,10000,10000,0.5,5,51260913,51760913,1051760913,2051260913,3051260913,1.0755879791833316,1.2135087364302684,0.8897138904147524,0.923885231026122,1.4726034533925865,-0.8024489388108772,0.6696872336833244,0.791590806796954,-1.1102230246251565e-16,2.6728929647390487e-07,35,0.005,1,1,0.6037582159042358,1.0,-0.39624178409576416,0.39624178409576416,-5.9026991948485374e-05,-1.0,0.9999409730080515,0.9999409730080515,0.6492554449212915,0.7318172362057463,0.6634917420906006
3,deep,9,1000,800,200,10000,10000,0.5,10,51260913,51760913,1051760913,2051260913,3051260913,1.006492072954719,0.9932554898846468,0.6621635811575497,0.7849344455917205,0.9865564681859897,-0.6665151527831598,0.7524906253815482,0.4384606082113909,0.0,2.731895687446695e-07,70,0.005,1,1,0.6142192482948303,1.0,-0.3857807517051697,0.3857807517051697,-0.0703766867518425,-1.0,0.9296233132481575,0.9296233132481575,0.5934135481558659,0.686556932829145,0.6126502102976046
3,deep,9,1000,800,200,10000,10000,0.5,20,51260913,51760913,1051760913,2051260913,3051260913,0.8494250504350579,0.7711299303164234,0.5950210858414464,0.5561689872317469,0.594641369429812,-0.3983801320328124,0.692347144300113,0.354050092595934,0.0,2.684480469028472e-07,140,0.005,1,1,0.6722837090492249,1.0,-0.32771629095077515,0.32771629095077515,-0.21633875370025635,-1.0,0.7836612462997437,0.7836612462997437,0.5664003020934358,0.6902804792185703,0.6020556574893002
3,deep,9,1000,800,200,10000,10000,0.5,30,51260913,51760913,1051760913,2051260913,3051260913,0.6874565497856856,0.7849210609770495,0.5975124950540105,0.3691083623808254,0.616101071965337,-0.31409412630024675,0.637618998256338,0.3570211817456689,0.0,2.8579680488860504e-07,210,0.005,1,1,0.7391675114631653,1.0,-0.2608324885368347,0.2608324885368347,-0.36394739151000977,-1.0,0.6360526084899902,0.6360526084899902,0.545655226926594,0.6822585521937762,0.6022313117770488
3,deep,9,1000,800,200,10000,10000,0.5,50,51260913,51760913,1051760913,2051260913,3051260913,0.482162975673215,0.576112707297002,0.6055992851659788,0.2017618670355365,0.3319058515090811,-0.08345861217553653,0.3127736952242088,0.3667504941935445,-5.551115123125783e-17,4.6407920706315053e-07,350,0.005,1,1,0.8433799743652344,1.0,-0.15662002563476562,0.15662002563476562,-0.5439832210540771,-1.0,0.45601677894592285,0.45601677894592285,0.5223446678302589,0.6929814627213077,0.6074183049342775
3,deep,9,1000,800,200,10000,10000,0.5,75,51260913,51760913,1051760913,2051260913,3051260913,0.36139764804118657,0.6291641342979267,0.5978031320871227,0.10240587286091454,0.39584750788685963,-0.07044239800730018,0.2827573308246534,0.3573685847331738,0.0,3.065562808046707e-07,525,0.005,1,1,0.8635701537132263,1.0,-0.13642984628677368,0.13642984628677368,-0.6653432250022888,-1.0,0.3346567749977112,0.3346567749977112,0.47132139683029395,0.6649148276558947,0.6056997153146089
3,deep,9,1000,800,200,10000,10000,0.5,100,51260913,51760913,1051760913,2051260913,3051260913,0.27501733219702795,0.7193723274902174,0.7234005720627626,0.046836143420513066,0.5174965455586926,-0.02051215065923673,0.07269524186642519,0.5233083876607323,0.0,4.759687968203252e-07,700,0.005,1,1,0.8676167726516724,1.0,-0.13238322734832764,0.13238322734832764,-0.7589414715766907,-1.0,0.24105852842330933,0.24105852842330933,0.46020945272910735,0.6828227481636593,0.6298543570820985
3,deep,9,1000,800,200,10000,10000,0.5,150,51260913,51760913,1051760913,2051260913,3051260913,0.25032794203394426,0.7828282887845732,0.7889247677301705,0.02041850270141168,0.6128201297213832,-0.00541817164234571,0.017112574517494553,0.6224022891381035,0.0,5.179751720874037e-07,1050,0.005,1,1,0.828757643699646,1.0,-0.171242356300354,0.171242356300354,-0.8174071907997131,-1.0,0.18259280920028687,0.18259280920028687,0.40895616979237326,0.7130756660105374,0.6446374487448949
