case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
3,1000,2,0.5,0,0.4214617609977722,0.0014873743057250977,-0.5785382390022278,1.001487374305725,,1.0071986598950562,0.954894323334461,0.9536854117475013,0.9609949757751254
3,1000,2,0.5,1,0.4556705057621002,0.0359744057059288,-0.5443294942378998,1.0359744057059288,0.9203871488571167,0.9072370424218684,0.9023234015352293,0.9140685852809597,0.9118655770145042
3,1000,2,0.5,2,0.4888346791267395,0.06891250610351562,-0.5111653208732605,1.0689125061035156,0.8713287115097046,0.732628369277914,0.8304450433407663,0.8650558602874855,0.8420082479314454
3,1000,2,0.5,3,0.5202450752258301,0.09722425043582916,-0.4797549247741699,1.0972242504358292,0.8059475421905518,0.41781648962763956,0.7250122517325344,0.8025732340413729,0.7336097295617646
3,1000,2,0.5,4,0.5441654324531555,0.11270904541015625,-0.4558345675468445,1.1127090454101562,0.8169772624969482,0.20685431576989713,0.7030458576870714,0.8198625777395683,0.7189724194339246
3,1000,2,0.5,5,0.5559963583946228,0.10757958889007568,-0.4440036416053772,1.1075795888900757,0.7710136771202087,0.27749087555238433,0.6726883231754754,0.7741137646875696,0.6826877589099545
3,1000,2,0.5,6,0.5679916143417358,0.09994318336248398,-0.43200838565826416,1.099943183362484,0.7549455165863037,0.22470715722046625,0.6476892559066709,0.7547175115173224,0.661055225482915
3,1000,2,0.5,7,0.5761100053787231,0.0869072899222374,-0.42388999462127686,1.0869072899222374,0.7319960594177246,0.20426839325590226,0.6262957632389479,0.7299264739659331,0.6361610250341145
3,1000,2,0.5,8,0.5856382846832275,0.07257851213216782,-0.41436171531677246,1.0725785121321678,0.7277148962020874,0.16174594517656596,0.6113898883999107,0.7242206606876204,0.6217419992208231
3,1000,2,0.5,9,0.5940229892730713,0.0551828108727932,-0.4059770107269287,1.0551828108727932,0.712138831615448,0.1693757212939715,0.6003744603517225,0.708918007170945,0.608410980533905
3,1000,2,0.5,10,0.6035037636756897,0.0373336486518383,-0.3964962363243103,1.0373336486518383,0.7100275754928589,0.1516705681480234,0.5920395227025437,0.7068159911110355,0.6073722775753297
3,1000,2,0.5,11,0.6097005009651184,0.01809893175959587,-0.3902994990348816,1.0180989317595959,0.6979522705078125,0.18063905284151408,0.5864262940530867,0.6972352420714905,0.6033011237632495
3,1000,2,0.5,12,0.6237736344337463,0.0032471967861056328,-0.37622636556625366,1.0032471967861056,0.7094934582710266,0.13573408917555907,0.5809992188284923,0.7080723854670804,0.6054941800370823
3,1000,2,0.5,13,0.636013925075531,-0.014690687879920006,-0.363986074924469,0.98530931212008,0.701061487197876,0.1603281161599424,0.5754817401877053,0.6998177201889555,0.6021846966892682
3,1000,2,0.5,14,0.6518214344978333,-0.029520871117711067,-0.34817856550216675,0.9704791288822889,0.7051066160202026,0.148549497666188,0.569900454521707,0.703783068631713,0.6010460908510804
3,1000,2,0.5,15,0.6679661273956299,-0.04358716681599617,-0.3320338726043701,0.9564128331840038,0.7051153182983398,0.1506464535607852,0.5666628001870874,0.704946467567508,0.59785190064278
3,1000,2,0.5,16,0.684123158454895,-0.056797150522470474,-0.315876841545105,0.9432028494775295,0.6989293694496155,0.1683576499704105,0.5655108751758213,0.6958448834499736,0.6007023094188919
3,1000,2,0.5,17,0.7031160593032837,-0.06942962110042572,-0.2968839406967163,0.9305703788995743,0.706405520439148,0.12808482077590405,0.5614000196117729,0.7070671864751013,0.595449043248356
3,1000,2,0.5,18,0.7183616757392883,-0.08641061186790466,-0.28163832426071167,0.9135893881320953,0.6970772743225098,0.15246291287258704,0.55775821698983,0.6968154793440925,0.5954649362511493
3,1000,2,0.5,19,0.7329808473587036,-0.10362094640731812,-0.2670191526412964,0.8963790535926819,0.6945755481719971,0.16287059452654085,0.5601935044794267,0.6907899469190365,0.6029334116619435
3,1000,2,0.5,20,0.750893235206604,-0.11581744253635406,-0.249106764793396,0.8841825574636459,0.7043427228927612,0.1262865974844465,0.552792449185899,0.7057932175763451,0.5954043764002904
3,1000,2,0.5,21,0.7666239142417908,-0.13095392286777496,-0.23337608575820923,0.869046077132225,0.6948411464691162,0.140332440855285,0.5474013925583923,0.6942554839803526,0.5947431441508702
3,1000,2,0.5,22,0.783401370048523,-0.14633223414421082,-0.21659862995147705,0.8536677658557892,0.6921109557151794,0.1378436631302569,0.5438029357559487,0.6919329265654707,0.5948810056002944
3,1000,2,0.5,23,0.7981303930282593,-0.16322582960128784,-0.20186960697174072,0.8367741703987122,0.6858015656471252,0.1611126830384976,0.5455432102781702,0.6861482772001901,0.5983340420898251
3,1000,2,0.5,24,0.8178107142448425,-0.17624489963054657,-0.18218928575515747,0.8237551003694534,0.7033343315124512,0.10885603314127926,0.5463582436872442,0.7033451692151741,0.6020718871223819
3,1000,2,0.5,25,0.8321527242660522,-0.19602519273757935,-0.16784727573394775,0.8039748072624207,0.6863586902618408,0.14783346160265484,0.5378892828603087,0.6858503760465671,0.5967469339697059
3,1000,2,0.5,26,0.847618579864502,-0.2107437402009964,-0.15238142013549805,0.7892562597990036,0.6903824806213379,0.12883785287754537,0.5357837771789227,0.6893572222454466,0.5961572551145533
3,1000,2,0.5,27,0.8615623712539673,-0.22579185664653778,-0.13843762874603271,0.7742081433534622,0.6898043155670166,0.12411747768502368,0.5342487611135415,0.6914055868052119,0.5937842743166404
3,1000,2,0.5,28,0.874373197555542,-0.24115461111068726,-0.125626802444458,0.7588453888893127,0.6846199035644531,0.12750968831462473,0.5295838195696849,0.683974821233039,0.5925243533564287
3,1000,2,0.5,29,0.8849686980247498,-0.2562125623226166,-0.11503130197525024,0.7437874376773834,0.6804217100143433,0.14243068752783541,0.5294045312478123,0.6781709593626928,0.5942521073174889
3,1000,2,0.5,30,0.896727979183197,-0.26568639278411865,-0.10327202081680298,0.7343136072158813,0.6864657402038574,0.12249098788081167,0.5263505451855363,0.6871609587011352,0.5926931732729038
3,1000,2,0.5,31,0.906988799571991,-0.27911993861198425,-0.09301120042800903,0.7208800613880157,0.6839846968650818,0.13808066743198122,0.5255948403871215,0.6814801177338806,0.5945526041586191
3,1000,2,0.5,32,0.9205997586250305,-0.2913760244846344,-0.07940024137496948,0.7086239755153656,0.6888412237167358,0.11959571745932829,0.5213910322059074,0.6881509803446738,0.592412670300691
3,1000,2,0.5,33,0.9319827556610107,-0.3038480579853058,-0.06801724433898926,0.6961519420146942,0.685585618019104,0.1271337068340522,0.5202925274440137,0.684056988337322,0.5926596418405441
3,1000,2,0.5,34,0.9467626810073853,-0.3144156336784363,-0.053237318992614746,0.6855843663215637,0.7043846249580383,0.08663863775972928,0.5255740995276286,0.706744327584108,0.5967298325079515
3,1000,2,0.5,35,0.9515768885612488,-0.33294400572776794,-0.04842311143875122,0.6670559942722321,0.6792914867401123,0.14193047691810384,0.5212202384030258,0.6767070935981496,0.5942783497346801
3,1000,2,0.5,36,0.9617390036582947,-0.34393054246902466,-0.03826099634170532,0.6560694575309753,0.701453685760498,0.08265865395544335,0.5241399854321592,0.7020118526146939,0.5992601758876488
3,1000,2,0.5,37,0.963424026966095,-0.35964930057525635,-0.03657597303390503,0.6403506994247437,0.6756725907325745,0.1358951995176992,0.51758186182466,0.6723444116194096,0.5937010776083469
3,1000,2,0.5,38,0.9742287993431091,-0.3653322756290436,-0.02577120065689087,0.6346677243709564,0.6900535821914673,0.0879088347670013,0.5154554096666957,0.6918241199022575,0.5945886411066601
3,1000,2,0.5,39,0.9803722500801086,-0.379253625869751,-0.019627749919891357,0.620746374130249,0.6787055730819702,0.11501049481556186,0.5122870402454016,0.6762138057005661,0.5941467080498101
3,1000,2,0.5,40,0.9880200028419495,-0.3890971839427948,-0.011979997158050537,0.6109028160572052,0.6761861443519592,0.10666722712237257,0.5070801535079502,0.6757391797832983,0.5906549925491477
3,1000,2,0.5,41,0.9938238859176636,-0.3992461562156677,-0.006176114082336426,0.6007538437843323,0.6821020841598511,0.1009720371163012,0.5096100110667515,0.6809473273238342,0.594853473689062
3,1000,2,0.5,42,1.0001907348632812,-0.41227850317955017,0.00019073486328125,0.5877214968204498,0.6741566061973572,0.12306639521116275,0.508178630603362,0.6730912561317924,0.5932630640109738
3,1000,2,0.5,43,1.0107011795043945,-0.4224851131439209,0.010701179504394531,0.5775148868560791,0.6820245385169983,0.09263211528396287,0.5047078394321278,0.6843166291407172,0.592454918342756
3,1000,2,0.5,44,1.0174187421798706,-0.43797752261161804,0.017418742179870605,0.562022477388382,0.6746587753295898,0.10912560334623686,0.5042778501163369,0.6725159578829125,0.5950329958468906
3,1000,2,0.5,45,1.0265151262283325,-0.447573721408844,0.02651512622833252,0.552426278591156,0.68388831615448,0.08406263510663534,0.5034629274355084,0.6865993306621921,0.5951397109195518
3,1000,2,0.5,46,1.0312269926071167,-0.46094363927841187,0.0312269926071167,0.5390563607215881,0.6763903498649597,0.10213220333886601,0.498328706749022,0.674483975441739,0.5951910798600664
