case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
3,deep,6,1000,800,200,10000,10000,0.5,1,51260910,51760910,1051760910,2051260910,3051260910,1.8651901520311067,2.1667052242848097,1.8183278909919791,1.1261113481826266,4.694611528943088,-1.2572032789831875,0.43197496445802186,3.3063163191593383,-8.881784197001252e-16,1.0901354929870877e-07,7,0.005,1,1,-0.2780657112598419,1.0,-1.278065711259842,1.278065711259842,0.35848531126976013,-1.0,1.3584853112697601,1.3584853112697601,0.87313862880936,0.9410981729949133,0.9308690125529858
3,deep,6,1000,800,200,10000,10000,0.5,2,51260910,51760910,1051760910,2051260910,3051260910,1.8647524928351957,1.591222965589442,1.4411981107136718,1.2006562635163092,2.531990526219259,-0.8277973977054557,0.4435444575049649,2.077051994324657,4.440892098500626e-16,1.993109339792909e-07,14,0.005,1,1,-0.24547186493873596,1.0,-1.245471864938736,1.245471864938736,0.3878406584262848,-1.0,1.3878406584262848,1.3878406584262848,0.776717774353597,0.8107648016023726,0.8132581150650869
3,deep,6,1000,800,200,10000,10000,0.5,5,51260910,51760910,1051760910,2051260910,3051260910,1.8139262275975303,1.2586949669845338,1.1703303366108362,1.1834538242031272,1.5843130199121964,-0.699046873661845,0.5051342204984649,1.3696730967916333,0.0,3.0325214250837007e-07,35,0.005,1,1,-0.19118008017539978,1.0,-1.1911800801753998,1.1911800801753998,0.367997944355011,-1.0,1.367997944355011,1.367997944355011,0.7085739668644894,0.7212032721635253,0.7350746452698282
3,deep,6,1000,800,200,10000,10000,0.5,10,51260910,51760910,1051760910,2051260910,3051260910,1.675399459890699,0.886485976427618,0.8846166508703032,1.0003008645506601,0.7858573864028272,-0.5018058159782478,0.5618828182893355,0.7825466189969918,2.220446049250313e-16,2.6863098145923914e-07,70,0.005,1,1,-0.1045011356472969,1.0,-1.104501135647297,1.104501135647297,0.2597779929637909,-1.0,1.259777992963791,1.259777992963791,0.6354070526675724,0.628806179793201,0.6650575147146619
3,deep,6,1000,800,200,10000,10000,0.5,20,51260910,51760910,1051760910,2051260910,3051260910,1.3880793421046616,0.9261066924496705,0.7916432598773137,0.7278652736374229,0.8576736058000686,-0.47941991426415587,0.6047406600767076,0.6266990509091799,2.220446049250313e-16,2.473591553808774e-07,140,0.005,1,1,0.10759783536195755,1.0,-0.8924021646380424,0.8924021646380424,0.06319454312324524,-1.0,1.0631945431232452,1.0631945431232452,0.592013784336446,0.6237294154224771,0.6439363266600049
3,deep,6,1000,800,200,10000,10000,0.5,30,51260910,51760910,1051760910,2051260910,3051260910,1.141149735364099,0.806991451105265,0.7102819913687072,0.5293361291517602,0.6512352021569814,-0.33803541202302256,0.5726641043337685,0.5045005072626962,-2.220446049250313e-16,2.509829819530296e-07,210,0.005,1,1,0.29063159227371216,1.0,-0.7093684077262878,0.7093684077262878,-0.10612127184867859,-1.0,0.8938787281513214,0.8938787281513214,0.5586926590629667,0.6093362360021988,0.6278001932460813
3,deep,6,1000,800,200,10000,10000,0.5,50,51260910,51760910,1051760910,2051260910,3051260910,0.8088046473202679,0.7145282763832848,0.6407754416242168,0.31101559593584105,0.5105506577512677,-0.20548654354919926,0.5002312172073665,0.41059316658871015,-1.1102230246251565e-16,3.3490884732145787e-07,350,0.005,1,1,0.536724328994751,1.0,-0.463275671005249,0.463275671005249,-0.3370214104652405,-1.0,0.6629785895347595,0.6629785895347595,0.5229059612213695,0.5996861633916731,0.6147229932158953
3,deep,6,1000,800,200,10000,10000,0.5,75,51260910,51760910,1051760910,2051260910,3051260910,0.568802915351805,0.6762799276397389,0.6323130252129326,0.18079323524524812,0.4573545405284105,-0.11916400695986393,0.3734683767106934,0.39981976185393076,-5.551115123125783e-17,3.900518752431026e-07,525,0.005,1,1,0.706202507019043,1.0,-0.29379749298095703,0.29379749298095703,-0.5129478573799133,-1.0,0.48705214262008667,0.48705214262008667,0.4682268347761665,0.611575058145943,0.6152467851283909
3,deep,6,1000,800,200,10000,10000,0.5,100,51260910,51760910,1051760910,2051260910,3051260910,0.42134235749858245,0.7062590865957513,0.6847375655853423,0.11061604308267149,0.498801897399065,-0.07027620337899777,0.23063385145322568,0.4688655337237409,-5.551115123125783e-17,3.3220896789032395e-07,700,0.005,1,1,0.8001304864883423,1.0,-0.19986951351165771,0.19986951351165771,-0.6290801167488098,-1.0,0.3709198832511902,0.3709198832511902,0.42749883568299696,0.6159634103556494,0.6258456258480787
3,deep,6,1000,800,200,10000,10000,0.5,150,51260910,51760910,1051760910,2051260910,3051260910,0.3108057052163337,0.831698663303131,0.8271486071329721,0.05928612302590125,0.6917226665402149,-0.03341698564205016,0.08899226242440202,0.6841748182820158,-1.1102230246251565e-16,3.8381731037873124e-07,1050,0.005,1,1,0.8506718873977661,1.0,-0.1493281126022339,0.1493281126022339,-0.7274173498153687,-1.0,0.27258265018463135,0.27258265018463135,0.37067516762034897,0.6242206897562644,0.6539555921604769
