case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
2,additive,10,1000,800,200,10000,10000,0.5,1,41260914,41760914,1041760914,2041260914,3041260914,1.4585252929810482,5.166379839614422,4.071795511245797,2.004428549366836,26.691480647174338,-6.058195255569877,0.4222340692589098,16.579518685401418,0.0,1.67810092932541e-07,7,0.005,1,1,0.5899035334587097,1.0,-0.4100964665412903,0.4100964665412903,0.3996845781803131,-1.0,1.399684578180313,1.399684578180313,1.8577267911473216,1.926553360355605,1.9112064267833175
2,additive,10,1000,800,200,10000,10000,0.5,2,41260914,41760914,1041760914,2041260914,3041260914,1.4825658460713036,4.411450245882578,3.304714614276693,2.166062182076823,19.460893271897458,-5.3529083860801645,0.4950219088832946,10.921138681813952,-1.7763568394002505e-15,2.301810200222576e-07,14,0.005,1,1,0.6246387958526611,1.0,-0.37536120414733887,0.37536120414733887,0.434261292219162,-1.0,1.434261292219162,1.434261292219162,1.4847976249866093,1.5577353519897355,1.5455715483551649
2,additive,10,1000,800,200,10000,10000,0.5,5,41260914,41760914,1041760914,2041260914,3041260914,1.5172455971781398,2.440178052952299,1.6779132882941494,2.438108091622924,5.954468930110072,-2.7885920093494563,0.6645377223535174,2.8153930030340852,8.881784197001252e-16,3.54963370696737e-07,35,0.005,1,1,0.6895308494567871,1.0,-0.3104691505432129,0.3104691505432129,0.48514077067375183,-1.0,1.4851407706737518,1.4851407706737518,0.8449176729921084,0.9410132091311175,0.8961030946122195
2,additive,10,1000,800,200,10000,10000,0.5,10,41260914,41760914,1041760914,2041260914,3041260914,1.4783310258548192,1.571891970400201,1.0340220461530938,2.3655663568455,2.470844366608626,-1.8836045657617477,0.7789266352533817,1.0692015919306308,4.440892098500626e-16,5.71314934916245e-07,70,0.005,1,1,0.7206252813339233,1.0,-0.27937471866607666,0.27937471866607666,0.45169293880462646,-1.0,1.4516929388046265,1.4516929388046265,0.658455163853257,0.7249234030952565,0.7159766495053181
2,additive,10,1000,800,200,10000,10000,0.5,20,41260914,41760914,1041760914,2041260914,3041260914,1.3020013805253563,1.283745504788912,0.8355017641618776,1.8892815006338912,1.6480025210657383,-1.4196104118910098,0.802655598579218,0.6980631979176097,0.0,5.72359768469255e-07,140,0.005,1,1,0.7823407053947449,1.0,-0.21765929460525513,0.21765929460525513,0.2836790978908539,-1.0,1.2836790978908539,1.2836790978908539,0.5858357162948928,0.6576904037293122,0.6662137720473724
2,additive,10,1000,800,200,10000,10000,0.5,30,41260914,41760914,1041760914,2041260914,3041260914,1.1194990937282954,1.2334717997161675,0.7580437559979164,1.4308174487257106,1.5214526806950415,-1.1888198967066614,0.8053598380849473,0.5746303360074286,-3.3306690738754696e-16,5.402992364622605e-07,210,0.005,1,1,0.8338388204574585,1.0,-0.1661611795425415,0.1661611795425415,0.10709922015666962,-1.0,1.1070992201566696,1.1070992201566696,0.551182842049777,0.6471851907777919,0.6472263054890048
2,additive,10,1000,800,200,10000,10000,0.5,50,41260914,41760914,1041760914,2041260914,3041260914,0.7988279518876349,1.2504093940938767,0.7318287428009834,0.7822850240216087,1.5635236528382157,-0.9051176840350781,0.7716892626100249,0.5355733087896679,-4.440892098500626e-16,5.190716585445898e-07,350,0.005,1,1,0.9294041991233826,1.0,-0.07059580087661743,0.07059580087661743,-0.20429758727550507,-1.0,0.7957024127244949,0.7957024127244949,0.5324815146184714,0.6581920123274281,0.6426679456796041
2,additive,10,1000,800,200,10000,10000,0.5,75,41260914,41760914,1041760914,2041260914,3041260914,0.48667699310758383,0.8212421551805021,0.6871733235741946,0.30438902920248256,0.674438677445516,-0.2533102650079969,0.5175788615045633,0.47220717663200473,0.0,5.296362708406832e-07,525,0.005,1,1,0.9786100387573242,1.0,-0.02138996124267578,0.02138996124267578,-0.5137932896614075,-1.0,0.48620671033859253,0.48620671033859253,0.4731282845819206,0.628122495662916,0.6286713692810608
2,additive,10,1000,800,200,10000,10000,0.5,100,41260914,41760914,1041760914,2041260914,3041260914,0.2967941898378904,0.8240038617685943,0.7177724405608844,0.12104258648514506,0.6789823642095567,-0.14241383713298672,0.35602348904073966,0.5151972764287284,0.0,5.704194929734285e-07,700,0.005,1,1,1.008209466934204,1.0,0.008209466934204102,0.008209466934204102,-0.7033193707466125,-1.0,0.29668062925338745,0.29668062925338745,0.44829710479111207,0.6354354171913728,0.6362580721323903
2,additive,10,1000,800,200,10000,10000,0.5,150,41260914,41760914,1041760914,2041260914,3041260914,0.1485999065185388,0.8710622600711055,0.8348480393303529,0.02629524057011102,0.7587494609201824,-0.04403672635827952,0.11218909260754754,0.6969712487737344,1.1102230246251565e-16,5.81571265811931e-07,1050,0.005,1,1,0.9830909967422485,1.0,-0.016909003257751465,0.016909003257751465,-0.852365255355835,-1.0,0.14763474464416504,0.14763474464416504,0.41461673993981335,0.649965256810766,0.6604855355115473
