case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
3,deep,6,1000,800,200,10000,10000,0.5,1,51260910,51760910,1051760910,2051260910,3051260910,1.8651901520311067,2.1667052242848097,1.8183278909919791,1.1261113481826266,4.694611528943088,-1.2572032789831875,0.43197496445802186,3.3063163191593383,-8.881784197001252e-16,1.0901354929870877e-07,7,0.005,1,1,-0.2780657112598419,1.0,-1.278065711259842,1.278065711259842,0.35848531126976013,-1.0,1.3584853112697601,1.3584853112697601,0.87313862880936,0.9410981729949133,0.9308690125529858,0.9382122159004211,a44310efbafcaed6f9ed8708c4b56621e4ab998c687595857b3448693cff19e8
3,deep,6,1000,800,200,10000,10000,0.5,2,51260910,51760910,1051760910,2051260910,3051260910,1.8647524928351957,1.591222965589442,1.4411981107136718,1.2006562635163092,2.531990526219259,-0.8277973977054557,0.4435444575049649,2.077051994324657,4.440892098500626e-16,1.993109339792909e-07,14,0.005,1,1,-0.24547186493873596,1.0,-1.245471864938736,1.245471864938736,0.3878406584262848,-1.0,1.3878406584262848,1.3878406584262848,0.776717774353597,0.8107648016023726,0.8132581150650869,0.8253779411315918,2197dd14112035988ea6ea4a863720c3bcf05a54368cb0d77399721590e44d9e
3,deep,6,1000,800,200,10000,10000,0.5,3,51260910,51760910,1051760910,2051260910,3051260910,1.8552613005549767,1.0829626117522002,1.337346885658426,1.2328508563900797,1.1728080184531466,-0.3085810911314673,0.25654600854543613,1.7884966925802916,0.0,3.1885809992360237e-07,21,0.005,1,1,-0.220468670129776,1.0,-1.220468670129776,1.220468670129776,0.39730122685432434,-1.0,1.3973012268543243,1.3973012268543243,0.7688708912582439,0.7532613097606918,0.7922764362946421,0.7785614728927612,81bfd605b94c84d7d8021b53e04d3dca381bb817118a0d43aff38999c07d64dd
3,deep,6,1000,800,200,10000,10000,0.5,4,51260910,51760910,1051760910,2051260910,3051260910,1.8360459995066551,1.3132360224166644,1.244250205350573,1.2100127182884397,1.724588850572742,-0.6932214976731192,0.47244675735802505,1.548158573514943,-4.440892098500626e-16,3.0105574477801156e-07,28,0.005,1,1,-0.20674803853034973,1.0,-1.2067480385303497,1.2067480385303497,0.383771687746048,-1.0,1.383771687746048,1.383771687746048,0.7283747753911106,0.744263392620758,0.7557758488844359,0.7608084082603455,b667ba550fada7e07bd1e254dcf288b398fed532fcce88c8e5b3b4391728cfa2
3,deep,6,1000,800,200,10000,10000,0.5,5,51260910,51760910,1051760910,2051260910,3051260910,1.8139262275975303,1.2586949669845338,1.1703303366108362,1.1834538242031272,1.5843130199121964,-0.699046873661845,0.5051342204984649,1.3696730967916333,0.0,3.0325214250837007e-07,35,0.005,1,1,-0.19118008017539978,1.0,-1.1911800801753998,1.1911800801753998,0.367997944355011,-1.0,1.367997944355011,1.367997944355011,0.7085739668644894,0.7212032721635253,0.7350746452698282,0.7368695735931396,97b4a0cfaf6af1f6e8170ab0f6fec689ec53a707a076b222c469093d93400323
3,deep,6,1000,800,200,10000,10000,0.5,6,51260910,51760910,1051760910,2051260910,3051260910,1.791128079659256,1.0109972421727378,1.0715592803735643,1.1557494814025544,1.0221154236808816,-0.5148128068643627,0.4727683573602006,1.1482392913547108,0.0,2.919929080746897e-07,42,0.005,1,1,-0.1754096895456314,1.0,-1.1754096895456314,1.1754096895456314,0.35149985551834106,-1.0,1.351499855518341,1.351499855518341,0.689270621607709,0.676220137240881,0.7128895492123039,0.6948354840278625,a84c4230ed88a08b1749c652200b84a4d53924c732abd08363abd80e6a45866f
3,deep,6,1000,800,200,10000,10000,0.5,7,51260910,51760910,1051760910,2051260910,3051260910,1.763676128548227,1.0807965213554198,1.002064610431959,1.1104568420812357,1.1681211205739765,-0.6372222395875291,0.5593157223771076,1.0041334834801536,-4.440892098500626e-16,2.81092499498925e-07,49,0.005,1,1,-0.16183334589004517,1.0,-1.1618333458900452,1.1618333458900452,0.3269124925136566,-1.0,1.3269124925136566,1.3269124925136566,0.6663239222856074,0.6653375789512408,0.6914976471271294,0.6825393438339233,4dcd9aa2bfb68465c0025984c9f3501b75902f9e8c1895dfc734cc861e14fa13
3,deep,6,1000,800,200,10000,10000,0.5,8,51260910,51760910,1051760910,2051260910,3051260910,1.7347603991483354,1.076483303626208,0.9660497324954206,1.0694061618172217,1.1588163029859946,-0.6474851895743714,0.5811674550472262,0.9332520856544736,3.3306690738754696e-16,2.634199294249129e-07,56,0.005,1,1,-0.144990473985672,1.0,-1.144990473985672,1.144990473985672,0.3032231032848358,-1.0,1.3032231032848358,1.3032231032848358,0.6545977895029864,0.6595095921906591,0.681562811178596,0.676651120185852,c2c7c580ba7f11702a63aa7e96c682e32ada3d506fda41c86005417b40d0c170
3,deep,6,1000,800,200,10000,10000,0.5,9,51260910,51760910,1051760910,2051260910,3051260910,1.7044488549385934,1.0463025240219088,0.9330161829390525,1.0324897326315896,1.094748971774617,-0.6283597533900236,0.5907750287623906,0.8705191976261595,2.220446049250313e-16,2.8971461318860747e-07,63,0.005,1,1,-0.12492544949054718,1.0,-1.1249254494905472,1.1249254494905472,0.2805032730102539,-1.0,1.280503273010254,1.280503273010254,0.6452447424875203,0.6538241508171173,0.6739192664540372,0.6713018417358398,c0e71107fced6f78ecf503b69892b72f9605f503ed570ba78e84a6873bcc5a97
3,deep,6,1000,800,200,10000,10000,0.5,10,51260910,51760910,1051760910,2051260910,3051260910,1.675399459890699,0.886485976427618,0.8846166508703032,1.0003008645506601,0.7858573864028272,-0.5018058159782478,0.5618828182893355,0.7825466189969918,2.220446049250313e-16,2.6863098145923914e-07,70,0.005,1,1,-0.1045011356472969,1.0,-1.104501135647297,1.104501135647297,0.2597779929637909,-1.0,1.259777992963791,1.259777992963791,0.6354070526675724,0.628806179793201,0.6650575147146619,0.6486485004425049,e791f348830f535dcb28129b586e01e42b1a431ae0096582ac387043a7a97673
