case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
1,linear,10,1000,800,200,10000,10000,0.5,1,31260914,31760914,1031760914,2031260914,3031260914,0.962231209446779,4.442255305915594,4.377024906486847,0.16679710324202884,19.733632202935244,-0.37104113708553726,0.0372897620827067,19.158347032006194,-3.552713678800501e-15,8.121949934825068e-08,7,0.005,1,1,0.18421345949172974,1.0,-0.8157865405082703,0.8157865405082703,-0.48972436785697937,-1.0,0.5102756321430206,0.5102756321430206,2.126589212132192,2.00049192317013,2.044005316725556
1,linear,10,1000,800,200,10000,10000,0.5,2,31260914,31760914,1031760914,2031260914,3031260914,0.9524803856179761,3.569214968516407,3.457683875540031,0.17652943985295677,12.739295491481577,-0.4801235740825023,0.07434655960962971,11.95557778316953,0.0,1.6397985502791812e-07,14,0.005,1,1,0.2190234661102295,1.0,-0.7809765338897705,0.7809765338897705,-0.45475277304649353,-1.0,0.5452472269535065,0.5452472269535065,1.7028195268831774,1.5941265610629132,1.633355719363163
1,linear,10,1000,800,200,10000,10000,0.5,5,31260914,31760914,1031760914,2031260914,3031260914,0.9342387099760104,1.1570953918733866,1.0996708726096858,0.2145487709351364,1.3388697458946264,-0.17207124438180765,0.22153880942912016,1.2092760280661479,4.440892098500626e-16,5.094495847401959e-07,35,0.005,1,1,0.2926025390625,1.0,-0.7073974609375,0.7073974609375,-0.38976168632507324,-1.0,0.6102383136749268,0.6102383136749268,0.7274834611848039,0.7041882986993465,0.7258588657813749
1,linear,10,1000,800,200,10000,10000,0.5,10,31260914,31760914,1031760914,2031260914,3031260914,0.8945679665134794,0.5348318534290711,0.5934291238692814,0.2390554758383536,0.28604511144237543,-0.0864712311122331,0.32935111179376336,0.35215812505626287,0.0,5.077862184066362e-07,70,0.005,1,1,0.3665502071380615,1.0,-0.6334497928619385,0.6334497928619385,-0.3683409094810486,-1.0,0.6316590905189514,0.6316590905189514,0.5841585500712816,0.591911044372884,0.6027064654301437
1,linear,10,1000,800,200,10000,10000,0.5,20,31260914,31760914,1031760914,2031260914,3031260914,0.7702888239124297,0.532323236967708,0.45098328513980745,0.21614619456778328,0.28336802861577864,-0.14806414985403452,0.5928325680513156,0.20338592347549286,-2.7755575615628914e-17,4.0728457584293665e-07,140,0.005,1,1,0.4952062964439392,1.0,-0.5047937035560608,0.5047937035560608,-0.41816824674606323,-1.0,0.5818317532539368,0.5818317532539368,0.5497835518967685,0.5701373642212928,0.5825694628475314
1,linear,10,1000,800,200,10000,10000,0.5,30,31260914,31760914,1031760914,2031260914,3031260914,0.6444115152469095,0.5347288781052763,0.4230624585665496,0.19150363299517784,0.2859349730797274,-0.14922838111326583,0.6251207138027437,0.1789818438483735,0.0,4.86390002052417e-07,210,0.005,1,1,0.6229427456855774,1.0,-0.3770572543144226,0.3770572543144226,-0.4774160087108612,-1.0,0.5225839912891388,0.5225839912891388,0.5356457865364312,0.5638312961025121,0.5786752124763758
1,linear,10,1000,800,200,10000,10000,0.5,50,31260914,31760914,1031760914,2031260914,3031260914,0.45350195535571053,0.5549686094730838,0.39371814056501137,0.16460365339655794,0.30799015750048814,-0.15878991834353798,0.6719932198948333,0.15501397420997004,-1.1102230246251565e-16,4.055387421431078e-07,350,0.005,1,1,0.8353162407875061,1.0,-0.1646837592124939,0.1646837592124939,-0.5774561762809753,-1.0,0.42254382371902466,0.42254382371902466,0.5193293152798979,0.5610642443862585,0.5745505996106605
1,linear,10,1000,800,200,10000,10000,0.5,75,31260914,31760914,1031760914,2031260914,3031260914,0.33305824889248786,0.4553385240199773,0.4034703893947091,0.12807968696535404,0.20733317145669145,-0.08631225165186365,0.5146627476234564,0.16278835511831816,-2.7755575615628914e-17,5.491402710333659e-07,525,0.005,1,1,0.9579306840896606,1.0,-0.042069315910339355,0.042069315910339355,-0.6696093678474426,-1.0,0.3303906321525574,0.3303906321525574,0.5004310532241827,0.5677586188828926,0.5767105392507621
1,linear,10,1000,800,200,10000,10000,0.5,100,31260914,31760914,1031760914,2031260914,3031260914,0.3002784691591774,0.5768690675927948,0.44411073099850634,0.1046762579132921,0.3327779211453804,-0.12010991883532245,0.5491314271761156,0.19723434138802765,2.7755575615628914e-17,4.710020977682916e-07,700,0.005,1,1,0.9634302854537964,1.0,-0.03656971454620361,0.03656971454620361,-0.7019566893577576,-1.0,0.29804331064224243,0.29804331064224243,0.4831426346738232,0.5839580345000059,0.5846801224097256
1,linear,10,1000,800,200,10000,10000,0.5,150,31260914,31760914,1031760914,2031260914,3031260914,0.2738476424419381,0.693570525031538,0.5879525721013352,0.07823952833984187,0.48104007319252334,-0.10679568724589472,0.3819044604998508,0.3456882270405758,0.0,3.3735604709761446e-07,1050,0.005,1,1,0.94416344165802,1.0,-0.05583655834197998,0.05583655834197998,-0.7319052219390869,-1.0,0.2680947780609131,0.2680947780609131,0.4600348869736036,0.6061031107058166,0.6101989453640843
1,linear,10,1000,800,200,10000,10000,0.5,200,31260914,31760914,1031760914,2031260914,3031260914,0.27274966368288805,0.747123915708985,0.7307155184166385,0.08772651999660112,0.5581941454243264,-0.055987748283015344,0.1733579719005577,0.5339451688548968,0.0,5.236098488126117e-07,1400,0.005,1,1,0.9704074859619141,1.0,-0.029592514038085938,0.029592514038085938,-0.7288604378700256,-1.0,0.27113956212997437,0.27113956212997437,0.43147555100411467,0.6331577275166222,0.63659316406271
1,linear,10,1000,800,200,10000,10000,0.5,300,31260914,31760914,1031760914,2031260914,3031260914,0.2800181263815484,0.9909214651570825,0.890183890940071,0.10669951378156751,0.981925350109059,-0.14809875210071102,0.2720840888594483,0.7924273596892043,-3.3306690738754696e-16,5.0575801857633e-07,2100,0.005,1,1,1.0096949338912964,1.0,0.009694933891296387,0.009694933891296387,-0.7201497554779053,-1.0,0.2798502445220947,0.2798502445220947,0.39306912071623384,0.6686536934389727,0.6726886274227807
1,linear,10,1000,800,200,10000,10000,0.5,500,31260914,31760914,1031760914,2031260914,3031260914,0.28186569099181763,1.0474180082745306,1.0100340000865564,0.10998584720523977,1.0970844840577845,-0.09345082496608725,0.1548390720005594,1.0201686813308497,0.0,5.510713343426232e-07,3500,0.005,1,1,1.015616536140442,1.0,0.015616536140441895,0.015616536140441895,-0.7185672521591187,-1.0,0.28143274784088135,0.28143274784088135,0.3281848164645224,0.7125242744261491,0.6978961821786581
1,linear,10,1000,800,200,10000,10000,0.5,750,31260914,31760914,1031760914,2031260914,3031260914,0.3829538861715064,1.2140095499300179,1.1684377753150301,0.20067328367812504,1.4738191873212847,-0.15462281810813633,0.18468021897506737,1.365246834783137,-2.220446049250313e-16,5.575578470029541e-07,5250,0.005,1,1,1.0157817602157593,1.0,0.015781760215759277,0.015781760215759277,-0.6173714399337769,-1.0,0.38262856006622314,0.38262856006622314,0.27884567286528306,0.7430716845204074,0.7344221188478388
1,linear,10,1000,800,200,10000,10000,0.5,1000,31260914,31760914,1031760914,2031260914,3031260914,0.3599813907893161,1.3126279758904937,1.2701572190940442,0.18159082181486147,1.7229922030903748,-0.1456418318442602,0.1529382861652951,1.613299361216716,0.0,5.688312647578186e-07,7000,0.005,1,1,1.0254805088043213,1.0,0.02548050880432129,0.02548050880432129,-0.6409215331077576,-1.0,0.35907846689224243,0.35907846689224243,0.2469625436528473,0.7588191789852726,0.7632962147448227
