n,rep,stage,seed,theta_hat,theta_error,root_n_theta_error,S,E,T,W,R_score,R_theta,Psi_hat,root_n_G,root_n_phi_score,a_hat,root_n_a,final_training_loss,frozen_h_loss_gain,n_frozen_h_loss_gain,exact_zero_residual_count,near_zero_residual_count,root_n_tie_score_bound,selected_polish_epoch,scaled_population_integration_se,scaled_population_refinement_gap,integration_adequate,decomposition_error,population_score,population_score_se,population_score_refinement_gap,h_l2_squared,h_l2_squared_se,m_l2_squared,m_l2_squared_se,sqrt_n_prediction_error_squared,n_quarter_h_l2,n_quarter_m_l2
32,1,baseline,52262028,0.0019999998709237495,-0.9980000001290763,-5.645540541723562,0.011305748692181634,0.1277049303229457,0.19978729981081617,0.24687472301190416,-0.31618648144158024,-3.17024789775022,0.0019985928916581436,-0.8765135607235769,0.8878193094157586,-0.03060827251174929,-0.1731465364277098,0.5851850905840665,6.117347586775956e-05,0.001957551227768306,0,0,0.0,0,0.0005412360756969353,0.0008205859456899942,True,0.0,-0.06421836035023648,9.567792483702463e-05,-0.00014506047168594272,1.009692300770167,0.003634841816741084,0.28329779828065926,0.00468660486214652,7.120244547633662,2.3899125888390684,1.2659282578707935
32,1,polished,52262028,0.002110999863760018,-0.9978890001362399,-5.644912630942391,0.011305748692181634,0.1277743226667937,0.19965528242723596,0.24687472301190416,-0.31612385640184804,-3.16961998696905,0.0019985928916581436,-0.8765135607235769,0.8878193094157586,-0.03142141881393581,-0.17774638654269262,0.5850259379568523,6.279862428726357e-05,0.0020095559771924343,0,0,0.0,3,0.0005424324077989062,0.000821573843515842,True,0.0,-0.06423062729946082,9.588940847248831e-05,-0.0001452351089988868,1.0086431202179653,0.0036378065942852533,0.28306741777586947,0.004693830199445838,7.113996176113135,2.388670576037276,1.2654134206409628
32,2,baseline,52263037,0.001999999904986731,-0.9980000000950132,-5.645540541530872,-0.3601299146954416,0.09632219607351089,0.1516857776206748,-0.04507668395536097,-0.6081378883896273,-6.097502503647326,-0.06366257619731991,-1.1907504004889602,0.8306204857935185,2.1252957616283625,12.022488360595547,0.6258119306299951,0.06679306956775222,2.137378226168071,0,0,0.0,0,0.001056379585514013,0.0009110673073527368,False,0.0,-0.07272158847835021,0.00018674329210599823,-0.00016105546778662216,0.5617820397296043,0.006542614149440859,0.32748140577985146,0.003886767039793353,4.586481483978963,1.7826719043988182,1.3610711156715842
32,2,polished,52263037,0.002110999899713495,-0.9978890001002865,-5.644912630739008,-0.3601299146954416,0.09635602400303078,0.15158932465035624,-0.04507668395536097,-0.6080752633488287,-6.096874592855462,-0.06366257619731991,-1.1907504004889602,0.8306204857935185,2.1266578595505354,12.030193550014816,0.6256007701219848,0.06669680888282703,2.134297884250465,0,0,0.0,3,0.0010545451563589725,0.0009094125207725833,False,0.0,-0.07272756846793946,0.00018641900778221436,-0.0001607629400835614,0.5611651253599593,0.0065333159037535855,0.32787445162851125,0.0038970395518525464,4.582678379244817,1.7816928253937068,1.3618876550562928
48,1,baseline,68262076,0.0019999999218247456,-0.9980000000781752,-6.9143468243565716,-0.7385886760248145,0.07893316492148122,0.20454990224656688,-0.3324654207940588,-1.0220717431928625,-10.247815720754495,-0.10660609273083399,-1.772479959190144,1.0338912831653295,0.8489839824415784,5.881933569603909,0.5689195475031438,0.06348418298228997,3.0472407831499186,0,0,0.0,0,0.0011759729174188741,0.003514445823898623,False,0.0,-0.07001186368676256,0.00016973707010787414,0.0005072665606200566,0.6963482138560296,0.007310839982569708,0.2590247634133553,0.0063316055676427285,6.5495714774460225,2.1964612322173878,1.3396179315766708
48,1,polished,68262076,0.0021109999174860196,-0.997889000082514,-6.913577793828071,-0.7385886760248145,0.07904132953871545,0.20436503793114807,-0.3324654207940588,-1.021995043494678,-10.247046690225996,-0.10660609273083399,-1.772479959190144,1.0338912831653295,0.8496204207163786,5.886342943315251,0.568637392676903,0.06346465577386795,3.0463034771456616,0,0,0.0,3,0.0011758655079180413,0.0035089644805397246,False,0.0,-0.0700274759044818,0.0001697215668818193,0.0005064753968541114,0.6951978204893007,0.0073073570517515046,0.25922272841786737,0.0063378271968797546,6.541217593513408,2.1946461640990025,1.3401297490860724
48,2,baseline,68263085,0.001999999920900314,-0.9980000000790997,-6.914346824362977,-0.6890579103952633,-0.6573922664826867,0.24171881260512673,0.4162218658817392,-0.27338445651770343,-2.7410928342076186,-0.09945694251348658,-1.7043408345974296,1.0152829242021664,0.7941065556231792,5.501731603851468,0.5741032708983638,0.05362435867894544,2.573969216589381,0,0,0.0,0,0.00201355784335451,0.0034774727826329932,False,-5.551115123125783e-17,-0.06464699358660486,0.00029063204072240215,0.0005019299617881889,0.979145226171513,0.011943455302632706,0.2859585053801505,0.00567624308639883,8.508846651685612,2.6045569909046566,1.4075434773745055
48,2,polished,68263085,0.0021109999163881265,-0.9978890000836119,-6.913577793835677,-0.6890579103952633,-0.6572954874737806,0.24154533389815597,0.4162218658817392,-0.27330775681963865,-2.7403238036803192,-0.09945694251348658,-1.7043408345974296,1.0152829242021664,0.794968769302173,5.5077051954474605,0.5739161010308034,0.053602990783244486,2.5729435575957353,0,0,0.0,3,0.0020150331207053835,0.0034754027757439303,False,0.0,-0.0646609624333158,0.00029084497866631624,0.0005016311820295327,0.9780027415205556,0.01194228434684932,0.28576916493603716,0.005676557455959256,8.500547560943753,2.60303702490399,1.4070774149360037
