case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
1,linear,5,1000,800,200,10000,10000,0.5,1,31260909,31760909,1031760909,2031260909,3031260909,1.3929332138401969,4.545881034063128,3.7837942556589437,1.005696613071296,20.66503437585485,-3.676816009884265,0.3393347471078051,14.31709896915762,0.0,1.0823249185776262e-07,7,0.005,1,1,0.23804011940956116,1.0,-0.7619598805904388,0.7619598805904388,0.16605320572853088,-1.0,1.1660532057285309,1.1660532057285309,1.782156683153351,1.712826825559551,1.7719148985631084
1,linear,5,1000,800,200,10000,10000,0.5,2,31260909,31760909,1031760909,2031260909,3031260909,1.4037440129415037,3.910576439036556,3.126855747685354,1.1071468345489888,15.29260808554783,-3.3112640266319415,0.40381872079980974,9.777226866832935,0.0,1.7280523767482237e-07,14,0.005,1,1,0.27261611819267273,1.0,-0.7273838818073273,0.7273838818073273,0.20058733224868774,-1.0,1.2005873322486877,1.2005873322486877,1.4940743351099417,1.421590525212272,1.4794890163828127
1,linear,5,1000,800,200,10000,10000,0.5,5,31260909,31760909,1031760909,2031260909,3031260909,1.4208591777594721,1.6931932006439379,1.0579830259639937,1.320061452991042,2.8669032147068627,-1.5338182922349881,0.7326635947364317,1.1193280832279284,0.0,5.118493575650973e-07,35,0.005,1,1,0.3484600782394409,1.0,-0.6515399217605591,0.6515399217605591,0.2626703977584839,-1.0,1.2626703977584839,1.2626703977584839,0.7564297922315518,0.667445762123236,0.718210474270606
1,linear,5,1000,800,200,10000,10000,0.5,10,31260909,31760909,1031760909,2031260909,3031260909,1.3848439254508509,1.3581026636377918,0.7350350111357388,1.3553146968276901,1.844442844980065,-1.3297405371062196,0.8311508104798222,0.5402764675953156,-2.220446049250313e-16,2.9536578871613983e-07,70,0.005,1,1,0.41171759366989136,1.0,-0.5882824063301086,0.5882824063301086,0.2536811828613281,-1.0,1.2536811828613281,1.2536811828613281,0.6564109320478153,0.5733102402749125,0.6396559306863888
1,linear,5,1000,800,200,10000,10000,0.5,20,31260909,31760909,1031760909,2031260909,3031260909,1.2344038116909934,0.9917707123162738,0.5857518248209056,1.1790871722569967,0.983609145808329,-0.9097955588921522,0.8413530381427055,0.3431052002810209,-2.220446049250313e-16,2.8692488829307194e-07,140,0.005,1,1,0.5283053517341614,1.0,-0.4716946482658386,0.4716946482658386,0.1407264918088913,-1.0,1.1407264918088913,1.1407264918088913,0.6233830727084879,0.5651351356618595,0.6089715704939411
1,linear,5,1000,800,200,10000,10000,0.5,30,31260909,31760909,1031760909,2031260909,3031260909,1.0595256730618563,1.0476712097759744,0.5463234297454895,0.9574862193948961,1.0976149637934538,-0.8783159466497374,0.8547666205778637,0.2984692898888749,-1.1102230246251565e-16,2.682360982220189e-07,210,0.005,1,1,0.6485413908958435,1.0,-0.3514586091041565,0.3514586091041565,-0.0004643588326871395,-1.0,0.9995356411673129,0.9995356411673129,0.6051623151494314,0.5557475983739576,0.602342136715594
1,linear,5,1000,800,200,10000,10000,0.5,50,31260909,31760909,1031760909,2031260909,3031260909,0.7327282807863766,0.846258687996743,0.4556213278670114,0.5365893343042029,0.7161537670099688,-0.5225761534534363,0.834291009713381,0.20759079440729875,-2.498001805406602e-16,2.9744931229203075e-07,350,0.005,1,1,0.8265648484230042,1.0,-0.17343515157699585,0.17343515157699585,-0.2880934178829193,-1.0,0.7119065821170807,0.7119065821170807,0.5705283337738933,0.5501305995070864,0.5852194179133667
1,linear,5,1000,800,200,10000,10000,0.5,75,31260909,31760909,1031760909,2031260909,3031260909,0.42504862354384987,0.44006174836445644,0.4916536358596638,0.23165614513183355,0.19365434237358217,-0.09179359492569439,0.4316545094577548,0.24172329765402692,-2.7755575615628914e-17,5.287380222540605e-07,525,0.005,1,1,0.9845171570777893,1.0,-0.015482842922210693,0.015482842922210693,-0.5752334594726562,-1.0,0.42476654052734375,0.42476654052734375,0.5473550432054403,0.5720183114604093,0.5887075046675895
1,linear,5,1000,800,200,10000,10000,0.5,100,31260909,31760909,1031760909,2031260909,3031260909,0.27649685543316005,0.6539976322314458,0.5200010652279164,0.11580125388212577,0.42771290296433745,-0.13655652450414776,0.5024948210970832,0.2704011078381678,1.1102230246251565e-16,3.860233999120055e-07,700,0.005,1,1,1.0486090183258057,1.0,0.048609018325805664,0.048609018325805664,-0.727809488773346,-1.0,0.27219051122665405,0.27219051122665405,0.5051751746122535,0.5842697046021734,0.5935965368621157
1,linear,5,1000,800,200,10000,10000,0.5,150,31260909,31760909,1031760909,2031260909,3031260909,0.14049774698311024,0.6888816643019872,0.6932797291105115,0.032567512104981496,0.4745579474114757,-0.013244338360456492,0.05223298539609876,0.4806367827955442,-5.551115123125783e-17,5.207126108075499e-07,1050,0.005,1,1,1.0724042654037476,1.0,0.07240426540374756,0.07240426540374756,-0.8795955181121826,-1.0,0.12040448188781738,0.12040448188781738,0.4556499315093596,0.6130862295882108,0.620665583414411
