case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
3,deep,9,1000,800,200,10000,10000,0.5,1,51260913,51760913,1051760913,2051260913,3051260913,1.0685305360796389,2.1946296282344027,1.6791744447107366,0.7863463618588419,4.816399205124273,-1.3915593756067524,0.49674194873570143,2.8196268157696105,8.881784197001252e-16,6.056075718685605e-08,7,0.005,1,1,0.532660961151123,1.0,-0.46733903884887695,0.46733903884887695,-0.03908807411789894,-1.0,0.9609119258821011,0.9609119258821011,0.8755468222405599,0.9206287048397875,0.878997075156121,0.9353502988815308,358886dcffa3b9fb684f9b15b4b89e557e4a24cc5f9126c57c23f7971bc99d67
3,deep,9,1000,800,200,10000,10000,0.5,2,51260913,51760913,1051760913,2051260913,3051260913,1.0834767222752968,1.835448902447731,1.3888695969373737,0.875354486397891,3.36887267349658,-1.157634201298744,0.5455100105092053,1.928958757296983,-4.440892098500626e-16,1.3008995169982995e-07,14,0.005,1,1,0.5648910403251648,1.0,-0.4351089596748352,0.4351089596748352,-0.00772886723279953,-1.0,0.9922711327672005,0.9922711327672005,0.7887884043622887,0.8598303995696603,0.7978623398708798,0.868721604347229,310d968ca95aa189672b3579712cd81ed8052e3886d676e25bb61a59d23bde55
3,deep,9,1000,800,200,10000,10000,0.5,3,51260913,51760913,1051760913,2051260913,3051260913,1.0944418924070904,1.1666710161996923,1.087713409913971,0.9494314157032572,1.3611212600404226,-0.5637161068185007,0.4879491497739274,1.1831204621066782,0.0,2.6768409622235367e-07,21,0.005,1,1,0.5927273631095886,1.0,-0.4072726368904114,0.4072726368904114,0.015840565785765648,-1.0,1.0158405657857656,1.0158405657857656,0.7062897598526352,0.8038592442038188,0.7195935538849517,0.805532693862915,429f5432b1b63449e6a19a6f1ae983bd36f303cc529473d5fe0dc4d28899559f
3,deep,9,1000,800,200,10000,10000,0.5,4,51260913,51760913,1051760913,2051260913,3051260913,1.0892503195489638,1.024274067672968,1.007720048591261,0.954310632952459,1.0491373657073277,-0.49397415116350657,0.49312400570811143,1.0154996963327734,-4.440892098500626e-16,2.6956081722318004e-07,28,0.005,1,1,0.6026454567909241,1.0,-0.3973545432090759,0.3973545432090759,0.01418717484921217,-1.0,1.0141871748492122,1.0141871748492122,0.6800113435053613,0.7701652132667965,0.6986738517689424,0.7717444896697998,b8353808d71986076def3f98a84c37dfecc744d9a6a7426170658c910a36361a
3,deep,9,1000,800,200,10000,10000,0.5,5,51260913,51760913,1051760913,2051260913,3051260913,1.0755879791833316,1.2135087364302684,0.8897138904147524,0.923885231026122,1.4726034533925865,-0.8024489388108772,0.6696872336833244,0.791590806796954,-1.1102230246251565e-16,2.6728929647390487e-07,35,0.005,1,1,0.6037582159042358,1.0,-0.39624178409576416,0.39624178409576416,-5.9026991948485374e-05,-1.0,0.9999409730080515,0.9999409730080515,0.6492554449212915,0.7318172362057463,0.6634917420906006,0.7337112426757812,a68a33c48f126996146a2ba6f569787da5888dc0d957f435b2d91b0a1d2f2c83
3,deep,9,1000,800,200,10000,10000,0.5,6,51260913,51760913,1051760913,2051260913,3051260913,1.0631188129114721,1.0021946204904646,0.7758294311234719,0.9009447138070056,1.0043940573400265,-0.651713732474831,0.6840922384448128,0.60191130619737,0.0,2.6810646769348523e-07,42,0.005,1,1,0.6073818206787109,1.0,-0.39261817932128906,0.39261817932128906,-0.012036146596074104,-1.0,0.9879638534039259,0.9879638534039259,0.6182961027103634,0.7060183461448517,0.638490114182732,0.7097250819206238,dcf9b94ef56474eee62330cac96f8e03f0fdf3bad79cec8c3d20cd940bd01602
3,deep,9,1000,800,200,10000,10000,0.5,7,51260913,51760913,1051760913,2051260913,3051260913,1.0489843008246986,0.89904863036041,0.7236063763901484,0.8699786768891558,0.8082884397529293,-0.577330464344802,0.6880078369168525,0.523606187952481,-1.1102230246251565e-16,2.7067466845664967e-07,49,0.005,1,1,0.608315110206604,1.0,-0.391684889793396,0.391684889793396,-0.026885921135544777,-1.0,0.9731140788644552,0.9731140788644552,0.6050459432145938,0.7006401978550508,0.6277756180657781,0.7060176134109497,6ca1e394223337513eccd725d8a78f6c3518966f0dab117836f97453c2a831ae
3,deep,9,1000,800,200,10000,10000,0.5,8,51260913,51760913,1051760913,2051260913,3051260913,1.0336515507611403,0.9674219813223103,0.691997303260319,0.8331468635034922,0.9359052899455844,-0.6450959428647614,0.7293125209531375,0.47886026771955403,1.1102230246251565e-16,2.7161851168244766e-07,56,0.005,1,1,0.6070115566253662,1.0,-0.3929884433746338,0.3929884433746338,-0.04396882280707359,-1.0,0.9560311771929264,0.9560311771929264,0.5987564467094166,0.6903619137038757,0.6187670670818678,0.6967136859893799,23a6a910ee1df76e45ab6b53ca604ad945fd6f9ebd11e6c33704cab5aa1c2435
3,deep,9,1000,800,200,10000,10000,0.5,9,51260913,51760913,1051760913,2051260913,3051260913,1.0202115012613426,0.8790257548122775,0.6881983881525628,0.8110220564344675,0.7726862776232942,-0.555045656300988,0.7009442892541401,0.4736170214557855,-5.551115123125783e-17,2.742122653387469e-07,63,0.005,1,1,0.6117528080940247,1.0,-0.38824719190597534,0.38824719190597534,-0.05655120685696602,-1.0,0.943448793143034,0.943448793143034,0.5953100311714037,0.6979794656226085,0.6185235618804028,0.7042508721351624,c01b3b94dcb102ff2f398f840ab4ae60092ac56651978d554f47d1d5c0e48af7
3,deep,9,1000,800,200,10000,10000,0.5,10,51260913,51760913,1051760913,2051260913,3051260913,1.006492072954719,0.9932554898846468,0.6621635811575497,0.7849344455917205,0.9865564681859897,-0.6665151527831598,0.7524906253815482,0.4384606082113909,0.0,2.731895687446695e-07,70,0.005,1,1,0.6142192482948303,1.0,-0.3857807517051697,0.3857807517051697,-0.0703766867518425,-1.0,0.9296233132481575,0.9296233132481575,0.5934135481558659,0.686556932829145,0.6126502102976046,0.6912832260131836,627ecf3830fd03324478a36d1de78d063bad1aae7eab30ea68a0f29fe28f1a5c
