case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
3,deep,7,1000,800,200,10000,10000,0.5,1,51260911,51760911,1051760911,2051260911,3051260911,1.612006211746352,2.2919430610316667,1.9360186366295942,0.840575504080734,5.253002995011205,-1.1727051688574137,0.3848986827796407,3.7481681613771123,4.440892098500626e-16,6.017865605834061e-08,7,0.005,1,1,-0.11288348585367203,1.0,-1.112883485853672,1.112883485853672,0.16621369123458862,-1.0,1.1662136912345886,1.1662136912345886,1.0137706063909926,0.935620440472903,0.947616727685653
3,deep,7,1000,800,200,10000,10000,0.5,2,51260911,51760911,1051760911,2051260911,3051260911,1.6123648436196873,1.830644008866315,1.5496592571470988,0.9108415175661201,3.351257487198133,-0.9303275957512773,0.4365584162692326,2.4014438132616984,0.0,1.3521600639165854e-07,14,0.005,1,1,-0.07886356115341187,1.0,-1.0788635611534119,1.0788635611534119,0.19823779165744781,-1.0,1.1982377916574478,1.1982377916574478,0.8918480790520286,0.8299960567868502,0.8296482748067272
3,deep,7,1000,800,200,10000,10000,0.5,5,51260911,51760911,1051760911,2051260911,3051260911,1.577673625791743,1.168144193254078,1.0602030593626248,0.9524349951093912,1.3645608562332205,-0.5964826621303712,0.5148759000019201,1.1240305270818696,0.0,2.468757882567729e-07,35,0.005,1,1,-0.017121823504567146,1.0,-1.0171218235045671,1.0171218235045671,0.20603369176387787,-1.0,1.2060336917638779,1.2060336917638779,0.7494758774132683,0.6919576362694667,0.6985680931792599
3,deep,7,1000,800,200,10000,10000,0.5,10,51260911,51760911,1051760911,2051260911,3051260911,1.4547775776055096,0.8131226855082347,0.845778683577529,0.8210605923883347,0.6611685016881236,-0.3834437562411603,0.5173879770320862,0.7153415815941379,0.0,2.662963343169622e-07,70,0.005,1,1,0.06781028211116791,1.0,-0.9321897178888321,0.9321897178888321,0.1168706864118576,-1.0,1.1168706864118576,1.1168706864118576,0.6831216947810045,0.6240397925514543,0.6504557284166729
3,deep,7,1000,800,200,10000,10000,0.5,20,51260911,51760911,1051760911,2051260911,3051260911,1.1834443182824834,0.7035077363765289,0.7307235177203807,0.5709206647141003,0.4949231351416276,-0.2659434702530402,0.4990289764579729,0.5339568593496475,0.0,2.538036332211391e-07,140,0.005,1,1,0.25864875316619873,1.0,-0.7413512468338013,0.7413512468338013,-0.07753656804561615,-1.0,0.9224634319543839,0.9224634319543839,0.6412726470309934,0.5927597938363024,0.6276735278560046
3,deep,7,1000,800,200,10000,10000,0.5,30,51260911,51760911,1051760911,2051260911,3051260911,0.9291549587364273,0.6067550026627672,0.6725360981986416,0.3687960417325362,0.3681516332562946,-0.14232143580428894,0.3862457013829264,0.4523048033802529,-5.551115123125783e-17,2.645461645300884e-07,210,0.005,1,1,0.4309139549732208,1.0,-0.5690860450267792,0.5690860450267792,-0.2655137777328491,-1.0,0.7344862222671509,0.7344862222671509,0.6091383993817563,0.5865936177459191,0.6175748408674254
3,deep,7,1000,800,200,10000,10000,0.5,50,51260911,51760911,1051760911,2051260911,3051260911,0.569982203662416,0.6214035331616966,0.6610475678997367,0.15347210550215415,0.38614235102583977,-0.051315284750918386,0.19019240174213634,0.4369838870261571,0.0,3.519580591415661e-07,350,0.005,1,1,0.6688292026519775,1.0,-0.33117079734802246,0.33117079734802246,-0.5360974073410034,-1.0,0.4639025926589966,0.4639025926589966,0.5672366833569822,0.5909406996860842,0.6187861847577205
3,deep,7,1000,800,200,10000,10000,0.5,75,51260911,51760911,1051760911,2051260911,3051260911,0.3779692475445322,0.6240181116492596,0.6327515977871718,0.07281379737110967,0.38939860366630785,-0.030918908267599295,0.13378658036090346,0.4003745845022189,0.0,5.498058861519439e-07,525,0.005,1,1,0.7899320125579834,1.0,-0.2100679874420166,0.2100679874420166,-0.6857832074165344,-1.0,0.3142167925834656,0.3142167925834656,0.511836371172539,0.5734059219385873,0.6096231075310523
3,deep,7,1000,800,200,10000,10000,0.5,100,51260911,51760911,1051760911,2051260911,3051260911,0.3187731942439003,0.6990494486058014,0.6908996926156016,0.03331114340344166,0.48867013159607503,-0.02231944487159199,0.08551818212870818,0.4773423852563328,5.551115123125783e-17,4.895135816695984e-07,700,0.005,1,1,0.7810420393943787,1.0,-0.21895796060562134,0.21895796060562134,-0.7683240175247192,-1.0,0.23167598247528076,0.23167598247528076,0.4836285804924917,0.6068144238813269,0.6206240870820308
3,deep,7,1000,800,200,10000,10000,0.5,150,51260911,51760911,1051760911,2051260911,3051260911,0.25695281909269707,0.8446705303703052,0.8588237506276336,0.015337440562017867,0.7134683048760526,0.004386244602022665,-0.01203680028451527,0.7375782346421158,0.0,4.6728975888754576e-07,1050,0.005,1,1,0.8011115789413452,1.0,-0.19888842105865479,0.19888842105865479,-0.8373096585273743,-1.0,0.16269034147262573,0.16269034147262573,0.44540980669254204,0.6425569388998406,0.6611327839917097
