design,sigma,scale,error_law,n_total,epoch,coef,Q,mean_theta,bias_vs_theta0,rmse_vs_theta0,mean_train_check,mean_val_check,mean_hetero_ratio,theta_tau,bias_vs_theta_tau,rmse_vs_theta_tau
paper4_s10_t3,paper_case4,10.0,t3,400,80,2,3,0.08033740613609552,1.0803374061360955,1.0905326449825037,8.239122676849364,12.171903292338053,4.030315638315687,-1.0,1.0803374061360955,1.0905326449825037
paper4_s10_t3,paper_case4,10.0,t3,400,100,1,3,0.04096694787343343,-0.9590330521265665,1.092317846132374,7.6839239756266275,12.407903035481771,4.030315638315687,1.0,-0.9590330521265665,1.092317846132374
paper4_s10_t3,paper_case4,10.0,t3,400,100,2,3,0.05309389531612396,1.053093895316124,1.064659477310211,7.6839239756266275,12.407903035481771,4.030315638315687,-1.0,1.053093895316124,1.064659477310211
paper6_s10_t3,paper_case6,10.0,t3,400,10,1,3,-0.015717049439748127,-1.015717049439748,1.0995310967050884,10.939547157287597,11.120835304260254,4.576941983490415,1.0,-1.015717049439748,1.0995310967050884
paper6_s10_t3,paper_case6,10.0,t3,400,10,2,3,0.13886868953704834,1.1388686895370483,1.2427438162256381,10.939547157287597,11.120835304260254,4.576941983490415,-1.0,1.1388686895370483,1.2427438162256381
paper6_s10_t3,paper_case6,10.0,t3,400,20,1,3,-0.032273292541503906,-1.032273292541504,1.0969105245088673,10.775052134195962,11.087630907694498,4.576941983490415,1.0,-1.032273292541504,1.0969105245088673
paper6_s10_t3,paper_case6,10.0,t3,400,20,2,3,0.11922834316889445,1.1192283431688945,1.2316792910198826,10.775052134195962,11.087630907694498,4.576941983490415,-1.0,1.1192283431688945,1.2316792910198826
paper6_s10_t3,paper_case6,10.0,t3,400,40,1,3,-0.05986398955186208,-1.059863989551862,1.0988332987550662,10.015964539845784,11.276365915934244,4.576941983490415,1.0,-1.059863989551862,1.0988332987550662
paper6_s10_t3,paper_case6,10.0,t3,400,40,2,3,0.16255688667297363,1.1625568866729736,1.311377288887001,10.015964539845784,11.276365915934244,4.576941983490415,-1.0,1.1625568866729736,1.311377288887001
paper6_s10_t3,paper_case6,10.0,t3,400,60,1,3,-0.07499886552492778,-1.0749988655249278,1.0947617840787198,9.220882288614908,11.725868860880533,4.576941983490415,1.0,-1.0749988655249278,1.0947617840787198
paper6_s10_t3,paper_case6,10.0,t3,400,60,2,3,0.21213402350743613,1.212134023507436,1.4080015136364756,9.220882288614908,11.725868860880533,4.576941983490415,-1.0,1.212134023507436,1.4080015136364756
paper6_s10_t3,paper_case6,10.0,t3,400,80,1,3,-0.08756053944428761,-1.0875605394442875,1.0961843095412487,8.600319194793702,11.735639254252115,4.576941983490415,1.0,-1.0875605394442875,1.0961843095412487
paper6_s10_t3,paper_case6,10.0,t3,400,80,2,3,0.23962531487147012,1.2396253148714702,1.4843767220610846,8.600319194793702,11.735639254252115,4.576941983490415,-1.0,1.2396253148714702,1.4843767220610846
paper6_s10_t3,paper_case6,10.0,t3,400,100,1,3,-0.12471755656103294,-1.124717556561033,1.128026764227772,8.01328026453654,12.143548011779785,4.576941983490415,1.0,-1.124717556561033,1.128026764227772
paper6_s10_t3,paper_case6,10.0,t3,400,100,2,3,0.2576954960823059,1.257695496082306,1.5505803946821877,8.01328026453654,12.143548011779785,4.576941983490415,-1.0,1.257695496082306,1.5505803946821877
paper6_s1_t3,paper_case6,1.0,t3,400,10,1,3,-0.2909329781929652,-1.2909329781929653,1.2974634926375217,1.253007205327352,1.0206918319066365,4.491301079855678,1.0,-1.2909329781929653,1.2974634926375217
paper6_s1_t3,paper_case6,1.0,t3,400,10,2,3,0.13608647137880325,1.1360864713788033,1.1733195539950438,1.253007205327352,1.0206918319066365,4.491301079855678,-1.0,1.1360864713788033,1.1733195539950438
paper6_s1_t3,paper_case6,1.0,t3,400,20,1,3,-0.23315231998761496,-1.2331523199876149,1.2407504575299615,1.1633420864741006,0.9942129055658976,4.491301079855678,1.0,-1.2331523199876149,1.2407504575299615
paper6_s1_t3,paper_case6,1.0,t3,400,20,2,3,0.07969531416893005,1.07969531416893,1.1149591869225635,1.1633420864741006,0.9942129055658976,4.491301079855678,-1.0,1.07969531416893,1.1149591869225635
paper6_s1_t3,paper_case6,1.0,t3,400,40,1,3,-0.09840837803979714,-1.098408378039797,1.1097190036615316,1.0686875343322753,1.0074700911839802,4.491301079855678,1.0,-1.098408378039797,1.1097190036615316
paper6_s1_t3,paper_case6,1.0,t3,400,40,2,3,-0.046628110110759735,0.9533718898892403,0.9842387245619244,1.0686875343322753,1.0074700911839802,4.491301079855678,-1.0,0.9533718898892403,0.9842387245619244
paper6_s1_t3,paper_case6,1.0,t3,400,60,1,3,0.015267965694268545,-0.9847320343057314,1.000267695943786,0.9712497274080913,1.051365613937378,4.491301079855678,1.0,-0.9847320343057314,1.000267695943786
paper6_s1_t3,paper_case6,1.0,t3,400,60,2,3,-0.16458160678545633,0.8354183932145437,0.8647333542452773,0.9712497274080913,1.051365613937378,4.491301079855678,-1.0,0.8354183932145437,0.8647333542452773
paper6_s1_t3,paper_case6,1.0,t3,400,80,1,3,0.10982699195543925,-0.8901730080445608,0.9141268722772493,0.8746850927670797,1.105687181154887,4.491301079855678,1.0,-0.8901730080445608,0.9141268722772493
paper6_s1_t3,paper_case6,1.0,t3,400,80,2,3,-0.2767132769028346,0.7232867230971655,0.7484396725898376,0.8746850927670797,1.105687181154887,4.491301079855678,-1.0,0.7232867230971655,0.7484396725898376
paper6_s1_t3,paper_case6,1.0,t3,400,100,1,3,0.1912501404682795,-0.8087498595317205,0.8415740664517067,0.8028166651725769,1.1628766457239788,4.491301079855678,1.0,-0.8087498595317205,0.8415740664517067
paper6_s1_t3,paper_case6,1.0,t3,400,100,2,3,-0.3503836989402771,0.6496163010597229,0.6692069401206654,0.8028166651725769,1.1628766457239788,4.491301079855678,-1.0,0.6496163010597229,0.6692069401206654
steep_s1_t3,steep_x,1.0,t3,400,10,1,3,0.38105228543281555,-0.6189477145671844,0.7926274316522874,11.30778999328613,11.898628870646158,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,10,2,3,0.23551201820373535,1.2355120182037354,1.352628265129408,11.30778999328613,11.898628870646158,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,20,1,3,0.40852323174476624,-0.5914767682552338,0.7952321039897712,11.13310489654541,12.007762591044107,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,20,2,3,0.21606101592381796,1.2160610159238179,1.3349901000551665,11.13310489654541,12.007762591044107,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,40,1,3,0.42445412278175354,-0.5755458772182465,0.8199020730229701,10.831025123596191,12.224285125732422,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,40,2,3,0.11014660199483235,1.1101466019948323,1.246436966786533,10.831025123596191,12.224285125732422,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,60,1,3,0.423857976992925,-0.576142023007075,0.8567018676748845,10.46634038289388,12.335365931193033,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,60,2,3,0.017841796080271404,1.0178417960802715,1.169267074619144,10.46634038289388,12.335365931193033,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,80,1,3,0.41726667682329815,-0.5827333231767019,0.8704351827804547,9.953201293945314,12.551387468973795,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,80,2,3,-0.03553538769483566,0.9644646123051643,1.1215269053959929,9.953201293945314,12.551387468973795,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,100,1,3,0.43780068556467694,-0.5621993144353231,0.870718734678709,9.458476829528808,12.580769538879395,36.72808267460787,,,
steep_s1_t3,steep_x,1.0,t3,400,100,2,3,-0.06878403667360544,0.9312159633263946,1.0961855925484982,9.458476829528808,12.580769538879395,36.72808267460787,,,
z_spike_t3,z_spike,1.0,t3,400,10,1,3,-0.2928481474518776,-1.2928481474518776,1.3287085057036898,35.08578236897787,54.394887924194336,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,10,2,3,0.14081358909606934,1.1408135890960693,1.1716915914913852,35.08578236897787,54.394887924194336,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,20,1,3,-0.31879394004742306,-1.3187939400474231,1.3584172033470325,34.71652234395345,54.339682261149086,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,20,2,3,0.11968276401360829,1.1196827640136082,1.1506163705364827,34.71652234395345,54.339682261149086,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,40,1,3,-0.4087629144390424,-1.4087629144390423,1.4318570649141853,33.98600222269694,54.63771438598633,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,40,2,3,0.031140044331550598,1.0311400443315506,1.0776435465423906,33.98600222269694,54.63771438598633,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,60,1,3,-0.4614021082719167,-1.4614021082719166,1.4737370310475837,33.12674458821615,54.939351399739586,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,60,2,3,0.017767339944839478,1.0177673399448395,1.067216687772956,33.12674458821615,54.939351399739586,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,80,1,3,-0.48839648564656574,-1.4883964856465657,1.4941377579992743,32.322642771403,55.33789316813151,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,80,2,3,0.02013419692715009,1.02013419692715,1.06881999886718,32.322642771403,55.33789316813151,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,100,1,3,-0.5013471841812134,-1.5013471841812134,1.5069028458306568,31.480480702718097,55.578596115112305,23.88678866038191,,,
z_spike_t3,z_spike,1.0,t3,400,100,2,3,0.009208974118034044,1.0092089741180341,1.0609166009639277,31.480480702718097,55.578596115112305,23.88678866038191,,,
