case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
2,1000,9,0.5,0,-0.06584364175796509,-0.49738287925720215,-1.065843641757965,0.5026171207427979,,1.0162256072957803,2.629557360169524,2.7141001178603483,2.708437395520323
2,1000,9,0.5,1,-0.031050750985741615,-0.4624863862991333,-1.0310507509857416,0.5375136137008667,2.5067877769470215,0.9139642104928465,2.458197714353954,2.5440378244527677,2.5354446819517586
2,1000,9,0.5,2,0.0034186379052698612,-0.42772865295410156,-0.9965813620947301,0.5722713470458984,2.131702423095703,0.6877119866000772,2.0773676965625953,2.1707849866246294,2.152406736429859
2,1000,9,0.5,3,0.03796219453215599,-0.39315319061279297,-0.962037805467844,0.606846809387207,1.3433942794799805,0.2803671304213995,1.2778693012943223,1.3821864681193,1.303816398987887
2,1000,9,0.5,4,0.06910645961761475,-0.36364591121673584,-0.9308935403823853,0.6363540887832642,1.1322124004364014,0.15692253410148027,1.1373035363845483,1.1444616948146789,1.0572884189734935
2,1000,9,0.5,5,0.08425206691026688,-0.3520931601524353,-0.9157479330897331,0.6479068398475647,0.9404826164245605,0.08457327679740761,0.8571969136006805,0.9626115769094186,0.8361489420519947
2,1000,9,0.5,6,0.09488702565431595,-0.3453907370567322,-0.905112974345684,0.6546092629432678,0.9535700678825378,0.09284981574914923,0.8285799667365876,0.9726057209136425,0.8537510084777816
2,1000,9,0.5,7,0.10902640223503113,-0.3355386555194855,-0.8909735977649689,0.6644613444805145,0.8121088743209839,0.040860384423060093,0.7110258095740299,0.822542536084259,0.7192967427479957
2,1000,9,0.5,8,0.116454117000103,-0.33433932065963745,-0.883545882999897,0.6656606793403625,0.7866623997688293,0.031997046105261044,0.6660684401919525,0.7948439714643689,0.6855933053062776
2,1000,9,0.5,9,0.12254773080348969,-0.3363001346588135,-0.8774522691965103,0.6636998653411865,0.762321949005127,0.030891225656081073,0.6434866255828944,0.7750744319929419,0.6732237919845757
2,1000,9,0.5,10,0.1293092966079712,-0.33828312158584595,-0.8706907033920288,0.661716878414154,0.7369951605796814,0.0246830942495921,0.6316648057558907,0.75067292151288,0.6587128988764869
2,1000,9,0.5,11,0.13245362043380737,-0.34343546628952026,-0.8675463795661926,0.6565645337104797,0.7394987344741821,0.025964936917859064,0.6224232905715834,0.7535194962559967,0.653292107528466
2,1000,9,0.5,12,0.13782203197479248,-0.3483411371707916,-0.8621779680252075,0.6516588628292084,0.7262270450592041,0.021999493716010746,0.6135540483318915,0.7397039476525517,0.6394944639579959
2,1000,9,0.5,13,0.14384017884731293,-0.3541416823863983,-0.8561598211526871,0.6458583176136017,0.719059944152832,0.02136302167268318,0.6074359090564393,0.7334928432595462,0.6352210450695687
2,1000,9,0.5,14,0.15063808858394623,-0.3603062629699707,-0.8493619114160538,0.6396937370300293,0.7172791957855225,0.02131085432099248,0.6022599191517933,0.7321317479502888,0.6327511713764639
2,1000,9,0.5,15,0.1596364974975586,-0.36521580815315247,-0.8403635025024414,0.6347841918468475,0.7062926292419434,0.01810423978822378,0.6028777285946735,0.721116415899742,0.626106965752108
2,1000,9,0.5,16,0.16621308028697968,-0.37290436029434204,-0.8337869197130203,0.627095639705658,0.722113311290741,0.023019937755814505,0.5993833720694994,0.7364496896757082,0.633178864580296
2,1000,9,0.5,17,0.17589408159255981,-0.3777441084384918,-0.8241059184074402,0.6222558915615082,0.7062433958053589,0.01738376685186767,0.5927909772710503,0.7197506013130652,0.6202022923824558
2,1000,9,0.5,18,0.18404945731163025,-0.3851318955421448,-0.8159505426883698,0.6148681044578552,0.7208857536315918,0.0218881148107465,0.5914495489248489,0.7344386249848844,0.6288231807799984
2,1000,9,0.5,19,0.1941695511341095,-0.3900987207889557,-0.8058304488658905,0.6099012792110443,0.7040163278579712,0.016734794744133398,0.5844232067402011,0.7167250492648373,0.6150259474477087
2,1000,9,0.5,20,0.2021050751209259,-0.3983347713947296,-0.7978949248790741,0.6016652286052704,0.7068889737129211,0.017697575264087887,0.5806575699086545,0.7193765461599875,0.6127512705430331
2,1000,9,0.5,21,0.21224412322044373,-0.406068354845047,-0.7877558767795563,0.593931645154953,0.6944754123687744,0.01595840178118691,0.5771740133484413,0.7073480625796413,0.6097871900068894
2,1000,9,0.5,22,0.21942755579948425,-0.41539135575294495,-0.7805724442005157,0.584608644247055,0.6948891878128052,0.016328505810631295,0.5727714994556096,0.7076496854783918,0.6073111243273592
2,1000,9,0.5,23,0.22542281448841095,-0.42556682229042053,-0.774577185511589,0.5744331777095795,0.6951230764389038,0.017444469927686147,0.5716618729332691,0.7083351265512711,0.6093746870498327
2,1000,9,0.5,24,0.23251575231552124,-0.4338320195674896,-0.7674842476844788,0.5661679804325104,0.6762364506721497,0.014446743684319328,0.5727322640249267,0.6903327622940699,0.6070338146672757
2,1000,9,0.5,25,0.23778164386749268,-0.4458898603916168,-0.7622183561325073,0.5541101396083832,0.7001854181289673,0.017610017635681017,0.5724446329284906,0.7123921201809987,0.6065995473586285
2,1000,9,0.5,26,0.24981416761875153,-0.45290496945381165,-0.7501858323812485,0.5470950305461884,0.6709390878677368,0.012800766418949257,0.5669445139374367,0.6842382518760161,0.6001860289259366
2,1000,9,0.5,27,0.258673757314682,-0.4643896222114563,-0.741326242685318,0.5356103777885437,0.6677030920982361,0.012119919618219583,0.5579533284528462,0.6799925873837697,0.590556461178196
2,1000,9,0.5,28,0.2653796970844269,-0.4772447347640991,-0.7346203029155731,0.5227552652359009,0.6818639039993286,0.01542217625796459,0.5619275595448678,0.6939270951588198,0.5956625124466316
2,1000,9,0.5,29,0.27967530488967896,-0.48437997698783875,-0.720324695110321,0.5156200230121613,0.656401515007019,0.012388682132647936,0.5679324037900506,0.6709734788548846,0.6006576258672881
