case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
2,1000,5,0.5,0,-0.530971884727478,-0.4005894362926483,-1.530971884727478,0.5994105637073517,,1.0275318373070248,2.7841774693101184,2.549154537156734,2.8039453135447765
2,1000,5,0.5,1,-0.4960886240005493,-0.36560794711112976,-1.4960886240005493,0.6343920528888702,2.3511576652526855,0.9006252332589583,2.5767058733209343,2.340397672013779,2.595699688463632
2,1000,5,0.5,2,-0.4611535966396332,-0.3308037221431732,-1.4611535966396332,0.6691962778568268,1.9327046871185303,0.6604301743603155,2.1697789001061163,1.9237868934730544,2.1886866572298267
2,1000,5,0.5,3,-0.4264460504055023,-0.296467661857605,-1.4264460504055023,0.703532338142395,1.1735851764678955,0.2614103567895295,1.3629456361985726,1.1620801845474649,1.3659413928724935
2,1000,5,0.5,4,-0.39576518535614014,-0.2686440944671631,-1.3957651853561401,0.7313559055328369,1.2483704090118408,0.1677237927915582,1.139700699439211,1.2322270854180148,1.1252189777163772
2,1000,5,0.5,5,-0.37887150049209595,-0.258831262588501,-1.378871500492096,0.741168737411499,0.9233211278915405,0.09082159242557789,0.9244518015827393,0.9209531996907288,0.913905334423928
2,1000,5,0.5,6,-0.3654981851577759,-0.25413307547569275,-1.3654981851577759,0.7458669245243073,0.8391873836517334,0.08049775895871726,0.8895806384948043,0.8388332535683576,0.8914405618135838
2,1000,5,0.5,7,-0.3484792709350586,-0.24796298146247864,-1.3484792709350586,0.7520370185375214,0.8164716362953186,0.04766185364383004,0.7851647834562416,0.8151508899336752,0.7736028559937136
2,1000,5,0.5,8,-0.33599919080734253,-0.24907219409942627,-1.3359991908073425,0.7509278059005737,0.7899090051651001,0.03643779876102189,0.7441302693867167,0.7842878243891832,0.7395663035074139
2,1000,5,0.5,9,-0.3242141306400299,-0.25361043214797974,-1.32421413064003,0.7463895678520203,0.7436739802360535,0.030056156931432543,0.7161998371081103,0.7355682664055788,0.7205325985718964
2,1000,5,0.5,10,-0.31111085414886475,-0.25805896520614624,-1.3111108541488647,0.7419410347938538,0.7312685251235962,0.0277058342936189,0.6995322942538948,0.7243963669195462,0.7049375693135734
2,1000,5,0.5,11,-0.2979257106781006,-0.26502448320388794,-1.2979257106781006,0.7349755167961121,0.7095788717269897,0.025463070349813578,0.6872893135037487,0.7010767373354929,0.699908664825001
2,1000,5,0.5,12,-0.2824852466583252,-0.27089208364486694,-1.2824852466583252,0.7291079163551331,0.7173359394073486,0.023900964948167767,0.6825020370519773,0.7110024062566012,0.6917934454025126
2,1000,5,0.5,13,-0.2685849070549011,-0.2789022624492645,-1.2685849070549011,0.7210977375507355,0.6920070648193359,0.023808250157647752,0.6728513036793045,0.6862209971718969,0.6903292753957448
2,1000,5,0.5,14,-0.25159919261932373,-0.28402137756347656,-1.2515991926193237,0.7159786224365234,0.6994041204452515,0.02123535535262982,0.6643366601931803,0.6938354669743245,0.680051428626979
2,1000,5,0.5,15,-0.2364591360092163,-0.2916463017463684,-1.2364591360092163,0.7083536982536316,0.6802901029586792,0.019495881386546936,0.6511306388712126,0.6746238292516474,0.6741223549233522
2,1000,5,0.5,16,-0.21950514614582062,-0.2992512583732605,-1.2195051461458206,0.7007487416267395,0.6784359812736511,0.018566577712465886,0.6448283422072566,0.6719107915571343,0.6712383915918749
2,1000,5,0.5,17,-0.20062695443630219,-0.30628877878189087,-1.2006269544363022,0.6937112212181091,0.6714204549789429,0.01864881102054686,0.6431801616552717,0.666300967370873,0.669109322644573
2,1000,5,0.5,18,-0.18292632699012756,-0.3146772086620331,-1.1829263269901276,0.6853227913379669,0.6652588844299316,0.016681906261005443,0.6327597833184818,0.6593041376331792,0.6613182912005927
2,1000,5,0.5,19,-0.16547302901744843,-0.32399630546569824,-1.1654730290174484,0.6760036945343018,0.661450207233429,0.01565905605516188,0.6275769420788229,0.6545328889349445,0.6578129566188627
