case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
2,1000,1,0.5,0,-0.48151087760925293,0.07763195037841797,-1.481510877609253,1.077631950378418,,0.974135658343702,2.330024374164818,2.487216085313557,2.4830299286184143
2,1000,1,0.5,1,-0.446572482585907,0.11275246739387512,-1.446572482585907,1.1127524673938751,2.3529791831970215,0.885361395959766,2.1798140132447967,2.336117137276661,2.330431322704074
2,1000,1,0.5,2,-0.4117334187030792,0.14764632284641266,-1.4117334187030792,1.1476463228464127,2.079439163208008,0.715636990937162,1.9055476900969612,2.0607340004123693,2.047554801530471
2,1000,1,0.5,3,-0.3770988881587982,0.18143096566200256,-1.3770988881587982,1.1814309656620026,1.4493968486785889,0.35056825170537187,1.2796934883288322,1.4328172966815986,1.383640656696132
2,1000,1,0.5,4,-0.3461624085903168,0.20988233387470245,-1.3461624085903168,1.2098823338747025,1.156577229499817,0.13731731653683735,1.0668611656768068,1.154125784787955,1.1264391908024303
2,1000,1,0.5,5,-0.32929131388664246,0.21908757090568542,-1.3292913138866425,1.2190875709056854,0.9800233840942383,0.10188454301265996,0.8817262771836667,0.9760313828534461,0.9278693207379023
2,1000,1,0.5,6,-0.31628939509391785,0.22218932211399078,-1.3162893950939178,1.2221893221139908,0.9623750448226929,0.1170935077748735,0.8403052890462023,0.95713205143687,0.9213753713965229
2,1000,1,0.5,7,-0.3003562390804291,0.22626420855522156,-1.300356239080429,1.2262642085552216,0.8378187417984009,0.05764289637691895,0.7504556299558084,0.8385511037949743,0.8086532491061523
2,1000,1,0.5,8,-0.28867873549461365,0.22314076125621796,-1.2886787354946136,1.223140761256218,0.7894653081893921,0.04507729146799529,0.7033795216255385,0.7922866736934858,0.7713243912508541
2,1000,1,0.5,9,-0.2789382040500641,0.2154596447944641,-1.278938204050064,1.2154596447944641,0.7771839499473572,0.055519994010569375,0.6809338107800084,0.7822129907919002,0.7762853467265229
