case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
1,1000,3,0.5,0,0.02779918909072876,0.3017640709877014,-0.9722008109092712,1.3017640709877014,,0.953925662218876,1.8298636508106847,1.7266535445858897,1.8351304738875667
1,1000,3,0.5,1,0.06280499696731567,0.33686062693595886,-0.9371950030326843,1.3368606269359589,1.5493218898773193,0.8328818861978099,1.6687763804125069,1.5760021521967544,1.6730252887594053
1,1000,3,0.5,2,0.09767133742570877,0.3716684877872467,-0.9023286625742912,1.3716684877872467,1.2408595085144043,0.5465746649985601,1.3288073974957146,1.261565322273322,1.330689124494019
1,1000,3,0.5,3,0.1317112147808075,0.4042501747608185,-0.8682887852191925,1.4042501747608185,0.7679762840270996,0.11176040325560024,0.8078111217306497,0.7697357954074086,0.793132156762372
1,1000,3,0.5,4,0.15479342639446259,0.4210467040538788,-0.8452065736055374,1.4210467040538788,0.7865146398544312,0.05479867947719673,0.7901103198881707,0.7816401766598234,0.7931092985517078
1,1000,3,0.5,5,0.16780105233192444,0.4229089319705963,-0.8321989476680756,1.4229089319705963,0.7006968259811401,0.13400405909674062,0.7420882266101398,0.70356594203782,0.7615160708260027
1,1000,3,0.5,6,0.1840284764766693,0.4277544319629669,-0.8159715235233307,1.427754431962967,0.6776906251907349,0.0851091134111557,0.69844568594491,0.6804289880871454,0.7202340805318279
1,1000,3,0.5,7,0.1976972073316574,0.4278466999530792,-0.8023027926683426,1.4278466999530792,0.6808418035507202,0.05856785951057074,0.6871042320021254,0.6810758884135748,0.7068197723458335
1,1000,3,0.5,8,0.20794716477394104,0.42227378487586975,-0.792052835226059,1.4222737848758698,0.66627037525177,0.07805814054732689,0.6764615061552303,0.6662917172617682,0.6958030404147187
1,1000,3,0.5,9,0.21972888708114624,0.4165952503681183,-0.7802711129188538,1.4165952503681183,0.6647911071777344,0.05879515716005788,0.6671441846602006,0.6637983618966566,0.6871175421540858
1,1000,3,0.5,10,0.2293584793806076,0.4069401025772095,-0.7706415206193924,1.4069401025772095,0.6618293523788452,0.06416838900067055,0.6625651904927846,0.6604743359012707,0.6868764940630254
1,1000,3,0.5,11,0.24061305820941925,0.3965755105018616,-0.7593869417905807,1.3965755105018616,0.6610605716705322,0.06563321340835615,0.6588290955569996,0.6597039241554689,0.688693244816216
1,1000,3,0.5,12,0.25175249576568604,0.38586607575416565,-0.748247504234314,1.3858660757541656,0.6646978259086609,0.0501966157821578,0.6565247244008668,0.6631527120322886,0.6881235774495187
1,1000,3,0.5,13,0.2613712549209595,0.37185919284820557,-0.7386287450790405,1.3718591928482056,0.655480146408081,0.06635311346061996,0.6528564803110881,0.6542385645452335,0.683873969914496
1,1000,3,0.5,14,0.27313435077667236,0.3597947359085083,-0.7268656492233276,1.3597947359085083,0.6502687931060791,0.05565296270107662,0.6485973629137501,0.648998002554888,0.6779632291685694
1,1000,3,0.5,15,0.28477004170417786,0.34812870621681213,-0.7152299582958221,1.3481287062168121,0.6504868268966675,0.045700555011621895,0.6476841068024854,0.649067935582317,0.674547378269665
1,1000,3,0.5,16,0.2959361970424652,0.3338260054588318,-0.7040638029575348,1.3338260054588318,0.6439927816390991,0.06113082828975262,0.6437773599825666,0.6431773627163964,0.6750672059600481
1,1000,3,0.5,17,0.30879178643226624,0.32157254219055176,-0.6912082135677338,1.3215725421905518,0.6434357166290283,0.04673413772697284,0.6412083194085355,0.6429246500660796,0.6706237929180078
1,1000,3,0.5,18,0.3203657269477844,0.30641451478004456,-0.6796342730522156,1.3064145147800446,0.639887809753418,0.054554262916181595,0.6368976068450083,0.6389652112886245,0.6681947920074768
1,1000,3,0.5,19,0.33316025137901306,0.2922067642211914,-0.6668397486209869,1.2922067642211914,0.6392432451248169,0.05187216715817424,0.634580901255432,0.6381824249592266,0.6654926612862004
1,1000,3,0.5,20,0.3451572358608246,0.27646106481552124,-0.6548427641391754,1.2764610648155212,0.6358577013015747,0.04948480664416451,0.631817299424915,0.6348405680342126,0.6629893405298907
1,1000,3,0.5,21,0.3584686815738678,0.26036402583122253,-0.6415313184261322,1.2603640258312225,0.63372403383255,0.04913795686736186,0.6292340980134086,0.63363625287849,0.6619209363249713
1,1000,3,0.5,22,0.3735177516937256,0.2429458349943161,-0.6264822483062744,1.242945834994316,0.6308954358100891,0.04863123104558228,0.626685363425129,0.631181155065884,0.6587940059892203
1,1000,3,0.5,23,0.3866744339466095,0.2262439727783203,-0.6133255660533905,1.2262439727783203,0.6300878524780273,0.050796909350539814,0.6251542649450041,0.6299866592591754,0.657828964241241
