case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
3,1000,1,0.5,0,0.21764600276947021,0.16657835245132446,-0.7823539972305298,1.1665783524513245,,0.9440758682292518,0.9844983854329782,0.9622488070831959,0.9795016319205543
3,1000,1,0.5,1,0.2517845928668976,0.19993259012699127,-0.7482154071331024,1.1999325901269913,0.923922061920166,0.8015565671729062,0.9329373486040766,0.9056517638480193,0.9195378782221678
3,1000,1,0.5,2,0.285153865814209,0.23055849969387054,-0.714846134185791,1.2305584996938705,0.8673219680786133,0.6184906811341695,0.8708229219995646,0.8440896404756273,0.851065317985722
3,1000,1,0.5,3,0.3156307339668274,0.25475186109542847,-0.6843692660331726,1.2547518610954285,0.786145806312561,0.3190926891121346,0.7845434881510696,0.7590047759010079,0.7514679804988041
3,1000,1,0.5,4,0.33608418703079224,0.25927940011024475,-0.6639158129692078,1.2592794001102448,0.7652333378791809,0.1711585898683157,0.758722547565339,0.7394785534793985,0.7297732599421802
3,1000,1,0.5,5,0.34478282928466797,0.24292859435081482,-0.655217170715332,1.2429285943508148,0.7257174253463745,0.2524431163516075,0.7278982775391921,0.7056461212300058,0.7075187802347825
3,1000,1,0.5,6,0.3555813431739807,0.22856657207012177,-0.6444186568260193,1.2285665720701218,0.697777509689331,0.17313645257956722,0.6957371892685612,0.6744429736712447,0.6722041958726689
3,1000,1,0.5,7,0.3657619059085846,0.20787838101387024,-0.6342380940914154,1.2078783810138702,0.6732531189918518,0.16032561102478624,0.6740911097169686,0.6495254112363946,0.6518213962603159
3,1000,1,0.5,8,0.37886545062065125,0.18847250938415527,-0.6211345493793488,1.1884725093841553,0.6691191792488098,0.1221480786147915,0.6617783898563306,0.6474403748094579,0.6426131844314127
3,1000,1,0.5,9,0.3934084475040436,0.1678917109966278,-0.6065915524959564,1.1678917109966278,0.6585401892662048,0.15468183752747108,0.6552482510048091,0.6369287625229403,0.6392077485578199
3,1000,1,0.5,10,0.4099279046058655,0.14908643066883087,-0.5900720953941345,1.1490864306688309,0.6566250324249268,0.1381801304216254,0.6485605595114713,0.6357632349134217,0.6344821174779941
3,1000,1,0.5,11,0.42816293239593506,0.12972556054592133,-0.5718370676040649,1.1297255605459213,0.6547095775604248,0.13908593192008384,0.6447198861003605,0.634458347924204,0.6351172680698882
3,1000,1,0.5,12,0.4479367733001709,0.1103333830833435,-0.5520632266998291,1.1103333830833435,0.6528882384300232,0.13736840957129043,0.6397342688945913,0.6317401198360308,0.6315750149715786
3,1000,1,0.5,13,0.4669070541858673,0.09173969179391861,-0.5330929458141327,1.0917396917939186,0.6543049812316895,0.13440695887377396,0.6367774496744244,0.6319368528397306,0.6268224699189747
3,1000,1,0.5,14,0.4866379499435425,0.07363145053386688,-0.5133620500564575,1.0736314505338669,0.6534234285354614,0.12284711473579708,0.6336715657948835,0.6317192443098302,0.6259759714636475
3,1000,1,0.5,15,0.508050799369812,0.05501420423388481,-0.491949200630188,1.0550142042338848,0.6480349898338318,0.12429169789438259,0.6281218805953102,0.628640471142341,0.6302068137001136
