case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
2,1000,2,0.5,0,-0.35059240460395813,-0.034547507762908936,-1.3505924046039581,0.9654524922370911,,0.9559245090420041,2.470339448032034,2.4446441410020197,2.4842460049915354
2,1000,2,0.5,1,-0.31562238931655884,0.00045211194083094597,-1.3156223893165588,1.000452111940831,2.1836509704589844,0.7990447959595094,2.213178227613663,2.206133347618936,2.2245850293777147
2,1000,2,0.5,2,-0.2809172570705414,0.035207170993089676,-1.2809172570705414,1.0352071709930897,1.7012403011322021,0.504389105560127,1.6799408774855027,1.7276930718838275,1.68630493860668
2,1000,2,0.5,3,-0.24721865355968475,0.06800470501184464,-1.2472186535596848,1.0680047050118446,1.2379450798034668,0.18975560122214954,1.116176543259779,1.28633401313964,1.1299820399527176
2,1000,2,0.5,4,-0.2206411063671112,0.08924014121294022,-1.2206411063671112,1.0892401412129402,1.181877613067627,0.11809790630551897,1.0490574906685621,1.2184489378952366,1.0622473120052252
2,1000,2,0.5,5,-0.20584316551685333,0.09471375495195389,-1.2058431655168533,1.0947137549519539,0.9894589781761169,0.09089864677982923,0.8899097501480279,1.0256405175713335,0.8772633644391952
2,1000,2,0.5,6,-0.19181418418884277,0.0987318679690361,-1.1918141841888428,1.098731867969036,0.951593279838562,0.08288891767273143,0.8475390862093103,0.9886494702694725,0.8384255449061377
2,1000,2,0.5,7,-0.176296666264534,0.10234168916940689,-1.176296666264534,1.102341689169407,0.9176281690597534,0.03991763859410241,0.7731399088247329,0.9492129193775882,0.7720207444431587
2,1000,2,0.5,8,-0.16484950482845306,0.09915377199649811,-1.164849504828453,1.099153771996498,0.8966985940933228,0.036115100362048784,0.7382084182595682,0.932067932484943,0.7423345640024867
2,1000,2,0.5,9,-0.15294009447097778,0.0931706577539444,-1.1529400944709778,1.0931706577539444,0.8649668097496033,0.0421311805136259,0.7194416332942726,0.9019197803370248,0.7295470184711362
2,1000,2,0.5,10,-0.13837286829948425,0.08788631856441498,-1.1383728682994843,1.087886318564415,0.8518478274345398,0.027470787272453206,0.7060394085757753,0.8873653746466504,0.7160533589307803
2,1000,2,0.5,11,-0.1275806576013565,0.07904128730297089,-1.1275806576013565,1.0790412873029709,0.8417454361915588,0.032284089225816645,0.6929099838902552,0.8810756771020872,0.7112624679768348
2,1000,2,0.5,12,-0.11433132737874985,0.07102681696414948,-1.1143313273787498,1.0710268169641495,0.8324747085571289,0.02537393375953861,0.6826399152620389,0.8722755961230166,0.7055780562645803
2,1000,2,0.5,13,-0.09970086067914963,0.06152139976620674,-1.0997008606791496,1.0615213997662067,0.8166093826293945,0.02613853764513071,0.6756066818805319,0.8555779953832829,0.6983781884204568
2,1000,2,0.5,14,-0.08654503524303436,0.05056936293840408,-1.0865450352430344,1.050569362938404,0.8076210618019104,0.023561528659293486,0.6678679861261346,0.8466812164508718,0.694328384808871
2,1000,2,0.5,15,-0.07256600260734558,0.03908435255289078,-1.0725660026073456,1.0390843525528908,0.7992581129074097,0.022266485169313812,0.6607116526717882,0.8385114150357512,0.6913109256312217
2,1000,2,0.5,16,-0.058008842170238495,0.028320202603936195,-1.0580088421702385,1.0283202026039362,0.788740873336792,0.021895192920762977,0.6535337677796588,0.8268804603164184,0.6872632546839359
2,1000,2,0.5,17,-0.0427868515253067,0.018281955271959305,-1.0427868515253067,1.0182819552719593,0.7863407135009766,0.018537909147521348,0.6474808948696236,0.8235976810618516,0.6847052706004927
2,1000,2,0.5,18,-0.03007151000201702,0.004680994898080826,-1.030071510002017,1.0046809948980808,0.7705450057983398,0.019520730439441962,0.6391543420506243,0.8078423423704841,0.6792048512790826
2,1000,2,0.5,19,-0.014365424402058125,-0.008339205756783485,-1.0143654244020581,0.9916607942432165,0.7777856588363647,0.01530538331668374,0.6371727987804071,0.8157291553145345,0.6812043535587783
2,1000,2,0.5,20,-0.0008805221877992153,-0.023391032591462135,-1.0008805221877992,0.9766089674085379,0.7642109394073486,0.03101992569628247,0.648153227635906,0.8009776684856231,0.6882699598017898
