case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
1,1000,9,0.5,0,0.1272321343421936,-0.5935710668563843,-0.8727678656578064,0.4064289331436157,,0.9332594998127951,2.359142787043145,2.2335006823725174,2.2632316169451476
1,1000,9,0.5,1,0.16229474544525146,-0.5584713220596313,-0.8377052545547485,0.44152867794036865,1.9892385005950928,0.7734225208230044,2.123146866440514,2.0005340378654313,2.0360651023483114
1,1000,9,0.5,2,0.1972370594739914,-0.523543655872345,-0.8027629405260086,0.47645634412765503,1.5493998527526855,0.46269789966313024,1.6598281817010934,1.5626746786050902,1.5921999863192942
1,1000,9,0.5,3,0.23153920471668243,-0.4899214506149292,-0.7684607952833176,0.5100785493850708,0.8451653718948364,0.07952013705881507,0.8607089240247194,0.8411286066422616,0.8383041776740879
1,1000,9,0.5,4,0.25630417466163635,-0.46873971819877625,-0.7436958253383636,0.5312602818012238,0.8709661960601807,0.08726672356461898,0.8961457981766504,0.8838496752633611,0.8424093605658335
1,1000,9,0.5,5,0.26780155301094055,-0.46412521600723267,-0.7321984469890594,0.5358747839927673,0.7161567211151123,0.04693812680085349,0.7497831738201305,0.7209220642525392,0.7314400916521582
1,1000,9,0.5,6,0.2855915129184723,-0.4545047879219055,-0.7144084870815277,0.5454952120780945,0.6363819241523743,0.01986466222795518,0.6596714072301304,0.6429873209427882,0.6445561400160479
1,1000,9,0.5,7,0.30097222328186035,-0.4489436149597168,-0.6990277767181396,0.5510563850402832,0.6278855800628662,0.014166286973489312,0.6471253680756633,0.6404296215564098,0.6343160955511478
1,1000,9,0.5,8,0.3103218674659729,-0.45137935876846313,-0.6896781325340271,0.5486206412315369,0.6307133436203003,0.01772707227170374,0.6299946006816528,0.6356823644816858,0.6340902031283002
1,1000,9,0.5,9,0.3239050507545471,-0.4506353437900543,-0.6760949492454529,0.5493646562099457,0.6091452240943909,0.009326546888974179,0.6139982036149368,0.6187414309255896,0.6164595444703821
1,1000,9,0.5,10,0.33359649777412415,-0.45495176315307617,-0.6664035022258759,0.5450482368469238,0.5937074422836304,0.011302791444100454,0.6017725500166162,0.6027342588140275,0.6096042530878878
1,1000,9,0.5,11,0.3457454741001129,-0.45747247338294983,-0.6542545258998871,0.5425275266170502,0.5864260196685791,0.00820908401042816,0.595323827659147,0.5980123141748738,0.6026841427814114
1,1000,9,0.5,12,0.35545411705970764,-0.4620431959629059,-0.6445458829402924,0.5379568040370941,0.5848164558410645,0.008379893369250104,0.588422022909142,0.5954887157081862,0.6009084353372879
1,1000,9,0.5,13,0.36556804180145264,-0.4677690863609314,-0.6344319581985474,0.5322309136390686,0.579429566860199,0.008410676211399307,0.5842787895097422,0.5911460415264554,0.5973124797526451
1,1000,9,0.5,14,0.3766031265258789,-0.47338974475860596,-0.6233968734741211,0.526610255241394,0.5759240388870239,0.00763281815331155,0.5811602632640199,0.5884271714425791,0.5940795578656626
1,1000,9,0.5,15,0.38815417885780334,-0.47916877269744873,-0.6118458211421967,0.5208312273025513,0.5774252414703369,0.0072088763521167,0.5782808494351644,0.5898597770917111,0.5943908438969534
1,1000,9,0.5,16,0.39827820658683777,-0.48607444763183594,-0.6017217934131622,0.5139255523681641,0.578072726726532,0.008105143721017245,0.5760772617744074,0.590083070827961,0.5947601066862902
1,1000,9,0.5,17,0.41038909554481506,-0.4926976263523102,-0.5896109044551849,0.5073023736476898,0.5783531665802002,0.007226117859481212,0.5744376199241712,0.5916256024844986,0.5918071083977938
1,1000,9,0.5,18,0.4219604432582855,-0.5003067851066589,-0.5780395567417145,0.49969321489334106,0.5775462985038757,0.007747182087447046,0.5718906009977692,0.5880236153229015,0.594374867544387
1,1000,9,0.5,19,0.43374374508857727,-0.5084852576255798,-0.5662562549114227,0.49151474237442017,0.575337290763855,0.008303141709506771,0.5697461771935274,0.5868385542083918,0.5913139150600951
1,1000,9,0.5,20,0.4464792311191559,-0.5161177515983582,-0.5535207688808441,0.48388224840164185,0.5779673457145691,0.007325968430826761,0.5676881378081842,0.5888552923216043,0.5921832382739189
1,1000,9,0.5,21,0.45884114503860474,-0.5250970721244812,-0.5411588549613953,0.4749029278755188,0.5798133015632629,0.00835118557844667,0.5652608783506285,0.5897444638753833,0.5932799194047704
1,1000,9,0.5,22,0.47261670231819153,-0.5327082276344299,-0.5273832976818085,0.46729177236557007,0.5830069780349731,0.0070166333972616355,0.5672484416945328,0.5940360518007473,0.5933834730594819
1,1000,9,0.5,23,0.4857427179813385,-0.5422693490982056,-0.5142572820186615,0.45773065090179443,0.5827009081840515,0.009556653492992001,0.5642281803077632,0.591401506838727,0.594170098125061
1,1000,9,0.5,24,0.4994800090789795,-0.5471805930137634,-0.5005199909210205,0.4528194069862366,0.5916897058486938,0.007951083303898565,0.5748862162530276,0.6045749166213157,0.5968816374332359
1,1000,9,0.5,25,0.5086957812309265,-0.5593076348304749,-0.4913042187690735,0.44069236516952515,0.5878592729568481,0.014830262235778772,0.5790690675306608,0.5982227480583349,0.603001479239476
1,1000,9,0.5,26,0.5239201188087463,-0.5637006163597107,-0.47607988119125366,0.4362993836402893,0.5962831974029541,0.008146968531467373,0.5699795704481372,0.6051687752082016,0.6003531705563178
1,1000,9,0.5,27,0.5339319705963135,-0.5754975080490112,-0.4660680294036865,0.42450249195098877,0.5823479890823364,0.008963902930347089,0.5577628966713012,0.5928800207412525,0.5894828126614879
1,1000,9,0.5,28,0.5450200438499451,-0.5850334167480469,-0.45497995615005493,0.4149665832519531,0.5914316177368164,0.011860403407608659,0.5622737769814072,0.5991050382907264,0.5997048938826888
1,1000,9,0.5,29,0.5613560676574707,-0.5894114971160889,-0.4386439323425293,0.41058850288391113,0.5887314081192017,0.007751123412599873,0.5612718411066743,0.5993716850464982,0.5922533846880964
1,1000,9,0.5,30,0.5732250213623047,-0.599676787853241,-0.4267749786376953,0.40032321214675903,0.5824316143989563,0.010958854982262758,0.5597939136517307,0.5908997406787809,0.5917529088593676
1,1000,9,0.5,31,0.589878499507904,-0.6042062640190125,-0.41012150049209595,0.39579373598098755,0.5945587158203125,0.008611739901167863,0.5609171095576069,0.6001169703272298,0.5966780325796015
1,1000,9,0.5,32,0.6024764180183411,-0.6138443946838379,-0.39752358198165894,0.3861556053161621,0.5820092558860779,0.008569260617916763,0.5519612845285728,0.5912782345299665,0.5858868333145387
1,1000,9,0.5,33,0.6168971657752991,-0.6209006309509277,-0.3831028342247009,0.37909936904907227,0.5842276215553284,0.008545840222167905,0.5494166053238335,0.5915447141310252,0.5900151079492931
1,1000,9,0.5,34,0.6279200315475464,-0.6316908001899719,-0.3720799684524536,0.3683091998100281,0.5822731852531433,0.00975815365244409,0.5490184714932222,0.5903761231324998,0.5891024318812788
1,1000,9,0.5,35,0.6404086947441101,-0.64002525806427,-0.3595913052558899,0.35997474193573,0.5902939438819885,0.008363584430128367,0.5560415556563227,0.600246991314293,0.5913298279030178
1,1000,9,0.5,36,0.6488686800003052,-0.6516600847244263,-0.3511313199996948,0.34833991527557373,0.5923961400985718,0.012925765573414323,0.5596576761380281,0.5997658524274821,0.5967840729523359
