case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
3,1000,6,0.5,0,-0.31239429116249084,0.32465940713882446,-1.3123942911624908,1.3246594071388245,,0.9700788337301383,0.9495817370801112,1.0235384504554226,0.9899060287177714
3,1000,6,0.5,1,-0.2775174379348755,0.3589978516101837,-1.2775174379348755,1.3589978516101837,0.9370537996292114,0.7660839718346285,0.8720203941356811,0.9397867246206348,0.9135920171437442
3,1000,6,0.5,2,-0.24420128762722015,0.3894292414188385,-1.2442012876272202,1.3894292414188385,0.8226162195205688,0.41298029096173305,0.7755408323965,0.8076607020260194,0.8101967383735302
3,1000,6,0.5,3,-0.21864652633666992,0.40202611684799194,-1.21864652633667,1.402026116847992,0.7770347595214844,0.2206150006801931,0.761446745797027,0.7525723344109516,0.7798185522265016
3,1000,6,0.5,4,-0.20516228675842285,0.3907065987586975,-1.2051622867584229,1.3907065987586975,0.762645423412323,0.29470236367715713,0.7308544650160332,0.7457895742090842,0.7544581764942975
3,1000,6,0.5,5,-0.19206710159778595,0.3761492669582367,-1.192067101597786,1.3761492669582367,0.7406409978866577,0.276213015830758,0.7118825863440713,0.7247842501469711,0.7358490916520978
3,1000,6,0.5,6,-0.17656102776527405,0.3590395748615265,-1.176561027765274,1.3590395748615265,0.7047938108444214,0.21103758853615395,0.6891472276166151,0.6867851924023253,0.7108408090230259
3,1000,6,0.5,7,-0.16126547753810883,0.33757680654525757,-1.1612654775381088,1.3375768065452576,0.6819067001342773,0.19204949608726138,0.6682227420755166,0.6634444401304045,0.6894071276211077
3,1000,6,0.5,8,-0.14643977582454681,0.313622385263443,-1.1464397758245468,1.313622385263443,0.6645098924636841,0.17264344102262524,0.6529960574674872,0.646097139495711,0.6711657021418526
3,1000,6,0.5,9,-0.1291971504688263,0.2895870804786682,-1.1291971504688263,1.2895870804786682,0.652450680732727,0.14611509888746627,0.6423174565298864,0.6326221645269425,0.6628797928944827
3,1000,6,0.5,10,-0.10986621677875519,0.2688373923301697,-1.1098662167787552,1.2688373923301697,0.6550122499465942,0.15289122315489753,0.6340031603816392,0.6361978578738677,0.6602011837018145
3,1000,6,0.5,11,-0.08712562173604965,0.24873535335063934,-1.0871256217360497,1.2487353533506393,0.6472235918045044,0.13110184278601597,0.6282519944825448,0.6293533678257114,0.6578151521484674
3,1000,6,0.5,12,-0.0642448291182518,0.22851236164569855,-1.0642448291182518,1.2285123616456985,0.6512249112129211,0.1537489059582772,0.6228754706882657,0.634643641935766,0.6554878779117006
3,1000,6,0.5,13,-0.040490686893463135,0.20833581686019897,-1.0404906868934631,1.208335816860199,0.6478573083877563,0.15232384239408714,0.6167562436514171,0.6323974972710924,0.6489003966180829
3,1000,6,0.5,14,-0.015654364600777626,0.1912529319524765,-1.0156543646007776,1.1912529319524765,0.6382039785385132,0.12361391802895651,0.612173206175471,0.6216982855744412,0.6476664861964468
3,1000,6,0.5,15,0.007125845644623041,0.17178204655647278,-0.992874154355377,1.1717820465564728,0.6442133188247681,0.15077037647986383,0.6083083635370362,0.6285846781756128,0.64399377374807
3,1000,6,0.5,16,0.02968849241733551,0.1522897183895111,-0.9703115075826645,1.152289718389511,0.6380788087844849,0.12078513246291891,0.6045198374501191,0.6205810452296391,0.6426647369285688
3,1000,6,0.5,17,0.04961578547954559,0.13040120899677277,-0.9503842145204544,1.1304012089967728,0.6405162811279297,0.12732007854046618,0.6003579392587944,0.6234780948924789,0.6414678100092651
3,1000,6,0.5,18,0.06870707124471664,0.10741732269525528,-0.9312929287552834,1.1074173226952553,0.6489057540893555,0.1503248708307431,0.5973171059487353,0.6330657718270474,0.6402463743700992
3,1000,6,0.5,19,0.09090065211057663,0.08815409988164902,-0.9090993478894234,1.088154099881649,0.6394840478897095,0.11460535826429842,0.5938647800392588,0.6215062847441589,0.6403509503399873
3,1000,6,0.5,20,0.11264794319868088,0.07072623074054718,-0.8873520568013191,1.0707262307405472,0.6364216208457947,0.11181465742793785,0.5907797171302037,0.6175379517132078,0.6402461159771068
3,1000,6,0.5,21,0.13252095878124237,0.04843054339289665,-0.8674790412187576,1.0484305433928967,0.6439921855926514,0.14709430115100464,0.5883759768122312,0.6272556791164218,0.6361988838996842
3,1000,6,0.5,22,0.15618041157722473,0.032897427678108215,-0.8438195884227753,1.0328974276781082,0.6275148391723633,0.10164520319814135,0.5840380501999861,0.6096735069902275,0.6381822539925843
3,1000,6,0.5,23,0.1757105141878128,0.013254054822027683,-0.8242894858121872,1.0132540548220277,0.6370655298233032,0.13508892328086283,0.5819083981887139,0.6190825091420566,0.6334660507269549
3,1000,6,0.5,24,0.19817571341991425,-0.0019220947287976742,-0.8018242865800858,0.9980779052712023,0.6222741603851318,0.09412233765176313,0.5806290018934219,0.6050238341477631,0.6328320604656276
