case,n,rep,tau,epoch,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss
1,1000,10,0.5,0,0.1494694948196411,-0.5247631669044495,-0.8505305051803589,0.47523683309555054,,0.9974856635217967,2.340333313936839,2.2080396060839327,2.2192369195659483
1,1000,10,0.5,1,0.18432825803756714,-0.4897230267524719,-0.8156717419624329,0.5102769732475281,1.9725048542022705,0.8420212076960479,2.1267988875246413,2.0006173314956697,2.0129490136720456
1,1000,10,0.5,2,0.21901832520961761,-0.4547697901725769,-0.7809816747903824,0.5452302098274231,1.576857566833496,0.5469768719350246,1.708862347346298,1.5999298102736121,1.6178716742940928
1,1000,10,0.5,3,0.2536802291870117,-0.42051392793655396,-0.7463197708129883,0.579486072063446,0.8923280239105225,0.13784893571979848,0.9469333859089601,0.9121365035464004,0.9270927444570981
1,1000,10,0.5,4,0.2811068296432495,-0.39539867639541626,-0.7188931703567505,0.6046013236045837,0.9040236473083496,0.13865891788845505,0.9525729283801706,0.9301784547779469,0.9657769795010328
1,1000,10,0.5,5,0.2910967171192169,-0.3898080587387085,-0.7089032828807831,0.6101919412612915,0.6803343296051025,0.05575955012275811,0.724921656719858,0.6972140898104852,0.7081853743499974
1,1000,10,0.5,6,0.3049640655517578,-0.3813863694667816,-0.6950359344482422,0.6186136305332184,0.661860466003418,0.05232502772864856,0.7008697483225206,0.6777613156524965,0.6840175241093663
1,1000,10,0.5,7,0.32309773564338684,-0.3706844449043274,-0.6769022643566132,0.6293155550956726,0.6413682699203491,0.025364991172233054,0.6614748708392139,0.6529324379884158,0.6634466877311077
1,1000,10,0.5,8,0.33384039998054504,-0.3696339428424835,-0.666159600019455,0.6303660571575165,0.6046766042709351,0.023447281875562564,0.6164061975385138,0.6125652140807505,0.6203266546307296
1,1000,10,0.5,9,0.3467167913913727,-0.3680775761604309,-0.6532832086086273,0.6319224238395691,0.5950568914413452,0.0188373983940986,0.6000915695192564,0.6016872933803478,0.6034889963701249
1,1000,10,0.5,10,0.36121654510498047,-0.3672962188720703,-0.6387834548950195,0.6327037811279297,0.5903083086013794,0.01100420204296123,0.5887217452392716,0.5962156935997094,0.5882088328392376
1,1000,10,0.5,11,0.3733311891555786,-0.37029802799224854,-0.6266688108444214,0.6297019720077515,0.581696629524231,0.012655428960214238,0.5778154441642738,0.5868510476793389,0.577725069032831
1,1000,10,0.5,12,0.38616296648979187,-0.37277770042419434,-0.6138370335102081,0.6272222995758057,0.578821063041687,0.008358454454541081,0.5704044327191835,0.581981066946163,0.5724349818909148
1,1000,10,0.5,13,0.39745229482650757,-0.3771582543849945,-0.6025477051734924,0.6228417456150055,0.5735660791397095,0.009824686082137882,0.5655265517060124,0.5757597842436704,0.5684645741774823
1,1000,10,0.5,14,0.4083296060562134,-0.3810056447982788,-0.5916703939437866,0.6189943552017212,0.5733372569084167,0.012783013614645095,0.5647489003207805,0.5745242525462071,0.5701731322103779
1,1000,10,0.5,15,0.42245128750801086,-0.3828750550746918,-0.5775487124919891,0.6171249449253082,0.5736232995986938,0.005785024704270992,0.5660186033349625,0.572778322204361,0.5690175809180641
1,1000,10,0.5,16,0.4334467947483063,-0.3900356590747833,-0.5665532052516937,0.6099643409252167,0.5745288133621216,0.01440897117179755,0.5613320978872085,0.5761250188940753,0.5636772500593066
1,1000,10,0.5,17,0.44750162959098816,-0.3923437297344208,-0.5524983704090118,0.6076562702655792,0.5708408355712891,0.008030138646201586,0.5573331507081295,0.572060176683374,0.5589515757672168
1,1000,10,0.5,18,0.4585271179676056,-0.3969568908214569,-0.5414728820323944,0.6030431091785431,0.5701817274093628,0.01219985541616819,0.5568024048321689,0.572012742442379,0.5645607310707781
1,1000,10,0.5,19,0.4721914529800415,-0.3996405601501465,-0.5278085470199585,0.6003594398498535,0.567302942276001,0.007731955537571855,0.5516523405103037,0.5687883808845791,0.5570291094058598
1,1000,10,0.5,20,0.4820791482925415,-0.4047781527042389,-0.5179208517074585,0.5952218472957611,0.5663230419158936,0.009816863504130814,0.5498373776966575,0.5677489818541186,0.5558017150825216
1,1000,10,0.5,21,0.4931250810623169,-0.4101196527481079,-0.5068749189376831,0.5898803472518921,0.5634889602661133,0.010479756725243974,0.5480892381706992,0.5641524053527994,0.5570918416027341
1,1000,10,0.5,22,0.505611777305603,-0.4151642322540283,-0.494388222694397,0.5848357677459717,0.5632272958755493,0.006961877759730256,0.5489851994704812,0.5619787494694288,0.5569372073435395
1,1000,10,0.5,23,0.5164101123809814,-0.4220959544181824,-0.48358988761901855,0.5779040455818176,0.5632932186126709,0.011160545289852782,0.5459235553531631,0.5634811743865579,0.5564905537393393
1,1000,10,0.5,24,0.5284035205841064,-0.4265824258327484,-0.47159647941589355,0.5734175741672516,0.5611621141433716,0.008576958132325868,0.5439447942510204,0.5610750048388039,0.5562507182129741
1,1000,10,0.5,25,0.5396677851676941,-0.4326777756214142,-0.4603322148323059,0.5673222243785858,0.5626091957092285,0.011685998581114836,0.5442717107697266,0.5639246744871694,0.5593906730454601
1,1000,10,0.5,26,0.5522063374519348,-0.4384070932865143,-0.4477936625480652,0.5615929067134857,0.5648559927940369,0.012890930295576431,0.5442872200325846,0.5663758232670424,0.5586631040283412
1,1000,10,0.5,27,0.5658710598945618,-0.44327661395072937,-0.43412894010543823,0.5567233860492706,0.5607303380966187,0.008011596182312682,0.540795084313748,0.5613803024762513,0.5530664474698839
1,1000,10,0.5,28,0.578308641910553,-0.44911840558052063,-0.421691358089447,0.5508815944194794,0.5616708397865295,0.010535631539843092,0.5395007804225886,0.5627667866868235,0.5529696332258887
1,1000,10,0.5,29,0.5909343957901001,-0.4544256329536438,-0.4090656042098999,0.5455743670463562,0.5588871240615845,0.009069755631388465,0.5379221909303524,0.5592051380975787,0.5519398807453764
1,1000,10,0.5,30,0.6032115817070007,-0.46016961336135864,-0.39678841829299927,0.5398303866386414,0.5587538480758667,0.008491871321696057,0.5372716471379992,0.5579430381162556,0.551847047514089
1,1000,10,0.5,31,0.6143668293952942,-0.4674685597419739,-0.3856331706047058,0.5325314402580261,0.5613535642623901,0.012148701532474483,0.5365265499525804,0.5612019281305751,0.5535529628162668
1,1000,10,0.5,32,0.6278600096702576,-0.4734509289264679,-0.37213999032974243,0.5265490710735321,0.5595588684082031,0.00997639296477889,0.5346756822514951,0.5588020741766574,0.5531476020118987
1,1000,10,0.5,33,0.6383650898933411,-0.48096510767936707,-0.36163491010665894,0.5190348923206329,0.560376763343811,0.012280086977986264,0.5349403639737607,0.5604025346624237,0.5546265194714386
1,1000,10,0.5,34,0.6494808793067932,-0.4867187738418579,-0.3505191206932068,0.5132812261581421,0.5588666200637817,0.00864216716745355,0.5334244486354482,0.5585774834531193,0.5516735342603165
1,1000,10,0.5,35,0.6592856645584106,-0.49424776434898376,-0.34071433544158936,0.5057522356510162,0.5587038993835449,0.009761308947411961,0.5317535698064748,0.5592891997088061,0.5511366528887055
1,1000,10,0.5,36,0.6723833680152893,-0.49925848841667175,-0.3276166319847107,0.5007415115833282,0.5596427917480469,0.008942502682867351,0.5311207715324769,0.5590963361057011,0.5502570967314291
1,1000,10,0.5,37,0.6863066554069519,-0.5032172799110413,-0.3136933445930481,0.49678272008895874,0.5608500242233276,0.006742248910082075,0.5347130768253412,0.5594523493084297,0.5514557172217981
1,1000,10,0.5,38,0.6957177519798279,-0.5109579563140869,-0.3042822480201721,0.4890420436859131,0.5680896639823914,0.016838323209923983,0.5376482171626974,0.5699831508007474,0.5584448074941731
