case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
3,deep,2,1000,800,200,10000,10000,0.5,1,51260906,51760906,1051760906,2051260906,3051260906,1.170094491201985,2.38595795704926,1.8151451768549673,0.8916306934156415,5.692795372806678,-1.6448370265812347,0.499614396164046,3.294752013059851,4.440892098500626e-16,6.330235380325178e-08,7,0.005,1,1,0.4561063051223755,1.0,-0.5438936948776245,0.5438936948776245,0.036002300679683685,-1.0,1.0360023006796837,1.0360023006796837,0.9008828870979767,0.9127114761936019,0.922880753749299,0.9189912676811218,2eedc3d7f391a6bea47503602b8899e2593135489ed6136930abfa5a2b8637e3
3,deep,2,1000,800,200,10000,10000,0.5,2,51260906,51760906,1051760906,2051260906,3051260906,1.1847337721250732,2.1299344771728754,1.5820013732662122,0.9908537251975807,4.536620877049691,-1.512373128615545,0.5472202904381211,2.5027283450161812,0.0,9.951717894196577e-08,14,0.005,1,1,0.4902663230895996,1.0,-0.5097336769104004,0.5097336769104004,0.06946981698274612,-1.0,1.0694698169827461,1.0694698169827461,0.8243261455723244,0.8604191335239377,0.8513219547765304,0.8665474057197571,777b3e908d464332561cd8290fe47f01d7b70a1b0dad1050839216d40b7aa899
3,deep,2,1000,800,200,10000,10000,0.5,3,51260906,51760906,1051760906,2051260906,3051260906,1.1986652248352838,1.5756586974730817,1.2168646838234205,1.086458659420452,2.4827003309225684,-1.0441996658031736,0.5851236488082695,1.480759658736673,-2.220446049250313e-16,1.6089551602149754e-07,21,0.005,1,1,0.5221534967422485,1.0,-0.47784650325775146,0.47784650325775146,0.09930025041103363,-1.0,1.0993002504110336,1.0993002504110336,0.7159954129582204,0.7958669570046493,0.7475946966896327,0.7981370687484741,1f8b69dcb48087f12acde1a5d38d0f9ccb59688c87ed76dfb963790d99fd7737
3,deep,2,1000,800,200,10000,10000,0.5,4,51260906,51760906,1051760906,2051260906,3051260906,1.2029827018289707,1.1613682550353943,1.1480935615337953,1.1421254711390725,1.3487762238039567,-0.5863914344538372,0.4708266373131589,1.3181188260353547,-2.220446049250313e-16,2.797179421420992e-07,28,0.005,1,1,0.5454269051551819,1.0,-0.4545730948448181,0.4545730948448181,0.11379113048315048,-1.0,1.1137911304831505,1.1137911304831505,0.7011814290542359,0.8167054263464771,0.7276325553231638,0.8134329319000244,21ff8bf95c5e3e77a84dce4d34c4020e745d86be28b037562ef178488d609b1c
3,deep,2,1000,800,200,10000,10000,0.5,5,51260906,51760906,1051760906,2051260906,3051260906,1.1939092017346626,1.2593386917014133,1.027270876292034,1.1397626907114535,1.5859339404162274,-0.8352055889249387,0.6128382589513608,1.0552854532778035,0.0,2.767465607789177e-07,35,0.005,1,1,0.5566537380218506,1.0,-0.4433462619781494,0.4433462619781494,0.10854105651378632,-1.0,1.1085410565137863,1.1085410565137863,0.6698618396051816,0.7756928510966122,0.6969521597891389,0.773078203201294,85e7dfcc78b50b484a7b4148d8e8507321308cb993182c77f8f9b208683c4d33
3,deep,2,1000,800,200,10000,10000,0.5,6,51260906,51760906,1051760906,2051260906,3051260906,1.180774019388166,1.216849333931085,0.9734877157207311,1.1226368826801505,1.4807223014885251,-0.8278404257547544,0.6359786469642349,0.947678332659167,1.1102230246251565e-16,1.61139257048859e-07,42,0.005,1,1,0.5656962394714355,1.0,-0.43430376052856445,0.43430376052856445,0.09800160676240921,-1.0,1.0980016067624092,1.0980016067624092,0.6495051958556721,0.749694954998136,0.685052913793992,0.7517032027244568,d604578033da49230d8b13f73413e469b334d3cbdf9a789e87fd2286aa547e4c
3,deep,2,1000,800,200,10000,10000,0.5,7,51260906,51760906,1051760906,2051260906,3051260906,1.1650118658343234,1.1397488099285553,0.8842453334393587,1.0992303278441788,1.2990273497335583,-0.8081839339342272,0.673975896326954,0.7818898097092828,0.0,2.599364119504344e-07,49,0.005,1,1,0.5749329924583435,1.0,-0.4250670075416565,0.4250670075416565,0.08469843119382858,-1.0,1.0846984311938286,1.0846984311938286,0.6301351634194249,0.7316278811334874,0.6645510763377359,0.7337036728858948,58846298ad3d5c108cf3c503a9d3b518e1b6637c1defd699ce72889f5cd44b65
3,deep,2,1000,800,200,10000,10000,0.5,8,51260906,51760906,1051760906,2051260906,3051260906,1.1485418619342171,0.9875154613653244,0.8322973937813832,1.0746775439019647,0.9751867864355696,-0.6785726893211257,0.6620659516616797,0.6927189516952829,1.1102230246251565e-16,2.779960404097892e-07,56,0.005,1,1,0.5844000577926636,1.0,-0.4155999422073364,0.4155999422073364,0.07071242481470108,-1.0,1.070712424814701,1.070712424814701,0.6178029378953168,0.7344687370811027,0.6541877098127887,0.7363107204437256,8beb5f6eff3b24d70f9f0a0c02f7de105180c8e4a606c6c94f945253d357f110
3,deep,2,1000,800,200,10000,10000,0.5,9,51260906,51760906,1051760906,2051260906,3051260906,1.1284970370969023,1.0540935071219022,0.7946668007139799,1.0417363598368883,1.1111131217565515,-0.7606770787182238,0.7066700066325173,0.6314953241569922,1.1102230246251565e-16,2.691491349793296e-07,63,0.005,1,1,0.594021201133728,1.0,-0.405978798866272,0.405978798866272,0.05294196307659149,-1.0,1.0529419630765915,1.0529419630765915,0.6047939892189209,0.7105012983304618,0.6460251698860249,0.7141973972320557,bdac5f00d13b8c4ce324b76a0981d8b8950319294aa9670595760d2a99d2efa2
3,deep,2,1000,800,200,10000,10000,0.5,10,51260906,51760906,1051760906,2051260906,3051260906,1.1087242868041929,0.969501886241832,0.7555775341255055,1.0092110449636926,0.9399339074264702,-0.6891237711574917,0.7071036664691821,0.5708974100751796,2.220446049250313e-16,2.7233223764966397e-07,70,0.005,1,1,0.6032140254974365,1.0,-0.3967859745025635,0.3967859745025635,0.03529243916273117,-1.0,1.0352924391627312,1.0352924391627312,0.5931076985087358,0.711630745225229,0.6381296376107577,0.7142288088798523,79361456a6437c8f0c3e9f477f0063f7d375e8ac1bd1ebdf5c36516eb682f165
3,deep,2,1000,800,200,10000,10000,0.5,11,51260906,51760906,1051760906,2051260906,3051260906,1.0866362264442748,1.0346582358564238,0.7339729776343215,0.9724867275319775,1.070517665025527,-0.7521440303300563,0.7363117113894171,0.5387163318973922,2.220446049250313e-16,2.688979003906411e-07,77,0.005,1,1,0.6129083633422852,1.0,-0.38709163665771484,0.38709163665771484,0.015351344831287861,-1.0,1.0153513448312879,1.0153513448312879,0.5857497737056461,0.7001770441918671,0.633881986996806,0.7022709846496582,8b88892f3bf5b241a970de3bb6df2a6eb505e6ce9bb83af713573be6c62bbc37
3,deep,2,1000,800,200,10000,10000,0.5,12,51260906,51760906,1051760906,2051260906,3051260906,1.0653626136313745,0.957557632779684,0.7263869573486862,0.9512341863214515,0.9169166200946322,-0.6702563973049006,0.7175613392697568,0.5276380118062821,-3.3306690738754696e-16,2.674587866735578e-07,84,0.005,1,1,0.6302241683006287,1.0,-0.36977583169937134,0.36977583169937134,-0.0008687109220772982,-1.0,0.9991312890779227,0.9991312890779227,0.5791828505277792,0.7067342417397013,0.6320375502202404,0.7071784734725952,d19a0bda4c4066526175bceb78be9a66c80613663806f4f859e9ddf830f6b4af
3,deep,2,1000,800,200,10000,10000,0.5,13,51260906,51760906,1051760906,2051260906,3051260906,1.0412365040382658,1.0297622812512288,0.6992032767755848,0.9208982716923694,1.060410355887735,-0.7462117026631946,0.7532513534497546,0.48888522225371506,5.551115123125783e-17,2.7109001710101666e-07,91,0.005,1,1,0.6460314393043518,1.0,-0.3539685606956482,0.3539685606956482,-0.020775962620973587,-1.0,0.9792240373790264,0.9792240373790264,0.5772494838239232,0.697429695650451,0.6267968072140747,0.6962515711784363,bdaf74d089342266d11d842b9e1a8b3e9731ccd3be4c86ff3aa08829c23150c6
3,deep,2,1000,800,200,10000,10000,0.5,14,51260906,51760906,1051760906,2051260906,3051260906,1.0206275907248428,1.0125564461341299,0.7202259250061979,0.8980511989459785,1.025270556607779,-0.7022981862513621,0.7302971374637816,0.5187253830510333,-1.1102230246251565e-16,2.6993343471559683e-07,98,0.005,1,1,0.6612427234649658,1.0,-0.3387572765350342,0.3387572765350342,-0.03723097965121269,-1.0,0.9627690203487873,0.9627690203487873,0.5729347533997357,0.6990692992169556,0.6324863614775713,0.700045108795166,afa26870a79dcd00d2674775b544dfd41e73ae66aa468a40f895ba69bb06d037
3,deep,2,1000,800,200,10000,10000,0.5,15,51260906,51760906,1051760906,2051260906,3051260906,0.9980548658077132,1.0009464632004257,0.6854024955196195,0.8757930111522266,1.0018938221934413,-0.703955126240573,0.7498110054766308,0.4697765808645221,3.3306690738754696e-16,2.719430760578234e-07,105,0.005,1,1,0.679541289806366,1.0,-0.32045871019363403,0.32045871019363403,-0.0547911711037159,-1.0,0.9452088288962841,0.9452088288962841,0.5666939097102299,0.6945161780040404,0.6251704137962658,0.6944241523742676,4d80e8a748979a463a0cbacde7e68d4d704b4ddbf2f33adcea7afbe52028158c
3,deep,2,1000,800,200,10000,10000,0.5,16,51260906,51760906,1051760906,2051260906,3051260906,0.9771392285140289,0.9427537636935034,0.6675868808526829,0.8575454450738669,0.8887846589582661,-0.6503289302727595,0.7447949603241716,0.4456722434866142,1.6653345369377348e-16,2.7465767082901493e-07,112,0.005,1,1,0.6980069875717163,1.0,-0.3019930124282837,0.3019930124282837,-0.07069849222898483,-1.0,0.9293015077710152,0.9293015077710152,0.5649604084825998,0.6976130606536475,0.6210869598701311,0.6955967545509338,51acdff57daf777caf88de063b51776c6f8bcdac8b0362dfa30e3d6faedb7050
