case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
1,linear,6,1000,800,200,10000,10000,0.5,1,31260910,31760910,1031760910,2031260910,3031260910,1.5348880820555875,4.654624249622537,3.3957058627450594,2.201674736763332,21.665526905174165,-6.1681916678281645,0.5168759840692778,11.530818306281168,-1.7763568394002505e-15,1.7496331983224422e-07,7,0.005,1,1,0.5694600343704224,1.0,-0.43053996562957764,0.43053996562957764,0.4732673764228821,-1.0,1.473267376422882,1.473267376422882,1.6618607838637678,1.6807409687916377,1.6078402706617203
1,linear,6,1000,800,200,10000,10000,0.5,2,31260910,31760910,1031760910,2031260910,3031260910,1.5590029593771915,4.003795653943744,2.7247174003333376,2.3697658439868357,16.03037963853881,-5.488030285423192,0.5965203145415447,7.4240849116792615,-2.6645352591003757e-15,2.4618646854435156e-07,14,0.005,1,1,0.6041086316108704,1.0,-0.39589136838912964,0.39589136838912964,0.507899284362793,-1.0,1.507899284362793,1.507899284362793,1.3600782882049476,1.3806154573576128,1.3170040714278175
1,linear,6,1000,800,200,10000,10000,0.5,5,31260910,31760910,1031760910,2031260910,3031260910,1.5965488384551398,2.0106571945182314,1.005284498127367,2.664586821768322,4.042742353867925,-2.8483661267305274,0.849329458013468,1.0105969221751923,4.440892098500626e-16,6.162394203812482e-07,35,0.005,1,1,0.6695566773414612,1.0,-0.3304433226585388,0.3304433226585388,0.5619780421257019,-1.0,1.561978042125702,1.561978042125702,0.7049036334279362,0.6801869198829499,0.6996050898846415
1,linear,6,1000,800,200,10000,10000,0.5,10,31260910,31760910,1031760910,2031260910,3031260910,1.5683753728813212,1.5544123547089632,0.7756420894867513,2.6568341948894902,2.4161977684718634,-2.2357056561889905,0.8814080700992187,0.6016206509833735,8.881784197001252e-16,6.00638461634162e-07,70,0.005,1,1,0.7125003933906555,1.0,-0.2874996066093445,0.2874996066093445,0.5417993664741516,-1.0,1.5417993664741516,1.5417993664741516,0.6275533646096528,0.6038342719187129,0.6486620679285928
1,linear,6,1000,800,200,10000,10000,0.5,20,31260910,31760910,1031760910,2031260910,3031260910,1.4210238666201207,1.4764013727635448,0.7168690109838594,2.219181237804218,2.1797610134980796,-1.942520536196661,0.8831761933776611,0.5139011789089767,8.881784197001252e-16,3.483150141647684e-07,140,0.005,1,1,0.758003830909729,1.0,-0.241996169090271,0.241996169090271,0.4002666473388672,-1.0,1.4002666473388672,1.4002666473388672,0.6010815051497665,0.5819360327361917,0.6357662752677337
1,linear,6,1000,800,200,10000,10000,0.5,30,31260910,31760910,1031760910,2031260910,3031260910,1.2442644575089605,1.1624046728464978,0.6677984224596925,1.730169851226444,1.3511846234553737,-1.317699870821082,0.8552731479925876,0.44595473303965383,4.440892098500626e-16,5.42603411091136e-07,210,0.005,1,1,0.8041694760322571,1.0,-0.19583052396774292,0.19583052396774292,0.22875727713108063,-1.0,1.2287572771310806,1.2287572771310806,0.5734529668177751,0.574821704561366,0.6249577544346643
1,linear,6,1000,800,200,10000,10000,0.5,50,31260910,31760910,1031760910,2031260910,3031260910,0.9178649560899665,1.106959857697678,0.6147623969517921,1.0124121366713443,1.2253601265540637,-0.9299197292597476,0.8311120345368924,0.3779328047059128,-1.6653345369377348e-16,4.894527343424215e-07,350,0.005,1,1,0.9108677506446838,1.0,-0.08913224935531616,0.08913224935531616,-0.08647303283214569,-1.0,0.9135269671678543,0.9135269671678543,0.521424267161831,0.5415072184184485,0.6120167893972169
1,linear,6,1000,800,200,10000,10000,0.5,75,31260910,31760910,1031760910,2031260910,3031260910,0.6406050817003318,0.8013870656078661,0.6542217441176329,0.5457160824800746,0.6422212289235862,-0.37996561046367167,0.6397065010353218,0.4280060904763175,-5.551115123125783e-17,5.065774502099885e-07,525,0.005,1,1,1.0014445781707764,1.0,0.0014445781707763672,0.0014445781707763672,-0.3593965470790863,-1.0,0.6406034529209137,0.6406034529209137,0.47878956450036897,0.5460141775798526,0.614859847257456
1,linear,6,1000,800,200,10000,10000,0.5,100,31260910,31760910,1031760910,2031260910,3031260910,0.5001443462263437,0.9530183224366982,0.662406783417468,0.34525426244386576,0.9082439229000584,-0.40735771931322395,0.6499534248650812,0.43878274671747625,-5.551115123125783e-17,4.411435874374092e-07,700,0.005,1,1,1.022574543952942,1.0,0.022574543952941895,0.022574543952941895,-0.5003653764724731,-1.0,0.49963462352752686,0.49963462352752686,0.4642315399767332,0.5577086927366856,0.6176173506444884
1,linear,6,1000,800,200,10000,10000,0.5,150,31260910,31760910,1031760910,2031260910,3031260910,0.32850310057780785,0.7935682028377786,0.7555808247533304,0.15424603508782725,0.6297504925551817,-0.10654707245404299,0.27180496009175936,0.570902382734923,0.0,5.221517085374217e-07,1050,0.005,1,1,1.029549479484558,1.0,0.029549479484558105,0.029549479484558105,-0.6728286147117615,-1.0,0.3271713852882385,0.3271713852882385,0.404136571204319,0.5813366353226793,0.6326843569528849
