case,n,rep,tau,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss,epoch_budget,rule,selected_epoch,epochs_trained
1,1000,2,0.5,0.972419798374176,-1.1117959022521973,-0.027580201625823975,-0.11179590225219727,0.7699868679046631,0.04736321091274729,0.4078220471734233,0.6985084086665957,0.7288875315653845,1000,terminal,1000,1000
1,1000,2,0.5,0.9945748448371887,-0.7618948817253113,-0.005425155162811279,0.23810511827468872,0.6097303628921509,0.008305854125005832,0.49262383661292014,0.5911709754090034,0.5802126912658901,1000,validation_best,76,1000
1,1000,2,0.5,0.7917856574058533,-0.5072567462921143,-0.20821434259414673,0.49274325370788574,0.630408763885498,0.021343749978219487,0.5817528625145763,0.6113566027101185,0.6143376106064095,1000,patience15,9,24
1,1000,3,0.5,0.2293584793806076,0.4069401025772095,-0.7706415206193924,1.4069401025772095,0.6618293523788452,0.06416838900067055,0.6625651904927846,0.6604743359012707,0.6868764940630254,10,terminal,10,10
1,1000,3,0.5,0.2293584793806076,0.4069401025772095,-0.7706415206193924,1.4069401025772095,0.6618293523788452,0.06416838900067055,0.6625651904927846,0.6604743359012707,0.6868764940630254,10,validation_best,10,10
1,1000,3,0.5,0.2293584793806076,0.4069401025772095,-0.7706415206193924,1.4069401025772095,0.6618293523788452,0.06416838900067055,0.6625651904927846,0.6604743359012707,0.6868764940630254,10,patience15,10,10
1,1000,3,0.5,0.41150885820388794,0.18940959870815277,-0.5884911417961121,1.1894095987081528,0.6261001229286194,0.05217417748276648,0.6212446572602119,0.6255544945649926,0.6577516194585291,25,terminal,25,25
1,1000,3,0.5,0.41150885820388794,0.18940959870815277,-0.5884911417961121,1.1894095987081528,0.6261001229286194,0.05217417748276648,0.6212446572602119,0.6255544945649926,0.6577516194585291,25,validation_best,25,25
1,1000,3,0.5,0.41150885820388794,0.18940959870815277,-0.5884911417961121,1.1894095987081528,0.6261001229286194,0.05217417748276648,0.6212446572602119,0.6255544945649926,0.6577516194585291,25,patience15,25,25
1,1000,3,0.5,0.6457993984222412,-0.22877956926822662,-0.3542006015777588,0.7712204307317734,0.5954303741455078,0.019935465917131714,0.5741146310055684,0.601645528735837,0.6220992930712339,50,terminal,50,50
