seed,tau,epoch_cap,estCoef,se,lowerCI,upperCI,CL,residual_density_zero,projection_residual_variance,CI_width,main_epochs_run,main_best_epoch,main_best_val_loss,main_early_stop_triggered,main_stopped_before_cap,projection_epochs_run,projection_best_epoch,projection_best_val_loss,projection_early_stop_triggered,projection_stopped_before_cap
11,0.32,100,-1.345009207725525,0.0555631841682988,-1.4539130486953906,-1.2361053667556592,0.08714774256771052,2.4707071165908236,0.014012476429343224,0.21780768193973143,100,100,0.08057845383882523,False,False,56,46,0.01667165197432041,True,True
11,0.32,250,-1.344302773475647,0.057948264986039395,-1.4578813728482842,-1.2307241741030097,0.08641269288016756,2.3690157863766124,0.014012476429343224,0.2271571987452745,116,106,0.07818552106618881,True,True,56,46,0.01667165197432041,True,True
11,0.32,500,-1.344302773475647,0.057948264986039395,-1.4578813728482842,-1.2307241741030097,0.08641269288016756,2.3690157863766124,0.014012476429343224,0.2271571987452745,116,106,0.07818552106618881,True,True,56,46,0.01667165197432041,True,True
11,0.32,1000,-1.344302773475647,0.057948264986039395,-1.4578813728482842,-1.2307241741030097,0.08641269288016756,2.3690157863766124,0.014012476429343224,0.2271571987452745,116,106,0.07818552106618881,True,True,56,46,0.01667165197432041,True,True
11,0.34,50,-1.3065803050994873,0.05649360947234298,-1.4173077796652795,-1.195852830533695,0.09643007445103911,2.101312872387865,0.01932482421398163,0.22145494913158448,50,50,0.09484461694955826,False,False,35,25,0.018115222454071045,True,True
11,0.34,100,-1.3007800579071045,0.048909180441039396,-1.3966420515715416,-1.2049180642426673,0.08476217837009614,2.4271670005796673,0.01932482421398163,0.1917239873288743,100,99,0.07700308412313461,False,False,35,25,0.018115222454071045,True,True
11,0.34,250,-1.3006434440612793,0.04527996169657536,-1.389392168986567,-1.2118947191359917,0.08510097353203781,2.62170603383849,0.01932482421398163,0.17749744985057525,112,102,0.0755806714296341,True,True,35,25,0.018115222454071045,True,True
11,0.34,500,-1.3006434440612793,0.04527996169657536,-1.389392168986567,-1.2118947191359917,0.08510097353203781,2.62170603383849,0.01932482421398163,0.17749744985057525,112,102,0.0755806714296341,True,True,35,25,0.018115222454071045,True,True
11,0.34,1000,-1.3006434440612793,0.04527996169657536,-1.389392168986567,-1.2118947191359917,0.08510097353203781,2.62170603383849,0.01932482421398163,0.17749744985057525,112,102,0.0755806714296341,True,True,35,25,0.018115222454071045,True,True
11,0.36,50,-1.2961673736572266,0.05994328852108401,-1.4136562191585513,-1.1786785281559018,0.10358893422247137,2.0847843905104733,0.017904072999954224,0.23497769100264954,50,45,0.10851770639419556,False,False,43,33,0.015850799158215523,True,True
11,0.36,100,-1.2903286218643188,0.045520213708807725,-1.379548240733582,-1.2011090029950557,0.09434464505575235,2.7453481001659115,0.017904072999954224,0.1784392377385262,100,93,0.0883696973323822,False,False,43,33,0.015850799158215523,True,True
