case,n,rep,tau,theta1,theta2,error_theta1,error_theta2,selection_val_loss,relative_mse,train_check_loss,validation_check_loss,test_check_loss,epoch_budget,rule,selected_epoch,epochs_trained
1,1000,2,0.5,0.972419798374176,-1.1117959022521973,-0.027580201625823975,-0.11179590225219727,0.7699868679046631,0.04736321091274729,0.4078220471734233,0.6985084086665957,0.7288875315653845,1000,terminal,1000,1000
1,1000,2,0.5,0.9945748448371887,-0.7618948817253113,-0.005425155162811279,0.23810511827468872,0.6097303628921509,0.008305854125005832,0.49262383661292014,0.5911709754090034,0.5802126912658901,1000,validation_best,76,1000
1,1000,2,0.5,0.7917856574058533,-0.5072567462921143,-0.20821434259414673,0.49274325370788574,0.630408763885498,0.021343749978219487,0.5817528625145763,0.6113566027101185,0.6143376106064095,1000,patience15,9,24
2,1000,1,0.5,-0.2649141848087311,0.2087949812412262,-1.264914184808731,1.2087949812412262,0.751172661781311,0.029324003719019172,0.6621752894101715,0.7532614352815656,0.7322211191518222,10,terminal,10,10
2,1000,1,0.5,-0.2649141848087311,0.2087949812412262,-1.264914184808731,1.2087949812412262,0.751172661781311,0.029324003719019172,0.6621752894101715,0.7532614352815656,0.7322211191518222,10,validation_best,10,10
2,1000,1,0.5,-0.2649141848087311,0.2087949812412262,-1.264914184808731,1.2087949812412262,0.751172661781311,0.029324003719019172,0.6621752894101715,0.7532614352815656,0.7322211191518222,10,patience15,10,10
2,1000,1,0.5,-0.021140923723578453,0.035003237426280975,-1.0211409237235785,1.035003237426281,0.6742314100265503,0.024495380018510544,0.5724752142794283,0.6808043632663688,0.6702360926281411,25,terminal,25,25
2,1000,1,0.5,-0.021140923723578453,0.035003237426280975,-1.0211409237235785,1.035003237426281,0.6742314100265503,0.024495380018510544,0.5724752142794283,0.6808043632663688,0.6702360926281411,25,validation_best,25,25
2,1000,1,0.5,-0.021140923723578453,0.035003237426280975,-1.0211409237235785,1.035003237426281,0.6742314100265503,0.024495380018510544,0.5724752142794283,0.6808043632663688,0.6702360926281411,25,patience15,25,25
2,1000,1,0.5,0.40686917304992676,-0.3098444938659668,-0.5931308269500732,0.6901555061340332,0.6323486566543579,0.021658044596086338,0.5068883413448375,0.6358704737059098,0.6309634418226104,50,terminal,50,50
2,1000,1,0.5,0.3764074444770813,-0.2828715741634369,-0.6235925555229187,0.7171284258365631,0.6299668550491333,0.019158400645115443,0.5096607390331673,0.6354522180176786,0.629458012742155,50,validation_best,48,50
2,1000,1,0.5,0.3764074444770813,-0.2828715741634369,-0.6235925555229187,0.7171284258365631,0.6299668550491333,0.019158400645115443,0.5096607390331673,0.6354522180176786,0.629458012742155,50,patience15,48,50
2,1000,1,0.5,0.8294801712036133,-0.6793244481086731,-0.17051982879638672,0.3206755518913269,0.6069971323013306,0.017321347556106825,0.4435898147980126,0.6142573443422417,0.6280604377381941,100,terminal,100,100
2,1000,1,0.5,0.7563287615776062,-0.6081810593605042,-0.2436712384223938,0.39181894063949585,0.6029798984527588,0.020224627370233277,0.4570395766695378,0.6097934659855442,0.6316540627919158,100,validation_best,85,100
2,1000,1,0.5,0.5808635950088501,-0.4337492883205414,-0.4191364049911499,0.5662507116794586,0.606278657913208,0.016774960826438243,0.48434511651661327,0.6130862412246038,0.6228191112373682,100,patience15,62,77
2,1000,1,0.5,0.8859685063362122,-0.7977539300918579,-0.11403149366378784,0.2022460699081421,0.6244024038314819,0.02170738479126316,0.38999680797006364,0.6339256615931589,0.6581677415302752,200,terminal,200,200
2,1000,1,0.5,0.8569188117980957,-0.7580020427703857,-0.1430811882019043,0.24199795722961426,0.5989350080490112,0.020513084528430134,0.42446972799907456,0.6103225402190193,0.6432292042670722,200,validation_best,129,200
2,1000,1,0.5,0.5808635950088501,-0.4337492883205414,-0.4191364049911499,0.5662507116794586,0.606278657913208,0.016774960826438243,0.48434511651661327,0.6130862412246038,0.6228191112373682,200,patience15,62,77
2,1000,1,0.5,0.9072799682617188,-0.8290427327156067,-0.09272003173828125,0.1709572672843933,0.6562357544898987,0.04140089839680821,0.3853737592249088,0.664321586428991,0.7324165340914259,500,terminal,500,500
2,1000,1,0.5,0.8569188117980957,-0.7580020427703857,-0.1430811882019043,0.24199795722961426,0.5989350080490112,0.020513084528430134,0.42446972799907456,0.6103225402190193,0.6432292042670722,500,validation_best,129,500
2,1000,1,0.5,0.5808635950088501,-0.4337492883205414,-0.4191364049911499,0.5662507116794586,0.606278657913208,0.016774960826438243,0.48434511651661327,0.6130862412246038,0.6228191112373682,500,patience15,62,77
2,1000,1,0.5,0.9642332196235657,-0.8501042127609253,-0.035766780376434326,0.1498957872390747,0.7001447081565857,0.06327803005512445,0.42612824601598476,0.6945083556997421,0.805343882828504,1000,terminal,1000,1000
2,1000,1,0.5,0.8569188117980957,-0.7580020427703857,-0.1430811882019043,0.24199795722961426,0.5989350080490112,0.020513084528430134,0.42446972799907456,0.6103225402190193,0.6432292042670722,1000,validation_best,129,1000
2,1000,1,0.5,0.5808635950088501,-0.4337492883205414,-0.4191364049911499,0.5662507116794586,0.606278657913208,0.016774960826438243,0.48434511651661327,0.6130862412246038,0.6228191112373682,1000,patience15,62,77
2,1000,2,0.5,-0.13837286829948425,0.08788631856441498,-1.1383728682994843,1.087886318564415,0.8518478274345398,0.027470787272453206,0.7060394085757753,0.8873653746466504,0.7160533589307803,10,terminal,10,10
2,1000,2,0.5,-0.13837286829948425,0.08788631856441498,-1.1383728682994843,1.087886318564415,0.8518478274345398,0.027470787272453206,0.7060394085757753,0.8873653746466504,0.7160533589307803,10,validation_best,10,10
2,1000,2,0.5,-0.13837286829948425,0.08788631856441498,-1.1383728682994843,1.087886318564415,0.8518478274345398,0.027470787272453206,0.7060394085757753,0.8873653746466504,0.7160533589307803,10,patience15,10,10
2,1000,2,0.5,0.08320651203393936,-0.08131896704435349,-0.9167934879660606,0.9186810329556465,0.7608876824378967,0.010647580269575307,0.6187378662851359,0.7944529163468212,0.6687713680510196,25,terminal,25,25
2,1000,2,0.5,0.06269406527280807,-0.07477304339408875,-0.9373059347271919,0.9252269566059113,0.7528113722801208,0.02521725270907492,0.6250461141668744,0.790047270797439,0.6757960449861764,25,validation_best,24,25
2,1000,2,0.5,0.06269406527280807,-0.07477304339408875,-0.9373059347271919,0.9252269566059113,0.7528113722801208,0.02521725270907492,0.6250461141668744,0.790047270797439,0.6757960449861764,25,patience15,24,25
2,1000,2,0.5,0.47947219014167786,-0.38905903697013855,-0.5205278098583221,0.6109409630298615,0.7131437063217163,0.009147319839461956,0.5559441863226315,0.7482711824231805,0.6341838754123948,50,terminal,50,50
2,1000,2,0.5,0.4213826060295105,-0.34420153498649597,-0.5786173939704895,0.655798465013504,0.6970282196998596,0.011519701469287274,0.5611177667340873,0.7313005284939494,0.6308559076476086,50,validation_best,46,50
2,1000,2,0.5,0.4213826060295105,-0.34420153498649597,-0.5786173939704895,0.655798465013504,0.6970282196998596,0.011519701469287274,0.5611177667340873,0.7313005284939494,0.6308559076476086,50,patience15,46,50
2,1000,2,0.5,0.8390470743179321,-0.7330589294433594,-0.16095292568206787,0.2669410705566406,0.6876965761184692,0.008042208867883477,0.5039103914343475,0.7201597898426974,0.6261024488755568,100,terminal,100,100
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,100,validation_best,76,100
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,100,patience15,76,91
2,1000,2,0.5,0.9618992805480957,-0.8151310682296753,-0.0381007194519043,0.1848689317703247,0.7204090356826782,0.011893725061737567,0.48756823237194635,0.764546457186797,0.6402878106610944,200,terminal,200,200
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,200,validation_best,76,200
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,200,patience15,76,91
2,1000,2,0.5,1.0216763019561768,-0.9516888856887817,0.021676301956176758,0.04831111431121826,0.7875803709030151,0.023871075802035114,0.47714032477465224,0.81759816370745,0.6734396962916085,500,terminal,500,500
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,500,validation_best,76,500
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,500,patience15,76,91
2,1000,2,0.5,1.020078420639038,-0.9440369009971619,0.020078420639038086,0.055963099002838135,0.8423606753349304,0.04725697271504124,0.5514758663345896,0.9194263495513165,0.7468057262174123,1000,terminal,1000,1000
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,1000,validation_best,76,1000
2,1000,2,0.5,0.7411836385726929,-0.6122812628746033,-0.25881636142730713,0.38771873712539673,0.6751702427864075,0.010834930405341196,0.5305403551975271,0.707621695209962,0.6246598539039512,1000,patience15,76,91
3,1000,1,0.5,0.4099279046058655,0.14908643066883087,-0.5900720953941345,1.1490864306688309,0.6566250324249268,0.1381801304216254,0.6485605595114713,0.6357632349134217,0.6344821174779941,10,terminal,10,10
3,1000,1,0.5,0.4099279046058655,0.14908643066883087,-0.5900720953941345,1.1490864306688309,0.6566250324249268,0.1381801304216254,0.6485605595114713,0.6357632349134217,0.6344821174779941,10,validation_best,10,10
3,1000,1,0.5,0.4099279046058655,0.14908643066883087,-0.5900720953941345,1.1490864306688309,0.6566250324249268,0.1381801304216254,0.6485605595114713,0.6357632349134217,0.6344821174779941,10,patience15,10,10
3,1000,1,0.5,0.6830200552940369,-0.11904274672269821,-0.31697994470596313,0.8809572532773018,0.6304388642311096,0.10431386414351185,0.594170783990492,0.6139070066021256,0.624964437699656,25,terminal,25,25
3,1000,1,0.5,0.6830200552940369,-0.11904274672269821,-0.31697994470596313,0.8809572532773018,0.6304388642311096,0.10431386414351185,0.594170783990492,0.6139070066021256,0.624964437699656,25,validation_best,25,25
3,1000,1,0.5,0.6830200552940369,-0.11904274672269821,-0.31697994470596313,0.8809572532773018,0.6304388642311096,0.10431386414351185,0.594170783990492,0.6139070066021256,0.624964437699656,25,patience15,25,25
3,1000,1,0.5,0.9046544432640076,-0.4650813043117523,-0.09534555673599243,0.5349186956882477,0.6291968822479248,0.06654517640330401,0.5222626853942106,0.6231154015781187,0.6274787235247541,50,terminal,50,50
3,1000,1,0.5,0.8676736950874329,-0.3910745680332184,-0.13232630491256714,0.6089254319667816,0.6228433847427368,0.07444571364946684,0.5413031829352192,0.6130329501531858,0.619531283392583,50,validation_best,43,50
3,1000,1,0.5,0.8676736950874329,-0.3910745680332184,-0.13232630491256714,0.6089254319667816,0.6228433847427368,0.07444571364946684,0.5413031829352192,0.6130329501531858,0.619531283392583,50,patience15,43,50
3,1000,1,0.5,0.9263400435447693,-0.7236353158950806,-0.07365995645523071,0.27636468410491943,0.628838062286377,0.07472233946172002,0.4472162746818233,0.6224625783254537,0.6473505448783818,100,terminal,100,100
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,100,validation_best,62,100
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,100,patience15,62,77
3,1000,1,0.5,0.9202179312705994,-0.8651397824287415,-0.07978206872940063,0.13486021757125854,0.6718401312828064,0.1414758318951188,0.40032041530184626,0.6585412795454101,0.7029868197836717,200,terminal,200,200
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,200,validation_best,62,200
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,200,patience15,62,77
3,1000,1,0.5,0.8889057636260986,-0.980567216873169,-0.11109423637390137,0.019432783126831055,0.7945045232772827,0.21178494825193087,0.38813062917471347,0.7444467783002721,0.7468391912514066,500,terminal,500,500
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,500,validation_best,62,500
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,500,patience15,62,77
3,1000,1,0.5,0.9593799114227295,-1.0736221075057983,-0.04062008857727051,-0.07362210750579834,0.8509533405303955,0.32605192234879604,0.45799840880898757,0.8114318224692536,0.8161912516985861,1000,terminal,1000,1000
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,1000,validation_best,62,1000
3,1000,1,0.5,0.9506075382232666,-0.5646342039108276,-0.0493924617767334,0.43536579608917236,0.6142405271530151,0.07038481810830996,0.507337574839293,0.6072391852039387,0.6307338477130346,1000,patience15,62,77
3,1000,2,0.5,0.6035037636756897,0.0373336486518383,-0.3964962363243103,1.0373336486518383,0.7100275754928589,0.1516705681480234,0.5920395227025437,0.7068159911110355,0.6073722775753297,10,terminal,10,10
3,1000,2,0.5,0.6035037636756897,0.0373336486518383,-0.3964962363243103,1.0373336486518383,0.7100275754928589,0.1516705681480234,0.5920395227025437,0.7068159911110355,0.6073722775753297,10,validation_best,10,10
3,1000,2,0.5,0.6035037636756897,0.0373336486518383,-0.3964962363243103,1.0373336486518383,0.7100275754928589,0.1516705681480234,0.5920395227025437,0.7068159911110355,0.6073722775753297,10,patience15,10,10
3,1000,2,0.5,0.8321527242660522,-0.19602519273757935,-0.16784727573394775,0.8039748072624207,0.6863586902618408,0.14783346160265484,0.5378892828603087,0.6858503760465671,0.5967469339697059,25,terminal,25,25
3,1000,2,0.5,0.7981303930282593,-0.16322582960128784,-0.20186960697174072,0.8367741703987122,0.6858015656471252,0.1611126830384976,0.5455432102781702,0.6861482772001901,0.5983340420898251,25,validation_best,23,25
3,1000,2,0.5,0.7981303930282593,-0.16322582960128784,-0.20186960697174072,0.8367741703987122,0.6858015656471252,0.1611126830384976,0.5455432102781702,0.6861482772001901,0.5983340420898251,25,patience15,23,25
3,1000,2,0.5,1.058667540550232,-0.5063432455062866,0.058667540550231934,0.4936567544937134,0.6705535650253296,0.09362006131099405,0.49436459800009397,0.6687047471720686,0.592507870285021,50,terminal,50,50
3,1000,2,0.5,1.058667540550232,-0.5063432455062866,0.058667540550231934,0.4936567544937134,0.6705535650253296,0.09362006131099405,0.49436459800009397,0.6687047471720686,0.592507870285021,50,validation_best,50,50
3,1000,2,0.5,1.058667540550232,-0.5063432455062866,0.058667540550231934,0.4936567544937134,0.6705535650253296,0.09362006131099405,0.49436459800009397,0.6687047471720686,0.592507870285021,50,patience15,50,50
3,1000,2,0.5,1.1793900728225708,-0.7938838005065918,0.1793900728225708,0.2061161994934082,0.6805758476257324,0.07218067058749182,0.43078695272741313,0.6829988563405814,0.6192887369277267,100,terminal,100,100
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,100,validation_best,93,100
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,100,patience15,93,100
3,1000,2,0.5,1.2356250286102295,-0.8749150633811951,0.2356250286102295,0.12508493661880493,0.714787483215332,0.12204120614154033,0.380787859894026,0.7143006619470879,0.6582871524061495,200,terminal,200,200
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,200,validation_best,93,200
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,200,patience15,93,108
3,1000,2,0.5,1.3033592700958252,-0.9200872182846069,0.3033592700958252,0.07991278171539307,0.8725621700286865,0.24226986262722702,0.4132979309037548,0.8461672225013593,0.7393972300075929,500,terminal,500,500
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,500,validation_best,93,500
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,500,patience15,93,108
3,1000,2,0.5,1.3796334266662598,-0.9001262784004211,0.37963342666625977,0.09987372159957886,0.9196077585220337,0.29729012252146325,0.4049578102903845,0.8729600796198176,0.7727983142508371,1000,terminal,1000,1000
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,1000,validation_best,93,1000
3,1000,2,0.5,1.178457498550415,-0.775907039642334,0.17845749855041504,0.22409296035766602,0.6578088998794556,0.09065077832137163,0.44111249639209377,0.6569130549609329,0.611547210738597,1000,patience15,93,108
