n,stage,metric,completed_reps,planned_reps,signed_mean,signed_mc_se,mean_abs,mean_abs_mc_se,mean_abs_ci_low,mean_abs_ci_high,median_abs,q90_abs,rms
500,baseline,n_quarter_h_l2,10,10,0.9817521955435714,0.05721278576168646,0.9817521955435714,0.05721278576168646,0.8523278824291333,1.1111765086580097,0.9803919779623222,1.1909970082680887,0.9966429145617484
500,baseline,n_quarter_m_l2,10,10,1.0109904786893824,0.06369165034193038,1.0109904786893824,0.06369165034193038,0.8669099556579458,1.155071001720819,1.0067751098504056,1.2471261582576,1.028888421992441
500,baseline,n_frozen_h_loss_gain,10,10,0.15701290349643682,0.053426072302987626,0.15701290349643682,0.053426072302987626,0.03615473135605857,0.27787107563681507,0.09173247519209116,0.3727696063290125,0.22437058336577445
500,polished,S,10,10,-0.09718360106295204,0.04337713548861495,0.14885393799584073,0.021657281063247113,0.09986176451188236,0.1978461114797991,0.12895585262518455,0.24482439973671102,0.16241562506219018
500,polished,E,10,10,0.08301621648213126,0.05439413100816633,0.1545672664895777,0.03270940354452967,0.08057345497046291,0.22856107800869246,0.147695959212927,0.2865894382823755,0.18308518670883817
500,polished,T,10,10,0.002040779534851307,0.0012023361482626,0.002864123599239202,0.000998448075705464,0.0006054771331000029,0.005122770065378401,0.0019636578405036395,0.005445365472474157,0.00414430826925778
500,polished,R_score,10,10,-0.18224059707993462,0.06605052062776574,0.2174830689668114,0.052890653883080535,0.09783609744012009,0.3371300404935027,0.2123421218152857,0.3700331452034438,0.2692130693351295
500,polished,R_theta,10,10,-1.8272377337047991,0.6622564102386229,2.1805968397029334,0.5303088339482063,0.9809549124918346,3.380238766914032,2.1290510657493416,3.710142177270363,2.699268365982526
500,polished,W,10,10,-0.09416005439065231,0.07727952425728976,0.18841870256753857,0.05488739198528138,0.06425479564072151,0.3125826094943556,0.10117523254403876,0.3658760431180848,0.2502303731918808
500,polished,root_n_G,10,10,-0.164267593575343,0.04229436311572674,0.18188168318072812,0.03333702310355702,0.10646809758064736,0.2572952687808089,0.18305853182389087,0.3035086184993764,0.20756483483798163
500,polished,root_n_phi_score,10,10,0.06708399251239097,0.014891492729372098,0.06782017279656008,0.01451625607772863,0.03498212013331328,0.10065822545980688,0.06508928089871208,0.12603712751505944,0.08059820750353576
500,polished,root_n_a,10,10,1.3158007407385384,0.48824534921821067,1.4066079641335894,0.45925511112657663,0.3677007249469184,2.4455152033202605,0.8572926861519246,3.399187786999273,1.9689548696267771
500,polished,sqrt_n_prediction_error_squared,10,10,1.0226241684384874,0.11461654352265072,1.0226241684384874,0.11461654352265072,0.7633435335335508,1.281904803343424,0.9803679413848868,1.48627150479178,1.0788849606497557
500,polished,n_quarter_h_l2,10,10,0.9812490110290893,0.05752530257068852,0.9812490110290893,0.05752530257068852,0.8511177357766724,1.1113802862815063,0.977250969669939,1.1705274476898722,0.9963092218624746
500,polished,n_quarter_m_l2,10,10,1.0039571402671235,0.06377655997851472,1.0039571402671235,0.06377655997851472,0.8596845382930971,1.1482297422411498,1.0069180482767242,1.2419019374564209,1.0220259223315125
500,polished,n_frozen_h_loss_gain,10,10,0.1240618126879145,0.04641809070716729,0.1240618126879145,0.04641809070716729,0.01905679631127921,0.22906682906454978,0.044331431679978106,0.30769097569564857,0.18650224039271077
1000,baseline,S,10,10,0.05840165972194088,0.025522806314032018,0.07887675728380657,0.018414770031934136,0.03721965335478503,0.12053386121282811,0.0655314938306132,0.1242577205303046,0.09629889219284771
1000,baseline,E,10,10,0.037875151247220476,0.037654985098910576,0.07354984008969226,0.031244607054610456,0.0028696284422898982,0.14423005173709463,0.033647272921490036,0.1452637939673885,0.11914532389981752
1000,baseline,T,10,10,-0.00066047368646074,0.001222276398639215,0.0031912927844271093,0.0006409638754428581,0.0017413317624991513,0.0046412538063550675,0.003071166462978822,0.005636864696889909,0.0037258370660216856
1000,baseline,R_score,10,10,0.021186982161181134,0.032052295161596585,0.07538614324898021,0.02111335608165656,0.02762441355815179,0.12314787293980864,0.06201013747104715,0.12210490062549474,0.09846336800675254
1000,baseline,R_theta,10,10,0.21243155415727705,0.32137275727550574,0.7558601527331067,0.21169334130653086,0.2769765443798528,1.2347437610863605,0.6217454555947283,1.2242863855154944,0.9872442490444936
1000,baseline,W,10,10,-0.018563103858551425,0.0814436303661952,0.19646874832073682,0.04881052266238324,0.08605167486010247,0.3068858217813712,0.1526854825931556,0.3533598566776039,0.24503504477909335
1000,baseline,root_n_G,10,10,-0.013316292584583288,0.041951729077467595,0.09868116969773484,0.026413124996209,0.03893052979567634,0.15843180959979333,0.10501190380071565,0.19999451341718782,0.1265577014705205
1000,baseline,root_n_phi_score,10,10,0.07171795230652418,0.05610974921283216,0.1652777041485573,0.026165033505223277,0.10608828618986144,0.22446712210725317,0.15072569382944756,0.23764262167514438,0.18297049022611037
1000,baseline,root_n_a,10,10,-0.32052698457104667,0.16709678332605576,0.4558050583221176,0.1274847753992663,0.16741446050494696,0.7441956561392882,0.26135846411877783,1.0959065217827237,0.5950038342896973
1000,baseline,sqrt_n_prediction_error_squared,10,10,1.034642367681585,0.10395580293498705,1.034642367681585,0.10395580293498705,0.7994780034577654,1.2698067319054047,0.9708205952181161,1.256486315585155,1.0806230192238535
1000,baseline,n_quarter_h_l2,10,10,0.9808020411185847,0.05111542666612975,0.9808020411185847,0.05111542666612975,0.865170912556313,1.0964331696808565,0.9550102818119219,1.0881659641922627,0.9927173441880253
1000,baseline,n_quarter_m_l2,10,10,1.0407713286937903,0.04744614171584434,1.0407713286937903,0.04744614171584434,0.9334406993641543,1.1481019580234262,1.0352771886365708,1.1704596176169832,1.05045951178735
1000,baseline,n_frozen_h_loss_gain,10,10,0.03119241606845402,0.014881605132412112,0.03119241606845402,0.014881605132412112,0.0,0.06485694571267461,0.007991522172595689,0.08260286389794033,0.054462155319458846
1000,polished,S,10,10,0.07532355071644002,0.022679552251460282,0.07532355071644002,0.022679552251460282,0.024018839141742993,0.12662826229113705,0.051794091071939274,0.15055934234598953,0.10150318273567861
1000,polished,E,10,10,0.058097323034955684,0.04193622668245604,0.09959502408985023,0.03211775918506975,0.026939605096316863,0.1722504430833836,0.06753439342781682,0.2038439150671845,0.138575333010926
1000,polished,T,10,10,-0.0005635080161499412,0.0012411958767331386,0.0032373381802014768,0.0006413776518859954,0.0017864411309288786,0.004688235229474075,0.0030937748352532213,0.0058479958999185285,0.003765985412085308
1000,polished,R_score,10,10,0.017789735697634274,0.030773406742085795,0.07250821566417942,0.019950094458181262,0.027377966587103904,0.11763846474125494,0.07082328073378809,0.12541456805719342,0.09401860325922923
1000,polished,R_theta,10,10,0.17836901799160995,0.30854996578573,0.7270045741074982,0.20002988340174552,0.2745055405965498,1.1795036076184466,0.7101105519577688,1.2574708093711795,0.9426787570835932
1000,polished,W,10,10,-0.018563103858551425,0.0814436303661952,0.19646874832073682,0.04881052266238324,0.08605167486010247,0.3068858217813712,0.1526854825931556,0.3533598566776039,0.24503504477909335
1000,polished,root_n_G,10,10,0.003726596239646672,0.006055237016140419,0.01365202579489221,0.0041833369073514684,0.004188660245528995,0.023115391344255422,0.012182071833439192,0.01918591327815111,0.018544017294752583
1000,polished,root_n_phi_score,10,10,0.07159695447679335,0.018416530680555133,0.07469325745906695,0.01699528889387361,0.03624724295396598,0.11313927196416793,0.06172054302437591,0.1355700879985897,0.09043584085484291
1000,polished,root_n_a,10,10,-0.28469261362624987,0.12835857813873808,0.28469261362624987,0.12835857813873808,0.0,0.5750598905693893,0.14838542717583306,0.8443267922454939,0.47888746641516095
1000,polished,sqrt_n_prediction_error_squared,10,10,1.0303280467865723,0.10383485357026843,1.0303280467865723,0.10383485357026843,0.7954372890344867,1.2652188045386579,0.9424681785217306,1.2992946483111578,1.0763879297626227
1000,polished,n_quarter_h_l2,10,10,0.9782281947030389,0.05054346853654614,0.9782281947030389,0.05054346853654614,0.8638909253204253,1.0925654640856524,0.9549508598702935,1.107564352869757,0.989910188258162
1000,polished,n_quarter_m_l2,10,10,1.0314255376037829,0.05007811612078004,1.0314255376037829,0.05007811612078004,0.91814096852172,1.1447101066858456,1.0169585957930873,1.203368452436636,1.0423094545522982
1000,polished,n_frozen_h_loss_gain,10,10,0.02165907033786496,0.013761053355195552,0.02165907033786496,0.013761053355195552,0.0,0.05278873575296885,0.0005806417863463142,0.07224663338154522,0.046619895247645406
2000,baseline,S,10,10,0.07496486306052642,0.021834956193897907,0.07932364871448586,0.020050982952378858,0.033965174007617324,0.12468212342135439,0.06072322087121723,0.16497818596233846,0.09955208938836213
2000,baseline,E,10,10,0.030362446812709193,0.03720757306453075,0.10161445807465555,0.018427068033557505,0.05992953413317361,0.14329938201613748,0.09439989603548415,0.15689519909999392,0.1156784751655473
2000,baseline,T,10,10,-0.001042003625441734,0.0011723795014638122,0.0028980397196094686,0.0007496221713542259,0.0012022765552881633,0.004593802883930774,0.0018841561762999864,0.0054129683926835695,0.003668246831186057
2000,baseline,R_score,10,10,0.04564441987325897,0.024726038665870986,0.0694736486573151,0.017509420006771022,0.029864588772555843,0.10908270854207436,0.04763192637248284,0.12858500865083078,0.08709653241387788
2000,baseline,R_theta,10,10,0.45765437373376033,0.24791595055796634,0.6965784482648243,0.17555842904544788,0.2994376905100639,1.0937192060195846,0.47758213368163,1.289259273511377,0.8732745230837669
2000,baseline,W,10,10,-0.03646851857462667,0.12093322202493378,0.3199470257116937,0.05829756168834363,0.18806877896473695,0.45182527245865045,0.30442820917679225,0.4509494750542109,0.3646279618337234
2000,baseline,root_n_G,10,10,0.11129242556477839,0.07700140451096878,0.16133284571942363,0.06643347846624136,0.011049876557415461,0.3116158148814318,0.08765634516868154,0.43133999611389023,0.25641558193301817
2000,baseline,root_n_phi_score,10,10,-0.03632756250425197,0.077372254412731,0.17996515178729405,0.05034373812529209,0.06607970398512748,0.29385059958946064,0.1319837416529744,0.38983871981452,0.2349422983919151
2000,baseline,root_n_a,10,10,-0.6131167761524395,0.13338702983555678,0.6260857598670189,0.12651644603083712,0.33988567526658814,0.9122858444674495,0.5285297299951647,1.1138946519579287,0.7321482628229927
2000,baseline,sqrt_n_prediction_error_squared,10,10,0.8409315760214844,0.07387711264885424,0.8409315760214844,0.07387711264885424,0.6738099364760288,1.00805321556694,0.8707586329385754,1.1297667730835552,0.8696472649930898
2000,baseline,n_quarter_h_l2,10,10,0.8689146313621819,0.04126319150627474,0.8689146313621819,0.04126319150627474,0.7755708071363485,0.9622584555880154,0.8686518731904369,1.0245591397808769,0.8776881538193553
2000,baseline,n_quarter_m_l2,10,10,0.924365257487249,0.045194481763820155,0.924365257487249,0.045194481763820155,0.8221282368462703,1.0266022781282276,0.92572641199436,1.089898089315434,0.9342558535468592
2000,baseline,n_frozen_h_loss_gain,10,10,0.0414416258814887,0.015324236836771655,0.0414416258814887,0.015324236836771655,0.006775793756769594,0.0761074580062078,0.015779118995529196,0.11875455287326808,0.06189425229669148
2000,polished,S,10,10,0.07004341671848727,0.014463367190282846,0.07024739347640083,0.01435302852168968,0.03777858719821359,0.10271619975458807,0.07155072545752424,0.10830646451170446,0.08239406010100615
2000,polished,E,10,10,0.037086314248857534,0.03381992732348643,0.10261594324146364,0.011251914675205093,0.0771623438637542,0.12806954261917308,0.0953756277033096,0.144975163179856,0.10802537693550601
2000,polished,T,10,10,-0.0008597158460671578,0.0010749131444577713,0.0027058411813512843,0.0006511937116161105,0.0012327386622497513,0.004178943700452817,0.0018267978116871947,0.005107031892571733,0.003337372581707324
2000,polished,R_score,10,10,0.033816818315696905,0.02557231270004169,0.06544107962122217,0.017469118436270897,0.025923188222841786,0.10495897101960255,0.053124685818351614,0.11485586609817423,0.08383952404716571
2000,polished,R_theta,10,10,0.3390647717927414,0.2564011282465197,0.6561458420037363,0.17515434482093725,0.2599191862718264,1.0523724977356461,0.5326553582126747,1.1516038458756628,0.8406180860329249
2000,polished,W,10,10,-0.03646851857462667,0.12093322202493378,0.3199470257116937,0.05829756168834363,0.18806877896473695,0.45182527245865045,0.30442820917679225,0.4509494750542109,0.3646279618337234
2000,polished,root_n_G,10,10,0.01769621802498034,0.007083068468188314,0.021173301102502148,0.005928988888277028,0.007760996420735303,0.03458560578426899,0.01585701353498211,0.037997720355617944,0.027652935878727792
2000,polished,root_n_phi_score,10,10,0.05234719869350697,0.011866682997939386,0.05440700948421192,0.010788213828086363,0.030002374299207712,0.07881164466921613,0.056207130310210844,0.08113412677356163,0.06330555030500683
2000,polished,root_n_a,10,10,-0.3796320818644054,0.11550653124788604,0.3796428652755274,0.11550259317644981,0.11835784679965439,0.6409278837514003,0.3735035590636404,0.7000368378183244,0.5140003369930534
2000,polished,sqrt_n_prediction_error_squared,10,10,0.7895905607032294,0.07659662835704824,0.7895905607032294,0.07659662835704824,0.6163169492191407,0.9628641721873181,0.8111299122137019,1.1422555180312322,0.8223482503371976
2000,polished,n_quarter_h_l2,10,10,0.8388027409807638,0.04381608779926805,0.8388027409807638,0.04381608779926805,0.7396838641198545,0.937921617841673,0.8112852373134743,1.0295054742489116,0.8490398602110155
2000,polished,n_quarter_m_l2,10,10,0.8981695620273189,0.04646611222475197,0.8981695620273189,0.04646611222475197,0.793055913430711,1.003283210623927,0.9059118370884973,1.0841284515049106,0.9089226911128886
2000,polished,n_frozen_h_loss_gain,10,10,0.015295614825694415,0.007523488784983767,0.015295614825694415,0.007523488784983767,0.0,0.032314928869877406,0.008874451310869613,0.03256608157048422,0.027265028596647235
