n,rep,stage,seed,theta_hat,theta_error,root_n_theta_error,S,E,T,W,R_score,R_theta,Psi_hat,root_n_G,root_n_phi_score,a_hat,root_n_a,final_training_loss,frozen_h_loss_gain,n_frozen_h_loss_gain,exact_zero_residual_count,near_zero_residual_count,root_n_tie_score_bound,selected_polish_epoch,scaled_population_integration_se,scaled_population_refinement_gap,integration_adequate,decomposition_error,population_score,population_score_se,population_score_refinement_gap,h_l2_squared,h_l2_squared_se,m_l2_squared,m_l2_squared_se,sqrt_n_prediction_error_squared,n_quarter_h_l2,n_quarter_m_l2
1000,3,baseline,1020266950,1.0718710703233636,0.0718710703233636,2.2727628009596326,0.06838409408212921,0.017478205290247045,-0.0033189705686438586,-0.1724504342960698,0.05422485936052604,0.5436862626439362,0.002162494930267699,-0.0975147980949323,0.1658988921770615,-0.01241631925576156,-0.39263849004013257,0.41117077354006815,2.019527797592069e-05,0.02019527797592069,0,0,0.0,0,3.6931679871250205e-07,4.2633649225577e-08,True,1.3877787807814457e-17,0.007063147107583814,1.1678822620934473e-08,-1.3481943651749706e-09,0.028855922033225276,3.7491268336035593e-06,0.0351884353685566,3.850913281573884e-06,0.9533408498663116,0.955250949275785,1.0548725186593184
1000,3,polished,1020266950,1.0771153659844512,0.07711536598445123,2.4386019910833867,0.1406098208460347,0.07338617333433542,-0.0035412780208010364,-0.1724504342960698,0.07076492553250033,0.7095254527676901,0.004446472952616937,0.010976148552270668,0.1296336722937641,-0.007324324078447643,-0.23161546409108333,0.41097401202932143,1.0736737526717555e-05,0.010736737526717555,0,0,0.0,500,4.14176019704372e-07,8.428712289839594e-08,True,0.0,0.007579159946220768,1.309739574488594e-08,2.6653928578146413e-09,0.028454527805906668,3.860592169971718e-06,0.0348039894334414,3.946886866842186e-06,0.9468245973707881,0.9485837739032786,1.049094267785827
1000,4,baseline,1020267959,0.8838458082743199,-0.11615419172568009,-3.6731180562903294,-0.022978494124015602,-0.0035030462268998974,0.0036518572657963655,0.3432132182271235,-0.02312730516291206,-0.23188622814949952,-0.0007266437863268491,0.19445297196797073,-0.21743146609198633,0.008869238427572009,0.28046994542217885,0.3975733240422503,6.444776992853285e-06,0.006444776992853285,0,0,0.0,0,2.927233436393801e-07,6.596271835395355e-07,True,1.0408340855860843e-17,-0.011469222664809497,9.256724902006034e-09,2.0859243065468602e-08,0.01688699605429017,1.644002386335598e-06,0.022266055875437674,2.039888657844402e-06,0.6406757184336849,0.7307624126200895,0.8391153143338372
1000,4,polished,1020267959,0.8814698229886393,-0.1185301770113607,-3.7482533081882954,0.0009048604588221383,0.027445832126342884,0.004079990678068968,0.3432132182271235,-0.030620962345589697,-0.3070214800474653,2.861420014502958e-05,-0.013195293527618644,0.014100153986440824,-1.76522748287528e-05,-0.0005582139434211758,0.3970042411941013,5.051057350158317e-10,5.051057350158317e-07,0,0,0.0,500,3.0735845222335413e-07,2.3362566220898685e-07,True,1.734723475976807e-17,-0.011692654144574901,9.71952767129843e-09,7.387892124455231e-09,0.01872462658028968,1.7039808852887803e-06,0.020119447225092867,1.4066421594434998e-06,0.7031949653241951,0.7694963829014735,0.7976420155360917
1000,5,baseline,1020268968,1.0408907268601044,0.04089072686010442,1.2930783205775531,-0.05635350770997825,-0.05059086064466292,-0.0018080196622898836,-0.1329205308902414,-0.003954627403025435,-0.03965112345621648,-0.0017820543850339075,-0.02673558715840831,-0.0296179205515699,0.007523433738080741,0.2379118643768981,0.4077449893021623,8.161556194041797e-06,0.008161556194041797,0,0,0.0,0,1.6889088907181462e-07,2.7763873060371055e-07,True,6.938893903907228e-18,0.004021085353338498,5.340798855177753e-09,8.779707553856209e-09,0.02832076970903851,2.6542342791987998e-06,0.029852397353313683,2.6718772443908843e-06,0.908800101800523,0.9463516120854121,0.971604699725426
1000,5,polished,1020268968,1.0414707735648578,0.041470773564857843,1.3114210079405133,0.00041551605914425557,0.004343780699439387,-0.0018030556185871793,-0.1329205308902414,-0.0021252090217079578,-0.02130843609325622,1.3139771512730825e-05,0.0158970309705123,-0.015481514911368044,-2.7721945681841764e-06,-8.766448952608948e-05,0.40760504421955107,3.6425973348741536e-11,3.6425973348741536e-08,0,0,0.0,500,1.6622250988787948e-07,3.633972675617697e-07,True,-6.071532165918825e-18,0.004079093618966967,5.2564172963555885e-09,1.1491630609768155e-08,0.02781475517217659,2.56185270826633e-06,0.02986131414397805,2.574522154506332e-06,0.8931761999573937,0.9378591520267151,0.9717497960934792
1000,6,baseline,1020269977,0.96099515919261,-0.03900484080738997,-1.233441367236333,0.2177873060297345,0.3241616621851462,0.003529855316915964,0.013113766474353259,-0.10990421147232764,-1.1019560159102448,0.006887039325260836,-0.011532575827177345,0.22931988185691166,-0.038795361702868666,-1.2268170563113348,0.38255838163452544,0.00014861532252280485,0.14861532252280485,0,0,0.0,0,1.3913116738363967e-07,3.6958942684446575e-07,True,1.3877787807814457e-17,-0.0037785462084756545,4.399713824504312e-09,-1.1687443879446896e-08,0.05907219649947619,2.3117772209672777e-06,0.05875368136951541,2.299985720481473e-06,1.8800544193172786,1.3667577961269155,1.363068061570917
1000,6,polished,1020269977,0.9593983197056294,-0.04060168029437061,-1.283937865601869,0.22494603510094585,0.3362166101953616,0.003669933430470465,0.013113766474353259,-0.11494050852488617,-1.1524525142757809,0.007113418215431732,0.04878585404690052,0.17616018105404524,-0.03802797332005193,-1.2025501049147937,0.38232776773350713,0.0001313382823763254,0.1313382823763254,0,0,0.0,500,1.874983014156171e-07,4.4403586654634995e-07,True,2.7755575615628914e-17,-0.003933378246176712,5.929216898861232e-09,-1.4041647010930303e-08,0.05894963868625074,2.9939526788548707e-06,0.05872294931304137,2.9055755002830414e-06,1.8771837636095345,1.3653392453618567,1.362711527623623
1000,7,baseline,1020270986,1.0937645461122723,0.09376454611227225,2.965095294866664,-0.023043485975334562,0.022852690706210932,-0.0054306036859212425,-0.3361910426310406,-0.040465572995624255,-0.4057285976799057,-0.0007286990091220385,0.11250900950649902,-0.13555249548183362,0.004996669361028348,0.15800855895627755,0.3923672161064384,3.216463153932203e-06,0.003216463153932203,0,0,0.0,0,2.9279673262072976e-07,6.561638949297824e-07,True,0.0,0.009179929694536628,9.259045665368279e-09,-2.0749724263455227e-08,0.035344643551661295,2.1310945024115064e-06,0.04042754275867134,2.1843587884806563e-06,1.1872009707260303,1.0572113161995236,1.1306772984421698
1000,7,polished,1020270986,1.0947744905128092,0.09477449051280917,2.9970325410249643,0.05238631808353025,0.09537009229104582,-0.0057034806649249314,-0.3361910426310406,-0.03728029354259066,-0.373791351521605,0.0016566008337402251,-0.013276192890402334,0.06566251097393251,-9.113227340330349e-05,-0.002881855523036236,0.39201669473392825,6.086379661374153e-08,6.086379661374153e-05,0,0,0.0,500,3.2154163313076357e-07,3.2054518626398274e-07,True,-2.7755575615628914e-17,0.009272027947347066,1.0168039232634705e-08,-1.0136528815971046e-08,0.036811258013246945,2.2860314216436038e-06,0.04445524652380983,2.249887929762838e-06,1.2350847466113384,1.0789226981484126,1.1856636663047486
