case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
2,additive,5,1000,800,200,10000,10000,0.5,1,41260909,41760909,1041760909,2041260909,3041260909,1.625125840648079,5.199306756787192,5.367726961177586,0.488832325526126,27.03279075117295,0.6454348265268381,-0.0469038344670369,28.812492729752755,3.552713678800501e-15,1.0679275730396398e-07,7,0.005,1,1,-0.4962444007396698,1.0,-1.4962444007396698,1.4962444007396698,-0.36573925614356995,-1.0,0.63426074385643,0.63426074385643,2.5774645025729166,2.341526394244717,2.5334147962811038
2,additive,5,1000,800,200,10000,10000,0.5,2,41260909,41760909,1041760909,2041260909,3041260909,1.6073597055758477,4.436434168690108,4.5597989601139375,0.4617770722571797,19.681948133121093,0.3240206756389397,-0.03217087925250567,20.79176655665615,-3.552713678800501e-15,1.0748937295801397e-07,14,0.005,1,1,-0.4615248441696167,1.0,-1.4615248441696167,1.4615248441696167,-0.3310079574584961,-1.0,0.6689920425415039,0.6689920425415039,2.169703010129673,1.9261632883170565,2.1261909263634027
2,additive,5,1000,800,200,10000,10000,0.5,5,41260909,41760909,1041760909,2041260909,3041260909,1.5662851719514395,1.7072320768731037,1.8028570058659201,0.4248499590918176,2.914641364304451,-0.04459896989821927,0.02671003789455098,3.25029338359983,0.0,5.269820633202471e-07,35,0.005,1,1,-0.3807487189769745,1.0,-1.3807487189769745,1.3807487189769745,-0.2605527639389038,-1.0,0.7394472360610962,0.7394472360610962,0.9395137257310259,0.9335197507749079,0.9359604253723776
2,additive,5,1000,800,200,10000,10000,0.5,10,41260909,41760909,1041760909,2041260909,3041260909,1.506992997716107,0.9131171565589825,1.0813235061793696,0.39583755895899675,0.8337829416023614,-0.0301799877726565,0.04908829636278582,1.169260525016045,-2.220446049250313e-16,5.272966419056502e-07,70,0.005,1,1,-0.3096426725387573,1.0,-1.3096426725387573,1.3096426725387573,-0.2544371485710144,-1.0,0.7455628514289856,0.7455628514289856,0.7045740537120789,0.7303530965094054,0.7222316271998019
2,additive,5,1000,800,200,10000,10000,0.5,20,41260909,41760909,1041760909,2041260909,3041260909,1.325709897892789,0.6577356964190224,0.8534229193823694,0.30812277717928754,0.4326162463438164,-0.006204172097988997,0.01675130349817593,0.728330679327126,1.1102230246251565e-16,5.333140116192681e-07,140,0.005,1,1,-0.1451968401670456,1.0,-1.1451968401670456,1.1451968401670456,-0.33214452862739563,-1.0,0.6678554713726044,0.6678554713726044,0.6261706118465628,0.6614761615456782,0.6651443647723995
2,additive,5,1000,800,200,10000,10000,0.5,30,41260909,41760909,1041760909,2041260909,3041260909,1.0948459436257374,0.6290736513829474,0.750946847772303,0.21022493364361586,0.39573365886427403,-0.021018712164365717,0.06937342724153893,0.5639211681791585,1.1102230246251565e-16,5.132643021710237e-07,210,0.005,1,1,0.054527398198843,1.0,-0.945472601801157,0.945472601801157,-0.4479409456253052,-1.0,0.5520590543746948,0.5520590543746948,0.5949369205382806,0.610163451757294,0.6408367203750218
2,additive,5,1000,800,200,10000,10000,0.5,50,41260909,41760909,1041760909,2041260909,3041260909,0.6882012154235688,0.528790011617712,0.6091736110168754,0.08377697990534398,0.27961887638665994,0.003848316033667741,-0.021179746367693618,0.3710924883593394,-5.551115123125783e-17,5.879911046946518e-07,350,0.005,1,1,0.40969184041023254,1.0,-0.5903081595897675,0.5903081595897675,-0.6462243795394897,-1.0,0.35377562046051025,0.35377562046051025,0.5335536692323459,0.6045344820147994,0.6123282577413939
2,additive,5,1000,800,200,10000,10000,0.5,75,41260909,41760909,1041760909,2041260909,3041260909,0.3623354861493727,0.512448375415174,0.531473303281673,0.02347173381253324,0.2626033374656511,-0.0018055995885255971,0.012623257108409846,0.28246387210113316,0.0,5.736131658551358e-07,525,0.005,1,1,0.6704992055892944,1.0,-0.32950079441070557,0.32950079441070557,-0.8492809534072876,-1.0,0.1507190465927124,0.1507190465927124,0.5007192374039164,0.602898630190869,0.5987215098747571
2,additive,5,1000,800,200,10000,10000,0.5,100,41260909,41760909,1041760909,2041260909,3041260909,0.17464684687903914,0.6670852272109072,0.637402749436089,0.011300554436019992,0.44500270036302775,-0.02501049490518104,0.10962225073847197,0.4062822649886857,0.0,5.792999271392318e-07,700,0.005,1,1,0.8265907764434814,1.0,-0.17340922355651855,0.17340922355651855,-0.9792451858520508,-1.0,0.02075481414794922,0.02075481414794922,0.48505853554132045,0.6214624629720372,0.6163810306522923
2,additive,5,1000,800,200,10000,10000,0.5,150,41260909,41760909,1041760909,2041260909,3041260909,0.11089964010217174,0.6080750435677149,0.6220295238927597,0.01864995824539737,0.3697552586098784,-0.0007422441305112688,0.0038220090683686024,0.38692072859425325,0.0,5.852703122144476e-07,1050,0.005,1,1,0.9189023971557617,1.0,-0.08109760284423828,0.08109760284423828,-1.0756433010101318,-1.0,-0.07564330101013184,0.07564330101013184,0.46612806899864284,0.6205239541347115,0.6151727531249439
2,additive,5,1000,800,200,10000,10000,0.5,200,41260909,41760909,1041760909,2041260909,3041260909,0.14860177394971558,0.7238612709973525,0.705452267683036,0.03379159183393617,0.5239751396499027,-0.030051914752350445,0.10775800368158454,0.4976629019791379,-1.6653345369377348e-16,6.730324582093772e-07,1400,0.005,1,1,0.8928989768028259,1.0,-0.10710102319717407,0.10710102319717407,-1.1030138731002808,-1.0,-0.10301387310028076,0.10301387310028076,0.4394403920528343,0.6294003896883873,0.6302474442928917
2,additive,5,1000,800,200,10000,10000,0.5,300,41260909,41760909,1041760909,2041260909,3041260909,0.17916740966321446,0.9139028577911777,0.8473694240879546,0.045943437728143036,0.8352184334788817,-0.08156346516393646,0.1851270869271953,0.7180349408791519,1.1102230246251565e-16,5.713653123962104e-07,2100,0.005,1,1,0.8591974973678589,1.0,-0.1408025026321411,0.1408025026321411,-1.1107953786849976,-1.0,-0.11079537868499756,0.11079537868499756,0.3998640868455705,0.6311374145710172,0.6589196744128516
2,additive,5,1000,800,200,10000,10000,0.5,500,41260909,41760909,1041760909,2041260909,3041260909,0.11472293159094563,0.9650519303149246,0.9730166168956321,0.018373279518101512,0.9313252282045622,-0.0014685854838212091,0.003092740426312376,0.9467613367550213,0.0,5.694532134725705e-07,3500,0.005,1,1,0.9076873064041138,1.0,-0.09231269359588623,0.09231269359588623,-1.068115472793579,-1.0,-0.0681154727935791,0.0681154727935791,0.3449850530615034,0.6457371107713178,0.6924468975588471
2,additive,5,1000,800,200,10000,10000,0.5,750,41260909,41760909,1041760909,2041260909,3041260909,0.0841482977186737,1.182245511089286,1.1694975524498945,0.011829275640099396,1.397704448490767,-0.020904599472286116,0.029661723042740413,1.367724525186294,-4.440892098500626e-16,6.833617423041005e-07,5250,0.005,1,1,0.9568739533424377,1.0,-0.043126046657562256,0.043126046657562256,-1.0722570419311523,-1.0,-0.07225704193115234,0.07225704193115234,0.25094963618568245,0.7032461027471052,0.7499551312960078
2,additive,5,1000,800,200,10000,10000,0.5,1000,41260909,41760909,1041760909,2041260909,3041260909,0.10653369967533664,1.2911185058404266,1.2746457351915796,0.01764854831973562,1.6669869961236157,-0.02995689710063448,0.03556484035902619,1.6247217502420823,-2.220446049250313e-16,5.776924503209102e-07,7000,0.005,1,1,0.9254096746444702,1.0,-0.07459032535552979,0.07459032535552979,-1.076063871383667,-1.0,-0.07606387138366699,0.07606387138366699,0.22982566843523147,0.7358699997551648,0.777230196159773
