n,stage,metric,completed_reps,planned_reps,signed_mean,signed_mc_se,mean_abs,mean_abs_mc_se,mean_abs_ci_low,mean_abs_ci_high,median_abs,q90_abs,rms
500,polished,root_n_a,50,50,5.036669380573297,0.2928672776302822,5.036669380573297,0.2928672776302822,4.448130551682028,5.625208209464566,5.220325654697461,7.893035516198515,5.437906704075261
500,polished,sqrt_n_prediction_error_squared,50,50,1.7029303889883112,0.06338634416246543,1.7029303889883112,0.06338634416246543,1.5755507613872692,1.830310016589353,1.7646461231861423,2.221260178913887,1.7597856438861308
500,polished,n_quarter_h_l2,50,50,1.1370611985990222,0.026127484013441143,1.1370611985990222,0.026127484013441143,1.0845560537171208,1.1895663434809236,1.1816436490447522,1.3417792035153806,1.1516760807545687
500,polished,n_quarter_m_l2,50,50,1.3035119051479744,0.03246896802948853,1.3035119051479744,0.03246896802948853,1.2382630710207734,1.3687607392751755,1.269915930371584,1.638902055842543,1.3231782749208814
500,polished,n_frozen_h_loss_gain,50,50,1.392808064012123,0.1289143543891533,1.392808064012123,0.1289143543891533,1.1337449697211774,1.6518711583030685,1.2482279894206472,2.753178949734961,1.6595905913170983
1000,baseline,S,50,50,-0.003468254775356902,0.012617689398431836,0.07274618267756783,0.007172964973495078,0.058331569890036725,0.08716079546509893,0.06742401517997329,0.1322481867679708,0.0883918943862866
1000,baseline,E,50,50,0.028448458694003243,0.01953019228259759,0.11345651033424758,0.011629420102416249,0.09008631567425891,0.13682670499423627,0.102543358783909,0.23700637728855203,0.1396399187955611
1000,baseline,T,50,50,0.0004321817958563342,0.0005609124553767069,0.003146876840298298,0.00034108062377742284,0.0024614496648905945,0.003832304015706001,0.002667879784790772,0.006289238405265624,0.003950100941989862
1000,baseline,R_score,50,50,-0.03234889526521649,0.021133736157949362,0.11656121082123398,0.01380996427640593,0.08880904858572922,0.14431337305673875,0.0974862176890062,0.240217605288886,0.1514316889576846
1000,baseline,R_theta,50,50,-0.3243466220994741,0.21189768240842954,1.16870250707892,0.1384657877075326,0.8904450889122684,1.4469599252455718,0.9774468385843829,2.408544965925084,1.5183318128658372
1000,baseline,W,50,50,-0.007889747310267994,0.03542126006575801,0.1958556867008485,0.021750634833435794,0.15214614954773525,0.23956522385396173,0.16981729087200031,0.3942618349836939,0.24807431483383563
1000,baseline,root_n_G,50,50,-0.1147629298559022,0.01679433645320961,0.13045099199672525,0.014266777351922928,0.10178082951666467,0.15912115447678582,0.10833250175002146,0.24678773321322325,0.16428927894840667
