case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss
2,additive,1,1000,800,200,10000,10000,0.5,1,41260905,41760905,1041760905,2041260905,3041260905,1.8251541900580506,5.150766965181343,4.839946914402569,0.72607778448905,26.530400329603417,-1.915695989928758,0.14056812343178574,23.42508613423495,-3.552713678800501e-15,4.3112966530145513e-08,7,0.005,1,1,-0.44682207703590393,1.0,-1.446822077035904,1.446822077035904,0.1126067116856575,-1.0,1.1126067116856575,1.1126067116856575,2.1809521137516263,2.3373066127237205,2.276574928005486
2,additive,1,1000,800,200,10000,10000,0.5,2,41260905,41760905,1041760905,2041260905,3041260905,1.8195821340563831,4.63057375356243,4.2821587487122255,0.7691017305939809,21.442213287181257,-1.9372157343012917,0.17443503302267152,18.336883549172654,0.0,8.449757826767268e-08,14,0.005,1,1,-0.41216322779655457,1.0,-1.4121632277965546,1.4121632277965546,0.14746423065662384,-1.0,1.1474642306566238,1.1474642306566238,1.9070977360672385,2.06235025869386,2.00053491608411
2,additive,1,1000,800,200,10000,10000,0.5,5,41260905,41760905,1041760905,2041260905,3041260905,1.8048572938587264,1.7278475506413293,1.7552605520133062,0.882896435900683,2.9854571582572413,-0.39370699435193435,0.20355274396142048,3.080939605454056,4.440892098500626e-16,4.86444122316243e-07,35,0.005,1,1,-0.330769807100296,1.0,-1.330769807100296,1.330769807100296,0.21924631297588348,-1.0,1.2192463129758835,1.2192463129758835,0.8797553671398611,0.9767744010519547,0.9225685602165722
2,additive,1,1000,800,200,10000,10000,0.5,10,41260905,41760905,1041760905,2041260905,3041260905,1.7492890658864715,1.0260700666629172,1.09528528714333,0.872592107420353,1.0528197817016436,-0.36288101444467463,0.37693858285060383,1.199649860232647,-2.220446049250313e-16,4.83035016429767e-07,70,0.005,1,1,-0.2675013542175293,1.0,-1.2675013542175293,1.2675013542175293,0.20559220016002655,-1.0,1.2055922001600266,1.2055922001600266,0.6577478602792097,0.7467045700578094,0.7327259725421694
2,additive,1,1000,800,200,10000,10000,0.5,20,41260905,41760905,1041760905,2041260905,3041260905,1.552751971922046,0.8775264944773525,0.9172830505140888,0.7212335411420079,0.7700527485097111,-0.32493904744564334,0.4357835912533346,0.8414081947604324,1.1102230246251565e-16,4.820174304143166e-07,140,0.005,1,1,-0.10628212988376617,1.0,-1.1062821298837662,1.1062821298837662,0.08957722783088684,-1.0,1.0895772278308868,1.0895772278308868,0.5857298646095301,0.6953846940606835,0.6857482428654567
2,additive,1,1000,800,200,10000,10000,0.5,30,41260905,41760905,1041760905,2041260905,3041260905,1.329869471011148,0.9012262063970086,0.8410745389487961,0.5669237182912555,0.8122086750967434,-0.33586300666003444,0.4870641981440926,0.70740638006793,0.0,4.789035052965573e-07,210,0.005,1,1,0.07617805898189545,1.0,-0.9238219410181046,0.9238219410181046,-0.04338835924863815,-1.0,0.9566116407513618,0.9566116407513618,0.5568534166068629,0.6746100144801074,0.6665763276260772
2,additive,1,1000,800,200,10000,10000,0.5,50,41260905,41760905,1041760905,2041260905,3041260905,0.9015137196193699,0.7757417976840562,0.7073186335062482,0.3160564449812236,0.6017753366740911,-0.20876606617508414,0.4549113908402112,0.5002996493051464,-1.1102230246251565e-16,4.985898076625972e-07,350,0.005,1,1,0.4210337698459625,1.0,-0.5789662301540375,0.5789662301540375,-0.30896809697151184,-1.0,0.6910319030284882,0.6910319030284882,0.5098070642950665,0.6245641609211953,0.6353477085543553
2,additive,1,1000,800,200,10000,10000,0.5,75,41260905,41760905,1041760905,2041260905,3041260905,0.5446268160460377,0.7614496755586964,0.6807183352713368,0.15285203416937013,0.579805608408444,-0.13464009530161702,0.3675389089722549,0.4633774519745802,1.6653345369377348e-16,5.285706805580048e-07,525,0.005,1,1,0.6979133486747742,1.0,-0.30208665132522583,0.30208665132522583,-0.5468311309814453,-1.0,0.4531688690185547,0.4531688690185547,0.4567000717133615,0.6073928679108058,0.6272593599345748
2,additive,1,1000,800,200,10000,10000,0.5,100,41260905,41760905,1041760905,2041260905,3041260905,0.4172606494455994,0.6761136967921602,0.7115120099497898,0.08560673325954123,0.457129730989961,-0.018243561973356238,0.06722806804065945,0.5062493403027898,0.0,5.295370666402732e-07,700,0.005,1,1,0.7619803547859192,1.0,-0.2380196452140808,0.2380196452140808,-0.6572856903076172,-1.0,0.3427143096923828,0.3427143096923828,0.4410759653282436,0.6170943606190847,0.6310141934903325
2,additive,1,1000,800,200,10000,10000,0.5,150,41260905,41760905,1041760905,2041260905,3041260905,0.3206641460808623,0.8114449791097782,0.7975938223872172,0.037330629881999894,0.6584429541224683,-0.02980883924710829,0.08568545840888624,0.6361559055102518,2.220446049250313e-16,5.397542146567957e-07,1050,0.005,1,1,0.7879021763801575,1.0,-0.21209782361984253,0.21209782361984253,-0.7595005035400391,-1.0,0.24049949645996094,0.24049949645996094,0.38745382803529826,0.6366199367349499,0.6482710393193429
2,additive,1,1000,800,200,10000,10000,0.5,200,41260905,41760905,1041760905,2041260905,3041260905,0.2673143341152146,0.9079090594645931,0.9157056187028331,0.027438851258705096,0.824298860257882,-0.006610465696324448,0.01552230365508646,0.8385167801239383,1.1102230246251565e-16,5.725222909092054e-07,1400,0.005,1,1,0.8273663520812988,1.0,-0.17263364791870117,0.17263364791870117,-0.7959054708480835,-1.0,0.2040945291519165,0.2040945291519165,0.37087031908879825,0.6634593311219958,0.6720840691996768
2,additive,1,1000,800,200,10000,10000,0.5,300,41260905,41760905,1041760905,2041260905,3041260905,0.21985486751281863,1.014466534604404,1.0014902895452158,0.024535990450445695,1.0291423498322683,-0.025347770114676888,0.04811291861209901,1.0029828000533603,2.220446049250313e-16,5.49696682838885e-07,2100,0.005,1,1,0.8769281506538391,1.0,-0.12307184934616089,0.12307184934616089,-0.8178201913833618,-1.0,0.18217980861663818,0.18217980861663818,0.3213041978330856,0.696432737822939,0.690910621321709
2,additive,1,1000,800,200,10000,10000,0.5,500,41260905,41760905,1041760905,2041260905,3041260905,0.2220185951031247,1.179360244990299,1.163650012561482,0.020121614961767186,1.390890587463578,-0.028465425345503958,0.040347525409880396,1.354081351734337,0.0,5.557008471157587e-07,3500,0.005,1,1,0.8605241775512695,1.0,-0.13947582244873047,0.13947582244873047,-0.8272610306739807,-1.0,0.1727389693260193,0.1727389693260193,0.28100627096165365,0.7178543512351943,0.7257552487268918
2,additive,1,1000,800,200,10000,10000,0.5,750,41260905,41760905,1041760905,2041260905,3041260905,0.18026036620364352,1.3554534511812435,1.3572385070634783,0.007717509431967386,1.8372540583191437,-0.0014376013476059837,0.0015583994601698033,1.8420963650558992,0.0,5.290805589197589e-07,5250,0.005,1,1,0.8611206412315369,1.0,-0.13887935876846313,0.13887935876846313,-0.8850812315940857,-1.0,0.1149187684059143,0.1149187684059143,0.23075159845784904,0.7280227025696172,0.7645547526500975
2,additive,1,1000,800,200,10000,10000,0.5,1000,41260905,41760905,1041760905,2041260905,3041260905,0.16509902762306264,1.4475070210675414,1.4505980912530188,0.005334546661026682,2.0952765760398275,0.0018118498230235858,-0.0017250692462239328,2.1042348223469016,4.440892098500626e-16,8.413470666823741e-07,7000,0.005,1,1,0.863997220993042,1.0,-0.136002779006958,0.136002779006958,-0.9064001441001892,-1.0,0.09359985589981079,0.09359985589981079,0.2379159913390275,0.7618900141541917,0.7922598351269823
