case,method,tau,n,epochs,rep,n_train,n_val,data_seed,fit_seed,data_sha256,epochs_run,optimizer_updates,projection_1_epochs_run,projection_2_epochs_run,projection_1_seed,projection_2_seed,density_zero,last_epoch_train_loss,last_epoch_validation_loss,training_loss,theta_hat_1,theta_0_1,estimated_se_1,theta_error_1,root_n_train_error_1,T_1,ci_lower_1,ci_upper_1,covered_1,theta_hat_2,theta_0_2,estimated_se_2,theta_error_2,root_n_train_error_2,T_2,ci_lower_2,ci_upper_2,covered_2,se_oracle_A_1,se_oracle_A_2,se_oracle_A_moment_1,se_oracle_A_moment_2,se_oracle_B_1,T_oracle_A_1,ci_lower_oracle_A_1,ci_upper_oracle_A_1,covered_oracle_A_1,T_oracle_B_1,ci_lower_oracle_B_1,ci_upper_oracle_B_1,covered_oracle_B_1,T_oracle_A_moment_1,ci_lower_oracle_A_moment_1,ci_upper_oracle_A_moment_1,covered_oracle_A_moment_1,Z_MC_1,se_oracle_B_2,T_oracle_A_2,ci_lower_oracle_A_2,ci_upper_oracle_A_2,covered_oracle_A_2,T_oracle_B_2,ci_lower_oracle_B_2,ci_upper_oracle_B_2,covered_oracle_B_2,T_oracle_A_moment_2,ci_lower_oracle_A_moment_2,ci_upper_oracle_A_moment_2,covered_oracle_A_moment_2,Z_MC_2
3,DPLQR,0.5,1000,200,75,800,200,51260979,51760979,0639125651e104f38f53f3c589ca922516088666807961b94e0bb52b859d0c2e,200,1400,200,200,52260979,52260980,0.88100877569146729,0.35157237734113422,0.76075559854507446,0.34750773692104636,0.84714162349700928,1,0.12033657702262028,-0.15285837650299072,-4.3234877834572467,-1.2702569765987042,0.6112862665098433,1.0829969804841753,True,-0.88653147220611572,-1,0.11968969682721869,0.11346852779388428,3.2093746181723928,0.94802251824302675,-1.1211189673079822,-0.65194397710424912,True,0.11554829163473561,0.11468667063543611,0.11558641364869263,0.11472979010639492,0.11475765051546429,-1.3228960319569028,0.62066697189292752,1.0736162751010911,True,-1.3320103349657906,0.62221662848669923,1.0720666185073193,True,-1.3224597223647805,0.62059225274557173,1.0736909942484467,True,-0.46229507276858084,0.11041788432488017,0.9893785142178898,-1.1113173466515704,-0.661745597760661,True,1.0276281644740473,-1.1029505254828809,-0.67011241892935058,True,0.98900667114146201,-1.1114018608146496,-0.66166108359758169,True,-0.32820688283791305
3,DPLQR,0.5,1000,200,76,800,200,51260980,51760980,1530b7d1366786642a18ca428e5fef9717dd8d87a33a3c21c489784d0e9305de,200,1400,200,200,52260980,52260981,0.68242530268932255,0.34893304109573364,0.78347361087799072,0.38656551914065918,1.0528110265731812,1,0.17376833698021202,0.052811026573181152,1.4937214004527741,0.3039162800941983,0.71223134443854597,1.3933907087078163,True,-0.95316022634506226,-1,0.1663964657380112,0.046839773654937744,1.324828863225979,0.28149500319728116,-1.2792913063463174,-0.62702914634380724,True,0.11387899863439438,0.11081070760410414,0.113940433992311,0.11081206133999341,0.11475765051546429,0.46374684714896031,0.8296081892497682,1.2760138638965941,True,0.46019612928607795,0.82788603156287111,1.2777360215834912,True,0.46349680023813999,0.82948777594825163,1.2761342771981108,True,1.1130434728221448,0.11041788432488017,0.42270079009226474,-1.1703492132491062,-0.73597123944101817,True,0.42420459277341416,-1.1695792796218274,-0.73674117306829712,True,0.42269562616675826,-1.1703518665714494,-0.73596858611867511,True,-0.8375900036788857
3,DPLQR,0.5,1000,200,77,800,200,51260981,51760981,23eb9acd8f969bc72bce4277a26f457b4f6bebbe7600e69beed5698824a10125,200,1400,200,200,52260981,52260982,0.89614583454180807,0.35950306909424917,0.64188563823699951,0.36601763435000234,0.80753159523010254,1,0.13219576717057252,-0.19246840476989746,-5.4438285670780697,-1.4559347011584343,0.54843265266713792,1.0666305377930672,True,-0.73724633455276489,-1,0.089194698131463995,0.26275366544723511,7.4317959447744562,2.945843990188326,-0.91206473050235637,-0.56242793860317342,False,0.11470728555194988,0.11230550428052427,0.11475253108162151,0.11232232983951163,0.11475765051546429,-1.6779091567181257,0.58270531554828076,1.0323578749119242,True,-1.6771727541072408,0.58260660021979249,1.0324565902404126,True,-1.6772475775109308,0.58261663431012445,1.0324465561500806,True,-0.76569073292755052,0.11041788432488017,2.3396330138094679,-0.95736512294259246,-0.51712754616293732,False,2.3796295958192846,-0.95366538782953003,-0.52082728127599975,False,2.3392825435749307,-0.95739810103820766,-0.51709456806732212,False,0.81309209979739938
3,DPLQR,0.5,1000,200,78,800,200,51260982,51760982,439fdf4ff1ff89973d99cd9f5b1b2f9e3808e6fee3148b55b2ba4d2b8336daf0,200,1400,200,200,52260982,52260983,0.83855281100665668,0.39775647861616953,0.63914734125137329,0.39126262583673266,0.77047580480575562,1,0.13292754521184716,-0.22952419519424438,-6.4919245947294,-1.726686480431507,0.50994260363721544,1.0310090059742958,True,-0.77027851343154907,-1,0.10552314390996034,0.22972148656845093,6.4975048374722419,2.1769772777473841,-0.97710007503050855,-0.56345695183258959,False,0.11416725533427438,0.11174117938458644,0.11423652712285985,0.11181032604675957,0.11475765051546429,-2.0104205406551316,0.54670798435057777,0.99424362526093346,False,-2.0000775038812302,0.54555080979544557,0.99540079981606566,False,-2.0092014434874601,0.54657221164495029,0.99437939796656094,False,-1.0495220375343202,0.11041788432488017,2.0558355284384859,-0.98929122502533851,-0.55126580183775964,False,2.0804735389834703,-0.98669756670831421,-0.55385946015478393,False,2.0545641417088829,-0.98942675248319789,-0.55113027437990025,False,0.56055797120835804
3,DPLQR,0.5,1000,200,79,800,200,51260983,51760983,ea7a308e860e2b2da5e49275cc1d12ab3e3fe69ff49b0fa3622be470a05c53e1,200,1400,200,200,52260983,52260984,0.46385336365868246,0.32931739091873169,0.63853871822357178,0.40026074956841784,0.88883543014526367,1,0.16060602950997732,-0.11116456985473633,-3.1442088468787888,-0.69215688971272682,0.57405339660573107,1.2036174636847963,True,-0.84711533784866333,-1,0.22928828596164147,0.15288466215133667,4.324231253864979,0.66677920989349337,-1.2965121204104015,-0.39771855528692518,True,0.11543497387809311,0.11250253987433115,0.11550639567516091,0.11256295205132691,0.11475765051546429,-0.96300597747900385,0.66258288134420118,1.1150879789463262,True,-0.96868983771810691,0.66391043513495362,1.1137604251555737,True,-0.96241051592818183,0.66244289462194828,1.1152279656685791,True,-0.14293857275931099,0.11041788432488017,1.3589440942587929,-1.0676203160023523,-0.62661035969497425,True,1.3846005389988039,-1.0635343911254285,-0.63069628457189819,True,1.3582147533019897,-1.0677387238692642,-0.62649195182806261,True,-0.026866811423459959
3,DPLQR,0.5,1000,200,80,800,200,51260984,51760984,7d9a8a6f0154e7bebc25ee4f9d995e62be343734244866549f87b687259f1c2b,200,1400,200,200,52260984,52260985,0.78929267788525403,0.3862618293081011,0.5726732611656189,0.38326294526186871,1.0532922744750977,1,0.12514051078719157,0.053292274475097656,1.5073331466478526,0.42585949298004822,0.80802138032525606,1.2985631686249393,True,-1.0746172666549683,-1,0.13867122857796157,-0.074617266654968262,-2.1104950098133166,-0.53808758615719698,-1.3464078803596944,-0.80282665295024214,True,0.1165554764189031,0.11013310777554274,0.11606356164741831,0.11020022206755345,0.11475765051546429,0.4572266882043704,0.82484354069404753,1.2817410082561478,True,0.4643897311919627,0.82836727946478761,1.2782172694854077,True,0.45916456223349988,0.8258076936461578,1.2807768553040375,True,1.1167296233070225,0.11041788432488017,-0.67751894196105233,-1.290478157895032,-0.85875637541490457,True,-0.67577156645587844,-1.2910363199317334,-0.85819821337820312,True,-0.67710631843579583,-1.290609701907373,-0.85862483140256352,True,-1.7661405527728828
3,DPLQR,0.5,1000,200,81,800,200,51260985,51760985,34409d32db27ae8dc6b3f44da6afc855626acc418254112113d3f1940970c3d7,200,1400,200,200,52260985,52260986,0.71344112926867964,0.37330157841954914,0.78357291221618652,0.41010859346234413,0.85055685043334961,1,0.12953099354969583,-0.14944314956665039,-4.2268905784181579,-1.1537250311394784,0.59668076819425575,1.1044329326724434,True,-0.72045254707336426,-1,0.17069413935788519,0.27954745292663574,7.9067959851140532,1.6377097302709596,-1.0550069125868802,-0.38589818155984834,True,0.1156291712570704,0.1102234806299756,0.11568075342805487,0.11023183258828353,0.11475765051546429,-1.2924346680164618,0.62392367476949162,1.0771900260972076,True,-1.3022499928796645,0.62563185542303956,1.0754818454436597,True,-1.2918583700234396,0.62382257371436212,1.0772911271523371,True,-0.43613591367983656,0.11041788432488017,2.5361878551548118,-0.93649056910811646,-0.50441452503861206,False,2.5317225976195057,-0.9368716003501294,-0.50403349379659912,False,2.5359956952793024,-0.93650693894640002,-0.50439815520032849,False,0.9414821918462134
3,DPLQR,0.5,1000,200,82,800,200,51260986,51760986,6d99b4e4b1c4d813e1e0ded4adeeed939762d9f111e63c0bf93dfef4def86715,200,1400,200,200,52260986,52260987,0.87384700707539231,0.38671383687428068,0.70064538717269897,0.39359037620369669,0.98233872652053833,1,0.13474472764320145,-0.01766127347946167,-0.49953624966869914,-0.13107209304862749,0.7182439132332048,1.2464335398078719,True,-0.96466851234436035,-1,0.15246637370894978,0.035331487655639648,0.99932538042846364,0.23173298345171892,-1.2634971136673265,-0.66583991102139417,True,0.11702068045285426,0.11753289804641447,0.11709262540577173,0.11758532285641679,0.11475765051546429,-0.15092437858945038,0.75297819283294398,1.2116992602081327,True,-0.15390061926269313,0.75741373151022828,1.2072637215308484,True,-0.15083164647012101,0.75283718072522576,1.211840272315851,True,0.5732561782178669,0.11041788432488017,0.30060934634392344,-1.1950329925153327,-0.73430403217338802,True,0.31997975574033433,-1.1810875656211255,-0.74824945906759521,True,0.30047532121660164,-1.1951357451429372,-0.73420127954578351,True,-0.92557193750925792
3,DPLQR,0.5,1000,200,83,800,200,51260987,51760987,007f688ed0809f54d32f871d77044e48a94935ee25af08762c412d2e375c20f3,200,1400,200,200,52260987,52260988,0.70666972592232202,0.32961190172604155,0.67697775363922119,0.37955340308708302,0.95185238122940063,1,0.16570747443116507,-0.048147618770599365,-1.3618203092270207,-0.29055791801714953,0.62707169937522522,1.276633063083576,True,-0.65009373426437378,-1,0.13854080661024396,0.34990626573562622,9.896843731252936,2.5256548904036302,-0.92162872560958053,-0.37855874291916697,False,0.11628272837953231,0.11066583103034773,0.11624940696154087,0.11053177012120012,0.11475765051546429,-0.41405649352715174,0.72393823360551735,1.1797665288532839,True,-0.41955911919015093,0.72692738621909059,1.1767773762397107,True,-0.41417517756910521,0.72400354358478047,1.1797012188740208,True,0.33974397789543753,0.11041788432488017,3.1618274807846691,-0.86699876308385537,-0.43318870544489224,False,3.1689274602120117,-0.86651278754113892,-0.43367468098760864,False,3.1656623733786908,-0.86673600370192605,-0.43345146482682151,False,1.4793819636559948
3,DPLQR,0.5,1000,200,84,800,200,51260988,51760988,c3143cd08fc551fe408747dd23a385686bc899bc26bcd54f5496b9ceae3aba48,200,1400,200,200,52260988,52260989,0.6918340673683161,0.37588195289884296,0.66894781589508057,0.39212046298438435,0.89775699377059937,1,0.15440020940807883,-0.10224300622940063,-2.8918689213483044,-0.66219473808596319,0.59513814412532251,1.2003758434158762,True,-0.89647889137268066,-1,0.12183171867148475,0.10352110862731934,2.9280191162530684,0.84970572323994398,-1.1352646721434068,-0.65769311060195457,True,0.11769934741101859,0.11193740183498015,0.11776315655826627,0.11183714489297049,0.11475765051546429,-0.86867946576081878,0.66706627284500297,1.1284477146961958,True,-0.89094718975291998,0.67283199876028932,1.1226819887809094,True,-0.86820877783463068,0.66694120691639747,1.1285727806248014,True,-0.074603259602758376,0.11041788432488017,0.92481250172245166,-1.1158761989692418,-0.6770815837761196,True,0.93753932399874096,-1.1128979446494458,-0.68005983809591553,True,0.92564155430103567,-1.1156796953629029,-0.67727808738245854,True,-0.40425584225281397
3,DPLQR,0.5,1000,200,85,800,200,51260989,51760989,b3f88d9e7ff201b8f010ac50cf085aa01a2802f1847a3c6733cba3ebc2001b26,200,1400,200,200,52260989,52260990,0.85230916590455941,0.35461785963603426,0.65258675813674927,0.374619852147965,1.0785279273986816,1,0.13190251811216977,0.078527927398681641,2.221105199045307,0.59534820504261765,0.82000374242868679,1.3370521123686765,True,-0.95043545961380005,-1,0.10195805865793586,0.049564540386199951,1.4018969045390595,0.48612675681170509,-1.1502695825169766,-0.75060133671062346,True,0.11454746630490006,0.10690971484472335,0.11455910442492663,0.10690639830766069,0.11475765051546429,0.68554923065393381,0.85401489344107751,1.3030409613562857,True,0.6842936139416651,0.85360293238837159,1.3034529224089917,True,0.68547958534489861,0.85399208272582539,1.3030637720715379,True,1.3100237943361841,0.11041788432488017,0.46361119247383592,-1.1599785007094578,-0.74089241851814225,True,0.44888145330123574,-1.1668545128905652,-0.73401640633703491,True,0.46362557499655527,-1.159972000296815,-0.74089891893078508,True,-0.81675890456753819
3,DPLQR,0.5,1000,200,86,800,200,51260990,51760990,15ab9e8a9d4953317fe3067b2637dd2794617ad90daff619683c0eeb8c36d30e,200,1400,200,200,52260990,52260991,0.91844542853998401,0.34359460643359591,0.7115403413772583,0.35892536537449032,0.7301214337348938,1,0.09303863838341539,-0.2698785662651062,-7.6333185721183847,-2.9007149175262805,0.54776905333275372,0.91247381413703388,False,-0.77811539173126221,-1,0.10704513047768438,0.22188460826873779,6.2758444459098079,2.0728136560587771,-0.98791999218791449,-0.56831079127460993,False,0.11398029517342681,0.11117182909263454,0.11400335028686048,0.11123260920104755,0.11475765051546429,-2.3677651111051454,0.50672005519497731,0.95352281227481028,False,-2.3517261381082251,0.50519643872458375,0.95504642874520385,False,-2.3672862734825366,0.50667486717264731,0.95356800029714028,False,-1.3586190411729966,0.11041788432488017,1.9958708071974891,-0.99601217675282594,-0.56021860670969847,False,2.0094988200995725,-0.99453444500802735,-0.56169633845449707,False,1.9947802165432631,-0.99613130576531539,-0.56009947769720902,False,0.5006442961359715
3,DPLQR,0.5,1000,200,87,800,200,51260991,51760991,7a7c0cc8656f6788755b7859f6c598febc051f640660166b820c107d5f40e70c,200,1400,200,200,52260991,52260992,0.75333133797919061,0.36213683230536325,0.67176723480224609,0.37088869302649174,0.80068063735961914,1,0.14302717875422355,-0.19931936264038086,-5.6376029177917566,-1.3935768318753545,0.52035251819096862,1.0810087565282696,True,-0.92202305793762207,-1,0.13373846122637445,0.07797694206237793,2.2055209803399185,0.58305547519639145,-1.1841456252891225,-0.65990049058612166,True,0.11615815777325562,0.10959652080295267,0.11622848724202006,0.10965186060962989,0.11475765051546429,-1.7159308176138479,0.57301064812403812,1.0283506265952003,True,-1.7368721104439253,0.57575564234930909,1.0256056323699292,True,-1.7148925136171003,0.57287280236525984,1.0284884723539784,True,-0.81816610284727309,0.11041788432488017,0.71149103540043335,-1.1368322387114094,-0.70721387716383488,True,0.70619847988526974,-1.1384421112143872,-0.70560400466085693,True,0.7111319555258856,-1.1369407047324966,-0.7071054111427475,True,-0.59954340919421212
3,DPLQR,0.5,1000,200,88,800,200,51260992,51760992,1e947149a0827a5e28573e9bab813ca182f6dda2e6753d7afde1f70aea83e24b,200,1400,200,200,52260992,52260993,0.93239867558483447,0.2801968902349472,0.68306833505630493,0.31051169348171132,0.68564939498901367,1,0.12975893123386092,-0.31435060501098633,-8.8911777789344946,-2.4225739378543505,0.43132656309823675,0.93997222687979054,False,-0.70489656925201416,-1,0.12050315544465955,0.29510343074798584,8.3467854813326205,2.4489269982935058,-0.94107841394697855,-0.46871472455704977,False,0.11649177331919558,0.11647319567450508,0.11649869244118816,0.11651967133253172,0.11475765051546429,-2.698479008896566,0.45732551928339038,0.91397327069463696,False,-2.7392561942406246,0.46072439997870368,0.91057438999932372,False,-2.6983187400981299,0.45731195780428491,0.91398683217374244,False,-1.6992555957092212,0.11041788432488017,2.5336596033020267,-0.93318403277404416,-0.47660910572998422,False,2.672605371424337,-0.9213156225287793,-0.48847751597524902,False,2.5326490143093499,-0.9332751250637763,-0.47651801344025202,False,1.0604091121042116
3,DPLQR,0.5,1000,200,89,800,200,51260993,51760993,671c9a538e99db586c08e3bf1d1b8f749709d677ef16001c5ef4764a430a24b1,200,1400,200,200,52260993,52260994,0.6832653084108008,0.30844442759241375,0.64394205808639526,0.35658740958619811,0.83888912200927734,1,0.13078813586040139,-0.16111087799072266,-4.5569037740063392,-1.2318462751291652,0.58254908611775913,1.0952291579007956,True,-0.9313129186630249,-1,0.12684663784291619,0.068687081336975098,1.9427640397314818,0.54149705900786682,-1.1799277603951361,-0.68269807693091367,True,0.11139106564638744,0.10502576165009128,0.11146014239313469,0.10506920786778962,0.11475765051546429,-1.4463536824593408,0.62056263334235795,1.0572156106761967,True,-1.4039227647747283,0.6139641269989673,1.0638141170195874,True,-1.445457313543197,0.62042724291873341,1.0573510010998213,True,-0.52550565974322216,0.11041788432488017,0.65400222057723489,-1.1371634114972038,-0.72546242582884601,True,0.62206481999671881,-1.14773197193979,-0.71489386538625976,True,0.65373179003505222,-1.1372485660838925,-0.72537727124215723,True,-0.67056527219671458
3,DPLQR,0.5,1000,200,90,800,200,51260994,51760994,12b73dd4ef2d562de99e0a16f3315d11ea1755cd72232734d937307f7a3dd2c6,200,1400,200,200,52260994,52260995,0.82217173897243623,0.40776373658861431,0.63009929656982422,0.41233645223502463,0.80605000257492065,1,0.12662722112599248,-0.19394999742507935,-5.485734335615482,-1.5316611681156735,0.55786520970558595,1.0542347954442555,True,-0.79237419366836548,-1,0.13407034632351983,0.20762580633163452,5.8725446242569435,1.5486333259005756,-1.0551472438572764,-0.52960114347945453,True,0.1173384710223974,0.11112144210178153,0.11740895988679835,0.11102835381530977,0.11475765051546429,-1.6529105564027542,0.57606659937102178,1.0360334057788196,True,-1.6900833761749368,0.58112500756461061,1.0309749975852307,True,-1.6519181978281658,0.57592844119679587,1.0361715639530453,True,-0.77703909094124934,0.11041788432488017,1.8684585297359617,-1.0101722201878574,-0.57457616714887372,True,1.880363924749197,-1.0087932469451306,-0.57595514039160034,True,1.8700250809537344,-1.0099897671463727,-0.57475862019035828,True,0.39163440807730504
3,DPLQR,0.5,1000,200,91,800,200,51260995,51760995,f4b4d4ca7f81dae314c94e3ea35ca3a5578be66dc25ec074c375fd77007d1c93,200,1400,200,200,52260995,52260996,0.60245274179185127,0.40413766247885569,0.66254067420959473,0.4205660011442337,0.77751070261001587,1,0.19066911987870383,-0.22248929738998413,-6.2929476370355282,-1.1668868956416385,0.40380609468380629,1.1512153105362255,True,-0.79085010290145874,-1,0.2248671248835922,0.20914989709854126,5.9156524209138857,0.93010437700403148,-1.23158156898037,-0.35011863682254746,True,0.11989334545202202,0.11677486184283217,0.11995790578968325,0.11678797622560039,0.11475765051546429,-1.855726825798002,0.54251974552405269,1.0125016596959791,True,-1.9387752920229258,0.55258570759970582,1.0024356976203259,True,-1.8547280892020948,0.54239320726223672,1.0126281979577951,True,-0.99563776739211396,0.11041788432488017,1.7910524045837628,-1.0197288321134097,-0.56197137368950767,True,1.8941668587233931,-1.0072691561782239,-0.5744310496246936,True,1.7908512833078341,-1.0197545363036356,-0.56194566949928193,True,0.4032862259947298
3,DPLQR,0.5,1000,200,92,800,200,51260996,51760996,5a1ed94ae14e2d5fb6717cbd2fd2fbc9add3252fe232f806315f7f34083c9214,200,1400,200,200,52260996,52260997,0.67798478827783615,0.38617485335894991,0.64935672283172607,0.42156089471567254,0.72623199224472046,1,0.19911061645621617,-0.27376800775527954,-7.7433285902275797,-1.3749543476275676,0.33598235505096857,1.1164816294384723,True,-0.64290785789489746,-1,0.16039511851052718,0.35709214210510254,10.100091007637932,2.2263279919062224,-0.95727651347156451,-0.32853920231823042,False,0.11417311726633005,0.11059288952561358,0.11423583736410356,0.11066000478352629,0.11475765051546429,-2.397832469763129,0.50245268240271357,0.95001130208672735,False,-2.3856187933926694,0.50130699723441041,0.95115698725503051,False,-2.3965159626982868,0.50232975101107746,0.95013423347836345,False,-1.3884104783466662,0.11041788432488017,3.2288887977956224,-0.85966992136510001,-0.42614579442469486,False,3.2340063775759185,-0.8593269111716626,-0.42648880461813232,False,3.22693047776067,-0.85980146727060902,-0.4260142485191859,False,1.5343186674615017
3,DPLQR,0.5,1000,200,93,800,200,51260997,51760997,adec42582d7a1e9d2d9b25f1d70b9cffe7e0059580f621bd8629b01e10cbf571,200,1400,200,200,52260997,52260998,0.91833101259266803,0.38106825947761536,0.77776831388473511,0.38198447649008826,0.72419309616088867,1,0.13568286145578828,-0.27580690383911133,-7.8009972801080663,-2.0327320700631146,0.45825957438820575,0.9901266179335716,False,-0.76030731201171875,-1,0.12960808128811818,0.23969268798828125,6.7795330030938006,1.8493652988770468,-1.01433448344177,-0.50628014058166748,True,0.1121694949633627,0.10965877918247993,0.1122368722246605,0.10972635190589933,0.11475765051546429,-2.4588405602538961,0.50434088603269778,0.94404530628907957,False,-2.4033857664412945,0.49926810115057868,0.94911809117119872,False,-2.4573644861292872,0.50420882660055411,0.94417736572122324,False,-1.4040275392379482,0.11041788432488017,2.1858048190507002,-0.97523851920937943,-0.54537610481405807,False,2.1707777635282217,-0.97672636528848389,-0.54388825873495361,False,2.1844587359820391,-0.97537096174728144,-0.54524366227615606,False,0.63678874819654996
3,DPLQR,0.5,1000,200,94,800,200,51260998,51760998,eb427e580e5c53976efa5abb5268a5bda7d55be428550e150927b1c570ee8bd1,200,1400,200,200,52260998,52260999,0.67227032334068626,0.38190425719533649,0.68352746963500977,0.39795180093534954,0.82856285572052002,1,0.14088545384268372,-0.17143714427947998,-4.8489746906910733,-1.2168548249907407,0.55243244024327975,1.1046932711977604,True,-0.94987022876739502,-1,0.1846018976770461,0.05012977123260498,1.4178840471162117,0.27155609917025381,-1.3116832996921537,-0.58805715784263635,True,0.11559192853758321,0.11082416616622992,0.11565057752100794,0.11088783747824647,0.11475765051546429,-1.4831238344097653,0.60200267578685696,1.0551230356541832,True,-1.493906014190991,0.60363786071020997,1.0534878507308301,True,-1.4823717092838418,0.60188772377934452,1.0552379876616955,True,-0.60460038688009587,0.11041788432488017,0.45233610111185668,-1.1670855944532057,-0.73265486308158434,True,0.45400046866601096,-1.1662892820441602,-0.73345117549062988,True,0.45207637169801634,-1.1672103902247581,-0.7325300673100319,True,-0.81243766134067319
3,DPLQR,0.5,1000,200,95,800,200,51260999,51760999,7019186eec24b3dfbd9a5ce811407442d3029ea87271eb5a2e927f78f9efe581,200,1400,200,200,52260999,52261000,0.58951125530379989,0.37719219923019409,0.66271364688873291,0.40974842947912121,0.64851194620132446,1,0.21798749154060318,-0.35148805379867554,-9.9415834538842205,-1.612423040031203,0.2212643137015125,1.0757595787011365,True,-0.843170166015625,-1,0.15735947595528182,0.156829833984375,4.4358175641084809,0.99663419080616833,-1.151589071514074,-0.53475126051717603,True,0.11468902475138339,0.10887235482873929,0.11470510480850939,0.10894046198782138,0.11475765051546429,-3.0647052284262783,0.42372145768861302,0.8733024347140359,False,-3.0628725162973809,0.42358695119101447,0.87343694121163451,False,-3.0642755994639956,0.42368994077664607,0.8733339516260028,False,-1.9837123680103534,0.11041788432488017,1.440492714896034,-1.056559981479954,-0.629780350551296,True,1.4203300030902417,-1.0595892192923901,-0.62675111273885986,True,1.4395921508200253,-1.0566934715117549,-0.62964686051949514,True,0.0032944000015078462
3,DPLQR,0.5,1000,200,96,800,200,51261000,51761000,e1f9ce3497b136093bb91919d41ff846b7ca43024c0405ac998a4a8dbbb5989a,200,1400,200,200,52261000,52261001,0.54800753063129892,0.35099853788103375,0.64971470832824707,0.38663729200014801,0.82362031936645508,1,0.16844873942852545,-0.17637968063354492,-4.9887707295798878,-1.0470822235412729,0.493466856845373,1.1537737818875371,True,-0.65249836444854736,-1,0.19017193423596035,0.34750163555145264,9.8288305188739358,1.8273024195057179,-1.0252285064213493,-0.2797682224757454,True,0.10985688115511888,0.110531307730138,0.10984845006154774,0.11053858462303599,0.11475765051546429,-1.6055405795154085,0.60830083230242205,1.038939806430488,True,-1.5369753549439973,0.59869532435614503,1.0485453143767651,True,-1.6056638080439001,0.60831735724582148,1.0389232814870886,True,-0.64245807458222948,0.11041788432488017,3.143920421170419,-0.86913972759961777,-0.4358570012974769,False,3.1471499175713786,-0.8689174177253125,-0.43607931117178222,False,3.1437134529677531,-0.86915399030969787,-0.43584273858739686,False,1.46099833869539
3,DPLQR,0.5,1000,200,97,800,200,51261001,51761001,e3692334ca79cb9b4e079b32fcb559b6e4d68fc9913a8281efa46223fee44f92,200,1400,200,200,52261001,52261002,0.82313943528515887,0.36146401081766399,0.63192200660705566,0.3775767640683087,0.88249081373214722,1,0.14341734489462696,-0.11750918626785278,-3.3236616984684733,-0.81935128804811108,0.60139798298031899,1.1635836444839756,True,-1.0052953958511353,-1,0.12400002542828008,-0.0052953958511352539,-0.1497764126161939,-0.042704796493755873,-1.2483309797726152,-0.76225981192965542,True,0.11421654180740781,0.1075529433612072,0.11419239051592034,0.10755973487200053,0.11475765051546429,-1.0288280874936402,0.6586263917896279,1.1063552356746666,True,-1.0239769265058081,0.65756581872183717,1.1074158087424573,True,-1.0290456810383528,0.6586737283209434,1.106307899143351,True,-0.1915355864282241,0.11041788432488017,-0.049235248108005072,-1.2160991648391013,-0.79449162686316921,True,-0.047957773176985755,-1.2217144491279004,-0.78887634257437012,True,-0.049232139307864062,-1.2161124762002562,-0.7944783155020142,True,-1.2361683005684763
3,DPLQR,0.5,1000,200,98,800,200,51261002,51761002,c2f15fc621d8eebab0538d1cb3fcfe484687726799d2a62358cffc879b5c812b,200,1400,200,200,52261002,52261003,0.84636020619326091,0.39710931692804607,0.68942081928253174,0.39078084885721964,0.80839937925338745,1,0.13015484352710319,-0.19160062074661255,-5.419283928379266,-1.472097507510076,0.55330057352681905,1.0634981849799559,True,-0.83336341381072998,-1,0.14737081551847189,0.16663658618927002,4.7131944035283775,1.1307298911458035,-1.1222049045992315,-0.54452192302222857,True,0.11805915142367115,0.10546616210532633,0.1181015700165944,0.10552420090659069,0.11475765051546429,-1.6229205312430879,0.57700344246299196,1.0397953160437829,True,-1.669610870264316,0.5834743842430774,1.0333243742636975,True,-1.6223376261610309,0.57692030202086242,1.0398784564859125,True,-0.7590438831741031,0.11041788432488017,1.5800004746816743,-1.0400770915371695,-0.62664973608429042,True,1.509144892678606,-1.0497824670874951,-0.61694436053396484,True,1.5791314670724264,-1.0401908475876478,-0.62653598003381217,True,0.078267947203459129
3,DPLQR,0.5,1000,200,99,800,200,51261003,51761003,9fec78bdf5c3e7cf4e1d41c7ba6d7bbfb26b7c92316245dbe54f684109046f90,200,1400,200,200,52261003,52261004,0.67294687986700152,0.36937545878546579,0.73127621412277222,0.40234311285756169,0.79349124431610107,1,0.13587617729199991,-0.20650875568389893,-5.8409496607392368,-1.5198304794821285,0.52717883046680214,1.0598036581654,True,-1.0335170030593872,-1,0.12960726637835443,-0.033517003059387207,-0.94800400593371814,-0.25860435140683474,-1.287542577295651,-0.7794914288231235,True,0.11497694314846432,0.11022437568527446,0.11504407987337796,0.11029316510845866,0.11475765051546429,-1.7960884158943404,0.56813643574511097,1.0188460528870911,True,-1.7995205962853922,0.56856624930579103,1.0184162393264111,True,-1.7950402655329207,0.56800484776428029,1.0189776408679219,True,-0.87323373960538253,0.11041788432488017,-0.30407977229182842,-1.2495567794025251,-0.81747722671624923,True,-0.30354686891818039,-1.2499360563361523,-0.81709794978262207,True,-0.30389011890653145,-1.2496916066719661,-0.81734239944680831,True,-1.4519251542072042
