n,rep,n_train,data_seed,fit_seed,data_sha256,seed_and_hash_match,training_xz_sha256,epochs_available,omega_A_11,omega_A_12,omega_A_22,eigenvalue_min,eigenvalue_max,condition_number,omega_moment_11,omega_moment_12,omega_moment_22,se_oracle_A_1,se_oracle_A_moment_1,phi_1_mean,phi_1_min,phi_1_max,v_1_mean,se_oracle_A_2,se_oracle_A_moment_2,phi_2_mean,phi_2_min,phi_2_max,v_2_mean
500,109,400,50761013,51261013,92a62b4b5aba2176938d4ce4356daf0d2a02083442514f2e5433f513030577ed,True,b08c3b249d27023bfeb63e7e6d200b59b8058d14cda7e1ba95d69c61922bff35,3,0.17146145867108523,0.016547996826150622,0.19077746172796928,0.1619592620668962,0.20027965833215833,1.2366051547544967,0.17146646119257977,0.016995335921771718,0.19085126908312752,0.16495395415806344,0.1649894083107169,0.51332441279297636,0.0067318001728091138,0.99475799373372664,-0.020824412792976376,0.15638044855687994,0.15638609356640201,1.0172423467990861,0.13971227850156856,1.8738742225153828,-0.023468084912882058
500,110,400,50761014,51261014,618bc6e293e0637ae0965c05ba81eeb324b86b78de03ca32bb3699fd450e8d64,True,03005e0f0161680baa9f8766804976bfdfb1257aa4e92d8f305226414425b05c,3,0.15747218771466626,0.0059644231245592301,0.20867695151521018,0.15678661986270095,0.20936251936717548,1.3353340964332001,0.15788805250043064,0.0057220384816988471,0.20821917678842755,0.17149591841763559,0.17126248910278047,0.4965474912344966,0.00022927132998873018,0.99389749024472995,0.028452508765503426,0.14897674360290369,0.14913395076721794,0.99715214302534005,0.036263090513520023,1.8657933055761449,-0.0079948515937119172
500,111,400,50761015,51261015,3081c0366d4dfc20398e5bc674c9678664f9b0e2a4fe08fe41a589f16f5a0f41,True,5930722c1abd77c31f1959a8127c3e3bfeba0cb5533c6f1da7bdb7cd81334863,3,0.17468460201624406,0.0062855108177285362,0.16365547393171712,0.16080833582573303,0.17753174012222814,1.1039958793841269,0.1744928852403462,0.0057932100180166134,0.16417343760117092,0.16285215030948194,0.16292442519782072,0.50065230747023359,0.00089791769913736923,0.99672958533060607,-0.015652307470233648,0.16825018162288741,0.16796686382088893,0.99989795783970659,0.062070140099584718,1.8958648588140337,0.030448355526745109
500,112,400,50761016,51261016,7204eab668b1384e421001a97bc2fcac503f595aeb3010c79faab6442de97736,True,0c1f19987688fd3ebc7b7d2cc4e215485d84b1afcddbdde6535a933bd206aa1b,3,0.17343288600858375,0.026443296751150286,0.21166386286598515,0.15991940202108376,0.22517734685348514,1.4080677141588978,0.1734359162760252,0.027375296482779157,0.21341640509960899,0.16490390667176202,0.16500328505173009,0.49589527416577617,0.024338340394694281,0.98843296377440903,-0.020895274165776193,0.1492702675034191,0.14874699818729484,0.99519556040459345,0.2387390136365144,1.8253171162342885,-0.047767163311095047
500,113,400,50761017,51261017,9f2bb9fa2609d8be4257a486570e61eaa863fd31a3d2bd6997f0909eee869d08,True,4459a9e714d3f7d4d02c086222aa4ff29bb01c40339af9c382975900f0de0941,3,0.18612349002526543,0.016486097480190001,0.1955580378231235,0.17369305028173343,0.20798847756665551,1.1974484714805473,0.18615049092810335,0.016458531660391389,0.1950695211627102,0.15825137405422943,0.15823930707565301,0.52218805146697311,0.00057309614944343152,0.99380405496909308,-0.022188051466973092,0.15438682921167513,0.15457944956159531,1.0294370338443357,0.051966963316852369,1.8649560636254572,-0.00061517001266116254
500,114,400,50761018,51261018,10623a7036cd979df0ced79d4a57c8b5c5cacbcdff95511263341f0194a692df,True,21e0983f0f85e008bb4ecc3f476d241457fc274f252e398ef3ecf0a7c8a28cc4,3,0.17996952863800961,0.010520670314268097,0.19769575876192921,0.17507621565839332,0.2025890717415455,1.1571478797373307,0.17954288238091998,0.010560347918599071,0.19738853486674074,0.16058227511763648,0.16077584782254009,0.49517531716012536,0.0060361884383833908,0.99758075056901685,0.0048246828398747117,0.153213989109936,0.15333593411394611,0.99412776029698446,0.13360797148243081,1.9077863080899322,0.013675361118319447
500,115,400,50761019,51261019,89feb640e2dc9c16f08efef425b98db257b85519fd39feae77e4c722d2f88966,True,39620d53aef28f41009d018249eea44b6b5c03511b100fd9b44e48f6cfcbb9d3,3,0.17804471003427988,0.0097502896628432825,0.1803965749762888,0.16939969725109869,0.18904158775947,1.1159499740973939,0.17765525844264821,0.0097442810260091346,0.1799516444225138,0.16143573073867448,0.16161340499334903,0.5075394247236501,0.0051629286134136781,0.99600856771496415,0.0074605752763498871,0.16037994394599847,0.16057890938488223,1.0112113337976505,0.12534623721210228,1.8871125885337097,0.0024618862008108696
500,116,400,50761020,51261020,6d6430cf1d4fc6edacbd689e00ebe434ffc03aa0d8d96967abbd47f38ef95195,True,dd7d5a84d96b1c93fa3d39fe453fae2e2326ef98794ed60a43994322c0df2ca9,3,0.1896005095917393,0.021530014095442473,0.20166741435854396,0.17327453321202838,0.21799339073825486,1.2580809579876691,0.18975221626079811,0.021361267256947938,0.20118435314757555,0.15716265107602179,0.15708628127704474,0.49748584514643424,0.0053144693783797351,0.99936468008522816,0.02501415485356575,0.152388162065628,0.15255785954585241,0.99334395276648335,0.12683422830224639,1.9458743780640577,-0.004594270880975043
500,117,400,50761021,51261021,7d2a0fffecdd9a46211eb9a288ff2858518cca7e914870c3651fd5822f6ff086,True,eb593f9edb2e543d7f5f13cc9eab5251c04251c78bd7cd9a9ee30f6ec8950568,3,0.18013281131538525,0.0035551293119453977,0.1998591793869931,0.17951165732970253,0.20048033337267582,1.116809550727176,0.18165045321243581,0.005402071332743107,0.20110960767979283,0.1602877552341388,0.15965252884721423,0.46936185214053827,0.0028279558078542211,0.99155584604499747,-0.044361852140538262,0.15217198662143855,0.15173215831817957,0.95668961128072649,0.09819810985470688,1.8466443740290008,-0.041833912574215926
500,118,400,50761022,51261022,a58e864986eb14a97dff59eb7c43a7990dc94d1542caba39caad3c8819ca4076,True,01c1dbd07d3956d6d1a60103b5302cb74c32720df15560cd877b879a76c92126,3,0.1766241383664347,0.0096362830822788893,0.18036991223319196,0.1686804242023339,0.18831362639729277,1.1163928908040255,0.1764348636426345,0.0097930097409154575,0.18004858231297693,0.16207996879464018,0.16217535666910474,0.48661649843025939,0.013449839615518063,0.9946410494693585,0.015883501569740565,0.16038816754054147,0.16053961300974534,0.98230226153723743,0.18600076787670816,1.8727336249120361,0.011383973839039458
500,119,400,50761023,51261023,f860a3a29516eb025068cc801c7771b379aae79565151024442c8b8894e59d33,True,69181e829bcb451d4baf8a18d5337ad1918b91f99f1778a8ab8645f43edddade,3,0.17540774179857943,0.0048951019364335546,0.19591755675431274,0.17429932448360128,0.1970259740692909,1.1303886268809247,0.17530045348899012,0.0047138987934040024,0.19551395436785693,0.16246042967641594,0.16250615815103567,0.48569975397930149,0.0020456392814854679,0.99347211342159902,-0.018199753979301524,0.15372174230785712,0.15387655798136046,0.98128768163676827,0.086203656717875082,1.8620383914682963,0.0092839380345820927
500,120,400,50761024,51261024,228c750b07c488e9d0ae2fe49b4fbbe6a76c6a03ac53857ea00c13bced368b03,True,c0c79f705d44bf7d210b893394f514158066c2e23028604aa5cc1e6b64b84a8b,3,0.17022599559605778,0.0090141178120529495,0.18595786959898181,0.16612835099164025,0.19005551420339933,1.1440281750160941,0.17002516029359252,0.0091644999843870853,0.18562602566166775,0.16506906058364806,0.16517432589891892,0.50249098684293114,0.013949725663849936,0.99531461454607273,-0.014990986842931115,0.15793243817538155,0.1580810115876046,1.0061835091490408,0.18885529966496473,1.8795135494881665,-0.011534762099121389
500,121,400,50761025,51261025,3932871d1d7016a1e3368fef8addcc81da4626c8b9e5495b1b44fe015f72c39d,True,f4ec51949cc48a0541b2786fd85df467d47f83da7f8fab25ab5d443747eb3782,3,0.17554994989469566,0.0016555504039878397,0.20862950741877903,0.17546730017479076,0.20871215713868393,1.1894646861881186,0.17535096349454551,0.0014670395483672438,0.20824963711024261,0.16234406232737503,0.16243485806241326,0.47701166650066523,0.009385967650322442,0.99104306196348846,0.015488333499334815,0.14891858387191936,0.14905315902988348,0.96941448720506851,0.16019646659729603,1.8428693970435992,-0.011903926243487966
500,122,400,50761026,51261026,a3036bc76b600be1c5e966a8f46e99a217d265a223a9a8e6be1691c9f654f3ed,True,0b41fd79e1d4d532ea4924c19fc2b7281b02d9ea4c34d6ac7a85afb8dbb63042,3,0.16674464543995823,0.015600392586686882,0.19333436258341671,0.15954254049752181,0.20053646752585311,1.2569466858211902,0.16735315839535403,0.014661933079110101,0.19364003165587476,0.16720147586863116,0.16682027670844288,0.52547852956225005,0.0069209938932583088,0.99074602773749998,0.032021470437750013,0.15527857235003922,0.15508443825077742,1.0354726164918899,0.1413098263025572,1.8407382223812006,-0.028089232437299522
500,123,400,50761027,51261027,63a4f72254cda735e5f43bd42dcbb7e2c7b0937c7c151ab6b64171dd21095aa4,True,ec934d2dc2a7b6e5be7ac47dd8592b3937c81db8f096da2067d5828f5fae08d6,3,0.19070235516779371,0.01354490034268443,0.17151817935919567,0.16451290374825372,0.19770763077873565,1.2017758259332545,0.19294213518671724,0.013946065978771847,0.17115904956916142,0.15619383644380916,0.15530650149157924,0.50287960181615088,0.010470094012080121,0.998374720834735,0.052120398183849045,0.16469743726164238,0.16489338889547378,1.0056694806877915,0.1676088220374633,1.9213842126740643,0.0083465956152064622
500,124,400,50761028,51261028,bbc179afcb0940a82126d4083b08e1c437132bacf4d0ab812ded0357e1a7147e,True,1d4352b6b0bd314395d50572e86e0f98b75422a81dec910b67cdd59aafe96592,3,0.17812306561441368,0.022954827343873999,0.20602971195819278,0.16521341564619352,0.21893936192641295,1.3251911842030681,0.17769068734917581,0.022770468423919509,0.2067615518890121,0.16233077487748521,0.16250792268242104,0.48609574732123284,0.0032725457976325082,0.99321614668658131,-0.0035957473212328496,0.15093710453896814,0.150650986843265,0.98091530257644843,0.10416257399196358,1.8598456703284318,0.035311672442901135
500,125,400,50761029,51261029,674bf6cf9708a964d4abde435aff6856453ef207205731a4cf0b58f33172654b,True,72349cb2d05f091be44e181f830046fbefa64af0dd788a113fbc7ed2d1fa5466,3,0.17213480408101425,0.011606336618549843,0.18984501356711894,0.16639128115864821,0.19558853648948499,1.1754734690875908,0.17178216923600062,0.011506512645332026,0.18943492679639715,0.16427940792711712,0.16444352130962747,0.51118511683634216,0.0093772436767720086,0.99879044970086661,0.0088148831636578537,0.15642921880705246,0.15659423951985452,1.017317787266057,0.16013491922229472,1.9301268705095556,-0.0080327929884957336
