case,case_name,replicate,n,n_train,n_validation,n_test,n_eval,tau,epoch,data_seed,init_seed,training_seed,test_seed,eval_seed,theta_error_l2,m_l2_error,q_l2_error,linear_error_mse,nonlinear_error_mse,cross_error_moment,cancellation_fraction,q_mse,decomposition_residual,max_float32_prediction_gap,optimizer_steps,learning_rate,model_instance,fit_calls,theta_hat_1,theta_true_1,theta_error_1,abs_theta_error_1,theta_hat_2,theta_true_2,theta_error_2,abs_theta_error_2,train_check_loss,validation_check_loss,test_check_loss,stopping_validation_check_loss,state_sha256
2,additive,10,1000,800,200,10000,10000,0.5,1,41260914,41760914,1041760914,2041260914,3041260914,1.4585252929810482,5.166379839614422,4.071795511245797,2.004428549366836,26.691480647174338,-6.058195255569877,0.4222340692589098,16.579518685401418,0.0,1.67810092932541e-07,7,0.005,1,1,0.5899035334587097,1.0,-0.4100964665412903,0.4100964665412903,0.3996845781803131,-1.0,1.399684578180313,1.399684578180313,1.8577267911473216,1.926553360355605,1.9112064267833175,1.9703245162963867,420e09971615256febe4b3ad8b0e6c14485a557414ecaa711f4e8621b06281b5
2,additive,10,1000,800,200,10000,10000,0.5,2,41260914,41760914,1041760914,2041260914,3041260914,1.4825658460713036,4.411450245882578,3.304714614276693,2.166062182076823,19.460893271897458,-5.3529083860801645,0.4950219088832946,10.921138681813952,-1.7763568394002505e-15,2.301810200222576e-07,14,0.005,1,1,0.6246387958526611,1.0,-0.37536120414733887,0.37536120414733887,0.434261292219162,-1.0,1.434261292219162,1.434261292219162,1.4847976249866093,1.5577353519897355,1.5455715483551649,1.5998311042785645,54f5ce8db10e1a40e7c73a7ebde9716caf3c72448679ba83bcac7ecbd949973f
2,additive,10,1000,800,200,10000,10000,0.5,3,41260914,41760914,1041760914,2041260914,3041260914,1.505468376148416,2.7749052399803382,1.9771900157540054,2.3222653467618026,7.700099090870339,-3.056542039617409,0.609944301793827,3.9092803583973246,4.440892098500626e-16,3.5460955327693e-07,21,0.005,1,1,0.6574828028678894,1.0,-0.3425171971321106,0.3425171971321106,0.4659866988658905,-1.0,1.4659866988658905,1.4659866988658905,0.9214736428847364,1.0316237241416246,0.9920549848919004,1.051947832107544,090a4315b4cf358c4b75e6ce2feb6f7a6a7125e4a7d15e83be0c9b31426c48ad
2,additive,10,1000,800,200,10000,10000,0.5,4,41260914,41760914,1041760914,2041260914,3041260914,1.5185599237590168,1.9543949769148268,1.8931345411507543,2.4224161041284638,3.819659725789906,-1.3290587195101464,0.42583869716543543,3.583958390898077,-4.440892098500626e-16,5.805032330385984e-07,28,0.005,1,1,0.6805112361907959,1.0,-0.3194887638092041,0.3194887638092041,0.48457103967666626,-1.0,1.4845710396766663,1.4845710396766663,0.9495171720305936,1.005395931633144,0.9733890576239963,1.0009022951126099,ec9d229db2e804280f6152dfef8e3c4f8885a714bafcbcd70de322ecd12a647a
2,additive,10,1000,800,200,10000,10000,0.5,5,41260914,41760914,1041760914,2041260914,3041260914,1.5172455971781398,2.440178052952299,1.6779132882941494,2.438108091622924,5.954468930110072,-2.7885920093494563,0.6645377223535174,2.8153930030340852,8.881784197001252e-16,3.54963370696737e-07,35,0.005,1,1,0.6895308494567871,1.0,-0.3104691505432129,0.3104691505432129,0.48514077067375183,-1.0,1.4851407706737518,1.4851407706737518,0.8449176729921084,0.9410132091311175,0.8961030946122195,0.9577728509902954,abfef6502797526ac4d22f6ba6b011648bfb602e1b5574a2ad1f6d559e9c0408
2,additive,10,1000,800,200,10000,10000,0.5,6,41260914,41760914,1041760914,2041260914,3041260914,1.5156230933668922,2.2191843959554856,1.498712391087153,2.453561083746475,4.924779383252313,-2.566100817900309,0.695576689467705,2.246138831198171,8.881784197001252e-16,3.55944472119063e-07,42,0.005,1,1,0.6989916563034058,1.0,-0.30100834369659424,0.30100834369659424,0.4854317009449005,-1.0,1.4854317009449005,1.4854317009449005,0.7849571144533968,0.8791291852937414,0.8406553379665942,0.8936126828193665,9a15a0f4271f36ba59510d206a06b058a03402e622f35a6b126d85df86f70dd2
2,additive,10,1000,800,200,10000,10000,0.5,7,41260914,41760914,1041760914,2041260914,3041260914,1.5127109414710003,1.739468887044945,1.3368221472269735,2.46173175129236,3.02575200899738,-1.8501951534866017,0.6743328032697126,1.7870934533165361,-2.220446049250313e-16,4.5441304408200267e-07,49,0.005,1,1,0.7073827385902405,1.0,-0.2926172614097595,0.2926172614097595,0.4841393232345581,-1.0,1.484139323234558,1.484139323234558,0.7460652483624499,0.8194741202973994,0.7932345186114069,0.8208625316619873,f4fbad5f42a6eec59fe32028b2c536e3206e0e6f61c38f21bb478a29b339c97f
2,additive,10,1000,800,200,10000,10000,0.5,8,41260914,41760914,1041760914,2041260914,3041260914,1.5031229170320082,1.9006785454943795,1.2213816451567077,2.435748903534962,3.6125789333026304,-2.278277356855943,0.7533577604639748,1.4917731231257059,-4.440892098500626e-16,4.690910238025481e-07,56,0.005,1,1,0.7115329504013062,1.0,-0.28846704959869385,0.28846704959869385,0.4751831293106079,-1.0,1.475183129310608,1.475183129310608,0.7009093963190844,0.7918950579568458,0.7622939591169431,0.801551103591919,9d1951feca642264aa6c7ba224b83b2ef6be1f5ad28ac2e7eca0e9e5cb933659
2,additive,10,1000,800,200,10000,10000,0.5,9,41260914,41760914,1041760914,2041260914,3041260914,1.4924805371027536,1.682178170899979,1.0968889577302596,2.4089543949402072,2.829723398652399,-2.0177562040010155,0.7703303327679059,1.203165385590575,2.220446049250313e-16,5.524456305749936e-07,63,0.005,1,1,0.7169966101646423,1.0,-0.28300338983535767,0.28300338983535767,0.4654034376144409,-1.0,1.465403437614441,1.465403437614441,0.6733637212462616,0.7488807455675618,0.7313071860843161,0.7546426057815552,3d200fad4f9b721a45bf91907c2d279910079e50860480dea23a99788213c071
2,additive,10,1000,800,200,10000,10000,0.5,10,41260914,41760914,1041760914,2041260914,3041260914,1.4783310258548192,1.571891970400201,1.0340220461530938,2.3655663568455,2.470844366608626,-1.8836045657617477,0.7789266352533817,1.0692015919306308,4.440892098500626e-16,5.71314934916245e-07,70,0.005,1,1,0.7206252813339233,1.0,-0.27937471866607666,0.27937471866607666,0.45169293880462646,-1.0,1.4516929388046265,1.4516929388046265,0.658455163853257,0.7249234030952565,0.7159766495053181,0.7272947430610657,73f36fa975cc7d8f8e050b6f7790803a46a9a663d4d7c6bccd50f0b876d97645
2,additive,10,1000,800,200,10000,10000,0.5,11,41260914,41760914,1041760914,2041260914,3041260914,1.4622712326695206,1.5840445979482838,0.9934160587990726,2.315622472447925,2.50919728828914,-1.9189721474285915,0.7954585839846747,0.9868754658798825,3.3306690738754696e-16,5.755058261058821e-07,77,0.005,1,1,0.7242019176483154,1.0,-0.27579808235168457,0.27579808235168457,0.4360266625881195,-1.0,1.4360266625881195,1.4360266625881195,0.6453520004325303,0.7157256995576544,0.706756894391988,0.7202790975570679,b44ee641dfde23687991afd0fb336f2b39e9bd4c00937e246167b585e3f13193
2,additive,10,1000,800,200,10000,10000,0.5,12,41260914,41760914,1041760914,2041260914,3041260914,1.4452187470075386,1.602396908387988,0.9640577673917795,2.2665163695684,2.5676758520113823,-1.9523924213556798,0.8077429824326062,0.9294073788684225,2.220446049250313e-16,5.630869424066987e-07,84,0.005,1,1,0.7295618057250977,1.0,-0.27043819427490234,0.27043819427490234,0.41969025135040283,-1.0,1.4196902513504028,1.4196902513504028,0.6360039098728874,0.7098386091447796,0.7000076568653901,0.7163057327270508,4c1a3af959c50a3d5b84eb3148b7b0b6e2c8c555abbced4231b29ee84d7077eb
